group,CD11a,CD11b,CD127,CD150,CD197,CD2,CD224,CD226,CD244,CD26,CD269,CD279,CD28,CD3,CD30,CD305,CD38,CD4,CD41,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD58,CD62L,CD7,CD82,CD95,CD96,CD99,ITGB7,Podoplanin,TCR
healthy,0.125550857870717,0.162339378321131,0.240774264096222,0.0639884219499183,0.209230226451424,0.243167981078278,0.0174085290045982,0.0480340305751175,0.0373095195192427,0.229634872561744,0.0380846329812507,0.042215705989809,0.228635483712784,0.457630071734657,0.162381273482202,0.173593187423701,0.158366434785816,0.408757383093377,0.0101512861911868,0.303988000748287,0.201298606097045,0.0465569598963594,0.312292968457888,0.12109654202755,0.108087209490989,0.364698451240337,0.284545527023841,0.0289066939511021,0.0629111626736913,0.295983329933234,0.366656555735192,0.110661164853552,-0.002348743058422,0.118343842448911,0.117866062747166,0.113044729467393,0.11296234123604,0.442180805881607
healthy,-0.134599673327573,0.0080661378242818,0.460595337657835,-0.125748758042706,0.445708987419479,0.0499023229925619,0.0109234601884249,-0.239373348823415,-0.294152800864143,0.503019509997313,-0.0985702247528879,-0.387452827942784,0.456925567495594,0.484491624296324,0.0430645818926964,0.0988671905470515,0.203705945358888,0.473635122738339,-0.115246199921402,0.168341774955392,0.219874669420754,-0.12205899105343,0.431416197601873,-0.0995458221689015,0.134858373091524,0.287669879449655,0.372841824566672,-0.328315505751907,-0.188617834782043,0.557894285849428,0.561407678157347,0.117444032478732,-0.223324308101045,0.0165221617487608,-0.0476164461983512,0.220174054669758,-0.0425732479555385,0.480402902428644
healthy,0.375213058786049,0.0838703065335719,0.444076155166641,0.216511532845896,-0.255191552455144,0.340182932516785,0.404230126226501,0.582711668829934,0.180558276643475,0.481336203535491,0.190912722272556,0.244690402463765,0.161194363988341,-0.345023949461024,0.0417905872006337,-0.0037293151589258,-0.247468153627951,0.0521198550360178,0.0700242528090254,0.0825484989336802,-0.220283071005098,0.214272945704727,0.0098411572885888,0.45481260629882,0.388838439529091,0.0260535761079082,0.118923227145342,0.438956489370044,0.306906669842546,-0.550498804774637,-0.198634873162574,0.0952574744691555,0.477005596528148,0.475560204107835,0.426837637039586,0.170167837568109,0.175044906702783,-0.456821885881614
healthy,-0.214039253354952,0.0296785531816305,0.136926331617298,-0.321202788931625,0.293529263002749,-0.324124617364285,-0.47994947482771,-0.455982438510638,-0.122178579327849,-0.0600492291388147,-0.0461659400279553,-0.27750057511631,-0.30353502446067,0.507627710369518,-0.109674951156205,0.232034028328759,0.300567102398718,0.139257292731488,-0.0759929740844153,0.0385590747820633,0.656179293163922,-0.163476939847571,0.0607455609856808,-0.173357490186136,-0.385090327447546,0.0541460477022087,-0.0387064461430439,-0.38526001233487,-0.42252671965417,0.391643064108505,0.539986836035461,-0.356139339207147,-0.652399136257914,-0.323969114720567,-0.604643124512165,0.226863932761927,-0.0815359968103077,0.582412862780442
healthy,-0.0506033229359802,0.0169810526214623,0.218167325415788,-0.136257528840655,0.342109957849842,0.0286117902009113,-0.24316567964918,-0.126016831742283,-0.0411271162508347,0.264195086222117,0.104542773643771,-0.245300061492503,-0.0306629577755635,0.482464557387645,0.0182023711351714,0.264946075753709,0.186473718427164,0.227339680391089,-0.025728195670809,0.146683245143049,0.399331177757426,0.0350422689434984,0.2297460059895,0.035600077201581,0.0368176236098803,0.168117531620176,0.167243670367532,-0.225537593895961,-0.201331137800569,0.503183241151673,0.415929489742931,-0.028334295971633,-0.407491566111591,-0.0961865279387064,-0.0871845740537006,0.0948849816215653,0.0052679325073833,0.48394422936191
healthy,-0.22825127330003,-0.0667770000099698,-0.343332727339037,-0.157188120433672,-0.0942252944111228,-0.316525108328682,-0.327016558577004,-0.40961574213572,-0.0952877838089759,-0.42238292232042,0.121938179077029,-0.28319542088979,-0.304527224268929,-0.0998104852996004,0.114154589711221,-0.0831760985994781,0.048551220227533,-0.367742460272288,0.124143903428633,-0.297709842403998,0.0738525848915847,-0.401356335605274,-0.287785874416575,-0.400384003016942,-0.115937324379952,-0.110851610336347,-0.215176078576007,-0.208492759109302,-0.229431373167651,-0.001620428262351,-0.0656480449805704,-0.327278667108798,-0.395192805862712,-0.221386493788099,-0.303508893626997,-0.164429055373373,-0.078726248901882,-0.0438875520515747
healthy,-0.129086373607623,0.075216402863067,-0.052141866121547,-0.0518147923570897,0.261143814145899,-0.145630353228241,-0.231571880627629,-0.247802273672732,-0.0709734822767144,0.103532578616531,0.0697588805666387,-0.198674076444814,0.0296527801892125,0.370798856639978,0.285755642666306,0.256648609345491,0.347480969302606,0.276725441501289,0.0006480356503413,0.101390984582869,0.440484609952682,-0.39492223098541,0.110912501130273,0.0188081273131577,-0.125290760848433,0.129250216568444,0.106389954222956,-0.167471458430594,-0.136530227323395,0.362287939344877,0.352610887657193,-0.12653858294269,-0.345138438317619,0.0048466191981905,-0.167135247767924,0.0447228707562212,-0.0087400907417904,0.353806975112868
healthy,-0.0458148271172434,0.0770975863719013,0.266586403154617,-0.0137606970746468,0.280751200529256,0.063750961515402,-0.0763522887312143,0.0555844127171107,0.0412439709363899,0.267241865889255,0.334116325903104,-0.0474684258970584,0.0714344898057968,0.378016156762949,0.278764853355482,0.371075698985325,0.324669491879799,0.151259746852115,0.0931106110418295,0.112065639739727,0.604552875852717,-0.160254046886637,0.218034990273711,0.130827876429291,-0.0173302375095691,0.121679186333913,0.070488712424266,0.0403582040929975,0.0678796638164728,0.255372477522102,0.404446112479723,-0.0695726476945689,-0.127647865937239,0.184229662296435,-0.0207121172394755,0.397305650562343,0.284775709423506,0.416541140675485
healthy,-0.202175934241918,0.0593978168689646,-0.339833777445909,0.0994950242723327,-0.281966014902869,-0.357963634528254,0.181305527362433,0.0398669580687479,0.0413726222904933,-0.241526900406883,0.155804024163724,0.131111100191303,-0.380551114217693,-0.656615682773719,0.169577718905143,-0.343389890182213,-0.443773836147079,-0.57763285626689,0.0203452127887259,-0.440846186832702,-0.583178681644972,0.230381380091536,-0.446605108235995,-0.175479921333519,-0.0295993021209435,-0.519103462569224,-0.37812145367922,0.102409192211543,0.170739301874257,-0.476391004890276,-0.513535130940756,0.0430060568561934,0.268448789742902,-0.004067102379128,-0.141296715795578,-0.106629684361393,0.197849963558623,-0.653003169942278
healthy,0.0067185138578184,0.194746200293303,0.23852164730491,0.125541627326013,0.345712830776676,0.0649592857151954,0.0471937919472941,0.0271018818875855,0.0771471614355242,0.229521201432899,0.157262304605222,0.0706160533148621,0.0667248937557962,0.352913221742293,0.210240056859349,0.248455867487646,0.128744601817482,0.187537590258685,0.146161304863763,0.127802253119876,0.294079228744311,0.0296174795941209,0.187617473676399,0.0386093712871501,-0.0684504841306268,0.17714285896588,0.0657826527379784,0.0067012569154541,0.16730391563652,0.331969271369445,0.317992115173609,0.0155993663178501,-0.0894153505042042,0.185896799020142,-0.108339754310561,0.19619590363815,0.272338214377759,0.338011652723882
