group,B7,CD107a,CD11b,CD127,CD138,CD150,CD197,CD1c,CD2,CD224,CD226,CD244,CD254,CD257,CD26,CD278,CD279,CD28,CD3,CD30,CD326,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD57,CD62L,CD7,CD70,CD82,CD95,CD96,CD99,ITGB7,TCR
healthy,-0.0287059646266575,-0.0189082347223962,0.0239918607788926,0.18450076868001,0.0409877395801415,-0.0559526818734652,0.240413078374119,-0.0091065231429897,0.0850507455307094,-0.137213783553895,-0.129088242738764,-0.11151111524365,0.0625529273731068,0.0411485889059375,0.14862474404753,0.187446795870352,-0.13241542942391,0.139417728006388,0.484616999946432,0.0782403917169902,0.0065060600291901,0.345672642520518,0.247782568405072,-0.112163097350406,0.233810710755761,-0.0387938885229459,-0.012794825952623,0.268235057180051,0.182061582473601,0.0251564137510132,0.493011116363974,0.464399238373101,0.0277003140358894,-0.0219357010843155,-0.208064403816071,-0.0093116408799005,-0.0771125073442439,0.0862440749082165,0.481852147408673
healthy,0.147628870610736,0.159019324706279,0.0648901877989645,-0.353789695344089,0.0951603511424861,0.263991766348254,-0.490470520956277,-0.0159797643487569,0.0854516024326946,0.181013084634179,0.411443536046474,0.328468856247773,0.0597845640716852,0.0192709639884005,-0.398172772320168,-0.039088721418017,0.507218682146302,-0.322081145739265,-0.560017686206013,0.0046922868078102,0.0417655174580751,-0.360865719375074,-0.346853355135021,0.222055650631896,-0.371531770893245,0.263896060699806,0.0088815952233741,-0.190749328808992,-0.254061716659645,0.293794219844358,-0.604794907075735,-0.574223954270019,0.0263145097049184,0.0353823548848915,0.429984040093276,0.139649510165296,0.209902046966556,-0.17966467351072,-0.586070639713299
healthy,0.0938612689439703,0.0294535288157307,-0.0548333160971898,0.0224094910842841,-0.0612677430589617,0.22590091304578,-0.227073899671746,-0.0997169070014129,0.122193841523401,0.482101338644116,0.282384444308173,0.0536967555991808,0.008438905623171,0.026152582631111,-0.10992272490393,-0.0018407435507689,0.225865048805536,-0.0041682877186961,-0.432608913707961,0.0723280268620528,-0.039833836289771,-0.0222426632948311,-0.653325703880359,0.135988409795474,0.0050133659657159,0.235712361238917,0.180787754354103,-0.0679434951768346,0.153830005691992,-0.168487600475751,-0.522783688923201,-0.433823496622071,-0.031514352719244,0.240449456762505,0.5317860124581,0.121182651293791,0.358888813760047,0.0772815600682805,-0.461175057603688
healthy,0.0415465178933835,0.121827491400247,0.0661334052751695,0.165773567838275,0.05903553311048,0.0820712357544397,0.23336764491001,-0.0399072839272508,0.135907868042857,0.129509830127604,0.0758811179987915,-0.0315510108019192,0.150632733566363,0.109093674126411,-0.201350848664269,0.421958361189614,0.122389683441665,0.288202170292252,0.309847891008699,0.141171848823774,0.0353394630799151,0.510245502949328,-0.004294239627049,0.172116239455032,0.173576427025992,-0.003057553255623,0.0449596935435343,0.540176533718232,0.295136702765205,0.212586479076739,0.285180208048884,0.142995169645082,0.0578544185913173,0.205119080150106,0.152908570694609,0.0062347621780204,0.118249977736718,0.008826977228884,0.303353622841285
healthy,0.0544014365984645,0.108543195583187,0.0482413609072627,0.0172200194257051,0.0147985838997698,0.15254752262155,0.0489958517844431,0.0012770512115104,0.132550708097173,0.26264140999079,0.0893804038394671,-0.0920224620050121,0.0853268733630372,0.130265517713051,-0.238160659891934,0.533089002277561,0.0688181328467069,0.401576376600855,0.231591590260012,0.167952708966139,0.0400388422762743,0.342585963278682,-0.173932471766179,0.134115656394173,0.167962398312565,-0.164666378735274,0.342434413439896,0.347229783956717,0.218625218770234,0.0471775174892738,0.518334886488325,-0.0043895880017168,0.100241941539224,0.402987207239703,0.346626166896244,0.103449561853327,0.314290352460019,-0.187961168769278,0.240839899637136
healthy,0.0405655006738863,-0.0585175079064497,-0.116305907824166,-0.205843307708446,-0.178799294797232,0.0682291622901204,-0.386913903231681,0.0169303492248337,0.111359738990831,0.219006548942234,0.120167454446535,0.132911619191631,-0.0947993525314393,0.118534337879951,-0.0889863952469167,0.0967336131755855,0.157545884413814,0.0328759608746614,-0.322743021500242,-0.114328060250802,-0.0571416696175193,0.0637923011472151,-0.618703321231913,0.272810858865407,-0.139381177570145,0.250156064051191,0.0365346585516667,0.0058060719016253,-0.0285802510659669,-0.185326438193495,-0.49381727798819,-0.419463988748618,-0.134280644397657,0.0818793691882739,0.24772834322468,-0.113614258554758,0.21090982880069,-0.222066142741507,-0.409087406840827
healthy,-0.0373025262542502,-0.218480856791392,-0.0956135177449916,0.0113445850908934,-0.0123108099531575,-0.0542649237380127,0.20954243021824,0.0314562121677986,-0.169833354992947,-0.355895104464206,-0.31710165864786,-0.169892829967389,-0.0897942867430079,0.0290850627814426,-0.0416482588824408,0.0022691536283265,-0.173431865714684,0.159806592455594,0.4259701881554,-0.0030143333016896,-0.037212302717322,0.381833436499961,0.330283630448754,-0.205922030485997,0.0796190626612784,-0.0873830156414604,-0.0104758659381272,0.228929658430671,0.15532356616403,-0.190065764546405,0.467263618067031,0.289327637234903,-0.0032405686728256,-0.170170827161872,-0.293589125258134,-0.189514086899733,-0.084257518149143,0.0199594662581241,0.459332801893637
healthy,0.101577505892279,0.0311182530672229,0.0780431131679972,0.0204296992194797,0.131547223881932,-0.0803198102479367,0.227866139771284,0.033977294755876,-0.294149086219491,-0.236756102330699,-0.257102954611455,-0.0937617931374307,0.112727142949151,0.0887448448230779,-0.0164732595212089,0.030627632193273,-0.0402783010500169,-0.209833239456951,0.265391199634807,0.192876356053691,0.17675488348103,0.0895077793196351,0.483055472799444,-0.34725448633582,-0.0346644307879228,-0.0879390437308132,-0.277985316573397,0.0454581403837534,-0.0934798946978579,0.105749037563666,0.306480286769657,0.254652938710116,0.148509079647566,-0.175090793496335,-0.333600959941159,-0.0445492342202122,-0.275212015318774,0.244504113183701,0.276177195497303
healthy,0.099126445674679,-0.0019559649489845,-0.020602164349466,0.0923105047654827,0.0895837806106907,-0.0138991184454812,0.201459963064363,-0.0007403938237511,0.0007522133143141,-0.16068169234384,-0.108094611271475,-0.0326858192744101,0.06107358657301,-0.001301038934479,0.083695080059436,0.117332171025007,-0.0179855925861845,0.0541722754676305,0.454311100674209,-0.0111497216481356,0.136934405822243,0.365111277123133,0.439181542969026,-0.258277447788739,0.153095326785013,0.0582617205575456,-0.0401843666328535,0.222856229399675,0.0676267664864988,-0.0431520069035615,0.406089663553745,0.209630538601871,0.114355888956156,-0.102051329875856,-0.29392977879103,0.0568357500802458,-0.0569478902603251,0.220494934445538,0.50668231898115
healthy,0.0815097756854662,0.0769789160402032,0.086101654622562,-0.0728120728529621,0.114035844741743,-0.0684635510880951,0.282405436092205,0.0482771809751852,-0.13718920768101,-0.163587517531611,-0.273375895062216,-0.115049384102052,0.0589078260847586,0.0798333897814834,-0.0715096848710656,0.0645836461759851,-0.0947192480574634,-0.0169079315672519,0.306172427707505,0.0941633652777591,0.143546959967201,0.133801055782587,0.402093118633371,-0.16717220075464,0.0612096348615458,-0.100623626269834,-0.221746814374072,0.129058414294273,-0.0453682090537208,0.0782450403899722,0.417871178690458,0.278535693605444,0.135975920194636,-0.191847731403515,-0.347452263949911,-0.0777130254334307,-0.346153350883349,0.129435800385649,0.307471528049511
