group,B7,CD107a,CD11a,CD11b,CD127,CD138,CD197,CD1c,CD2,CD224,CD226,CD244,CD254,CD257,CD26,CD278,CD279,CD28,CD3,CD30,CD326,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD70,CD82,CD95,CD99,Podoplanin,TCR
healthy,-0.176850815242213,-0.182394266093553,-0.337125290848893,-0.118595099183884,-0.162868592176479,-0.0600079256838065,0.256082965004411,-0.0787564427965357,-0.34142898482071,-0.489829874329054,-0.554820761480406,-0.222316295263561,-0.0866190881594069,-0.125257265756401,-0.100254038492135,-0.107801047761394,-0.392725436814073,-0.24220738653501,0.482410799278484,-0.0708167805871745,-0.0992746376300404,-0.0680541396442964,0.568664011215042,-0.384446715817656,-0.0158883146585906,-0.284934748578634,-0.410397220005977,-0.178233639316577,-0.167266645295778,-0.37221750471957,-0.109794962762026,-0.440232551936176,0.459822990277197,0.499582526294504,-0.133910262052582,-0.409929275424326,-0.666494325150308,-0.547627470750973,-0.199015689857512,0.524811673273289
healthy,-0.136838222630112,-0.173939872371496,-0.306595073565139,-0.0774392276117755,0.305412981300733,-0.0891532063300222,0.54180376027652,0.0197038769994274,-0.184131273675127,-0.196489697666738,-0.52594140942387,-0.385332644404785,-0.0674348770372645,-0.0291464189614921,0.387469550302612,0.0371538556293782,-0.573409855405791,0.327947173496437,0.544303402366304,0.0042432946675354,-0.0413974473850511,0.0340737746255973,0.34170207056599,-0.198508962018564,0.371798625030914,-0.357561226037828,-0.109046651193928,0.161113640394249,0.243587740333031,-0.467434075591162,-0.381804824338333,-0.39680475610821,0.557891765745451,0.629104321152177,-0.0268118474770997,-0.0678001189985223,-0.475845561996331,-0.303581332684889,-0.0825607056225037,0.578375120912941
healthy,-0.15482566708813,-0.110241757384061,-0.351739113328611,0.0154791052545451,-0.342502921724828,-0.0648265204896876,0.335826768937594,-0.0401171721723563,-0.4425554871952,-0.540278471991379,-0.633308513598943,-0.0540894724260726,-0.0805449117678103,-0.044275891570962,-0.306341717941143,0.0929792102056897,-0.309692041195764,-0.222565783413546,0.502073193103525,-0.0320720896813695,-0.073427831095836,-0.0622719788478777,0.571213309469627,-0.21229401212556,-0.0609526708369407,-0.403808664401512,-0.574031763548769,-0.0249328337305094,-0.217026870282387,-0.453951275295911,-0.0210267678768023,-0.324592180537598,0.638499585121849,0.379302673296693,-0.157396378494157,-0.318160630937678,-0.654136667775294,-0.555953211546623,-0.125727346233238,0.554700009800592
healthy,-0.0562258194720183,-0.13364792268205,-0.216348554141159,0.0104182505422643,-0.0606334552117117,-0.0482619304875896,0.342994220713076,-0.0257038142227881,-0.425441435166444,-0.480197938821294,-0.569210789941449,-0.133198182066313,-0.0565832924830741,-0.121127632787706,-0.161863490637623,-0.170765366032564,-0.309792871965099,-0.365075257206255,0.536593978079968,-0.122400029823059,-0.106492557230727,0.0054509360211792,0.680136948286985,-0.195213697981749,0.033464543445015,-0.256196750908817,-0.458793517618856,-0.0046717751113159,-0.0857071006756093,-0.43735883039781,0.0551564454707718,-0.479688479055298,0.355391425205595,0.503959620117923,-0.115831464709452,-0.473675501866946,-0.724985893264039,-0.698560581515161,-0.108798206646722,0.630353290816955
healthy,-0.0229335778638203,-0.0493513115212048,-0.0477656421011618,-0.0870187269655117,0.0658579987138262,-0.0706057756055542,0.239077087465236,-0.0269733593299001,-0.0050070940339074,-0.12128114420981,-0.120354917266238,-0.140141066853038,-0.0771203420852585,0.0071059681551537,-0.0820086498385778,0.156775208613254,-0.121097171145477,0.0556601093710905,0.407738766150478,-0.0138345545630376,-0.0713909194084872,0.115980429139515,0.160650314399662,0.0970960664071077,0.186065631471121,-0.188139062670716,0.236681631574928,0.137030113818363,0.171900544818502,-0.260041972039219,-0.0227629247182539,-0.182991821387929,0.700173697568258,0.304209501146215,-0.0669389425622123,0.195933802354981,-0.219782207821009,0.0529862245750492,-0.0311786503735312,0.417476575758562
healthy,-0.0691660232334003,-0.22818797156105,-0.283859297919317,-0.0514790268597966,-0.000523342771424,-0.148619870667456,0.177904163890439,-0.0943077279467879,-0.263858537318373,-0.467802608951641,-0.371820802551257,-0.0612833761488875,-0.0213642144518371,-0.0560682912903679,0.0895516918631493,-0.177731255685422,-0.269185999099011,-0.160517999283376,0.352332763331307,-0.04691032813936,-0.259869177790454,-0.140450892121154,0.673311340946027,-0.57280803255559,-0.0860326420254046,-0.195534117872672,-0.426621672515818,-0.0441830583291357,-0.0817841190767714,-0.305990348173334,-0.0078180991830801,-0.420621524880766,0.286883453102394,0.470346268111559,-0.291803869515519,-0.407686798309877,-0.454990526396102,-0.381914163377768,-0.203961540034093,0.436156065258249
healthy,0.018064685097848,-0.149913225667596,-0.275223009737694,-0.0287800801791483,-0.129143037308873,0.0246452815995472,0.345088939454015,0.0344146102657567,-0.353834889450832,-0.408615808084114,-0.467151959355909,-0.188698768701416,-0.0168040759246883,0.0856185968525739,-0.148465120395428,-0.0277581005884091,-0.252284379840524,-0.0632373133047789,0.385794567590247,-0.126636134612886,0.0186183144620998,-0.0779459460708242,0.542324248927786,-0.324236442835206,-0.0308926836995086,-0.284051166022357,-0.214263848117255,0.186470120745802,0.0539428311590599,-0.256402149470517,-0.13095771430471,-0.364313433832519,0.408242350330708,0.367442913003639,0.0095467401187421,-0.226754682122857,-0.503388633877936,-0.265245894552529,-0.005050548020922,0.469095647745085
healthy,-0.0246123868650518,-0.114720612460682,-0.213790319866352,-0.0487571124969011,-0.212185687423358,-0.0952174789195087,0.153740563099778,-0.0885046961948506,-0.312578621008636,-0.413475138082845,-0.438159914013069,-0.156624679989578,-0.0203175853408447,-0.0448356807702224,-0.237645414598345,-0.0571969289624452,-0.234924661142714,-0.184017367038183,0.191001858438489,0.0075852101280202,-0.0829725881508802,-0.158601044647929,0.636215375734518,-0.656657286586441,-0.0921668126808013,-0.237680584287264,-0.43008095971982,-0.0568597941897149,-0.128298847090892,-0.229841088533195,0.0373842643313151,-0.331338836769787,0.378177343323648,0.249075932980512,-0.0232612344368015,-0.313047152323485,-0.496849445599893,-0.398378557936727,-0.0481406795965813,0.203621528848593
healthy,-0.0669134299212016,-0.040553251938811,0.118683605190158,-0.0584114752674745,0.23432408303907,-0.0415471435193533,0.222758332648257,-0.103516880433373,0.288388524987814,-0.210282720250401,-0.102033806544833,-0.0358028791759764,-0.0023814770353582,-0.0749110930650023,0.126973797751673,0.153210173018038,-0.166981518169772,0.254863031197587,0.380736929023089,-0.0945431833167764,-0.17001843319623,0.320811453441105,0.80636309990351,-0.320619558786805,0.352181316102102,0.0958974175335761,-0.0269651591078545,0.425182845801205,0.283418160341172,-0.122500352490904,-0.007258704819646,-0.204903740754548,0.274563872686689,0.514184460683012,-0.0718131043997896,-0.0588512286271372,-0.310526519380088,-0.0172560789830824,-0.179860127889261,0.370395524610543
healthy,-0.193474675154513,-0.247134868945694,-0.109647621236216,-0.136507349373706,-0.0369564372495751,-0.24903004714164,0.115010298479459,-0.130822133733666,-0.144355852002809,-0.41926705966604,-0.460278244507975,-0.14175339513156,-0.196418453803914,-0.165039140271849,-0.0092834591061071,-0.0507393429288282,-0.254398136509299,-0.216376387854256,0.497129556566663,-0.143526806589025,-0.202666911088636,-0.0583714391242151,0.553108192924484,-0.328842578652304,0.0104851818346321,-0.290854466140268,-0.364488657661012,0.0252883733830438,-0.168711435381584,-0.304613339403435,-0.121658456043215,-0.296827733540185,0.686999175484062,0.425301168386203,-0.164163403641459,-0.287661015425534,-0.541943815268499,-0.507155946222492,-0.149890343549233,0.523359177169589
