group,CD11a,CD11b,CD127,CD138,CD150,CD197,CD2,CD224,CD226,CD244,CD26,CD278,CD279,CD28,CD3,CD305,CD326,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD82,CD95,CD96,CD99,TCR
healthy,0.210165314644682,0.121997850631228,0.3821548739442,0.0771098623406537,0.136648899069425,0.0850697898935194,0.399866833636702,0.168265431780971,0.253585952412799,0.0188913619902815,0.325756970058185,0.285261380613536,0.133954330383167,0.348213096466035,0.336680338793949,0.113167381702576,0.0510705934036749,0.507038179130685,0.314790577271528,-0.0888111806722626,0.117627148035371,0.318293421724761,0.203446038723964,0.203652560484158,0.518597544438837,0.358296685560206,0.0690746839918503,0.137484642631144,0.1462835617477,0.278275998575021,0.288036740650653,0.259122259702715,0.191520391473297,0.240399185514171,0.303583451611023,0.287329723456576
healthy,0.440556871021455,0.184092517222144,-0.111572292533719,0.14795887216925,0.462752752649488,-0.490022897819198,0.381509621077211,0.394373305432531,0.73751576114884,0.469446093224583,-0.171533337750893,0.0433097832003271,0.667016418889092,-0.157558795711374,-0.49678722690454,-0.0392135315087713,0.140440764055661,-0.110341332074629,0.12286397805247,-0.350442673611866,0.265590825831717,-0.249591221057248,0.576894078763047,0.297169443358736,0.0063482776700877,-0.0767356254724687,0.56908069131197,0.454507365569626,0.546629033018222,-0.46501068433468,-0.574978905554418,0.258509633846011,0.630648311987104,0.422101784582549,0.5156438326549,-0.557212734794085
healthy,-0.0066445227011885,0.146575394988348,0.308794084242207,0.151268219240744,-0.0407662690068432,0.353695307475314,0.064495535941838,-0.227469555310577,-0.103036754861153,0.0675920270917767,0.0982094009784076,0.178310156413085,-0.066932121108056,0.167532781669025,0.410415566914837,0.298158075890706,0.0866450766039176,0.155524482450788,0.25688735808111,0.510438215368776,0.0896228536305025,0.211113058412783,-0.0219845350839897,-0.0798338498770909,0.363487435485739,0.124169734290636,-0.102841003320434,0.17815744010843,-0.0610824940428541,0.479975273480332,0.443424849126944,-0.0103312576196723,-0.312938536151958,0.0373885420785601,-0.163978433142208,0.349212308863324
healthy,-0.186474866224329,0.0686307336036365,0.115116432054454,0.005877499886547,-0.241501377888301,0.276659389770616,-0.196553501781192,-0.24174107775113,-0.202087698314602,-0.106604524191375,-0.195592978397742,-0.0021494649756166,-0.0868357538002152,-0.132801699547406,0.479211927583294,0.153282236895087,0.0086976943547978,0.198729290073499,0.0988484191869303,0.433696312249958,0.241182861140864,0.0709459631577913,-0.18831000846809,-0.116773310728829,0.20955903055199,0.131823502267377,-0.222333136963443,0.0721222143580435,-0.221824198066186,0.277465199533221,0.397853674056046,-0.104173525237771,-0.366154290069085,-0.152082165288928,-0.298217713372017,0.483862448845897
healthy,0.209279002139076,0.104831715922112,0.441295630024527,0.104828415743449,0.153219244135028,0.247085823742339,0.346532731860766,0.176442823649435,0.282698950771462,0.0805380178525824,0.323493619069311,0.164893096183508,-0.0062699255358038,0.316151828527856,0.349082565697688,0.111185586365755,0.0537885607535677,0.448987447009263,0.345777093492848,0.0581029162916701,0.182351012466868,0.395668257599077,0.175448112047509,0.425596929832477,0.423315688095416,0.411950011094759,0.0471270258162192,0.109327728270643,0.112140640575215,0.355516030718705,0.245622172248066,0.337238254371588,0.064977274199424,0.206761224451372,0.305210583021876,0.300386163938294
healthy,-0.0458107073563422,-0.0608992032461841,-0.186619774585902,-0.0938010280569381,0.0237389655298376,-0.42776961850691,-0.1600553924741,0.195173575228272,0.142270333985782,0.151397745210718,-0.0119561661849887,-0.138127169224676,0.282063456132812,-0.220062715344613,-0.589070852071131,-0.483573528852165,0.0110189778583624,-0.264655637436229,-0.255725606362281,-0.546543102934882,0.131415635237045,-0.379517376307379,0.0432248759062725,0.146274139070175,-0.308979527914057,-0.271881229897434,0.247065199623706,-0.0805865043785469,0.200557128880055,-0.604884795913447,-0.553697415676251,0.0859789347487259,0.13377804719217,-0.120756914574085,0.0203082467166879,-0.678264675665371
healthy,0.0729815505001265,0.09162091743397,0.109929414620987,0.248948799011842,0.014232094162433,0.25253571291372,0.0833381176097238,-0.0202602533216588,0.0314245529441894,-0.0112050687211639,0.250451114618909,0.264670063931844,0.0152102487716813,0.251891668288106,0.492174707207868,0.132924121002684,0.177407081968597,0.519972684388597,0.213101743043109,0.198439389486176,0.0712919869127359,0.280428744058369,0.0532999224856754,0.0847331796065711,0.430317173139062,0.334258816296715,-0.0404071488299356,0.0013551610403961,0.0485287467478658,0.336093750135368,0.266964983879483,0.178855981393717,-0.113380856177375,0.140783553584378,0.151777169928403,0.505041857935083
healthy,-0.0026126395471226,0.0295787090238973,0.110891212731982,0.136282523872337,0.0295430887494379,0.30211272227525,-0.029968828925857,-0.125644564731733,-0.028848865021487,-0.0820137346233206,-0.0309817945948596,-0.0628466408633527,-0.0253372114323494,0.059685326698917,0.465374828627705,0.339579277727306,0.165810852255094,0.2316781975303,0.144300011286988,0.622474897281759,-0.204379353009598,0.220175295994638,0.0112044542742888,0.0669735957064325,0.123341839318228,0.102690109771286,-0.0321774176949249,0.0881509911241726,-0.0030050670879181,0.367712093975488,0.378418286922994,-0.0569225285972604,-0.178149712818763,0.130862105283501,-0.0042589259165677,0.524836069692187
healthy,0.254710944444463,0.0898121399040711,0.372072526314153,0.173692389154972,0.0281217592121848,0.422186261327207,0.429125370393236,-0.0037307374389973,0.179626155859724,0.082461971960718,0.319729865233539,0.306679587752188,0.0949564219191242,0.460497100374676,0.584650011154603,0.383331522392261,0.167165223504732,0.497459464258184,0.479322790989199,0.527548895750443,0.158802506969372,0.454617933397964,0.266613158336906,0.224222610952695,0.550640162549148,0.445640701162615,0.0743692736312423,0.0509489964004665,0.105384781605548,0.345749574637183,0.542667746398616,0.172282757026633,-0.0080966735283307,0.277373017419392,0.240448376470219,0.517196842573798
healthy,0.0566792389327639,0.135779530182145,0.259027791742344,0.162453634421574,0.0899109450611574,0.258809041395819,0.16220747679363,0.0726583164661395,0.0471333476267111,0.0170942972549995,0.218768889867231,0.161316948295821,0.0530715224593845,0.177948934456433,0.334652657070893,0.160047466898452,0.193504411695022,0.293522398789784,0.201881081671799,0.144526932335676,0.0442546782241912,0.232440169966635,0.0642570249774823,0.0790982520611437,0.273307975429233,0.148770527717534,0.0111629269935298,0.1035723825701,0.124656410412,0.258065349524947,0.238010128668158,0.0574801213961727,-0.0030184178037338,0.174961613072093,-0.0090217752418248,0.287257838893067
