group,B7,CD127,CD138,CD150,CD154,CD197,CD1c,CD2,CD224,CD226,CD244,CD254,CD26,CD269,CD278,CD279,CD28,CD3,CD30,CD303,CD305,CD326,CD336,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD52,CD57,CD58,CD62L,CD7,CD82,CD95,CD96,CD99,Podoplanin,TCR
healthy,0.133893769746104,0.387686113330197,0.0152051669564097,0.35423148363869,0.1217876621119,-0.290567926221608,0.0525333396011966,0.554534691080726,0.576229657481834,0.705752109940835,0.130888354001184,0.0492607471213515,0.262583834820832,0.137239372735806,0.277445913816045,0.428604090987843,0.431711948567824,-0.368697482005566,0.0899557848682267,0.0429176201689058,-0.139397990575225,0.0589129983102268,0.130993098787983,0.273949591120215,-0.793436863010969,0.382387259175673,0.140815025446031,0.347900043535273,0.492202291067541,0.332550192290479,0.064688014655912,0.453375763239063,-0.184113463177461,-0.369225128408144,0.552723184440656,0.759147974591724,0.438357235048124,0.699562338057133,0.138115946442651,-0.437171191157365
healthy,0.150769093162809,-0.201756050600109,0.0949809183160415,0.386842986189079,-0.0021836094728599,-0.551246755562643,-0.0235396657445966,0.296718471839142,0.284599495526425,0.637749643058474,0.39733128171714,0.091288936459861,-0.32058188896634,0.185801734378947,0.0302117825959216,0.636794461453348,-0.233858308947707,-0.54616504959314,0.0114345891937529,0.11360056793237,-0.1151940850076,0.0748278838645377,-0.0050710764281358,-0.230952929202659,-0.417190367695154,0.285999114874048,-0.323348888403475,0.437543426395265,0.243024630283067,-0.161505730482829,0.409402765340984,0.466025412718853,-0.566601955888367,-0.611925081050479,0.16028861484193,0.576226947081515,0.317950764391245,0.412529171619599,0.085394961390686,-0.580231424124664
healthy,0.0298704677457977,-0.129421751886997,0.137030199166654,-0.0171104152549808,0.116340021217213,0.303435056929755,-0.0431869480978563,-0.007408722635677,-0.0345817144351808,-0.0783221797381084,0.0370766642460587,0.145539936059513,-0.209664590672718,0.0793915743595181,0.354733846062429,-0.0054296615335637,0.170064868565828,0.49383268574066,0.139718595922488,0.111861167433212,0.0210290007955928,0.0065986794049596,0.0981675656943625,0.341750844472338,0.154751392631976,0.14320741953887,0.23982667227499,-0.0933512326215449,-0.150022509572377,0.227497729834605,0.148307591229217,0.0150425158630794,0.441062541090835,0.221889171264387,0.203763902234446,-0.0479035326496248,-0.0541325971991307,0.0249965826638983,0.126333678954972,0.496139651970547
healthy,-0.0683823092742747,-0.400714460113009,-0.0829961005481215,-0.15764295513278,0.0270351483299213,0.0303736677901579,-0.0619499840122361,-0.274457457362117,0.0303064213347603,-0.252151534514516,-0.0927725820896415,-0.113125121186541,-0.3874174538892,-0.143692479485696,0.331736908430509,-0.0637805066418754,-0.0897465933292994,0.0175029984159611,-0.0257466360689412,-0.0548915834679427,0.0083239515101768,-0.0660625190104309,-0.0837662555601362,-0.0286451672845796,-0.0088690349796079,-0.198745214280428,-0.164220967375953,-0.0677479437593495,-0.454057238107412,-0.0747938658495479,-0.0668935798981937,-0.117802692983312,0.193713767856555,-0.0284212265190559,-0.0978369311094041,-0.130893209669019,-0.201556127137792,-0.166229928465327,-0.100961954103956,0.103771885043074
healthy,-0.0975590471335847,-0.401651661498434,-0.0918094151339178,-0.16125469649916,-0.100657041581822,-0.238971587248277,0.0079089892408449,-0.320827580698467,-0.146634356052652,-0.231319671338705,-0.0609103792504242,-0.12060468024645,-0.286029559187343,-0.175709461006899,-0.17711933276567,-0.0028984898485001,-0.319538697572414,-0.411145518284751,-0.144109771168108,-0.134272942449447,-0.102017112439066,-0.0401529940919675,-0.177993526670741,-0.464761589190624,-0.0737444296233946,-0.124694463538205,-0.390567274664387,-0.158774780307051,-0.381276722818999,-0.403841551745583,-0.102929595746628,-0.0891289125224525,-0.345943916755925,-0.283075794810341,-0.294433958490698,-0.0586027527243624,-0.188313725017744,-0.282211640950528,-0.112786789363173,-0.367786913522998
healthy,-0.251258469165574,-0.128809380606782,-0.188866444988117,-0.0534798366234435,-0.219462401592292,-0.271185002337519,-0.0675537017366517,-0.239046051318675,-0.0856729945602273,-0.0801062066008137,-0.181504035886443,-0.100418478043748,-0.0755117081641569,-0.117814744924834,-0.0954923461754173,-0.0069855189145452,-0.131862060432744,-0.0712585023801111,-0.27711989502399,-0.309998350929718,-0.131333053222706,-0.174906324549902,-0.326175694140457,-0.319915028000139,-0.132695767934228,-0.125101713279742,-0.25040080147759,-0.0638325468935782,-0.230847571426317,-0.119138099279443,-0.0732672611065575,-0.16744756994869,-0.300471319644159,-0.132658549049064,-0.152933767282848,-0.0507715222707994,-0.112313270977531,-0.162533569974949,-0.242001201842561,-0.109416168334344
healthy,-0.17224969548913,-0.0736227616221363,-0.114026568005233,0.183313937104439,-0.149612356174669,-0.441228333287549,-0.0872892267994349,0.29779385460922,0.392206087550694,0.289990474561259,0.0907570171853519,0.0210369517053555,-0.0047902882660737,-0.176369382309916,0.114515066505969,0.339253735654239,0.189724687107581,-0.242246407123269,-0.126433479464019,0.0118351881488286,-0.391804636147672,-0.0553377375463777,0.0920639183448647,0.0204660569027937,-0.680156810564291,0.535695248766961,0.0468809626593732,0.206300503928611,0.272618378092931,0.0260773361012883,-0.0046487338042607,0.374684518485393,-0.185950708576919,-0.527730349569687,0.47452496765081,0.533411359662358,-0.0006637808217298,0.424785615781245,0.0791559641920942,-0.174094050260876
healthy,-0.219883235123945,-0.148830229611708,-0.199230633241407,-0.236261711981032,-0.257889817573008,-0.152008670342299,-0.11182731571045,-0.0468099733573028,-0.215957161867776,-0.112904190581972,-0.0065005833534924,-0.155304331055679,0.0471901367546123,-0.146586913562435,-0.246687460147744,-0.232467405631891,-0.0509963076134035,-0.12767388192324,-0.347032205151063,-0.26475741799412,-0.103894053098479,-0.3229365082245,-0.253531598950338,-0.149791982927665,-0.0455399283205877,-0.2750934876597,-0.104359518584345,-0.0853821889134564,-0.240147153200234,-0.1671532820534,-0.126378349269101,-0.175053680990706,0.0168337765359847,-0.0803351349785885,-0.146576589632516,-0.201521052413931,-0.145791515944114,-0.133055825571138,-0.322948154132059,-0.0896309184344151
healthy,-0.191859010057841,-0.25725841829848,-0.157739936066332,0.0275727376474694,-0.187104059498155,-0.407569376353363,0.0024168624003891,-0.254292568430898,0.114425327443058,-0.0273142944616727,-0.0385419121371719,-0.169673868791711,-0.218532174969955,-0.118699409036491,-0.231479437896389,-0.0396742695403595,-0.327608227198915,-0.579646847371665,-0.138701922651423,-0.120449668120153,-0.394488655543648,-0.16779120808098,-0.183887731857801,-0.415256948635359,-0.708421380139815,0.0819585243151372,-0.365012422269445,-0.155564811036533,-0.0842278694818477,-0.303895549905923,-0.0370429974169363,0.0098554085276016,-0.428445412266042,-0.465493744675584,-0.0451785049920593,0.19916122412368,-0.213481209945264,-0.0633767902912152,-0.142639031194206,-0.560287692247614
healthy,-0.0170858504055241,-0.0348378376503677,-0.0274587816560444,0.116188460879764,-0.0762877640645124,-0.296039732220916,-0.0139020351378797,0.108927224093492,0.236335012513328,0.307502893081941,0.0806473373728872,-0.0181809679195767,-0.0434564393023787,0.0422757411652313,0.0092092444297747,0.125861329800485,0.123511143028584,-0.453874905584135,-0.0517468344526227,-0.0591350667563365,-0.255387345831198,-0.0738604560800573,-0.0189190257945869,-0.121277223300277,-0.515792914689072,0.223623818074265,-0.0843057379858409,0.181443995098369,0.258298777634455,0.0917730813817164,-0.0280461999434315,0.0900623444175113,-0.540865058328797,-0.393775552304965,0.217457552519771,0.421873163333718,0.0861677225169011,0.409759066129519,-0.0878921866516484,-0.466134824804062
mild,-0.146001024226901,-0.0426437453911957,-0.131325653831404,0.0099097451681042,-0.236205595154734,-0.156954404469081,-0.107988418691209,-0.0474199558762251,0.063549747964115,-0.0993823613252184,0.0600319049365982,-0.0524504617523628,-0.0662464312394,-0.209049919374894,0.238775832539345,-0.0800729171628755,-0.0571029066369213,-0.184312852569576,-0.247050114669379,-0.192135909427655,-0.194260475747481,-0.27812114307843,0.0432653354316162,-0.180426430755194,-0.228084067837385,0.105058686337154,-0.121747934517057,0.112674537618905,-0.233246244731432,-0.084190252669317,-0.0707120934350279,-0.0433036006005598,-0.348590343871897,-0.187544346678405,0.0357136284566769,0.0724447236973464,-0.113425745769356,0.0222727387761089,-0.0678593729914405,-0.184627784847504
mild,-0.0625380215707627,-0.308832086182646,-0.256219894250931,-0.0320677132638908,-0.221909718632812,-0.399653985179537,-0.198484404775873,-0.148163273932082,-0.0784655136681792,-0.109221330273635,0.216586505165649,-0.322810951826064,0.0375423646156599,-0.192796759740369,-0.298580662251752,-0.0157598908349281,-0.364370175611429,-0.283193096031626,-0.284890212891531,-0.184198549224967,-0.272604991797516,-0.204496000851327,-0.256164229248706,-0.308466712257828,-0.235191435440201,-0.387313605332665,-0.289250547629601,0.0930848161257508,-0.260606823347697,-0.359622746372211,-0.0919078859698653,-0.144978701457468,-0.601248110132839,-0.464014998536084,-0.370794831403098,-0.103405730444005,-0.260047625959693,-0.244603257499353,-0.207615635000799,-0.283998518521608
