group,CD107a,CD124,CD138,CD144,CD150,CD169,CD2,CD224,CD226,CD269,CD279,CD28,CD30,CD326,CD336,CD4,CD45RA,CD45RO,CD49f,CD54,CD57,CD58,CD62L,CD7,CD70,CD82,CD95,CD96,CD99,Mac,Podoplanin
healthy,0.127577074188331,0.0421385966370672,0.0179634608346083,0.0958028001560446,0.250482945755823,0.079532867127954,0.253836122125101,0.435322715310845,0.494316136517418,0.140875493795086,0.346971118216633,0.162005439719249,0.022471415751,0.0590634511185034,0.0913250950166488,-0.0700323596595621,-0.570649985090032,0.336233883494398,0.303553553411016,0.310624334473454,0.0487214059016224,0.366308048200126,-0.430421927443078,-0.500090350516802,0.0756560821913282,0.346535425814426,0.589033372876072,0.263518036952515,0.457078614404815,0.0863693740228379,0.13652224603856
healthy,0.220858143966737,0.13912397631031,0.0951445362771366,0.114995166765406,0.372572978856347,0.022771065956254,0.243233204810314,0.293780242167421,0.587012839884458,0.186258074337295,0.590580713686875,-0.241198511189112,0.0225200996910295,0.0697102190166246,-0.0087625634245284,-0.26244534826847,-0.397453613965332,0.218652279949628,0.185052922420009,0.488082021119036,0.330246029466399,0.449484207387806,-0.581037563794723,-0.600767163624733,0.059770239196751,0.151254362912514,0.550572705550029,0.272411246844431,0.366036902425767,0.0857396934760893,0.084203234133338
healthy,-0.0459762993145892,-0.11934697189201,-0.1000934770845,-0.166332505582218,-0.247409888853201,0.014785413777566,-0.426953866274806,-0.599876221931112,-0.487594706664415,-0.135219649679236,-0.279016671278808,-0.37509555441749,-0.234847749756934,-0.090393719207527,-0.263581358397867,-0.423509093707966,0.45384717301959,-0.250534854632695,-0.384556814622665,-0.348806363715638,-0.114866718157777,-0.334249910349214,0.114922981283687,0.152858685902251,-0.128420254131849,-0.527339079034309,-0.554496980702437,-0.32535314114393,-0.528462264900107,-0.0924711010040216,-0.129664095953534
healthy,-0.0364182281959912,-0.0269724795690018,-0.0712032353655982,-0.0067177459703225,-0.0219375183699994,-0.035380933865935,-0.11662887761541,-0.148023614034177,0.0197052349285335,-0.0760039010262743,0.007353207348661,-0.186746923146596,0.0597670890411188,0.0150154215904387,-0.071673254502942,-0.572677716325655,-0.047065251076154,0.0198353178228546,-0.101576294652701,0.0976978973055355,-0.080330506529089,0.0457641895546997,-0.0036271065332335,-0.195423260775876,0.0063322188852136,-0.0054660010652879,0.0493637405712855,0.115229401366635,0.0978462001448159,-0.134759987995049,-0.0285334541211679
healthy,0.0275483352602907,-0.0115077909529489,0.013415931704451,-0.032351726247582,0.0642263428523461,-0.0372973085729079,-0.003744031724219,0.159372053353623,0.176625938037616,-0.0528357484680931,0.171743225094407,-0.100069827598403,-0.0380349300070451,0.045665525419873,-0.0622315976213166,-0.308204221476807,-0.274232670737783,0.0546086377878263,-0.0573276089093663,0.253857440531307,-0.016725587799827,0.159393384079056,-0.536205472494207,-0.372140821834545,0.0224983844911023,-0.0364074804455658,0.240920613988746,0.101892634085266,0.011920334017987,0.0686565949925122,0.0206773655648247
healthy,0.312788155500659,0.0981698795890495,0.294501357113882,0.267829563101882,0.506440076958197,0.306622879778288,0.370547628281631,0.485101134759972,0.510442380236414,0.221428805765016,0.189045718785146,0.189997978670156,0.278871593452251,0.214722284973291,0.182340001252073,0.0949010975932478,-0.38755407357397,0.51351762049277,0.534844772237994,0.527451392969185,0.136512653681628,0.585642076936061,-0.299347822715596,-0.175402245364679,0.335793573296133,0.415703268482613,0.460808876760564,0.339567339397893,0.410327588741539,0.206784404742417,0.275297968042608
healthy,0.0955613990683413,-0.0158295257314764,-0.0491208068311345,0.147037915955499,0.117690408407328,-0.143478930734919,0.262675646625412,0.267544292603924,0.248893852714752,-0.0176272816013821,0.129006345394869,-0.0295404320453668,-0.0419861283101964,-0.000921108536098,-0.118853168179453,-0.357488598574592,-0.284343830126641,0.285698398854744,0.129572545207887,0.238814019028224,0.127110784116017,0.258763653388316,-0.294980635601747,-0.388891241187748,-0.0820886031974961,0.238163407678253,0.362890174712668,0.0112448070927145,0.225767412743464,0.084820473142433,-0.0132016213367415
healthy,0.234136440543351,0.0255134511687342,0.174129822791046,0.0544500969851817,0.217947751099375,0.171599434873784,0.384279978297614,0.235777050084097,0.351127658334528,0.147293032378613,0.0135160723997974,0.400241688791226,0.119735243544337,-0.0156385133233477,-0.0838337270863,0.0827379708057684,0.219488614542798,0.288156037942042,0.476075491584808,0.248403312004089,0.0106310602163247,0.291024738376606,0.116230595499512,0.2190997006414,0.154050733046746,0.209748164651528,0.308427584299279,0.344101362193805,0.349916389925203,0.121591900939752,0.0845039448834972
healthy,0.0449750398804314,0.0192104366754013,0.02519212608968,0.0520335428323106,0.0956245438081716,-0.0808008768948564,-0.234570079098242,0.191125917966973,0.0856826994218257,0.100725773047951,0.109486007776511,-0.299004250362166,0.103803547678443,0.0751335137033275,0.0091794859372737,-0.484853167269759,-0.681266110157938,0.29020029534693,0.0180002741692584,0.131001825736157,0.0610326678664057,0.171365867395664,-0.482901845434152,-0.448662366128427,-0.0208691672703234,0.0734546030512156,0.319810361842652,-0.037363595764215,-0.0345810028607772,-0.0725579700638745,0.131880232705761
healthy,0.130700128945577,0.0204226856327779,0.109046395704566,0.118029014413795,0.212437923392221,0.107084426292753,0.170734606855962,0.372074672773769,0.442679857593783,0.155350349895295,0.219289396931971,0.19743186434109,0.0387377784402039,0.0560318871041772,0.0928828911481398,-0.0696557592160681,-0.591985135779345,0.313414871658468,0.359891793084869,0.293188383895982,0.0458706658619881,0.215273141844355,-0.646544526668987,-0.407546568439072,0.0494485521151532,0.308015906574318,0.549591330703491,0.216696711850499,0.525310196091536,0.0458897380916024,0.0485148428726745
