group,CD101,CD11a,CD127,CD150,CD197,CD2,CD224,CD226,CD244,CD26,CD278,CD279,CD28,CD3,CD305,CD38,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD54,CD57,CD58,CD62L,CD7,CD82,CD95,CD96,CD99,ITGB7,TCR
healthy,0.125643433003515,-0.262661368746621,-0.137386234136634,-0.229346156268158,0.311014688188243,-0.268166222275771,-0.428649982197737,-0.495803863810821,-0.109346971999055,-0.0292385120032686,-0.106039822748512,-0.30804896381256,-0.195216748925307,0.498444673965642,0.184688359726108,0.386911342538746,0.026480180048686,0.672406132978682,-0.276788247073718,0.0530493532468206,-0.172420668160105,-0.346600694774087,-0.0999048871793588,-0.24115022101726,0.0160737983732353,-0.3111983430432,0.268614502483772,0.471191534082416,-0.380830153733804,-0.579349974081283,-0.253436372140529,-0.461434043798294,0.195663891857914,0.540189596879964
healthy,0.191096237839167,-0.302767490650415,0.280599797163774,-0.31793774531873,0.559948588356,-0.185093090557073,-0.220004760268845,-0.519801831726516,-0.340223188753725,0.336685423643269,0.0360901893778188,-0.552673479691517,0.274701412048173,0.585319634081614,0.135942492466382,0.320323206185233,0.319229326471108,0.413839599332905,-0.2150543809044,0.377260226757974,-0.345236734458918,-0.157290574327942,0.175678737349905,-0.438169327757403,-0.294124994150556,-0.3810679779957,0.562670529066266,0.600084121793065,-0.10237955570784,-0.497647052818757,-0.212500327019663,-0.302437715413889,0.283533287847818,0.609057171288306
healthy,0.0183112265996386,-0.168284900552998,0.0484136249329581,-0.203972620544214,0.469369239096949,-0.215150797385002,-0.387863227183672,-0.358339795978335,-0.0022628392405363,-0.160453076241142,0.0974064851759418,-0.244342608029014,-0.072465238312619,0.570630062963944,0.298584797344992,0.344599690358876,0.0747604512345201,0.621215303635477,-0.0467260883131508,0.150566599351651,-0.194868744390783,-0.41972120020374,0.156453897713962,-0.269714711271461,0.115404229981772,-0.216267398401367,0.415738282779259,0.473662695985109,-0.260701494055132,-0.518696850274702,-0.236117704018513,-0.405290752956713,0.0721813248057139,0.547110928133479
healthy,0.0263583034804743,-0.158034909781725,0.131815555068852,-0.246455410799827,0.290847371497091,-0.174982166164031,-0.368115934185027,-0.330044869741216,-0.0464881027460019,0.0780410288048026,-0.20074833384395,-0.256195653539489,-0.216534646938886,0.506865573541539,0.285028659487754,0.371542020812576,0.122222631763739,0.632687199386209,-0.0684049917942294,0.14225849817524,-0.0765447610141402,-0.332452412791644,0.112194410610167,-0.265531159560389,0.0714884733503419,-0.347729862025126,0.230723886267546,0.47371656935802,-0.375194936887714,-0.57910194894306,-0.226573122905766,-0.514568627535958,0.29141536063021,0.559671923383934
healthy,-0.13531197424738,-0.133336584024367,0.10332822740383,-0.192817238181789,0.344278531358076,-0.0790673412272124,-0.347974226146563,-0.261821390924352,-0.0739992107569498,0.182456417375569,-0.0786900052410544,-0.287845101157113,-0.0943306910584395,0.559206612378042,0.296143958462952,0.238052911575821,0.189467947546756,0.487648107079822,-0.0480419404571064,0.170511346657828,-0.0158763532128519,-0.116757214221599,0.103041703639624,-0.295023597432191,0.0194357604479517,-0.262342368074052,0.482859273538127,0.446228461308815,-0.161693775767651,-0.493381928588427,-0.181434482618524,-0.192201873476259,0.155996893806284,0.57375253928506
healthy,0.300600045528077,0.266402130170764,0.436575733199843,0.288220079322956,0.180704486483598,0.367691751471315,0.214030196733554,0.362244587815445,0.082215687350388,0.416792053134877,0.247329195799835,0.0316233148518605,0.37502693627226,0.314423978341275,0.261849117248458,0.0529953977000922,0.451416248626529,0.0929580659888254,0.251849206949143,0.442483069739142,0.249424161664482,0.190575030673705,0.254333874994705,0.134923284325124,0.151568198439511,0.298682401915175,0.308796601896959,0.227632089676634,0.34574483607705,0.205122671428789,0.268613833334583,0.292106363244044,0.305254108894432,0.31443692573946
healthy,-0.327237326691084,-0.449127664737032,-0.314830949926711,-0.317196194353426,0.178798221262625,-0.579324785965055,-0.459377322329019,-0.49765090686811,-0.200995207626314,-0.268048448113535,-0.349800886552566,-0.459021491264259,-0.312474324586285,0.0757058588146097,0.0578657392016541,0.24134866287125,-0.061245591941177,0.47037443363642,-0.618468120705489,-0.254364129139703,-0.409257834065397,-0.419784748467268,-0.185892483980784,-0.37608537601251,-0.118435760573599,-0.476721085879021,0.111634270215582,0.217963735067773,-0.466862813379517,-0.581787941284242,-0.255022162977719,-0.566779321117679,0.0493857371198254,0.075138502429004
healthy,-0.203719082709815,-0.157886270131795,0.0434190948079093,0.151231985013218,0.015706907346955,-0.232528107147474,0.0617923726541274,0.131956297614866,0.124285554541444,0.185865439142783,-0.287931679483473,-0.0426824539536224,-0.227220288743234,-0.171307950487331,-0.0315598711662981,-0.0219984856848256,-0.137443354983392,-0.0765421281579411,0.0065695392290927,-0.110292014622016,-0.0257720493259625,-0.0151979712418561,-0.205625820425315,-0.0055134527437304,0.113403357253664,0.135838243504223,-0.305898769180838,-0.0857960398175781,-0.12795819565655,-0.02643425785898,0.044810613903543,-0.245435526120335,0.24178593759261,-0.104601404293024
healthy,0.2613770669896,0.0409933188352887,0.196822720922473,0.0114508497379803,0.412972002393934,0.141413625922714,-0.107374700655836,0.0194731565183246,0.0565150629547262,0.231084061742043,0.131619810069539,0.0872393709888605,0.208563866748754,0.492038420235418,0.364636240094995,0.437461576712728,0.27862147654105,0.676984220133578,-0.0812964506719549,0.257378553291444,0.117657148575891,0.0739511819870135,0.315187925781372,-0.0098793316645202,0.0758837657533263,0.0141327964818107,0.388089936513866,0.385811108764235,0.0409290195610471,-0.198997354119027,0.256698953013149,-0.0091550062167991,0.242124969083134,0.489045999000961
healthy,0.153484569912233,-0.182364020258584,-0.0789877091003815,-0.143123742000415,0.306339586575653,-0.192420048780244,-0.336770770120977,-0.394103512718355,-0.118438625871797,0.0416657117081233,-0.146274990401254,-0.182734350678999,-0.188894262711081,0.375485953188626,0.257646346628184,0.302946141013854,0.0018891205410674,0.638293454923374,-0.293786065937755,0.0319576216814339,-0.157138580783957,-0.397967889001183,-0.0145839015027382,-0.272732840115975,0.0313209430675204,-0.135020059094092,0.519759473835012,0.418998249844651,-0.342366097910708,-0.539071965130992,-0.180319045661683,-0.535918041702712,0.133873885024031,0.402905308061222
