group,B7,CD107a,CD11b,CD127,CD138,CD197,CD1c,CD2,CD224,CD226,CD244,CD254,CD278,CD279,CD28,CD3,CD30,CD305,CD326,CD4,CD45,CD45RA,CD45RO,CD47,CD49f,CD5,CD52,CD57,CD58,CD62L,CD7,CD70,CD82,CD95,CD99,ITGB7,TCR
healthy,0.0050171831159327,-0.0191108060401035,-0.032051700858117,-0.310999786532979,-0.0172795043286845,-0.114110408654656,0.0069442142599769,-0.284908795670345,-0.0362197702723223,-0.104983364151164,0.0772523277050225,-0.0782147939346741,-0.290442642420936,-0.0026384606313734,-0.28708238974623,-0.423429737723231,-0.112746331185999,-0.10337932340233,-0.0001158151399074,-0.452253510017954,-0.268754979934545,0.0246525994489843,0.0407879198520128,-0.297058147851153,-0.142940257610654,-0.414861927464639,-0.308518161080436,-0.0602141401967136,0.0054218687358223,-0.511405075548602,-0.396115877905049,-0.0574617400860152,-0.18879740804094,-0.0286297847535548,-0.162868177368313,-0.0428470208265833,-0.387653330002517
healthy,0.0490819901984735,-0.0664809443870124,-0.0484961415836829,-0.55217316250255,0.030512542252607,-0.0434970063013329,0.0265001253007555,-0.435890187777721,-0.265296539302017,-0.281986948833835,0.0991188449161548,-0.0527826130422968,-0.207545867025929,-0.0626085081638874,-0.467464591840193,-0.206644521200198,-0.0150911608760118,0.0274495045066588,-0.0609141062525993,-0.486610641180099,-0.27522351380007,0.124333277552504,-0.0645236763817555,-0.325497909670922,-0.52945955164652,-0.376440743263385,-0.39317827048465,0.0222270192100243,-0.152653229135799,-0.221739748759015,-0.183077482570314,-0.0768040084960902,-0.311521918892137,-0.258207572981312,-0.360341937716617,0.0114084688230523,-0.162137014364914
healthy,0.189058122471119,0.130583966194406,-0.0715947534095526,0.397185917140616,0.123301684573595,-0.366228708996664,-0.0736070109513039,0.610660195264176,0.560790799076541,0.621936394310002,0.018489547768756,0.0144752699139244,0.105125735422946,0.413870614405678,0.38442196546421,-0.0985554510050187,0.0577939099878205,-0.311417566986404,0.0668932960408315,0.414481185858943,0.225538787721408,-0.591023919521943,0.288632130804452,0.185146291337728,0.591064477361296,0.216501562574504,0.389554244339306,0.0237700739388972,0.33025717688583,-0.412938713040125,-0.338854792514097,0.103647059909185,0.544464917820661,0.693553061527561,0.653758675451495,0.0981839281745015,-0.181197063217695
healthy,0.0775670657292944,0.133110883147457,0.0076288907226297,0.0012481779767118,0.0488816734913132,-0.297442540384499,0.0252917376880916,0.353393606155581,0.462980049288323,0.535872778881586,0.15270426765198,0.0378999851715487,0.142092686449568,0.285622688196766,0.281150704194802,-0.558191509619494,0.148276948658024,-0.205905433943382,0.115431253176629,-0.193787132500679,-0.0144775678919718,-0.641902794380931,0.196654878215478,-0.0517265457726187,0.423191738737134,-0.0531150666481926,0.0534797509421596,-0.0432293507423803,0.473798729992009,-0.303000612931176,-0.497780842358217,0.126563338889988,0.462839125847255,0.681295136064812,0.664778472732756,-0.182313675381332,-0.636563835565661
healthy,-0.0906711796633048,-0.140049054931118,-0.0668505275319639,-0.314476967870907,-0.0665107156152766,-0.186949315614868,9.3667846620813e-05,-0.313335239163355,-0.261635797233179,-0.265623115733263,-0.0364501298595197,-0.0985445332148969,-0.315034125688062,-0.0586853136019099,-0.383255157161032,-0.322447780219046,-0.141085316164336,0.0085917267945117,-0.0449086273866277,-0.450502728446754,-0.342850911077315,0.067325218440959,-0.169397661106233,-0.378213585792538,-0.509348082165132,-0.434475578654239,-0.427432616257588,-0.0944431797278093,-0.147507826507572,-0.428493474504535,-0.170083384010554,-0.132565687824916,-0.447431655767733,-0.203137889038143,-0.383316028993175,0.16971926383281,-0.284673366008823
healthy,-0.337229674327455,-0.191508064685128,-0.0556235538523512,-0.364861807125116,-0.178430529511629,-0.169166702582763,0.0238337286073016,-0.440458770934758,-0.24616008390984,-0.395392179021667,-0.0747715438997344,-0.122588515114771,-0.485086504569482,-0.139908816130581,-0.366342299436198,-0.450056062649635,-0.17227500894413,-0.166681405177581,-0.182488715301954,-0.562272669265725,-0.360061585831022,0.0237699293858697,-0.380297601137935,-0.470040361670419,-0.141921708702355,-0.417754031492781,-0.342681735484414,-0.0957084409893034,-0.307308331982452,-0.262739249089348,-0.125060765093117,-0.110372940981671,-0.346385570881618,-0.301526344697442,-0.439767344472813,-0.265166142966602,-0.407316047753075
healthy,-0.029340454282714,-0.103713000728173,0.0085265194657099,-0.335092320919169,-0.0655726301796903,-0.293846280566381,0.0305459576905883,-0.0371876930869796,0.0396549766067529,0.046548465935409,-0.114737762075935,-0.0748431962837627,-0.16485234532446,0.0345069288757067,-0.0259189328393253,-0.0394101281841171,-0.0505944350814495,-0.416380918245265,-0.13127254020259,0.189255077206008,-0.0626216898740516,-0.480055940406912,0.0661463919431962,-0.142465404007974,0.104595685636999,-0.111342182670469,-0.0596060179857544,-0.0832817317417023,0.0624979716538185,-0.0866597464562457,-0.432699841672143,0.0007379469726379,0.0867010434952179,0.261205428775521,0.0733793292508677,-0.276117338519069,0.0020980958427521
healthy,-0.123346077706867,-0.111844998993941,-0.0644148623002798,-0.0997132147569792,-0.127143638647831,-0.304190839042932,-0.032697875869048,0.0863644653255643,0.217850701322467,0.164899158239794,0.0679189439833023,-0.136802223220446,-0.0193500758254596,0.0887937130170583,0.0269339675038221,-0.43218022153166,-0.18468519512502,-0.394542490609866,-0.148529019363876,-0.112933524240671,-0.0697556389577192,-0.782622924643635,0.385209849146525,-0.157946593416769,0.164907497157573,-0.121483787119762,-0.0481614279988681,-0.111735957392353,0.10545768682611,-0.355284145243167,-0.483312280811333,-0.173048712798974,0.166453192706309,0.307193387420107,0.15883998652672,-0.255780682276224,-0.437176984599998
healthy,-0.122271802440353,-0.171199483661089,-0.0543374668010076,-0.390375047779467,-0.0970997799123942,-0.417026683430215,-0.0001900672874393,-0.43774192859465,0.0329836038210185,-0.148856984590283,-0.0422453948186174,-0.139776649015123,-0.354021753011472,-0.0360735867686659,-0.489298537640312,-0.625818543377762,-0.108370056573738,-0.390891933119714,-0.0798932588225877,-0.574116102453253,-0.503818662354341,-0.534585627609911,-0.109321593890975,-0.486413533881944,-0.194266137409546,-0.58561141422134,-0.455974297614209,-0.0092214509368835,-0.0625149579849237,-0.393404933786316,-0.556638614398841,-0.146144792045035,-0.129998432515746,0.0576899939024793,-0.235164242691327,-0.140979455911796,-0.548540628327827
healthy,-0.0566518829339013,0.0309189631228811,0.0130502609552822,-0.291691073271768,-0.0089130333518434,0.0216313548117707,0.0251336688379731,-0.296511059648203,-0.218407353448077,-0.188482852066829,-0.0108002486091026,-0.0726335607779096,-0.262706020898103,-0.0943940384752056,-0.24568653457216,-0.236410192609376,0.0186659572928991,-0.0004351270193156,-0.0182446346583077,-0.354283202108321,-0.223758172859609,0.237042332070275,-0.182811485565331,-0.21006750341242,-0.316174406535738,-0.324530975604373,-0.23608187204444,0.0275957380272999,-0.0869232843718485,-0.264035752868959,-0.0088844283348291,-0.0651078527177624,-0.322059521967473,-0.274631255855663,-0.28246251582622,0.215969085911929,-0.164792666577076
