group,CD11a,CD11b,CD127,CD138,CD150,CD197,CD1c,CD2,CD224,CD226,CD26,CD278,CD279,CD28,CD3,CD305,CD326,CD38,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD82,CD95,CD96,CD99,TCR
healthy,0.0454828040052284,0.0833068272033376,0.267362178016504,0.0857037238458566,0.0409959440259679,0.237134859085177,0.0166488781966089,0.18881663060885,-0.0097437566179789,0.0066274903176298,0.20022524439223,0.246544572742167,-0.0285260077893126,0.219934502838843,0.456119822407879,0.163039497335278,0.0509088757193495,0.154539804354304,0.409234174133065,0.249754864801786,0.165107018206777,0.032682100298021,0.291061503945994,0.039214949163153,0.0799213583506204,0.349890593336002,0.274774630423344,-0.0602761933046217,0.0669174185443277,-0.0139404987343399,0.442687391968454,0.409955190113663,0.0905986725091971,-0.0559893885756848,0.0913801399040512,0.0594402597475102,0.440095294150277
healthy,-0.0282879237964187,0.0850748507422549,0.468613342490124,0.0205234779262276,-0.0538391521100272,0.403257735389737,0.0333584699609799,0.157676816762616,0.0239670534656897,-0.119053264898517,0.377263834377289,0.167584965432002,-0.239414599177693,0.400545624259712,0.4956390991799,0.108597803135676,0.0489263522018963,0.138090309556996,0.473432901835398,0.269219235410332,0.194669319344401,0.0058107483624547,0.430401711332935,-0.0356319555593807,0.176050609246984,0.391484029885931,0.411459916703642,-0.232988064854566,-0.0702931156541858,-0.0913333037942132,0.380587653433028,0.455467158561712,0.0993339340968351,-0.11936969269498,0.0930257291985796,0.0503125721924702,0.484870053779525
healthy,0.0272543961494388,0.050086029800243,0.430093731124743,0.0932493982228629,-0.04538855663341,0.206282016729726,-0.0549235276052837,0.195192518850512,-0.248640959312301,0.0105192884663469,0.234487080829714,-0.0148673445605495,0.0243951252465346,0.0956739018045677,0.450337049413558,0.172359582189457,-0.0280966875375692,0.0999125843114994,0.333269137569223,0.179857612083348,0.292784191728821,-0.100981422761974,0.244135082646619,0.10237022060075,0.168874592526823,0.245790309299301,0.168396462134728,-0.0767729449394037,0.102861647755301,-0.0428146399124609,0.227160139543574,0.196380229028674,0.0114991422547928,-0.239066463946133,0.164289016743325,-0.0654903847939422,0.431236770766029
healthy,0.234636288066044,0.161198704311703,0.658419662198648,0.139446075988845,0.335666915683597,-0.0549320089459438,0.0285499496730372,0.482877450235963,0.338459524283882,0.528262297648198,0.49363209016505,0.0905935538135007,0.202536996646961,0.355789878525147,-0.0882034730954059,0.141417250166463,0.111789340989828,-0.0814596943679978,0.206744237531272,0.221865059840248,-0.257593322632478,0.200657639826442,0.233951067513413,0.433001216182467,0.259067213337935,0.361485326993554,0.317982843776703,0.370689041829951,0.0705785131921789,0.343668330110968,-0.248596914298406,-0.015535818709619,0.287994783378995,0.399639346450953,0.455621392115545,0.396219787796428,-0.166665248194126
healthy,0.220259315664895,0.0754545221459898,0.409590415369818,0.0718637336466676,0.207886818780306,0.18304539657565,-0.0158508327282222,0.372089647319804,0.234568726263911,0.310250699386402,0.207551653822246,0.251255566124719,0.0806523462789277,0.383457610625168,0.348601747808982,0.01292016653459,0.04041018003489,-0.0679475465447597,0.474704437272171,0.354360904869798,-0.0497565106988863,0.197741924315021,0.379938142597358,0.157724975354339,0.466013420080242,0.435383195326869,0.426605538770544,0.0517582988656392,0.0981948831878584,0.135406217507156,0.313737793227281,0.196724905299905,0.39428676946805,0.17558797896505,0.223213321339152,0.371911964968705,0.294249790180727
healthy,0.18077682344544,-0.0364059062085298,0.0185163994659696,0.0683658155109246,0.230219521687375,-0.352491716807073,0.076868717691412,0.154660958499058,0.400292671399044,0.362724761878299,-0.0486372786257893,0.0829774207686863,0.206761003443141,0.0488300652755177,-0.334806836254611,-0.376868992780359,0.202728581659119,-0.414299771298759,0.0797108550736002,-0.0113788455798784,-0.674353232885459,0.495431105666047,0.0340650153777958,0.118221421244096,0.282589201370412,-0.0869617012144262,0.0463523773771937,0.221377665176216,0.034819042176686,0.3725903266469,-0.413450765823005,-0.656927983217719,0.280666365033843,0.367336206804894,0.0518670317408835,0.333500744314583,-0.387385517342494
healthy,0.365618679709595,0.0690242490185577,0.0883433765071369,-0.0351973113823588,0.117302531168067,-0.342278060154887,-0.146664361881883,0.459157778131013,0.429233295644609,0.423214552217904,0.0152596763114511,0.188390050977237,0.300506483830042,0.267184843314979,-0.138576343547981,-0.224280781754718,-0.0154436348870545,-0.235806414749681,0.0544056606147701,0.180410615660588,-0.617796808849642,0.54427043997638,0.146428879480202,0.320136637908684,0.433933891499812,0.111940957748769,0.123627720231097,0.270765211081596,0.0812695833145652,0.404076263385066,-0.127010651077761,-0.421289176093154,0.468801656396091,0.571884896108138,0.0557198569563784,0.534930892930221,-0.107153291436331
healthy,0.236125765785378,0.110627341774334,0.102134752277532,0.140068711174338,0.324110464693635,-0.0998880223335308,0.0392814754730851,0.326686780110404,0.434227720111432,0.438796386914393,0.170872914326735,0.287545146554835,0.314904508451865,0.266835352989716,-0.244365451198644,-0.127448120509265,0.118295973131708,-0.250683852459843,-0.0187930831421094,0.149611971286226,-0.49842505887578,0.657666802844488,0.09910226974543,0.204409606155703,0.489169169257734,0.128740590563205,0.164218757451033,0.250280029130847,-0.006394907369267,0.40315654119206,-0.178617737374563,-0.18813601969168,0.31872195223743,0.574615019594326,0.228203655402545,0.405740064057578,-0.316181123049616
healthy,0.302913433799173,0.116088680444716,0.328664825276619,0.258027557588518,0.285839634142731,0.0837334273750607,0.148396466526231,0.398243358506864,0.334453459617613,0.43508544339061,0.0628894090654606,0.367851004038691,0.196042324286941,0.410044161850934,0.178467017420774,0.1003133055858,0.200890388292224,-0.046923850789067,0.489226913972477,0.339999454252896,-0.249482225106257,0.59924279373144,0.325273219152792,0.389106917214541,0.456358430401732,0.42076404980145,0.397945820752913,0.267389950827924,0.0365741008661189,0.367210769188264,0.0806774385081696,0.122921917939891,0.401745395130856,0.472917496124615,0.319365546009653,0.532591140850752,0.105184433108956
healthy,0.163740077053822,0.0429632358685351,0.353052751492055,0.0545624766845981,0.0975613703466447,-0.0562723565786364,0.0250076376838263,0.324352133123723,0.331276266508801,0.350706967987428,0.0129230345441666,0.45049868802959,0.190502586145584,0.385519009068356,0.0876001944611167,-0.055316235386605,0.0395940371042545,-0.187199122221081,0.435539567145992,0.274450468702591,-0.396631992849913,0.251305676231419,0.20428946396463,0.0934958581583461,0.404745152503699,0.428983589575342,0.380804451736339,0.206019828762951,0.0309754732398863,0.159005531198208,-0.146702826581993,-0.0724435635710471,0.376885389201539,0.459767306469919,0.279769909028137,0.4496679365542,0.0261736536651502
