group,CD11a,CD127,CD144,CD150,CD197,CD2,CD223,CD224,CD226,CD244,CD26,CD269,CD279,CD28,CD3,CD30,CD303,CD336,CD4,CD45,CD45RA,CD45RO,CD49d,CD49f,CD5,CD54,CD57,CD58,CD62L,CD7,CD70,CD82,CD95,CD96,CD99,TCR
mild,-0.0751020066328618,-0.339878662592235,-0.15935767969126,-0.0921702849631089,-0.358375540073665,-0.154074608879474,-0.228305569074808,-0.0935084185639092,-0.119065528155182,-0.0159903305681171,-0.384147391342757,-0.221683023048966,0.0039470943091694,-0.324740851379524,-0.40772170744798,-0.288889107635525,-0.136015336559276,-0.217018949263886,-0.273456840599542,-0.254572329916311,-0.450679454566558,0.0881641373380173,0.0404084648267722,-0.238371523632088,-0.357365841701437,-0.10203698449179,0.0292946639801879,-0.152394961960942,-0.305384276184772,-0.544563432423113,-0.167207087563467,-0.178930888024208,-0.0059361230220892,-0.244502878937009,-0.0706573884803543,-0.390617407608298
mild,0.11658227890119,-0.284576723857557,-0.0458835704589795,-0.0722722471629734,-0.0102437536851356,-0.163524089996612,-0.0560026693348308,-0.0217885060434455,-0.0261399730065483,0.190191023156247,-0.486656201624892,0.0283699945666318,0.0022916231338918,-0.0570140076561758,-0.190495537394447,0.0663419646169078,-0.0554023523431546,-0.0481828383919029,-0.216698916294448,-0.0484515975439551,0.111948056820588,0.122769718461561,-0.137841842893437,-0.212273457767195,-0.135982169301209,0.0165832939150924,0.118661672689269,0.054887771225795,0.0545771020099733,-0.0674680422042401,-0.0220404467855315,0.0593934920023662,0.0435986923368876,-0.0219638544441736,-0.0370630720376293,-0.210828037978701
mild,0.0245927474745072,-0.185177915253225,0.10745304119767,0.180948408626885,-0.0830198845190806,-0.0594956163620751,0.0358449524497851,-0.0538072433212293,0.123060382155055,0.304431451677313,0.0310443341818635,0.0804234821541498,0.081285734869305,-0.158613893066597,-0.0918262603769316,0.0339668917375794,0.139862181940294,0.0324514411078853,-0.270454131648399,-0.132859210806255,0.008993364996062,-0.169126613101755,0.423535579728524,-0.196447210705396,-0.392207835791916,0.0710982139807743,0.0969458438878733,0.0909663273820607,-0.388395830506415,-0.164465458257057,0.120861157675312,-0.109498294281129,0.0109218691469396,-0.0236772654319373,0.0167887795540949,-0.139378122563178
mild,0.27199860330795,0.0085381901697848,0.0038212646981047,0.224467218367228,-0.351748879491077,0.261468324879765,0.0287339109326861,0.462933756572434,0.399437920167527,-0.0432335821561809,0.165810173713218,0.0420267713627999,0.326001161698276,0.150558003592693,-0.400909189732643,0.0374335521915301,0.0345500668049616,0.0345215821371285,0.0067473534784677,-0.0331108250791214,-0.666989458498827,0.0686955801462059,0.401757917611402,0.156688639537453,-0.1468083843221,0.117597906899687,-0.0146533642198498,0.225135048081464,-0.369176973333392,-0.414548161084633,-0.017606986937527,0.133504221216393,0.48536961326485,0.228307781772326,0.24844565593524,-0.461438336839551
mild,-0.43892219167856,-0.332903162276956,-0.22317888337667,-0.482895487999079,0.0056983598093603,-0.640479526170847,-0.283927997244992,-0.596961882779388,-0.756115154423877,-0.0981036892740517,-0.363372752379072,-0.16556953356455,-0.309097482243992,-0.60429529344424,-0.035029907341866,-0.314043535689443,-0.260555395015364,-0.300143122979283,-0.503464653300081,-0.301156504621923,0.406406379991552,-0.305700358641767,-0.419756253269962,-0.687790602015106,-0.267890781535505,-0.46301372343909,-0.177554658940146,-0.524517320772578,0.0238446079821083,0.220507510694283,-0.286174350005198,-0.648735659222294,-0.754028947422899,-0.608154782912811,-0.716337728398741,0.0362432569074558
mild,-0.273678157851674,-0.456029774622462,-0.220219816800573,-0.299479010759006,-0.373333400884144,-0.353540536693276,-0.266455519729251,-0.12427659781251,-0.219363410610013,-0.138157848959502,-0.320303012610175,-0.264909099670151,-0.173204230717981,-0.347510827243841,-0.444603022752568,-0.298375875448596,-0.248018955844657,-0.337051963175591,-0.538421349912676,-0.360345461237936,-0.202216423351289,-0.322011184970167,-0.109559132339959,-0.419131207689092,-0.510790752976192,-0.273449977656368,-0.348985363131295,-0.180622237037975,-0.321281922885427,-0.355182290549262,-0.2237335391861,-0.315297643543263,-0.154547956513874,-0.254626668513672,-0.299612796415973,-0.41402246153578
mild,-0.289886824781443,-0.179080210587932,-0.130803961815503,-0.247670805904702,0.23512020462457,-0.386074349860599,-0.0241352169712992,-0.541683912134873,-0.47133003698378,-0.0510561662659735,-0.122448306121077,-0.147067380721732,-0.120925917923024,-0.372509716459589,0.259572420596965,-0.0783991882501412,-0.0004234407509187,-0.10017621028023,-0.17990510207476,-0.139153498213048,0.520278549181699,0.0067805527621712,-0.185872576660566,-0.46563000348408,-0.405091164230804,-0.115886415517906,0.033301771146795,-0.242588534235326,0.244937833101351,0.114090746822372,-0.113888664913506,-0.274540424278319,-0.574450155805947,-0.300710718804053,-0.454105884807429,0.301738834579835
mild,-0.233318469580186,-0.0587416987579855,-0.0075193749229301,-0.0104778188055409,-0.184296597563073,-0.171850404795339,-0.152766476580432,-0.125606173203785,-0.153364878477405,-0.0834276966178252,-0.0726630232870081,-0.0362337068226392,-0.238700649208562,-0.203884449428378,0.0431062470706005,-0.187391802798109,-6.27911505879141e-05,-0.239610356809167,-0.0951985883120547,-0.139486358136546,0.262006936709854,-0.221442125060736,-0.0620903393175329,-0.309562388098638,-0.128491677646482,-0.11536610588221,-0.288463356642669,-0.167053036004291,-0.0272533905142743,0.161225059873946,-0.11019683346922,-0.319689201544658,-0.318740259996551,-0.304777737114549,-0.342119679471392,0.109286390048035
mild,-0.180974749790384,-0.438016454647573,-0.084608503098686,-0.0998517089331324,-0.253962550536584,-0.220410815224483,-0.203525386997875,-0.244874516028928,-0.229828698125645,-0.135851460829865,-0.431189055025377,-0.178300947224539,-0.287921683303693,-0.38723257401578,-0.402003351361434,-0.228462531896345,-0.232747698327376,-0.23907086728903,-0.416377080484987,-0.307066256117919,-0.16501854640902,-0.0949767783738063,-0.167378508230817,-0.306568686424359,-0.356673873987377,-0.184978355173159,-0.401987336537531,-0.272444647134979,-0.133064343675842,-0.261507909465899,-0.265925362512392,-0.240432515924558,-0.1532761254057,-0.202758878341526,-0.237981011573191,-0.414857516649757
mild,0.369833291973694,-0.0585724831931769,0.0851012559173243,0.288779898729504,-0.422522962689424,0.391154964814035,0.0703173743283458,0.416867505845099,0.460021581700665,0.0957384514386678,-0.101749926495482,0.0371267182323808,0.349101985476107,0.141221473041218,-0.455952594040615,0.047591738522511,-0.0420554726709927,0.0464195337292109,-0.0424813599594028,0.0429085648038451,-0.71255534334019,0.428672622848604,0.241273610574334,0.319028199037438,0.0380321034738355,0.206156360755776,-0.048844242019106,0.287727463962708,-0.416140461281744,-0.653165319562551,0.0543268581532064,0.303911797032181,0.557426595919696,0.298056283254471,0.297779444803328,-0.530301778054017
mild,-0.512808113980163,-0.289016488619369,-0.137853757288089,-0.534455381373657,0.269670684117288,-0.642779326328938,-0.166019034227444,-0.573465661934909,-0.746207458843398,-0.248740772584756,-0.416241417030362,-0.149462325147325,-0.480619328347275,-0.337434630943814,0.289323230457337,-0.177951927880056,-0.164663480595027,-0.0438095087201878,-0.27392686905666,-0.343000858618783,0.642816128342159,-0.323718499673205,-0.438901829731834,-0.585762591179551,-0.196238042507285,-0.528753946572873,-0.22688531958398,-0.471135829561246,0.626525500004415,0.276357011114683,-0.212843841958592,-0.2576272906957,-0.724379156089932,-0.539095817819056,-0.599884403684864,0.32275002438582
mild,-0.162429649319639,-0.216779540269331,0.0735444314021562,-0.149386724448518,0.464074904997699,-0.251814402606032,-0.012797049366267,-0.374329243583101,-0.567600113909723,-0.0739596558647594,-0.227818785404703,0.0837668881926782,-0.209528138940603,-0.208630361771127,0.50556644283945,0.107574822273172,0.0625453468628848,-0.0377228186405263,0.107088069812206,0.0918489117473646,0.45393519856697,-0.152994806291803,-0.106772778718484,-0.489432201353772,0.0011269458919697,-0.194518038411235,0.0644445203135054,-0.321059213674937,0.212514737841521,0.620538963243872,-0.157010295611835,-0.352446136827659,-0.631830785470862,-0.311681993433447,-0.135436921212574,0.497565096864787
mild,-0.0705375565110597,-0.219558905611939,0.141203150938358,-0.0248484445150371,0.169654154486657,-0.0763995917449516,0.0454458632181387,-0.0461618752417073,-0.0915751219243655,0.0493730060022498,-0.229677882402943,-0.125177514408355,0.0468508560573127,-0.117378640081401,0.202513484379034,-0.0343158310199814,0.163699356192568,0.0856018239327365,0.138193484342027,0.0829877184058241,0.0718013085054065,-0.0126726355674321,-0.0862677209640642,-0.0203110180488722,-0.043873864076747,-0.0911793490173163,0.166918387289639,-0.0266972514846197,-0.18095362556875,0.117564709956214,-0.173317143768667,-0.0518550040705678,0.0171382561339377,-0.0361350887344496,-0.084576739947879,0.0676799427876958
mild,0.0555313867057763,0.429041635614461,0.0635647235957261,0.299219315273214,0.0543863298248769,0.157220626562393,-0.0527410919075162,0.0967574481241971,0.170858003531325,-0.118202998448211,0.276522438724581,0.186875336452887,0.0591047374337838,-0.0205551740463035,0.0293708767673571,-0.160547718294776,0.245091876239234,-0.0758432157395081,0.202599509393765,0.0526625113436609,0.122966852906938,-0.0694048487779048,0.226847414996792,0.230760407121844,-0.065110072348929,0.0005112542601267,-0.0089906325130198,-0.0534836165629256,-0.264804615944706,0.203100724767815,0.0987566581672985,-0.0464272181874764,-0.0784516871037543,-0.0028007643352706,0.0617312364352668,-0.022837838348794
mild,0.367136373617367,0.0269505646601706,0.0961955060453959,0.222747441027038,-0.19216192880471,0.284631700238292,0.0799255167977166,0.177797467245844,0.533330399124238,0.27831333864857,-0.289006288897199,0.115901401602772,0.476193819259516,-0.0343075356084638,-0.235793412687007,0.1656686252223,0.0169001634496289,-0.0550526943817444,0.0408167754967499,0.0664496496194146,-0.264399425317041,0.0085870048492023,0.269057297374777,0.19765724685266,0.0823986259974067,0.364813634866472,0.18294744098993,0.289738231450458,-0.557621211420565,-0.415975685574445,0.149406507991999,0.20997585528245,0.449342647980591,0.240947593784378,0.364812565581724,-0.275594862685791
mild,0.233769708593612,-0.316769091490392,-0.0544829490096355,0.0968607821922121,-0.374360850680672,0.0779297471101997,-0.103412504780556,-0.159914499582103,0.394978570080053,0.195759063556056,-0.331129867325143,-0.0337617236976655,0.0280726211224702,-0.242050504603036,-0.253155578447002,-0.0540237952967248,-0.0321046826623,-0.277113759108871,-0.271190291830132,-0.0151524126924447,-0.252673943737514,-0.0260559741466868,0.444780226372923,-0.214429281662525,-0.132762234745934,0.119232119434219,0.147116083272791,0.10548687351839,-0.0749377433957047,-0.419718793587567,0.185890693082502,-0.0011748622212877,0.0880247645236505,0.0081359763079147,0.175568539587533,-0.234429183562872
mild,-0.0647075362674572,-0.317020730672934,-0.0659488397879906,-0.0073895790608551,-0.191155527170774,-0.0798840430397573,0.0583664490178184,0.0037596875502111,0.0766377494152146,-0.0228375160387585,-0.091335972897458,0.0221670388406326,0.172239064884013,-0.0730247170412489,-0.214438393514527,0.0587233151214331,-0.11271701496035,0.237197346140128,-0.146692326489664,-0.226380340813074,-0.217297429753723,0.0058602319287723,0.0631471291032551,-0.106772074915088,-0.153803515108116,-0.0421557072052833,-0.0281492870799899,0.0737777197961639,-0.242537302837895,-0.190599483459335,-0.0533211095565971,0.0496146100944593,0.062678595659134,-0.0110426383474859,-0.0212364306304568,-0.293281568674927
mild,0.315988661837967,0.0842357188172261,0.001294744013406,-0.0296597784314641,-0.218126882687083,0.254833306260159,0.0605927980086067,0.208278399796247,0.395962910684483,0.086051003693094,0.111531541551322,0.0031871606367249,0.448164451067655,0.178778918956671,-0.307223638053135,-0.0336088721464947,-0.0474990062686881,-0.154143485342171,0.138041918398287,0.0428878493830121,-0.577601826917079,0.0775933246612778,0.315422766575923,0.332748284406114,0.040415413094882,0.0264551368653305,-0.0744129181285922,0.164000617637688,-0.0916905247948236,-0.172697298769348,-0.0187827788096338,0.380137208482142,0.440305479664603,0.227540364332556,0.0263376646303746,-0.391226820097131
mild,-0.030568988961047,-0.281456284139724,-0.0816023850652774,-0.0089698302340939,-0.476612441266803,-0.0986403629067969,-0.153198522009081,0.14239514474376,-0.0208159988032579,-0.0529615612807007,-0.113767324490505,-0.158690769881018,0.0117646830235565,-0.129042537076054,-0.474445703288505,-0.16357150579908,-0.242573895532405,-0.0864209246131095,-0.446159047888905,-0.254079147794942,-0.322365076537163,-0.102949519868366,-0.0442514064543473,-0.108588378331194,-0.313131645943624,-0.060990774694168,-0.217695888590854,-0.0776684674686072,-0.402627564401713,-0.524145174134467,-0.0986901095262034,-0.17062725173757,0.142341145873277,-0.120986345386006,-0.0635609607066126,-0.423407653077999
mild,0.516768380886321,0.336488788057685,0.285625014065891,0.46872490338029,-0.0466101620357999,0.595277250215173,0.390048531357894,0.701030067546902,0.618346848522374,0.330900712031829,0.33065774637987,0.323102503594322,0.454379733277627,0.50751874523417,-0.159732389154988,0.379536156186723,0.281656286308857,0.261115852865726,0.301677133878985,0.286166085278624,-0.441111502318766,0.61123075924018,0.363975192917772,0.547378082669529,0.189683594825062,0.515400797031452,0.240510631722659,0.641537897171735,-0.151387817294199,-0.227716228208356,0.396083443771519,0.562125066658661,0.747293905962167,0.558132731374292,0.697271081600012,-0.142009756201535
mild,0.159825470719618,-0.0983560719614557,0.0156561986414655,0.25360778761233,-0.2886484361476,0.213385992749448,-0.0435179608218121,0.175534484453543,0.194108902596933,-0.0098295595088987,0.330421827664641,-0.0356525064146281,0.277620151296921,0.0956982312428747,-0.398235507949536,-0.0905315351339986,-0.0990814333170302,-0.132015430848756,-0.0710558550216314,-0.148168786122531,-0.474089752897902,0.141224821246383,0.202975593598892,0.096192181799131,-0.259388684814016,0.156936124656352,-0.199649530170248,0.134241923546825,-0.670223031838132,-0.559688019892439,-0.0302955093857468,-0.0504923676386803,0.326761316456139,0.119692397246898,0.121099446068756,-0.363854175938783
mild,-0.198422096201893,-0.528056274638055,-0.054398607176779,-0.254908860277162,-0.0189449343178516,-0.390810871793449,-0.0672631141964458,-0.142769607709769,-0.300176536250521,-0.0278101952743739,-0.68048478425597,-0.145363483385027,-0.0518568144648553,-0.166771826086239,-0.116705339491527,-0.0373816936716837,-0.114664721605702,-0.0993956987057494,-0.189494736997322,-0.14519249427428,0.0801157981023908,-0.0703189956828218,-0.411894887149756,-0.223261526246754,-0.0640043772928429,-0.20809976403197,-0.163450857783979,-0.116133266902575,0.353258173829137,0.0679641497443964,-0.115724934665753,-0.0557252991329595,-0.145540678454313,-0.237394203851048,-0.177186776079456,-0.0465954247113933
mild,0.175953379528774,-0.100285340996565,0.0227609710572321,0.220933082665939,-0.444658073760644,0.279217536278826,0.0090148985027438,0.406422139957677,0.392977274779573,0.065068877596793,0.179653402139007,-0.108087018247967,0.220637840213821,0.115086733903557,-0.501416447307153,-0.0908880425809242,0.0184093229860973,-0.0039101667868672,-0.119652906460646,-0.125816250619623,-0.605658662006626,0.209251004176138,0.177073239184637,0.24826987803914,-0.14990441527251,0.238550881444587,-0.156078902672501,0.215945588131599,-0.514175867637259,-0.518963973598407,0.0137349387224105,0.277770361161921,0.53519994932091,0.264664041632156,0.286201714238047,-0.522675390641294
mild,-0.139418219641962,-0.334506781958833,-0.196976030251315,-0.0256474354505767,-0.0575583104815116,-0.255234119900647,-0.294316831820877,-0.324832914506493,-0.264028292805842,-0.139037084436179,-0.14787415520707,-0.0903845119670749,-0.050055626178743,-0.151223846135141,-0.216443106895456,-0.211841343192944,-0.15464650818093,-0.235525480105757,-0.24983576444693,-0.238676310748137,0.0169655969041097,-0.196049144778764,-0.136955992741222,-0.274513761930471,-0.186105085201177,-0.180738439406303,-0.315375361542004,-0.237662667571009,0.250043502182095,-0.0540612759010952,-0.0767714883048278,-0.122720598868578,-0.224021800999964,-0.273382459783337,-0.166309719495387,-0.143665251614656
mild,0.224702567627805,0.117029113529937,0.209137640166062,0.293014970283344,-0.320394164093935,0.303574711820332,0.0402832451145168,0.382894817174002,0.424364690853998,0.22010356390442,0.203590214046236,0.0544929963483578,0.276409620373352,0.059835882196417,-0.327358584366523,0.117314949347264,0.0639588520400608,0.109954513016341,-0.0449891209691631,-0.0143830057381111,-0.440891053142172,0.327360649535723,0.434850679742252,0.350323743738518,0.0879138582544436,0.331356567626376,0.0830457426749688,0.403472372891559,-0.459976477558731,-0.442423103324427,0.141559954597417,0.281646870952506,0.592102945818554,0.30489193475579,0.353733639049717,-0.384149137157566
mild,0.32114927559914,0.0193267069607729,0.076031987067232,0.303041925803815,-0.441002229446215,0.399065710707836,0.116224590566322,0.441214666828111,0.491752297470531,0.138128060987579,-0.0286117229782598,0.110788165368855,0.317399390350217,0.185165248704039,-0.508853699496331,0.0242072902835525,0.0560501809322588,0.0977308608757827,-0.0324505999443115,-0.0005272408276664,-0.728539251307534,0.396187997425357,0.216963680064679,0.389552739802804,-0.0343350308423981,0.196467732946075,-0.155700847052394,0.418783612644252,-0.581855895776701,-0.616501552930655,0.0568881044432962,0.32611260511231,0.565535302901689,0.316476683709241,0.402425956647458,-0.567090677633343
mild,0.559927542303591,0.132703019636962,0.254957979906789,0.467712548285538,-0.106995161612765,0.539044542167876,0.198300617061653,0.54205496240477,0.636104261562459,0.181873433506877,0.0298062495400123,0.249180955659435,0.467576474926158,0.379293174548596,-0.278162387390337,0.206183685207844,0.13815448490811,0.135568395000945,0.281434602729921,0.262214445702766,-0.539369432687576,0.478528301986284,0.322667364331738,0.452039067505432,0.187126059242591,0.410131559895903,0.127290008975857,0.499851723079879,-0.449109037908175,-0.341379870385161,0.231608791221526,0.476243617852229,0.717125039979752,0.448477431463956,0.666289517236116,-0.328327964033781
mild,-0.0677133850138679,-0.302708565428264,-0.133519314349421,-0.072948607389825,-0.581495802045721,-0.0273939994267111,-0.155019299695297,0.181383487408145,0.106202216598616,-0.0540162207421169,-0.283758914798705,-0.21821609942493,-0.0131036108862648,-0.234780349392139,-0.65822958839928,-0.311803116175953,-0.285167581610824,-0.268426156973691,-0.406015787249588,-0.353151626127939,-0.591660087080788,0.0568232170819733,0.0449456372928059,-0.0167097545829243,-0.329357429909003,-0.105115978014623,-0.388684063093637,0.0476774668116206,-0.482394676706236,-0.673304295503871,-0.167592271994785,-0.0346529023433695,0.206229125328901,-0.0479768644435685,0.118600295445406,-0.663692325282881
mild,0.376985794704379,-0.088696228369593,0.117819896517206,0.26418302806876,-0.40111652082221,0.341368377396013,0.044401663416607,0.410173819784811,0.430576096947501,0.185911814974297,-0.131056500193354,0.0589426443723082,0.355640512594839,0.096863415734843,-0.524182739844187,0.0139566394747434,0.0244596853356514,0.0497193032274468,-0.197244920021466,0.0056666751802233,-0.647852638784544,0.385304231146088,0.363233381240401,0.285937414969681,-0.0642600880136703,0.259672679132451,-0.0098736382092566,0.269838425382358,-0.404967411456244,-0.669968369169084,0.0350859111052543,0.247752159883417,0.606125209840335,0.293963491526435,0.522739192598711,-0.547730721884931
mild,-0.462718900582826,-0.562777498468727,-0.212142935609042,-0.592618309021688,0.0673915115839987,-0.675657264774726,-0.242681508600527,-0.568016824061512,-0.670046310492075,-0.111566195850514,-0.48222297505015,-0.279611295050468,-0.46934472314465,-0.52180920853334,0.0311139146073085,-0.25458434673229,-0.255709694883418,-0.231821850280363,-0.433808322958676,-0.330775716974386,0.502175154665966,-0.52261301110189,-0.598129896350267,-0.773416771444133,-0.277702523462463,-0.440461625607902,-0.168611517887743,-0.523397938575693,0.48049675311012,0.388064387040953,-0.287386864261949,-0.439232682098795,-0.655183923961906,-0.476493569037644,-0.632908978798371,0.0605024263677162
mild,-0.197195368748468,-0.461163563411537,-0.272848572489935,-0.238193381343387,-0.510573005443678,-0.283581477892178,-0.237119579449477,-0.12686758062649,-0.167328997071705,-0.110356566453015,-0.248689215935935,-0.288209847674422,-0.102524358680781,-0.418497441177493,-0.501815515770772,-0.30451745014235,-0.30378311342983,-0.308510449451258,-0.559527993559979,-0.413738571764476,-0.288611910430448,-0.156192342620509,-0.180750027403999,-0.221925650089583,-0.458463135162656,-0.230821317104992,-0.33340395697528,-0.247408398328696,-0.268740555072195,-0.38762612078748,-0.170730723471926,-0.249906655961017,-0.0961183727650488,-0.177976621436627,-0.305681478237791,-0.495904432671228
mild,0.330731344791612,-0.126381480095747,-0.0003842366128598,0.339602591337247,-0.453461222442988,0.263123289609753,0.0889098878271062,0.295495725023944,0.478929016395208,0.200505873410218,-0.159229530683053,0.0165251413290192,0.38246301794932,0.0156909558939619,-0.484893189651249,0.0023834054381255,-0.0002410913185719,0.0315905671909505,-0.108247613585431,-0.0229269845266374,-0.66216011094578,0.42685776379559,0.306172240766933,0.259554759673197,-0.0732186622503447,0.215356821406115,-0.028396554181377,0.358197590819461,-0.504772983260096,-0.581340646099856,0.105019192761545,0.273896789572345,0.468831449959208,0.242783817743775,0.372406339102742,-0.525581210375097
