group,B7,CD107a,CD138,CD197,CD1c,CD2,CD226,CD244,CD254,CD257,CD26,CD278,CD279,CD3,CD30,CD305,CD326,CD4,CD45RA,CD47,CD49f,CD5,CD57,CD62L,CD7,CD70,CD95,CD99,TCR,TIGIT
healthy,0.105129265058107,0.0812931010831346,0.0111386908708242,-0.251542757808078,0.0443992787415385,0.047835149244026,0.274665638675744,0.167296871818333,-0.0145948382136454,0.0287708702589797,-0.0638004980746912,-0.122481650968836,0.235654606485753,-0.51074336427219,-0.0305437047390919,-0.140348957621866,0.0398695759922547,-0.250437742722107,-0.334528569422934,-0.164874095950346,0.115064508133586,-0.12739104300915,0.0334342783191688,-0.55503554419457,-0.500582894622071,0.0273392983543129,0.366500000574133,0.229900884681071,-0.527542053406519,0.198631538589071
healthy,0.131133267132318,0.147718232821311,0.075959918493289,-0.506795665087508,-0.0229140431902968,0.110987940844347,0.438390210738199,0.371632782568747,0.0401675561981593,-0.0059121774497538,-0.356274823754035,-0.124835846139073,0.506551319052191,-0.544521545988208,0.0048113367678802,-0.0921868618312524,0.0356450852861033,-0.372850794441637,-0.289284857186763,-0.397155987579526,0.046442917365624,-0.238107534450217,0.316487365582574,-0.546282228286074,-0.594054243133182,0.0212002492530433,0.385973613181067,0.218624332641625,-0.565511437519747,0.173943389296859
healthy,0.0222805539370129,-0.0609704982060769,-0.127368318286348,-0.399426105511977,0.0122959554512663,0.124539741367367,0.320520830387388,-0.0020850177717175,-0.0018018325630333,0.0300284982959909,0.113671913389223,-0.234965539856985,0.136039321819462,-0.651487247160564,-0.0207878871510621,-0.223482487696771,0.0203020766960599,-0.197357805001355,-0.503117166460283,-0.17914594953217,0.252258689234998,-0.218513778806885,-0.134829208785068,-0.612937707840054,-0.462139507052788,0.0204161466096135,0.399834510507004,0.305374571561092,-0.671131616619099,-0.0267915399902663
healthy,0.0258904575904807,0.0977661668008757,0.0025533173449337,-0.350659842352712,0.0116262170371614,0.33253778608305,0.469459550428448,0.136138479773794,-0.0106694597684772,0.0769337346371422,0.0451340147948183,0.0862173751735912,0.272506938141999,-0.532615560060773,0.0902755738790616,-0.217392147964041,0.0787257092251205,-0.248582973275264,-0.628113460702199,-0.112509876624096,0.312006409494245,-0.120348572334361,-0.089894495937153,-0.446216630264852,-0.495087200849721,0.0979491488490633,0.615339732482277,0.58606660396551,-0.618926017107553,0.106924932322775
healthy,0.035932035095402,0.0534621918250856,0.0498668300602011,-0.207951776173342,0.0251672928465921,-0.0006269001260193,0.124790865198104,0.152172945964504,0.0631850327807062,-0.0330584620287772,0.0933561058919501,-0.268002052307422,0.176598356506756,-0.403498324041503,0.008792167528054,-0.0183385037384072,0.057888438765298,-0.253315498456811,-0.0821579806043772,-0.204850956738616,-0.210164191106132,-0.216336546712264,0.0242987926472199,-0.672128861970414,-0.198909664749921,0.0447107842441758,0.136934984791301,-0.0831638935306645,-0.419304301660241,0.0870060557615178
healthy,0.0388494836055772,-0.0206678691389518,-0.0654313248952382,0.409280951397423,0.0243230896830593,0.0613481110576222,-0.114287800951234,0.0230597700732402,-0.0042382303751809,-0.0155953792119096,0.144564260105339,0.28525494441453,-0.237808196756821,0.196912897173728,-0.0258194967198699,0.345925216539501,-0.008005344308868,0.194501925055311,0.352187433905719,0.13376090313801,-0.358922310551712,0.296417910191308,-0.0412143015957065,0.362192812321164,0.500166107321434,-0.159025276050352,-0.15398983148148,-0.180205563275249,0.235410758316482,-0.066532508791425
healthy,-0.198419881894547,-0.115923903757865,-0.14486730579605,-0.416278963429574,-0.0498647803900208,-0.0094197625189496,0.101830428652864,-0.0366261545770779,-0.0136565359496578,0.0426802838924024,-0.311872702585803,0.0643955358525595,0.15441971903044,-0.314765375306455,-0.226852130431066,-0.456649787580385,-0.102303972601581,0.07880013519708,-0.609220582624348,-0.188667135942138,0.0550995881347701,0.0075552214220511,0.0007913963330679,-0.126243905487516,-0.5224089078056,-0.0853047985111547,0.340666889696963,0.162754624188574,-0.180420921608145,0.0243249941642928
healthy,-0.13881835520465,-0.137724338801539,-0.189646878706504,-0.302541728904765,-0.0786083437388435,-0.041431615440147,0.016359242557035,0.0249101861870461,-0.147580388632361,-0.225405617973126,-0.249274123456501,-0.011950500616553,0.0741909204285904,-0.442046619551566,-0.27726233695174,-0.357860210060051,-0.251877500630297,-0.311861307949149,-0.488549346800985,-0.235508810408254,0.0158730491150353,-0.198491071359179,-0.0868091884171309,-0.362490063960643,-0.440596609711706,-0.164723518345427,0.137024866135763,-0.0121225872880156,-0.480237851110506,-0.0578119839417506
healthy,-0.133418187459598,-0.123730575557134,-0.0908256622030352,-0.387398446345497,0.00893054533886,-0.32180839584295,-0.0491376324032445,-0.0243047130066077,-0.130301022052515,-0.0460121031456206,-0.239570347806563,-0.2922532646296,-0.0082862315648066,-0.634675770073587,-0.0707137965006721,-0.390915595566887,-0.0905639110148493,-0.53458208052116,-0.634164355330615,-0.414989969979045,-0.116029290885309,-0.502932663005293,0.007435165417399,-0.465109024718537,-0.499927803540565,-0.147577225974319,0.186357853524532,-0.127734423197697,-0.598601370231247,0.0386501956326099
healthy,0.0384773827113413,0.076394572221699,0.0421688815826143,-0.225387649240549,0.044393216377415,0.150393126158981,0.394373447521489,0.151062561405222,0.0552397950339744,0.0168587008595964,0.0303355918643114,0.0222592997786001,0.183145130265211,-0.435527480271069,-0.0023443827190028,-0.205356067365623,-0.0056305365812095,-0.110958965858759,-0.495124962976206,-0.0386880036550628,0.312893555812418,-0.0692006752953649,0.0185999779254975,-0.631988654194332,-0.356090217235792,-0.0130822928952654,0.479111357122608,0.461520630910166,-0.442595417922293,0.108334604126439
