group,CD127,CD138,CD1c,CD2,CD224,CD226,CD244,CD26,CD279,CD28,CD3,CD30,CD326,CD336,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD57,CD62L,CD7,CD82,CD95,CD96,CD99,Podoplanin,TCR
healthy,0.116807180450569,0.0479597509174618,-0.0079770889026013,0.010599676601379,-0.205422532789849,-0.222176587179619,-0.102632630605963,0.121334862105279,-0.171704126568201,0.0630355571808127,0.510157681505195,0.066652167508682,0.0082397357378868,0.0092803165496905,0.28068121698239,0.375976444770259,-0.144520222229099,0.209895901949667,-0.0595044730046946,-0.0947011009978694,0.188265360903291,0.123071479183456,0.0373387042429322,0.426147092708716,0.479525008612161,-0.115763963004802,-0.299808532768694,-0.0645753285989526,-0.169929908965035,-0.0218605664628702,0.517236531018182
healthy,0.432017907707541,0.0007349958671181,0.0368608297689626,0.0893976438159528,-0.0382758822004297,-0.203654648694725,-0.217274045631823,0.335401850106981,-0.30510031517887,0.360006570051026,0.534446190823653,0.0324173887443052,0.0201084863909057,0.111549255114946,0.4433455693883,0.250538455136098,-0.0380669109175343,0.426242440723966,-0.10890293622639,0.102666316369218,0.366674132439969,0.38124619520547,-0.0937936289452084,0.435115078564362,0.481991753752912,0.0464370803922324,-0.20386097104859,0.0286024812474554,-0.020947759038413,-0.0145219812245163,0.5296972547355
healthy,0.158114656509996,0.0416527521562975,0.0794136130895203,0.331696926926812,0.582391732393941,0.564112930465323,0.128412852410219,0.148101734867355,0.216000487281455,0.234696744487153,-0.431449414461333,0.208177704354357,0.0018801703306759,0.085174979442118,0.149320187796184,-0.672076285974407,0.27160307173375,0.0574703669399039,0.360845735277814,0.408280276417611,0.0266528672105901,0.323741889802531,0.0026360339772632,-0.622925464348544,-0.468166100742661,0.243500586570385,0.666053912177064,0.229496941238428,0.510543194230856,0.0713959864176395,-0.435109806304418
healthy,-0.0099664331120139,0.0923752779489117,0.0468757627181419,0.252394138185672,0.436173116087982,0.344303723918128,0.022118365952616,-0.0924538330921158,0.35708089218265,0.451178210257526,-0.10098511765434,0.16047556464706,0.0959170217660907,0.155584114501569,0.320876558277715,-0.340483059752887,0.251257271045618,0.0981560414045729,-0.11635588405828,0.244919730126496,0.485672572137019,0.358875390244751,0.125281368637746,-0.0368359256041056,-0.135065859866874,0.333205362022267,0.525697109298168,0.135748131994863,0.456656805620135,0.197652981881602,-0.150199676468395
healthy,0.364984706923796,0.0968803324885175,-0.0016499801536556,0.324846115854136,0.206709106894091,0.244001343160456,0.0598121429849148,0.185883550959038,0.0504276998012068,0.381156788943669,0.40686537512568,0.183155701266246,0.0621231737774488,0.205755236909317,0.49220643165413,0.0217611403483251,0.157322020837022,0.385467406206757,0.111922971951691,0.424769543608243,0.443278221898791,0.414582370067316,0.122564490027114,0.359631025202176,0.234424707398761,0.339625111059137,0.156861518332898,0.211494062956964,0.337649533362199,0.137003323750899,0.364947737620699
healthy,0.0091718038246175,0.0609805623730445,-0.0850420340986991,-0.0448365230331582,-0.110306925720985,0.0322300904710777,-0.0257807193165795,0.0529965577717996,-0.0386548220978633,0.118137254698833,0.347782181664532,0.158393471541031,0.128211106825512,0.273144317310217,0.219107537027787,0.174938398937819,-0.105039764126191,0.102170266942719,-0.139718744452915,-0.215949820009622,0.2016631702467,0.0666457390230504,0.0883477486599954,0.337643412694538,0.322791097795871,0.0155638499727421,-0.0520542355153041,0.0921025389778931,-0.070849708710836,0.152248048811652,0.396195279289803
healthy,-0.0831375190937694,0.135310803767029,0.0853155404603073,-0.290093625664938,-0.161084976371332,-0.232127060317981,-0.112931479853067,-0.0586530513682474,-0.0969707608757209,-0.021184538846843,0.170011801667874,0.154367914568324,0.0251728027080239,0.0916299688595936,0.324028096507868,0.311706157892557,-0.2821395733504,-0.0081894399174605,-0.320382555522586,0.0409342556574315,0.156827734610911,0.083524829316519,-0.0159401924534305,0.292706964945828,0.280649340651524,-0.095504244560919,-0.259784575078621,-0.0743566799429595,-0.151975700652196,0.0372464096204057,0.130966668462224
healthy,-0.258722004116981,0.106394223780092,0.0597525065956137,-0.590554968185621,-0.214882498639121,-0.215105264877439,-0.0457059615055197,-0.0675468944349884,-0.0153102084398676,-0.477550964948536,-0.177469007724244,0.10406011167032,0.124675751061573,0.155588784102863,-0.313740356021529,0.10269350130049,-0.366905374937304,-0.388277638008669,-0.26691559530442,-0.381917546500595,-0.48077040704731,-0.449858224868337,0.0865276592030988,-0.124573036905907,-0.250138983366283,-0.316278384275947,-0.332512084378998,-0.109494110360428,-0.568040766116249,0.130538554338345,-0.117615882117129
healthy,0.322437094946177,0.140070446952703,-0.0056697022534153,0.334693930754631,-0.0880120045357908,0.0784520677510365,0.0452035405133081,0.259191956223645,0.0431065460035943,0.39262410666924,0.61677349303192,0.121954336125229,0.134621193648468,0.168915488540755,0.509793266619783,0.624961162849481,-0.0113812614569256,0.420592188571659,0.202467088063429,0.132174683184795,0.506759375951022,0.37197149951572,0.0164333646448203,0.43003296903634,0.508391596389393,0.0832637918954771,-0.146024107654142,0.21272098797052,0.143302316183556,0.124854882785541,0.579073816348238
healthy,0.0526807081910847,0.126823203715323,0.0755472066138971,-0.0690269497480642,-0.149795092243505,-0.212046152751279,-0.0638265164563354,0.0531411289058478,-0.0607746711220671,-0.013806253020532,0.344669599300677,0.111354987331708,0.168629089194725,0.0772201809084016,0.148723131556039,0.424000399675313,-0.162966173230073,0.119954494245531,-0.0569669402749597,-0.181403143843236,0.130899748503322,-0.0188256456661796,0.0969815458571332,0.339970989492926,0.338024922431607,-0.18630642985348,-0.317029310470203,-0.0236892988708392,-0.317512999329828,0.147415404126,0.344541234317774
mild,-0.0114367590576771,0.244694649696104,0.255818871095988,0.0480223423985206,0.0652243571665959,0.220657916585656,0.146674572774101,0.0746926196081634,0.359246147927839,-0.0388461133688101,0.0340058585412312,0.317129409975282,0.395540464943257,0.202808904123001,0.206737181925931,-0.0333278587431775,0.0614724769670119,-0.0385414072629371,0.125530039031011,0.265284627068582,-0.125849301672751,-0.0058433102890189,0.278091541131715,0.205775989683935,-0.0778593294427524,-0.0138489037783179,0.109647505666595,0.0682146151036119,0.0631423821269586,0.207795164941757,0.108693172708592
mild,-0.252468523297029,-0.128427322834798,-0.0877051872061622,-0.39307998894382,-0.535420864222152,-0.499696655163366,-0.0520226001595094,-0.381671974679143,-0.206901788609644,-0.408660811252583,0.179393029431689,-0.148809596690987,-0.0907475487289643,-0.129244232867827,-0.156048968556731,0.436437161717014,-0.288837887514794,-0.203149572011509,-0.196796788129059,-0.488253266802565,-0.287747732288048,-0.239280291160085,0.0465585456834139,0.42273172513506,0.0817516168950669,-0.464296445884417,-0.542644002287315,-0.346854573346235,-0.504269508814213,-0.0812176238716341,0.301734645656256
mild,0.187210654517994,0.228966798232354,0.236981156348617,0.404513842452847,0.370771874963983,0.495180076561619,0.204550788189093,0.338913999484514,0.353190101583582,0.2812441072323,-0.138881775940746,0.200094953357108,0.0330305928987731,0.166199884565665,0.0737135861640706,-0.355036857095813,0.287816495507379,0.158334671965322,0.531264588847808,0.389831631789602,0.038048424621077,0.104088789504488,0.0941280410037002,-0.35027871875382,-0.230193152939685,0.229463977531397,0.533523591058481,0.29305828920122,0.427977477365744,0.158171348607422,-0.211624159489004
