group,CD11a,CD11b,CD127,CD150,CD197,CD2,CD224,CD226,CD26,CD278,CD279,CD28,CD3,CD305,CD38,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD52,CD54,CD58,CD62L,CD7,CD82,CD95,CD99,TCR
healthy,0.252388131995232,-0.0009305304599135,0.119971680345129,0.235346110135032,-0.324347968644618,0.258490783252579,0.429228104524642,0.500259929178913,0.0443765544620716,0.0704384010580011,0.323270975457851,0.183729034076672,-0.518595041270581,-0.177711706676047,-0.377149076411573,-0.0469341135173032,-0.0346174629874208,-0.647708493550673,0.301192418396694,-0.079536144272843,0.206996074626741,0.311527527503699,0.0833629384775967,0.265218425005184,0.333730144067224,-0.337163614976791,-0.484651980256585,0.362216053417745,0.581546027634032,0.455007053916653,-0.562218795075051
healthy,0.236556394653561,0.0201441462012898,-0.354782839215152,0.258523843075564,-0.531079854162987,0.0981736491608498,0.149730414983173,0.437024840519898,-0.39448825627407,-0.0578846258835726,0.504618152738547,-0.33135667514669,-0.566880104833978,-0.126066761157367,-0.272937607193366,-0.374400057074483,-0.108522914316768,-0.34706226445947,0.176965480952173,-0.403769746136958,0.284092942203015,0.0670410075362648,-0.299748019762046,0.417931888897749,0.327627005749727,-0.506126956135317,-0.590617023542899,0.0435430564297558,0.411729457333984,0.223894453254731,-0.585104550996195
healthy,0.295487530443187,-0.0757520340757522,0.182581170624826,0.262293523637268,-0.238508727458282,0.521171107810682,0.427651639565953,0.487110242697238,0.352528620755895,0.0952888088037531,0.312021519697965,0.233867125540958,-0.318983658848015,-0.283509241420759,-0.451302188459685,0.196000618498736,0.0365463640435001,-0.632816236732097,0.0352688292107381,-0.0581893855381596,0.277872134311705,0.549973433457177,0.231940796339718,0.365887652219304,0.319326294789717,-0.502016680459421,-0.353345992084421,0.296800514379624,0.606850866602466,0.54592886338846,-0.340180361255241
healthy,0.201591362767407,-0.0015489536240668,-0.145640751895548,0.273616347059746,-0.297873626697949,0.275880585428235,0.342567834927117,0.401922155102088,0.0155618257651213,0.0615298686939329,0.240297684185404,0.158853035582703,-0.547433757978861,-0.190248131084054,-0.261699274794863,-0.301846313128722,-0.100642332092116,-0.502900541898066,0.156764258525139,-0.159171531031142,0.204119150954417,0.169890345057887,-0.0499522586646688,0.341622789997315,0.349095437651909,-0.387081676010471,-0.367255597735938,0.315620361562706,0.554424451905903,0.51270311796786,-0.607833610947446
healthy,-0.0400835414231692,-0.0350665779974486,-0.251776618264944,-0.0008559468769826,-0.291981314521149,-0.135635390407949,0.0885590646617531,0.0170076515350703,-0.219851963680969,-0.0914969822152122,0.126822626499509,-0.144830351672266,-0.529518139315142,-0.181228969703306,-0.0934980928758439,-0.362869290427278,-0.254638391530319,-0.267168654773826,-0.0235411659933909,-0.301650383452337,-0.0742880370022098,-0.141209999088462,-0.275527987285199,0.155182936261908,0.0905735852206736,-0.439642335369918,-0.388185088461933,-0.0909857219717869,0.197664596333023,-0.0642568010911532,-0.516740865539109
healthy,0.136263863775338,0.0097829892320805,0.110928798257011,-0.110718366606197,0.236726928007581,0.175976914535525,-0.10327897309253,-0.0150440375267617,0.164042725581331,0.193728190666138,0.137768004984306,0.311300072902359,0.508386599413404,0.194316428383273,0.421829085710811,0.259040568619819,0.242981851220261,0.352900195578958,-0.111813850263318,0.185285690249522,0.158559190939499,0.0600003506460975,0.2542470886803,-0.0330884857956539,-0.0835521740670544,0.294894567077882,0.432178264042552,0.0887835265832514,-0.060884867923516,0.176011057235373,0.520680553922266
healthy,0.251003086644523,0.0517429957680061,-0.0121515438305294,0.184377040503295,-0.323253718856542,0.248021075554231,0.300623480508221,0.318520214346102,-0.002525716958434,0.0152386698369808,0.277817545367224,-0.0344431321994948,-0.294472707353136,-0.213520719317822,-0.374324807360504,-0.331745949227466,0.040744088918843,-0.485247932661489,0.378637815614092,-0.0473141234749088,0.233482017182029,0.120215909553273,-0.108709488840377,0.247935896111066,0.270555968776992,-0.324380469332501,-0.421655858583732,0.233987773178844,0.434300276633244,0.229793054756901,-0.23006614614364
healthy,0.314894407685967,0.014653898761683,0.225480182182847,-0.0323379262048324,0.0055611169167424,0.433817819417877,0.210615102149014,0.129435848544111,0.11457617717492,0.100875254029147,0.189443471675609,0.2374438597973,0.144879411508749,0.0995357699826267,-0.279283326694836,0.0849726316854597,0.362236510514268,-0.076433609458614,0.292180836041467,0.271138662883226,0.187579664489537,0.484265457998206,0.312889595797599,0.193292157764065,0.182331449484024,-0.234941684972803,0.0476436116908673,0.198106800932042,0.253623140403027,0.408150929998913,0.0696945020618575
healthy,0.514663620558796,0.0116309733710268,0.40586911260029,0.0248425871914833,0.0464016274745057,0.657362598828574,0.177820365459321,0.332489472529689,0.402825256478051,0.288559077816836,0.079194873824643,0.497339207332651,0.298074625164831,0.171421426083016,-0.0297523215540987,0.378773769553539,0.54494257445979,-0.121889076290625,0.419807054611799,0.416930377228221,0.390217824989393,0.327158726396554,0.546101754838411,0.219262357054461,0.155977481322997,0.0238883611681994,0.374620868007442,0.27075405772445,0.38048264887955,0.551427892548502,0.239024087074188
healthy,0.0180126130734822,-0.167053975749154,-0.235205582047215,-0.117636913728548,-0.298948856959865,-0.0884106915085742,-0.126710770145095,-0.0687019917532199,-0.107705939058965,-0.151125037348039,-0.095389945788063,-0.120064926855218,-0.266087933584429,-0.12371822887074,-0.0753549404980398,-0.257306490028738,-0.146205749965898,-0.109776251511234,-0.0450599336555182,-0.200780744516477,-0.0030082892512699,-0.102714199239357,-0.139275365067024,-0.025082673748363,-0.173698547391211,-0.172078148129737,-0.173337789163155,-0.0777036688438584,-0.0041481309193936,0.0068983905428705,-0.243851212385205
