group,CD11a,CD11b,CD127,CD2,CD224,CD226,CD26,CD278,CD279,CD28,CD3,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD57,CD58,CD62L,CD7,CD82,CD95,CD96,CD99,ITGB7,TCR
healthy,0.527585992276547,0.32021403700669,0.401318625153823,0.623633603559613,0.577184962930896,0.714607126937091,0.3866780985186,0.23655667718726,0.525220382541591,0.40941214605638,-0.0281147097387699,0.339029583270002,0.374113525034628,-0.346330593676069,0.498626366227643,0.334386980372084,0.497082687641468,0.374494511992012,0.429445190142489,0.437333444884015,0.289524938517276,0.561576917006916,-0.247948157614585,-0.141081503137223,0.538994147085338,0.707200773145843,0.509684358935978,0.682211316523122,0.184847682326729,-0.124757949150695
healthy,0.188087855665862,0.128007427794767,0.539173507603397,0.407820765399678,0.20528005300661,0.219355759967864,0.389443807715768,0.188739175533237,0.0334429264893025,0.42089062977058,0.31736939326344,0.50744339727883,0.328700559427215,-0.010209828412554,0.0972669706493479,0.374264904058052,0.232277920683021,0.423500422045412,0.437870945041505,0.428906867220363,0.0623415301707477,0.128727207713188,0.179744025288471,0.233766527644898,0.24233440018875,0.182093175303037,0.29911670480684,0.313670120546653,0.0811285881668568,0.274562400486208
healthy,0.114106634153074,0.0702392401513961,0.206902320134149,0.222911419198209,0.167326435944079,0.410219769511074,0.295549688153628,-0.0482252140809312,0.078681817773763,0.294010659628359,-0.141547853127421,-0.0006657414643467,0.128559744435393,-0.0993182939913566,0.304606405156826,0.0209452293636741,0.535798080963443,0.142252373859066,-0.0318036155355793,0.173439694821564,0.109845463467785,0.208377185743573,-0.333281471914442,-0.0549823849862301,0.0780119289476402,0.291747316907909,0.311535218645889,0.237379801461678,0.402075828248349,-0.272721794537568
healthy,0.0323824042442756,0.118805462769055,0.417159721030036,0.0978907961637157,-0.175276486267994,0.0225168502074231,0.296168078031606,-0.167219812927937,-0.0782299204618989,-0.0458216659761189,0.460476164536693,0.177320740857537,0.232033828656256,0.321209936715472,0.0289788722845638,0.262106045721692,0.170365292530091,0.111117969999079,0.158985258244111,0.225013163142504,0.100881207204744,-0.112670155276916,0.0527752532325637,0.296077631621017,-0.0960512342079703,-0.215127568634141,0.0840116532102483,-0.131573672161971,0.223541192094249,0.430755583038779
healthy,0.0231400053197312,0.0326777659639307,0.259934065070514,0.0959271096867353,-0.189364920259176,-0.0467167231952133,0.255342373501739,-0.0586461484930979,-0.135579981813418,0.0044579484059844,0.485642042105765,0.264824833492771,0.185585116457466,0.368788162022944,0.0950666512897381,0.270914917169876,0.0655238705832794,0.126207504061527,0.192428423060311,0.234313248163345,0.0470746260899456,-0.152979571491457,0.427103826274711,0.442496723947309,0.0267685302678957,-0.332951857131381,-0.0304058575906344,-0.0088454073608756,0.0488945800452169,0.476891148859108
healthy,0.156576219121656,-0.0012023892102537,0.119188743829045,0.267492678588332,0.114958944039774,0.303860945898787,-0.0218709834780267,0.395069793312999,0.0249539204519799,0.377630734461218,0.444508737414977,0.280796220276901,0.259931777897871,0.0322728151660365,0.145994020516666,0.367081762475993,0.202314873722345,0.204690533387486,0.193122146850227,0.364256235657733,0.100081866745138,0.160311534576526,0.136048677563207,0.166072485826897,0.198171847788604,0.194693793934798,0.312371872675127,0.293256207162671,0.0077122695709438,0.459961377366672
healthy,0.1145438681182,0.0554029369001319,0.274648515206525,0.270148115629798,0.0430968966608344,0.120235346002815,0.317835637362335,0.117220151960791,0.0316363520243109,0.0417369033304312,0.320025654264192,-0.052535869328975,0.265549020136076,0.14795117525544,0.0758320379977727,0.303127667034277,0.265829323710839,0.209511922280945,-0.0765823834474423,0.217157174806376,0.0489476639118627,0.0897286225611714,-0.113019163940836,0.134572906961162,0.0506734547205062,0.109143792001177,0.178309180385653,0.142604618900628,0.0745703734237676,0.277269094761387
healthy,0.308490177067654,0.109452920851284,0.231374427806338,0.508148275432172,0.411312709184957,0.517895742230361,0.215431062724764,0.325719230222059,0.222196746021075,0.429436217435963,0.0102264955967225,0.127942691166202,0.34320157797328,-0.181327345253222,0.608484541498109,0.315759673792419,0.305519795205608,0.525384149025671,0.30528941657444,0.328237363964465,0.022474649521003,0.432372459803687,-0.0400077589268155,0.0435926208546258,0.325906022340923,0.561415655032236,0.315141522334617,0.523317959769021,0.0478266381195279,-0.0217701100931804
healthy,0.376303188121837,0.127681041891629,0.469901005572828,0.577267378260955,0.182122650909335,0.374541862150005,0.291165014487573,0.366818805681224,0.135588199817246,0.566616313697403,0.396583848546306,0.484743952435915,0.544197052928363,0.239688903147829,0.452763143829458,0.504761796546948,0.393996296020201,0.383313840007561,0.5987972752563,0.552759209563164,0.0712839989875179,0.27619234612853,0.219682486227298,0.470185449760407,0.349338968924267,0.280948688291548,0.353013156803517,0.457774785654916,0.149201351654716,0.280568818961051
healthy,0.272182382175593,0.108698857907974,0.451915261281484,0.421636501245496,0.459564220720344,0.517177866198449,0.184838135146686,0.356798879922121,0.275645235162194,0.396840889075738,-0.015120747007135,0.348909561651188,0.306309978723777,-0.498149178092561,0.341635004335833,0.240610087850272,0.215470436441301,0.513594443092497,0.334303409790425,0.399488624900525,0.0780353548441626,0.278639796946321,-0.321934374505535,-0.153547215811145,0.463279552398524,0.62230530737487,0.401786641288006,0.606064665124482,-0.0631663184486576,-0.077045910899863
