group,B7,CD107a,CD11a,CD11b,CD127,CD138,CD150,CD1c,CD2,CD224,CD226,CD244,CD254,CD26,CD278,CD279,CD28,CD3,CD30,CD326,CD38,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD70,CD82,CD95,CD96,CD99,TCR
healthy,0.142781154639998,0.168314822334474,0.401673837963411,0.101668930238352,0.491924024576887,0.0494018051965316,0.320289160255771,0.0456764116000918,0.624014627594822,0.488012560431678,0.635640725571016,0.0731570870977587,0.0886676373381139,0.33512145436209,0.384370235976759,0.357773469755463,0.523552314024307,-0.0597345440447748,0.146241319356244,0.0666119934453245,-0.284861650923629,0.509213322531249,0.291818078242072,-0.602254679729204,0.321536416430014,0.288566274514047,0.315852722079349,0.529267843291424,0.618497874069426,0.466095235491713,0.260582795404086,0.100383009359894,0.386346002215653,0.0888478355448875,-0.107952422498151,0.149266052652292,0.555259501792141,0.642463770164177,0.435246010512386,0.684890062108484,-0.126673290244826
healthy,-0.0070130631481552,0.0930923947704652,0.177095654635279,0.131578670674887,0.512006657973885,0.0562054383946809,0.180329554144943,0.0093100730162879,0.411198404615925,0.260599588960758,0.261398021560071,-0.051307837482826,0.119203757668647,0.311727570548235,0.270332444919838,0.0939200068008813,0.426799039316242,0.267171820682463,0.0498413820800808,0.100381554522071,-0.0670276836210922,0.496694568581558,0.336402819970536,-0.0664607349926414,0.153573883141054,0.365047843773514,0.259804139245915,0.432523102735385,0.461095612757514,0.439082913431093,0.0164271616276797,0.0972115000879112,0.184015034076782,0.183000775043306,0.189364106060976,0.138184750037614,0.27966437283601,0.257032578438872,0.333134991378756,0.353409189927404,0.210144152415588
healthy,-0.107471093175412,-0.02237583733468,-0.150759449713238,0.0102919724175594,0.146893211117613,0.0412696529284615,-0.291171963383302,0.0671410458235998,-0.0853071013439842,-0.265176335437198,-0.242385769648329,-0.0651021935293088,-0.145943150193552,-0.0094894347156923,0.126713143547042,-0.154364466705772,0.0765336987258251,0.477073398757484,-0.018266526708601,-0.0690228299690535,0.109956010761964,0.191687520994731,0.0727462401421481,0.442532979663691,-0.200185760507698,0.233880872120734,-0.230663228875593,-0.162923542328981,0.181549684967821,0.0784382831264421,-0.271707071555674,0.0416605246091766,-0.166248376567719,0.369047527283736,0.441524278367641,-0.0998150993652681,-0.109641865827448,-0.368544277156478,-0.161082297364476,-0.277273647791476,0.572482250326329
healthy,0.0106461077238526,0.101137804163881,0.0789506187231718,-0.0951880200170196,0.2453617423487,0.0294602445231882,0.231546414156676,-0.043326495304219,0.327852271052695,0.363832032261314,0.467047556112148,-0.0332297310668392,0.0636394173103322,0.0584048903717154,0.150549506170403,0.220929627575808,0.269497997941608,-0.448085419570096,0.0218024176054778,0.0094826096417566,-0.460683965430571,0.0598139996038045,-0.0655774828673598,-0.713039616266916,0.0714801784558846,-0.0098630866463368,0.0529367310050366,0.357110095378383,0.21386755434119,0.0481438211886253,0.19990329959907,-0.139146788814955,0.30891328048835,-0.183335111362059,-0.341545273523289,0.0068709134851856,0.295248455200873,0.482785435952658,0.145552197046187,0.454090472639682,-0.471639505144925
healthy,0.134478527907031,0.23409327526363,0.342173435617067,0.110086597996886,0.358230094236097,0.106705364005134,0.381180304433474,-0.0001927120511005,0.474455662478998,0.544549654453528,0.512779482902375,0.0945833877604178,0.171958917990781,0.0900568075646662,0.448879436480334,0.250313497203131,0.575946368575696,0.101050527873993,0.212871962079345,0.102886489811413,-0.213733264949412,0.496722595791173,0.380457108301181,-0.336758745025968,0.237703960164131,0.358523755229807,0.136442723926176,0.638953032694197,0.525577598162331,0.470088480591705,0.2558642624199,0.123090212426518,0.372730294252358,0.16520517657613,-0.0564719394407331,0.231757228984566,0.610994843711323,0.582379232425691,0.402554065969031,0.580303976934575,0.0475817370582828
healthy,0.256150099922,0.082940102713168,-0.137422490626605,0.0314225650632752,0.0020607286891055,0.121423253221616,-0.112570025923876,0.0103752268042546,-0.0253551485820124,-0.0556651058573358,-0.112853652754657,0.0481755603623793,0.171882505492886,0.105263297626809,0.161702720944119,-0.131671473106991,0.0807871218409711,0.231851251970863,0.209974759474747,0.148583369812137,0.314597052445331,0.238406375109423,0.10024832651877,0.319455959788084,-0.0673699562402314,0.167013869038743,-0.029620373824018,0.0097662565333534,0.266578765751009,0.067693718122289,-0.145902947717814,0.106372219700503,0.0131867381261127,0.255323886007253,0.0603865130993861,0.0297184377067951,0.0317965090981169,-0.0962379214465207,0.0425471911099115,-0.0176316478996461,0.352881323652749
healthy,-0.0557039869207467,-0.0833409437196696,-0.0537546865504257,-0.0224751995036162,-0.200378239507249,-0.205810276053133,0.142110248284878,-0.0356729951627556,-0.0051326943801257,0.279604406332588,0.176261380516286,-0.0481288045298775,-0.0374283222414288,-0.148441558381822,0.0321929774666479,0.178051271320501,0.0502872452394572,-0.357809650521626,-0.0723846166904313,-0.0929570111301128,-0.197480511624487,0.152715807539659,-0.127720350108004,-0.762091691034718,0.329985617055161,-0.123559716742377,-0.0572080539108546,0.174288007591703,-0.0488461123582787,-0.113900006009292,0.0877441217815758,-0.0957910638748882,0.246310769018931,-0.18179624338583,-0.49550493293169,-0.0923169268958024,0.332595429798081,0.460592171851574,-0.134714545463584,0.147610830054191,-0.254064668313324
healthy,-0.0887684319932516,-0.0725077943257832,-0.0383645463256471,-0.0459393937239194,-0.191859504390215,-0.110120985697223,-0.0413209170618544,0.0060484251570839,-0.083263578124584,0.165880212799359,0.114414105182193,0.0216809375723623,-0.120577155852589,-0.165481343682792,-0.0683419790932727,0.158688308919417,-0.135565112299642,-0.483003738244007,-0.159842082402541,-0.0656491373290449,-0.479268272192712,-0.157127332658841,-0.240030483996471,-0.841369109071188,0.311911787252619,-0.316112584558185,-0.041592047420593,0.016098211441799,-0.26628215350967,-0.188269231532308,0.0090031436159978,-0.0855745391762462,0.0669944916493783,-0.424996796281883,-0.588156473122423,-0.166102961364328,0.0835114122508867,0.255800270938095,-0.189527334531693,0.0107964910462227,-0.516322003088089
healthy,-0.167943949306499,-0.147111213042407,0.0046506036947258,-0.0220931959757286,-0.134808230447571,-0.15034738538389,0.111435004551712,0.0269406251016056,-0.135314716621499,0.179221721380463,0.0850790602482149,-0.0057555733488645,-0.148288944116676,-0.142718171255078,-0.0749601350043766,0.0118991723544732,-0.189311671455322,-0.399896267848244,-0.144931741107378,-0.139303299380029,-0.465065422252031,-0.0992924672883143,-0.221881392347469,-0.851834056124744,0.240713280626979,-0.243955760753598,-0.0452392537801722,0.0477080653357667,-0.274613260098568,-0.182492197152236,0.0774300670249068,-0.0874670974466168,0.0905082591647666,-0.332301392103434,-0.423273606706648,-0.135713776153774,0.0355522359895543,0.301714094273842,-0.203834288802015,0.12145737620087,-0.396548186275757
healthy,0.224225092645702,0.250306724360706,0.164372568232403,0.137287159376583,0.0709864408701758,0.249361642562521,0.309036730982083,0.121780972987824,0.23847549945616,0.515125174148092,0.498239599691056,0.0911265809494077,0.215011537068525,-0.0270284862277937,0.286580941693804,0.295522956309088,0.433411672911281,-0.42043900803612,0.143370290351897,0.196752397401768,-0.16007883289322,0.155505894452197,0.16453575318508,-0.6720564312929,0.421306102374077,0.0691050934625613,0.308902288584284,0.525135661154265,0.199914124056403,0.305226185234968,0.316789425802926,0.120531667491148,0.328032640279535,-0.506134737537755,-0.457462613431845,0.207733347937337,0.427367752759499,0.667321678225361,0.310965892203593,0.632523986767006,-0.474934975480253
