group,B7,CD107a,CD11a,CD11b,CD127,CD138,CD150,CD197,CD1c,CD2,CD224,CD226,CD257,CD26,CD278,CD279,CD28,CD3,CD30,CD326,CD336,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD70,CD82,CD95,CD96,CD99,Podoplanin,TCR
healthy,0.188834589829597,0.202408461046966,0.417488290309974,0.131062877748009,0.329295289924884,0.0705796149135307,0.383012482613414,-0.242165537913462,0.0826180892923022,0.494214271113927,0.588418965471129,0.687635922264846,0.151630913263528,0.213405882941113,0.239115194298139,0.452544750000478,0.372926576108227,-0.417573104393386,0.110770445041423,0.117845671984395,0.165459171417358,0.185440670471589,-0.69054362100172,0.46248110126572,0.124422197881936,0.350827883194426,0.494895428196306,0.336975160451156,0.306332205739786,0.391551804385358,0.109278332774385,0.495079224245335,-0.315821022465752,-0.435501993645161,0.16741204870994,0.535031238879373,0.773627468213175,0.436043922569572,0.675648020840777,0.206573592157602,-0.476421604721389
healthy,-0.052028952816346,0.00716355559155,0.0391971544321583,0.0944892560867448,0.516106873427483,0.0172259467103117,0.015721253865501,0.332527168391493,0.0203162180256766,0.245772365178809,0.0911597258256742,-0.0059908138653525,0.117508132781879,0.421585007679992,0.168029913957393,-0.167727533651298,0.437584654494331,0.442558517760471,0.0529731315490842,0.06276366665195,0.146557481498088,0.507469611099582,0.131370764804639,0.0164369655937829,0.426149731748243,0.0649914952265884,0.283794838555628,0.402955030553377,0.4263743319254,-0.168430411133287,-0.0511202978799316,-0.023554362265638,0.365163001642793,0.40724837626752,0.0999431571449055,0.166151480588244,-0.0227362220048271,0.171782380601987,0.142855603398537,-0.0107697313544875,0.419885170558008
healthy,0.150246943313698,0.140022636106942,0.39963340423811,-0.020994367027421,0.27982420880754,0.0439682275601947,0.416961775511405,-0.360202766624368,0.0156092136207158,0.481929852553198,0.609282051202172,0.639923208093711,0.0929358112553454,0.215970052719819,-0.020881003695126,0.360540778293372,0.263616705407348,-0.424507069864685,0.0999057162987753,0.0636473774687095,0.164238643399396,0.182363927547136,-0.744279776907811,0.269854795061619,0.0436660080238999,0.419625549155415,0.567310856620379,0.0040299114817797,0.225930329434159,0.468541516700563,-0.0044564930698491,0.379565285954256,-0.506202124280141,-0.422923391766368,0.148846111987424,0.365314333064834,0.742194747089311,0.435835722573734,0.62553106703449,0.147022920620589,-0.470684211430555
healthy,0.0654238085936557,0.185414260300074,0.296589564290294,0.0701713985856087,0.410808361425671,0.117691442284495,0.435901145706734,-0.197302767316921,0.0044663826596178,0.605513222919646,0.48337383397925,0.647758421255577,0.18732023413745,0.425600112059437,0.18498788151891,0.355344623598102,0.517856476611126,-0.254090773493008,0.173727461432647,0.115958169786554,0.143271620741931,0.159338767612508,-0.601492666792757,0.183624259223354,0.259520871945178,0.270728385413682,0.70676271041135,0.273071395689697,0.297217830730041,0.453228715577602,0.0605704204475942,0.502557105673481,-0.291671154598271,-0.389082823475119,0.130581947728801,0.492438552357488,0.741990340641649,0.503153700438667,0.710074916677772,0.170873602661605,-0.362904287369553
healthy,0.137864539159769,0.253697780236834,0.425191668942695,0.122741592407525,0.316787145697488,0.0991580942638417,0.484214751401984,-0.235977096519719,0.0241318109083457,0.519357465556164,0.691511885079079,0.691842620318563,0.146804457375939,0.107925833684795,0.307293053991415,0.432382323961632,0.516117670750059,-0.360017141613781,0.178364958427283,0.131244940496467,0.155037138756091,0.265972356501596,-0.57566976264487,0.226285677561682,0.166739559791015,0.274944422639529,0.571523102002785,0.345878847024396,0.303709893975026,0.497606009480626,0.106739377655473,0.501558702503198,-0.416783167907656,-0.362568780932078,0.266410792520496,0.545972183570192,0.816767542508248,0.526475781484184,0.580819776600549,0.189105540033858,-0.426545232957489
healthy,0.0480920479610068,0.251676770677895,0.433853674666366,0.0449659265101177,0.404218247962178,0.080866887639832,0.355553957366481,-0.112857868467728,0.0834208378968024,0.459521297603987,0.508837849910821,0.515636121372019,0.175389901936396,0.104615561920709,0.37887864407339,0.206632815495614,0.37393706478996,-0.161023764280092,0.0827783713806031,0.187632145442114,0.0808493718631191,0.349081071446161,-0.674675992888436,0.626022428253302,0.20287183585565,0.422533643110225,0.328122727293686,0.29144501402619,0.264008649567536,0.38597491131404,-0.111428637887552,0.481644094278107,-0.314117627860959,-0.248015073397515,0.144099580571679,0.531492541046743,0.604062107343796,0.292934777587206,0.487861185493979,0.150530970889237,-0.284332308494259
healthy,0.17862423576716,0.304712462493075,0.429053617980209,0.222953196889699,0.211314585686161,0.268384817744469,0.294480736562793,-0.0860667153093232,-0.0129544302495025,0.411681164688096,0.252719620607784,0.406902890579893,0.147604007180871,0.161923829833606,0.12727924619495,0.225054863707641,0.331019330215123,0.367615418059879,0.300077830804373,0.182685868861053,0.264453127513301,0.472537089466039,-0.204164065259413,0.441379278389849,0.36039692785576,0.284516668479115,0.305951365630084,0.195191616248677,0.385316420065278,0.315609291780792,0.21779917952442,0.409001824479344,0.259580531661809,0.0041969343623451,0.263480364981327,0.553545561793474,0.340754276557769,0.225757257059482,0.570534357122815,0.281931445784468,0.310280603371478
healthy,0.084608415517982,0.23930893896637,0.386737264029287,0.0558939781062021,0.28683475601683,0.117231402343883,0.301770866532233,0.0288800071667799,0.0433380122583375,0.566090235791162,0.444437573296207,0.462238636557417,0.157087625922228,0.304591089392664,0.351927089546376,0.192091281197548,0.518084292559357,0.0648633925719547,0.09653959634862,0.112733913312152,0.103646794371602,0.278433499950679,-0.293286842794329,0.689808534251348,0.364586217463647,0.363170232255326,0.582979935819031,0.386295881597775,0.381662684936042,0.272057043435348,-0.0061909997813895,0.405086103559321,-0.0152947601586792,0.0640197990661326,0.14267424818529,0.415976029695422,0.589727712542703,0.319074411872956,0.625219942897934,0.11687989578577,0.0174564375042987
healthy,0.197373735725671,0.252506770730156,0.243909018192694,0.0959003393919408,0.379928929738909,0.197708434524494,0.0571182166636643,0.406375128918868,0.0356245874359469,0.411918868445426,0.0180515087957422,0.198951352109525,0.142748909713589,0.273477157644924,0.319272939585227,0.0951585220616009,0.458015587258549,0.550349674277364,0.192419337959129,0.185403583712271,0.235419488125594,0.524710102266046,0.488154151114725,0.182891514614362,0.453967906642507,0.274453327266477,0.249362327884467,0.559567743460395,0.441079957553415,0.0803641808230422,0.0442276587853009,0.125622334990669,0.357770844219297,0.50608027974716,0.211528029104136,0.189974976076542,0.0163890227952019,0.294921251564187,0.262781963563915,0.203017459967012,0.479953609491924
healthy,0.174939427304373,0.139992542908326,0.197610568023021,0.111931906477106,0.370317786626906,0.158792765303754,0.19845663891586,0.0088866262365791,0.0849363823550091,0.360101711171434,0.404031022030661,0.412916460012737,0.131676719034575,0.138188182040175,0.370218018711444,0.227837888514994,0.407117443082818,0.0432560474558661,0.0821121090685644,0.149321995870464,0.153950178306815,0.400671076061191,-0.404826734988498,0.29954698494039,0.245688050072955,0.17356395553263,0.466633227234324,0.39473342518057,0.372149055764373,0.255670202711834,0.0852447363768364,0.2503931957865,-0.170201009549718,-0.111285890017014,0.168569074977524,0.403767848112092,0.505627966789666,0.352625058979452,0.488529952475726,0.18083063751626,-0.027083705403144
