group,B7,CD11a,CD127,CD144,CD150,CD154,CD2,CD224,CD226,CD244,CD26,CD269,CD278,CD279,CD28,CD30,CD307d,CD336,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD57,CD58,CD62L,CD7,CD70,CD82,CD95,CD96,CD99,Podoplanin,TCR,TIGIT
healthy,-0.123564461017834,-0.412549546492443,-0.362187847169287,-0.14375823050066,-0.34926065511934,-0.11669880982622,-0.522130677935477,-0.564188255318451,-0.681294597473755,-0.134597295605752,-0.226100623909889,-0.138198477869366,-0.268295270247439,-0.414307381777252,-0.407681683267888,-0.0776115742097537,-0.0819119764003327,-0.127339580285369,-0.239849431723913,-0.147289076281033,0.790752821335538,-0.369152852477465,-0.125164984412467,-0.322667334016646,-0.504357465834337,-0.386764548670315,-0.31511290548353,-0.0561639735993389,-0.443265471291491,0.211626233073902,0.400365433012924,-0.119170180007465,-0.540053219269395,-0.750572749247725,-0.417287088184493,-0.679316705364901,-0.135919751050242,0.460979637983886,-0.262312311522575
healthy,-0.144938046115853,-0.42604072202031,0.0746588263511109,-0.113061730646391,-0.439960578020921,-0.0050573031780353,-0.401447783159119,-0.367862939661621,-0.713266998037655,-0.37141047215517,0.256970952865362,-0.184811002403859,-0.133782214190373,-0.673242947795133,0.141901345417567,-0.0229697427332183,-0.134871808158934,-0.0320334434414392,0.108535871311874,-0.103232897360141,0.458281757497392,-0.323550807789919,0.261220399150401,-0.506360428795046,-0.315682611040623,-0.0544834124191278,0.0562149775362288,-0.431329825303995,-0.495467617941962,0.555527455888712,0.581396350692511,-0.0657378972799535,-0.223539430980543,-0.645859472620784,-0.404869900739963,-0.509763894778973,-0.084043853408478,0.554930696476964,-0.253086109424059
healthy,-0.113687686209393,-0.2933071476612,-0.51844068317563,-0.0747968479331791,-0.201392798358169,0.0213852531120429,-0.56625131431223,-0.534819640045165,-0.576002373181295,-0.0174928817459572,-0.289086393697942,-0.105117072166184,-0.025038261960206,-0.281569214514053,-0.443823573157722,-0.117410824161351,-0.145522580279183,-0.160533173434256,-0.381888676128184,-0.247040305449542,0.550987267699165,-0.237046654808431,-0.292857785892321,-0.435091554393495,-0.437693568448897,-0.386238959182827,-0.506416418067716,0.0503937964242867,-0.285540419314848,0.542258981360102,0.256502139356789,-0.013883877013664,-0.406265459988223,-0.579028179914646,-0.423504177256845,-0.505786185721403,-0.0550983626418705,0.23049495136249,-0.143963345122938
healthy,-0.0683036480302167,-0.331620908072745,-0.24600795655842,-0.135327552443865,-0.428767187084366,-0.0797542158251218,-0.539059315280591,-0.512471175891962,-0.536577557907962,-0.0274128273718831,-0.271813833465229,-0.186327992258359,-0.484707942414259,-0.339764189873712,-0.534504169884224,-0.098601674773763,-0.191633350712538,-0.211346578752186,-0.439493753664828,-0.261652672848935,0.534801358566699,-0.221718661959726,-0.255984891136265,-0.225364522759763,-0.474119573898075,-0.351689613277021,-0.393526379310199,-0.0881456640057813,-0.467251003242039,0.0501318600733657,0.23165173417908,-0.146645572371955,-0.54058436289761,-0.723946466903752,-0.385866822712277,-0.640921542982217,-0.194824053024372,0.111640173412934,-0.252481225805928
healthy,-0.103453720893216,-0.368748892692346,-0.197705998343681,-0.131570440220733,-0.434770244613303,-0.122510579776331,-0.431691523055977,-0.670397092634241,-0.601119353237456,-0.129475797986473,0.0220150996670864,-0.0582213679089254,-0.359576746735401,-0.406710308462693,-0.49096889051425,-0.14281477539467,-0.0670541127220573,-0.125073932333984,-0.215709166446582,-0.193329409389653,0.611550378760262,-0.196570333532018,-0.11333243670798,-0.169116149576338,-0.543067391825543,-0.30708832964428,-0.260510827816395,-0.0738540561011525,-0.469145412018754,0.344360015703111,0.40668615754857,-0.229470080744367,-0.543504916400666,-0.816084314306582,-0.454174872509728,-0.548298262397748,-0.159522929688806,0.429348070299073,-0.261011683313581
healthy,-0.207145580866398,-0.476320844622177,-0.359950545672878,-0.10952106415007,-0.376248027591557,0.0256492529004416,-0.54669328470227,-0.587514499131974,-0.658261274244954,-0.223529199005042,-0.408513169988815,-0.112967207668949,-0.382397579210308,-0.355284846295818,-0.497668804314306,-0.177558071928151,-0.143544860955333,-0.162472799776564,-0.47820538062231,-0.356201417808074,0.677196493701153,-0.731758484082811,-0.332822053457227,-0.549970283870851,-0.385904053125366,-0.20218173995627,-0.349981854577793,0.0129882271733924,-0.586337030196989,0.292373074444073,0.303737238661543,-0.174449991772377,-0.612275944546006,-0.672888865571418,-0.308001533882559,-0.665418462514048,-0.164231053147478,0.126214197487327,-0.319566031503631
healthy,-0.319541814597692,0.0924678451087249,-0.375466868068523,0.0482665959018003,0.143522244084718,0.0313313872585632,-0.114512948283443,-0.0038744655061446,-0.0236659350096094,0.0008650172508349,-0.395695220487748,-0.0882980800863453,-0.0639977099549534,-0.0093873885849215,-0.257080424100796,-0.12751049003662,-0.352641059056161,-0.0458484070318987,-0.208013633110047,-0.184690452395976,-0.425083605377542,0.116255039239476,-0.328710079987718,-0.240550081132746,0.0113770783650642,-0.190131794279382,-0.210332817770161,0.0492164818045165,0.106369587929611,-0.288436300000499,-0.483307653320375,-0.158566763781728,0.0415036986338107,0.233070782198145,-0.178895328559823,-0.007665228086801,-0.0671635954140813,-0.112845533566945,0.171595543600817
healthy,0.208138676528139,-0.0943568583812591,-0.103774951064915,0.129673388560873,0.0878779239972394,0.295133673377662,-0.144910196205855,-0.191558470561575,-0.113313881937984,0.0355233345264741,-0.0063260785339668,0.268246835338433,0.0276013355234093,-0.105691482519467,-0.0345289040784591,0.230194920415143,0.161199610907107,0.0977829402498188,-0.0109128074288308,0.0188492533290897,0.692060190741351,-0.302886533647283,0.133055296753458,-0.11463847836992,-0.0304856903564059,0.0616206799760184,0.0179761104026202,0.149490059183,0.0063305726616156,0.336522915945451,0.362840620812654,0.183468706808558,-0.169798444349125,-0.240170316846392,0.137436679015063,-0.189977185759135,0.208669844360442,0.367083123240356,0.0665648252944711
healthy,0.252285750783524,-0.0622420004690624,0.0904146695493651,0.170143903622155,-0.0366078186371584,0.224492147580591,0.0197149671995127,-0.140021495484007,-0.0623492349939616,0.0408604396442068,0.143507099227401,0.194076247868327,0.0280280919128897,0.0636881667807375,0.0884709191611417,0.24121908847044,0.176196717869724,0.240980125963601,0.0514171624213665,0.115327096437987,0.762179016589319,-0.185650944061355,0.147013054485953,0.0211261705384522,-0.018685026347193,0.177607412505906,0.0928736289997156,0.113553838824207,-0.0371954643869136,0.295024953231597,0.318815482468676,0.216399951114733,-0.0205025160800177,-0.27353877961256,0.243523090468491,-0.15915593064613,0.250733675970341,0.348479083365655,0.0044565032740697
healthy,-0.150070399157322,-0.203284860007167,-0.171308950983316,-0.179300946317729,-0.265399589659813,-0.0553465911199005,-0.275331693135139,-0.480384744305651,-0.522451983966601,-0.148516056101788,-0.0367748537960983,-0.192425922610032,-0.20601929850273,-0.279579910687686,-0.317822427662077,-0.0714313596587545,-0.0886727498076819,-0.145320194933127,-0.0844263530445157,-0.157871653957572,0.694786237413406,-0.376726982109302,-0.0575229534025652,-0.270114342930087,-0.504445626761217,-0.118007201118037,-0.28931322975884,-0.0760733877743353,-0.284333972606862,0.637802296473171,0.419470344881428,-0.116855105023271,-0.413781855211054,-0.661438046375751,-0.313538651713786,-0.642516340148604,-0.104498625678805,0.456268689988893,-0.239171292076806
mild,0.107277773029594,-0.0540576124304478,0.0368518016156819,0.0659173654010098,-0.0090446560150861,0.144372802757834,-0.105365531375203,-0.244844129507875,-0.0340551518997908,0.0406101366670899,0.0153609093507862,0.0455088765975974,0.0028124010133111,-0.0250378209388707,-0.068532737685952,0.121384589147274,0.0416188035507405,0.0860989518587535,-0.0351821560459006,0.0847401575560839,0.797662212259534,-0.456051169765201,0.149037504599244,-0.0533668526101435,-0.283676047358265,0.12971800666438,0.0741559263396946,0.0364175140381296,-0.0702921003873165,0.406257062548322,0.546501016748349,0.144333041968316,-0.179910985439307,-0.351747651047888,-0.0040253088625099,-0.259950946612346,0.0647627214552004,0.444372290377705,0.0684971259840262
mild,0.218201080674326,0.0367892024854038,-0.0590675567660812,0.153939526424919,0.221438692180076,0.0639034810739985,0.0571008859435529,-0.0963207363465812,0.146008473303567,0.203972531808895,-0.0420807682298937,0.100148763365669,-0.136756232822996,0.0253737995962993,-0.165576067466654,0.100926437058706,-0.0285722970378867,0.0830170386276713,-0.0671190119999866,-0.0932938420666066,-0.0873235683732427,-0.0050008294580639,0.0065860645869494,0.369341734703053,-0.155755904788201,-0.118454538685285,-0.0325936251441488,0.257065907860901,0.0309665749021296,-0.0407469279012236,-0.205496455726553,0.0997036817224889,0.0092694951562444,0.0434936342203495,0.0069686368983946,-0.0123158487532846,0.163887178633711,-0.14646134146097,0.0917226847992521
mild,-0.0207006585375921,-0.305089097477284,0.250338608901814,-0.0742148068633959,-0.169182625051401,-0.050434254123804,-0.175706433121569,-0.358185744715096,-0.386618530959457,-0.0841251287940634,-0.0450695867037149,-0.0001101645978499,-0.20825574535442,-0.172336212161846,0.0888877656749339,-0.136602898423183,0.0278685713444664,-0.123855716911908,0.067599360821042,0.0700881289369632,0.360453292077587,-0.180295395970908,0.160170715282136,-0.251329515782266,-0.173491976811065,0.0656650887326253,0.152419547323949,-0.266679461681202,-0.313020942727179,0.144588081682961,0.201354967660198,-0.0519169369908308,-0.247415189449402,-0.351453764215236,-0.153740734243448,-0.330546371294242,-0.0298946985041405,0.315159892990921,-0.139888079331491
mild,-0.189804096704561,-0.377657981802083,-0.301057523048509,-0.153118346560453,-0.412324454828349,-0.106203055411468,-0.558157983771404,-0.465905398922631,-0.489207146357668,-0.0840681223681204,-0.407090334976958,-0.292312658033022,-0.374430273932811,-0.302996558116835,-0.439641400351067,-0.23054892251031,-0.2953160913792,-0.167701383422134,-0.423450052246541,-0.235313679048557,0.334233007848344,-0.27081312407212,-0.0903352473329919,-0.457423531163862,-0.294775802574362,-0.315117166330646,-0.341805870067163,-0.221921754516905,-0.28090959604447,0.039582241260409,-0.0530389944482049,-0.156512177453874,-0.274924119441121,-0.516789959797329,-0.402414714177778,-0.447413694141775,-0.167488582029808,-0.0722750672945435,-0.215447227890999
mild,0.150109912264175,0.236364614080453,0.372700240739547,0.0857732686270389,0.390017553708732,0.081290901476452,0.517234492973868,0.515854202917788,0.605346249909697,0.0932976372211047,0.527672895941145,0.121422487379437,0.0555044352584242,0.158444943752881,0.437169371695056,0.137082268272165,-0.0587069233661673,0.0734924225108461,0.243782115034805,0.092307131867478,-0.565203356205804,0.185030888502116,0.100998745424243,0.397062941191984,0.613292794830159,0.120086643751823,0.219777409145553,-0.0083987821731606,0.324288443503891,-0.331884440719889,-0.208380809635317,0.098561057689565,0.453571297035951,0.55394789081849,0.353902224481204,0.577806574574387,0.0481539161472035,-0.312113259430068,0.0183488367763991
mild,-0.0699807146475813,-0.308236900815551,-0.190301006528904,-0.149630439390391,-0.319115007021833,-0.0438464752720257,-0.440169091164458,-0.615214759809714,-0.641277272597052,-0.1046971320555,-0.0191271441829128,-0.0668611966542527,-0.328194962519234,-0.322871301043244,-0.476885461852506,-0.193179483562486,-0.11988392295827,-0.12126347310397,-0.0602844813436269,-0.154628581726641,0.624403667354764,-0.263601492440019,-0.0354586777275688,-0.215481400068094,-0.482256491959376,-0.18655818601167,-0.331170600592557,-0.0018814064780877,-0.371598761841162,0.236834272644028,0.423055216745923,-0.127335153536737,-0.515436663398103,-0.787753264093978,-0.387821967292381,-0.621849435191454,-0.0594734804242273,0.432366323141156,-0.223344654796554
mild,0.108481936313332,-0.137686187027318,0.267417492178838,0.0480737485654482,-0.0187760316035953,0.0897487778643788,0.100476647801545,-0.112732274502343,-0.099884130245856,-0.121088514450578,0.25571703278342,0.0123217496153294,-0.0297815760543525,-0.0695934886394998,0.117127729304252,-0.0973804404044521,0.0421265014364047,0.141268550637053,0.227677317561896,0.143360469590097,0.278337651690071,0.134426311540056,0.204729448488148,-0.0940456855424693,-0.104763327490415,0.0664642346201786,0.0787917554318713,0.171227784006743,-0.0521915652734037,0.479786421000331,0.494277267947852,-0.0099652217140604,0.065937996299343,-0.290717625653907,0.0843316296187115,-0.127914406647521,0.0542700480986721,0.429785775159234,-0.187890352886011
mild,0.111693712721481,0.33644552974401,0.072238581749124,0.0558986308024848,0.274904083277747,-0.0028755340458879,0.457225316467869,0.587113019349335,0.465460054614355,0.159839567553359,0.208135599648842,0.0571266685444859,0.0864202827682957,0.306824579244065,0.233779732425894,0.0531618618521657,-0.0953185571632018,0.195134140926753,0.160705605487681,0.162742173255388,-0.696083592636066,0.15754613842415,0.0423154427227529,0.425635409608453,0.61408526134615,0.0582500158910688,0.28504002881249,-0.044942737816285,0.354223744205139,-0.23683529360534,-0.54462139407523,0.186399062546874,0.441432189273688,0.70323944528416,0.318071062505734,0.546070947420413,0.0018051219975801,-0.476118072360804,0.224088036727999
