group,B7,CD107a,CD11a,CD127,CD138,CD150,CD197,CD1c,CD2,CD224,CD226,CD244,CD26,CD278,CD279,CD28,CD3,CD30,CD326,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD57,CD58,CD62L,CD7,CD70,CD82,CD95,CD99,TCR
healthy,-0.0036130861024572,-0.0037587001076507,-0.0253704037514287,0.164514835564976,0.0487650325113847,-0.0553276224724223,0.209754602255649,0.0039452248104305,0.0970582376983005,-0.134322068442198,-0.102863908553119,-0.0891209588464707,0.153086161348366,0.182566984468487,-0.109308382322091,0.159121586244749,0.479578914172437,0.0912963291745276,0.008589497858694,0.351072738632815,0.198228738069503,0.24628084238979,-0.10501588557977,0.212375347882908,-0.0133408758318114,-0.0085068071349487,0.291778182364865,0.17256091762659,0.0468886881077415,-0.0968063977296657,0.505977923696502,0.453749303318984,0.0252843523859689,0.0006437305219613,-0.190022200738593,-0.0538798616768093,0.472896265826754
healthy,0.10556007762905,0.111306886755297,0.128304278234469,-0.419080032884875,0.038422874319339,0.174558921735223,-0.462546378856018,-0.029915911797623,-0.025120880578447,0.0925870756872062,0.287641913161867,0.269170859545359,-0.352648228466973,-0.133833011281796,0.385914855430313,-0.361277376655527,-0.55011178304379,-0.0124031312417799,0.005266151802665,-0.421893495632796,-0.197693340343837,-0.269601107402642,0.0851662556698385,-0.413470499791692,0.180030048756519,-0.0677901442072123,-0.319136541123219,-0.346823628925673,0.173687065770626,0.233927942224643,-0.482395072366276,-0.5296764728364,-0.0099310798523436,-0.0153841529167098,0.2842756624915,0.0932173694862108,-0.562421516311128
healthy,0.0287342329916765,0.0713212032203487,0.247626855630407,0.124436277276962,0.106975778558384,0.116488373727295,0.148633630641867,-0.0175098866743656,0.0662484993992367,0.247151129465172,0.226674402437586,0.0164549238465039,0.0331318123358569,0.125394758887317,0.0337879564588304,0.342658979945683,0.186739872676112,0.0648896896703823,0.0835117518375679,0.288064394404959,0.159751536354969,0.000439105739011,0.112286463518069,0.0849037723212997,0.0046910920410566,-0.0618636561013925,0.275518699906804,0.100436612830032,0.227086655939809,0.0964476757240064,0.388551492977497,0.146910871846639,0.0578145432568822,0.416259868422901,0.171061888068652,0.175547104968355,0.130329942581224
healthy,0.0522570085808701,0.1008565945834,0.183226059582749,0.182711505895686,0.0631837974743192,0.152078623919026,-0.368052804872574,0.0209389045176231,0.303568473954552,0.440046486640348,0.520268256045678,0.197641685131166,0.332096836660641,0.0496400868257462,0.157230511723018,0.202435099738088,-0.520067353405369,0.0056800141701688,0.0778479455329195,-0.188165888811029,-0.057286399285193,-0.543966451622009,-0.0065795314695936,-0.0583746614424021,0.373120425399716,0.230352359144176,-0.0922823635797635,-0.0971412795113218,-0.0604557289899061,0.365800111690106,-0.241884665341519,-0.166857262305071,0.061190609880508,0.309511956018345,0.466222690070088,0.49941286395781,-0.605088904628804
healthy,-0.0977999118075417,-0.193754282430578,-0.432721243477915,-0.456407567852381,-0.0590750355056174,-0.449715626026115,0.109600805103274,0.0402973267913333,-0.572322649177713,-0.573142413241574,-0.650176651329859,-0.153752362398914,-0.220489081752845,-0.165802561821605,-0.389273711815554,-0.481345771685251,0.0935993368489855,-0.109595223140825,-0.0470499632757626,-0.3965883744845,-0.306754468791345,0.447908091293867,-0.200268926914419,-0.31165446534686,-0.349551261785776,-0.657129944659567,-0.393066846249915,-0.456905773191417,-0.0918340173081099,-0.348129128622293,0.377107095648149,0.159004340940967,-0.190299864186468,-0.486164071783266,-0.602189277195673,-0.570564594494652,0.181109804341128
healthy,-0.198646564385312,-0.0732965657941577,-0.236135857442134,-0.372238988754572,-0.0546273546635625,-0.343391524449045,-0.0242772796415475,-0.0121486782050067,-0.365406130255974,-0.260626524754949,-0.401148602005261,-0.227249896910065,-0.503844520122095,-0.159231193601964,-0.0432837106098446,-0.202429734542149,-0.109777567397871,0.0513950726197981,-0.135547669241242,-0.404563905121264,-0.122535834991101,0.230510097915206,-0.317466343063914,-0.309570322898884,-0.227386083391309,-0.252746289524724,-0.13196591662286,-0.104470283777372,-0.0456643897672899,-0.333274764181848,-0.0152114825318452,0.139197785275325,-0.265464511742282,-0.310075133060472,-0.282337110728391,-0.289254580450481,-0.0935644671747373
healthy,-0.207501705384625,0.084886031314562,0.238004956606889,-0.0012180101083513,-0.0376212239202607,0.218685231298633,-0.322734477358391,-0.0718077959844144,0.315032583481878,0.305918100320936,0.385583493926699,0.105879641237045,-0.018723074144667,0.0510933004476589,0.31033340458482,0.0556734745203673,-0.313566650484291,-0.0922016112262815,-0.0748920630857259,-0.233456088588458,0.0100389872129247,-0.54678032239656,0.370304056104839,-0.0341367449494252,0.255879018274708,0.25985267708296,-0.180844525350577,-0.0223395766796376,0.0595238986786012,0.29132911917957,-0.467148498236158,-0.533358298067339,0.0463402843549018,0.26723995456643,0.513866340280838,0.29687011249866,-0.318498415155858
healthy,-0.236138006947905,-0.130696847796034,0.0940178155949881,-0.165993995726018,-0.242391115793891,0.0023287716818267,-0.242882247538293,-0.0483874012566714,0.130470521132143,0.148510638831951,0.0395891980536907,-0.0825297818792197,-0.164722072546434,0.0608378567237109,0.0213847541388714,0.0586482804516521,-0.312170457195731,-0.245152676968447,-0.247545294172466,-0.0468965984260386,0.0183354385402411,-0.610549069948369,0.240000657680759,-0.0833975102090391,-0.0188301671140936,0.0886540736913904,0.011874263860341,0.0536753690522421,-0.126161629229238,-0.0568964434596365,-0.233838703424583,-0.282358034105349,-0.210958431324984,0.168568545733758,0.200684549815121,0.188095584100328,-0.342756970703089
healthy,-0.0936620176764414,-0.121039691865492,-0.176700991637968,-0.333571100704042,-0.090773682241819,0.0731877537865858,-0.399421430388009,0.035325850665667,-0.380876172919743,0.118404459165324,-0.0464148730476434,-0.0057533450837781,-0.229458857018605,-0.274920597636245,0.03892244443802,-0.431851732736036,-0.557937689441554,-0.0707140687379974,-0.0138185407128847,-0.43612629409157,-0.447156157646382,-0.719015045232429,0.0750429662775103,-0.455758593722423,-0.171792095207979,-0.0762975104767728,-0.54364091115701,-0.401885900201018,-0.0330399277619586,0.0350364949765726,-0.392991971105083,-0.58211560177725,-0.100218353074722,-0.0590722632250109,0.181109355888592,-0.105741390871227,-0.500644445295804
healthy,-0.0299652316924659,-0.0180345006673276,-0.179489835841509,-0.520387942987154,0.0045338484013361,-0.0503064903830833,-0.0052709069834726,0.0021154286310874,-0.362952284000101,-0.247089401689334,-0.311399578388268,-0.071735774985314,-0.156992806644911,-0.199379248517933,-0.14696014143889,-0.189255604986788,-0.221440303694169,0.0374398514384492,-0.0206403247914046,-0.363929903883176,-0.262907600945629,0.276716105434045,-0.0970489310292756,-0.245919709931425,-0.05234810610974,-0.300641565566414,-0.297846143147152,-0.335737350355843,-0.0002300190114031,-0.113115137532751,0.315435528487252,-0.060218831431882,-0.0233669112670432,-0.264137419940454,-0.331892734634046,-0.320487836110727,-0.178808601459022
