group,B7,CD11a,CD127,CD197,CD1c,CD2,CD224,CD226,CD26,CD279,CD28,CD3,CD30,CD336,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD52,CD54,CD58,CD62L,CD7,CD82,CD95,CD96,CD99,Podoplanin
healthy,-0.102338900491462,-0.227589380562671,-0.0228100928725067,0.190249584308179,-0.03666989859957,-0.150461581996771,-0.356961098618717,-0.353442716167895,0.0542326093183275,-0.274879190182833,-0.0494258355017958,0.472804121028188,-0.0066590039419421,-0.086456141421645,0.162249862280119,0.40135651834057,-0.298358606161556,0.0386024594568674,-0.122845035062323,-0.291280533149673,-0.0547960273490064,-0.284111504202622,-0.296495610031722,0.484298124216045,0.504882007395036,-0.253586829076188,-0.475463068635761,-0.177995557445924,-0.345158068527716,-0.129776671776342
healthy,-0.134078687960913,-0.492664572793407,-0.0217160206798987,0.513022860340325,0.0281071206580823,-0.502736816607118,-0.35119690100348,-0.755421898795448,0.149793833063149,-0.673953711755736,0.0966503421990548,0.424147338142798,-0.0350378547598642,-0.0508151738334428,0.0227316439517009,0.425523701106966,-0.312140444716704,0.205773046047179,-0.532568941747579,-0.384643790484114,-0.0010169580713423,-0.50034199692838,-0.482438939444986,0.580370576275488,0.543260958742922,-0.223134996183952,-0.640634989511617,-0.431315916208321,-0.557497305504222,-0.0693734407853216
healthy,-0.0513860241227415,-0.103214921659775,-0.295824373277712,-0.269643560156111,-0.0672150913885593,-0.228752453246121,0.0509418278648079,-0.0766918012934481,-0.290827422742524,-0.0126857151829699,-0.273442252981518,-0.488592490197022,-0.191302174516725,-0.145671919766426,-0.338856357452758,-0.357657542929718,-0.0963186544046398,-0.22713785166261,-0.0544809430749107,-0.0544796305302348,-0.211835749983017,-0.0373322888353512,-0.0775950848349314,-0.399450074889556,-0.443180197281161,-0.148762929239088,0.0779838354394903,-0.119271350255833,-0.0695195238255988,-0.151774029565365
healthy,0.0626885888504545,0.179931424396369,0.548660253471041,-0.10566604066315,-0.0400980229954438,0.482370706219366,0.388625412709014,0.563678865826023,0.536215889158566,0.209239578962087,0.435866801182265,-0.059952974874893,0.127483593632234,0.131186277691627,0.270154087706535,-0.451767669103873,0.0769556225886614,0.260896484484374,0.2732788589985,0.510273679583577,0.283610554290522,0.331333775795161,0.386246657379416,-0.0540358322689034,0.0283840115551633,0.389136590035502,0.44261908208641,0.409187215443377,0.497775722494107,0.124876018238192
healthy,-0.125026087258868,-0.44215327276201,-0.324594154513817,0.229990548684587,0.004093861508844,-0.544663749307394,-0.661050861676455,-0.680119152853622,-0.127688078073812,-0.479313942291594,-0.515925806237006,0.268728538466765,-0.154375976161713,-0.137974564883751,-0.302732659225988,0.544296174299119,-0.170157983450386,-0.197368539933643,-0.320843505979988,-0.531784987450514,-0.343539281782591,-0.462702512727831,-0.465288858019857,0.508892744934608,0.29027243604269,-0.493375460755138,-0.791241428269161,-0.523051220716042,-0.574522347330168,-0.154203818476454
healthy,-0.279453290291248,-0.252699084645959,-0.323995655445743,-0.0755028229282943,-0.108601274460177,-0.382057805883173,-0.123280281316619,-0.211634947649566,-0.427757165845575,-0.0541427506393602,-0.262473901289169,-0.132963258323836,-0.163036817657657,-0.151471314726733,-0.310933463448315,-0.165624012404555,-0.122143362574993,-0.258138988735037,-0.264358878569958,-0.15606303871388,-0.0863252439041608,-0.21988858597797,-0.233533015679088,-0.0838007575054596,-0.0702120346894632,-0.191560516505088,-0.0770671437831465,-0.194682180040478,-0.294815167600204,-0.132485333368257
healthy,-0.098156018698461,-0.0769676262709511,-0.209846699614196,-0.287273554017818,-0.0069731233553888,-0.0772324241309134,0.242327771013524,0.0515350220263953,-0.181319075866408,0.186226348253048,-0.20854883466305,-0.429202602713655,0.0164340794815314,-0.0531229942385765,-0.413720672353222,-0.515487269225028,0.174381139956817,-0.269968720514335,-0.113719268706918,0.0646079728519316,-0.27532921233264,0.103962806699898,0.142327592149512,-0.475733457030824,-0.583325172965512,0.0644489975148487,0.354382050474272,-0.0708378392391994,-0.0319789837177786,-0.0245323481625779
healthy,-0.0889909221106044,0.0555201006189782,-0.156522444838655,-0.299735104481632,0.0145257594421284,0.102364077086026,0.226107501557394,0.222912232372864,-0.150363604433225,0.0962807031887667,0.0513469219161075,-0.430148752690564,-0.118846048235636,-0.14676142974739,-0.0487279865239566,-0.833651469474686,0.41215965093683,-0.153681192321374,0.0256873527930333,0.174348819949783,-0.0325983250301696,0.0851208333995687,0.12639144379287,-0.376954357879122,-0.44580300741908,0.196263923335611,0.34181352783583,-0.0660452948975779,0.195281570726307,-0.202189679613303
healthy,-0.173821325142152,-0.215644999258952,-0.363976820569912,-0.412649052173153,-0.0472628804331033,-0.413959390555011,-0.0327864794207041,-0.191635078336877,-0.164895865129636,-0.04520518154219,-0.509892834976058,-0.522078355972654,-0.173979856953114,-0.23755478694054,-0.528046036818352,-0.500021697705417,-0.16402329612001,-0.483563923472862,-0.249958372361727,-0.209042780217104,-0.454783046222437,-0.0585985352594084,-0.121974304982804,-0.348711467810755,-0.496546604911303,-0.177399461615936,-0.0181574277276139,-0.27641571212656,-0.263014459141932,-0.152029196244891
healthy,-0.0335142683678019,-0.248977527093914,-0.440549680431929,0.129185044260308,0.0182610757886827,-0.41839017250286,-0.349997474510695,-0.400830428656976,-0.145238265755195,-0.192166128280622,-0.349171712090243,-0.0358257375819295,0.0577445259983025,-0.03041405661185,-0.396232561541125,0.505371184243609,-0.241590970102024,-0.223579530314617,-0.119529807053505,-0.504756398801637,-0.379341329768487,-0.273921574060956,-0.138233520270633,0.25381304407802,0.144311317219441,-0.4074043003182,-0.534857799232997,-0.306309300722735,-0.536199351900388,-0.0478168303543831
mild,0.0321739435395001,-0.161144284973592,-0.448728581398475,-0.168766532227502,0.0631797910670064,-0.290559164501789,0.120325253277653,0.0161492380638837,-0.288048179773061,0.182732310352487,-0.209803028487466,-0.563765205533539,-0.0111333519767159,0.0334085576939708,-0.361766561108767,-0.549934643869405,0.241800710723376,-0.432651728440314,-0.0493535860766328,-0.0796286655500898,-0.355384238436349,0.0319900377733985,0.0970618882680382,-0.304119480218893,-0.716034664652411,0.0619038607870163,0.18795160020646,-0.0337235708057445,-0.0961744564719281,0.0562012803708563
mild,-0.280409476410732,-0.401847174656331,-0.356627117971305,-0.0004050641613296,-0.167831586783398,-0.553789227332925,-0.691492237678284,-0.591571222631806,-0.426647888686263,-0.337283807062511,-0.484669881828849,-0.0741506693185895,-0.313329276864442,-0.297125378677569,-0.388913901308333,0.391407662891542,-0.420090169330087,-0.403696650209078,-0.424113189501027,-0.632771855563431,-0.391985477533229,-0.501015068462234,-0.463381167274206,0.385201695867971,0.0693718629199717,-0.532557254081147,-0.696536420316335,-0.41132240179487,-0.598264893922845,-0.280674254376968
mild,-0.00709690145092,-0.261561483220948,0.019050486109674,0.260156124403266,-0.0221528228568182,-0.297354483298606,-0.45123152445714,-0.470160376892542,-0.195694577988234,-0.291248735985834,-0.0684955723127822,0.386710867526021,-0.0783594171172547,-0.153033093723683,0.102282733025915,0.412671648697493,-0.0918894131302618,0.0945827082319262,-0.292673550966252,-0.150972161067409,0.112153803789631,-0.223932604624566,-0.35827329532513,0.386722739079359,0.327637077340114,-0.148460732755664,-0.481240902387256,-0.227682679502174,-0.325899644087691,-0.0547951992273789
mild,0.0122202947017664,0.0523625425225532,0.0787042248969844,-0.0688008597068656,-0.215245056742663,0.0053927970104046,0.0381193334059714,-0.004948458845719,0.072909526276378,-0.323800530196593,-0.171899773787151,-0.198083574201667,-0.070104227408931,-0.0557663709681305,-0.108342413095072,-0.0558037497169764,0.0010264132514523,-0.0194680804648549,0.1347787768595,-0.35932685209744,-0.0052087421471429,-0.0354887886916028,-0.0528778156233374,-0.43171182635981,-0.0205216062787242,-0.261272691944619,-0.0768112107093835,0.0425254601774923,-0.0887595823383957,-0.0280773123797733
mild,-0.164112346565996,0.0940557312727063,-0.19345789510897,-0.0566660599313021,-0.100473196654726,0.219578840323958,-0.0051150986738431,0.0820428963243117,0.252668369392315,0.107908825934846,0.0017354533398417,-0.114102813588493,-0.0352548333214811,-0.0399335097296948,-0.0713460337679677,-0.0145515957413518,0.0517412518654135,0.0295938345918941,0.139983500927043,0.0028853688192235,0.089893693739977,0.0521946668600802,0.0450248138808404,-0.0993296071966365,-0.0288609981120466,0.101087862339519,-0.0425331378151503,-0.0713015439938956,0.0236887106551526,-0.0689607330933916
