group,CD2,CD224,CD226,CD26,CD278,CD279,CD28,CD4,CD45,CD45RA,CD49d,CD49f,CD5,CD52,CD7,CD95,CD99,TCR,CD2,CD224,CD226,CD26,CD279,CD28,CD4,CD45RA,CD45RO,CD49f,CD5,CD58,CD62L,CD7,CD82,CD95,CD96,CD99
healthy,-0.641867552357594,-0.494137117992971,-0.612777895671099,-0.389178312519589,-0.292682071839616,-0.407311455127576,-0.451403731015258,-0.467311459372403,-0.366864315620728,0.434544582872924,-0.422542078151696,-0.503886764556827,-0.550060206886168,-0.468244377309436,0.127482896792645,-0.63537091848814,-0.670702472922284,0.0881996271645946,0.088019652948613,0.299831725522253,0.335060947006348,-0.0652728073683549,0.219191407034825,0.0257375443886885,-0.192528965223398,-0.51623914209704,0.206003928644171,0.171916790844383,-0.0798834135921093,0.211819213979616,-0.351632438903239,-0.478057171744831,0.216286219048581,0.406593485031894,0.141060079865165,0.276959916490024
healthy,0.440969413510768,0.369518110127166,0.718356763202052,-0.232937616722764,0.18915307049566,0.686224459343026,-0.0641173695987252,-0.039684431748883,0.146922741208001,-0.478602978423341,0.513275552152824,0.368721047663971,0.147000396525558,-0.0030378139094677,-0.513629888256291,0.662025542678678,0.531329415109367,-0.503344296912998,-0.317183794124846,-0.239413380927904,-0.0671710060675826,-0.556527606301784,0.112795794679628,-0.501107837888926,-0.554262959858855,-0.0399221965384551,0.0157204084662025,-0.287448771095928,-0.389021236910651,-0.0637777384861834,-0.163616781433072,-0.344487686933662,-0.222654697162903,-0.0935862974811269,-0.225553961148627,-0.19813022287816
healthy,-0.326315719164955,-0.260491354207987,-0.39204735186191,-0.36744674511337,-0.0270422066429874,-0.23345718797577,-0.173139890864856,-0.179345269585874,-0.187547917238962,0.119572460498607,-0.351674078905194,-0.382212263835383,-0.0655710808084938,-0.227613426801645,-0.0726313429516769,-0.353250564329482,-0.377046032658232,0.0004061309411991,0.213906606104102,0.357920448745261,0.227372405545885,0.112680110584426,0.217833031538511,-0.0335578067054554,-0.0910883630751385,-0.544001632318292,0.10369929512164,0.402944033823692,-0.235278531754845,0.220911881676981,-0.400587258149263,-0.306985868909291,0.203143193533913,0.452007287903425,0.233411359597779,0.306954064399843
healthy,-0.623125985844855,-0.494471506027426,-0.679392835071295,-0.375252701200832,-0.19843888309293,-0.317031060460101,-0.46127888312052,0.0221579176693362,-0.198880194029078,0.537413572746247,-0.312189962758405,-0.611235586564097,-0.27578479713782,-0.308050951139697,0.36356510925928,-0.756251901520509,-0.744740423901754,0.484335903799911,-0.609971369875242,-0.430309647015878,-0.643699747732388,-0.440834966035575,-0.302337375429045,-0.351358472631726,0.15612578617498,0.488599432963715,-0.328547735880603,-0.530141291597922,-0.0834148698778208,-0.486334789995723,0.394066010410747,0.336494627335264,-0.481163543376348,-0.678307408815194,-0.533421813176629,-0.676169131977802
healthy,-0.238905418757483,0.0446199284398233,-0.182536497231437,-0.607631845781396,0.369670703296601,0.0133343996436742,0.0309708189479027,-0.151995459554144,-0.150619878440605,-0.238901717912592,-0.444803617444689,0.0607298645813745,-0.0700099257295142,-0.147744520885421,-0.218893962836815,0.169788252392996,0.0191514596663488,-0.0663004256637474,0.0908402186411375,0.423455974301576,0.271773049596686,-0.304339742481285,0.304407920586422,0.189045882027189,-0.113172550299058,-0.543099313950686,0.132130812082016,0.315700099223721,-0.0052250710820883,0.288730510769824,-0.200071136157836,-0.434052646705945,0.35021215117653,0.569359940660385,0.195140237128235,0.297323949048481
healthy,0.273773626534221,0.155649737379458,0.0850145345397659,0.313286028575195,0.0960458745659385,-0.0111132432474934,0.172583750896617,0.219066878866731,0.237681063255104,0.159445564891438,0.24909764792983,0.125067097233277,0.316467858335003,0.122551284414606,0.16318231363362,0.0777929734967636,0.139515811088055,-0.0295398617125326,-0.16101265775946,0.0375476639150607,-0.0306206574949189,-0.272660687471136,0.0009519946724555,-0.18807132375682,-0.30673789477659,-0.50185747598771,0.0586883580006564,0.0393179921318686,-0.298830125391106,-0.0499504747651952,-0.402718394942677,-0.389774650565384,0.0044094495036483,0.0832791103590518,-0.186308802548749,-0.0169238338530927
healthy,-0.16414173124373,-0.178886088036592,-0.273728302450198,-0.236839470259087,-0.0890938392252268,-0.0011886189862922,0.134493043268299,0.197667195688119,-0.149181954820348,0.0051503527571689,-0.24353221304717,-0.0188639410754556,0.0747077601745657,0.080895793197156,-0.190427698285666,-0.0911431882868235,0.0185073793428226,0.14099752161972,-0.101997593557696,0.0193016272081018,-0.0343775000893414,-0.0154957327810914,-0.0398242717104349,-0.179235691554848,0.0130915603622924,-0.239866805931103,-0.0052911961847392,-0.0345346760594909,-0.194056402546554,-0.0202516713810732,-0.568440126385688,-0.501057769962854,-0.0155828354647001,0.0776814711980868,-0.282872766864162,-0.101928910509384
healthy,-0.189389424977456,-0.0531325539758632,-0.20039620361005,-0.438271351135605,0.156416766172352,-0.0919367932093136,-0.101905934441982,-0.260867380498022,-0.23043189176728,-0.342353373625035,-0.209954152033352,-0.185816705959644,-0.152467543272771,-0.139010986620214,-0.298783817478596,0.00897087624746,-0.187249435145122,-0.356653326562377,0.131226436911948,0.0829283983955478,0.0307017163196872,-0.239979172631852,0.0099026548293262,0.108518147458486,-0.0670403366688387,-0.520721925404506,0.249906292650365,0.0979366117857575,-0.0055784919995241,-0.004060342235847,-0.16580434977116,-0.291200615084491,0.057403236441403,0.205635921179282,-0.103431388024492,0.138936086018865
healthy,0.520453250399469,0.0259012504660308,0.168404801902457,0.194630929402571,0.481254017012667,-0.0533799908667043,0.533692697234853,0.738212957404506,0.550062434217084,0.272765150942209,0.331406758152601,0.204099810354832,0.674829891931389,0.526733151220042,0.514727776784595,0.0053154490121863,0.390590417769431,0.549563704942146,-0.177611822332234,0.148560765402996,0.008091106395365,-0.259159672965378,-0.0425395340953082,-0.239279983855247,-0.33175196173662,-0.729306622388511,0.132879910502947,-0.0345620796130206,-0.357805854929812,0.0348419965092387,-0.450288114648178,-0.440656950557902,-0.0066007010693503,0.247743256982202,-0.205452574670454,0.0169670214101531
healthy,0.171144773758254,0.178862295474797,0.149647330055176,-0.250276127626375,0.48384452108414,0.0899256445566169,0.294208347287145,0.33482856076585,0.129880698979137,-0.451613837193281,-0.0641737642707697,0.320911536807102,0.334422674354083,0.268043092932321,-0.212816759429639,0.367162649024365,0.366346412657765,-0.0307572828243685,0.241018239007194,0.392733196782451,0.466767637577665,0.0134929622213537,0.227064781385232,0.232905130751738,0.036548185660994,-0.65748855882128,0.329507927015122,0.414842074264678,0.0669824622078997,0.195223608652397,-0.605078571871298,-0.380716101121693,0.377313630787586,0.598055131599743,0.245837597429955,0.583290957709629
