group,CD11a,CD11b,CD127,CD197,CD1c,CD2,CD224,CD226,CD244,CD26,CD278,CD279,CD28,CD3,CD30,CD336,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD82,CD95,CD96,CD99,Podoplanin,TCR
healthy,-0.0439521086313322,-0.113603145521029,-0.184211977098752,-0.227035061427881,-0.0248368886009832,-0.153343290336063,0.0812975706025416,0.0641915945295109,0.0206455347548469,-0.187339854998344,-0.176082074839829,0.0490063297693941,-0.171890893936316,-0.473211185806948,-0.122086247407272,-0.0719597513163787,-0.365045878125095,-0.254846340182807,-0.268855779898221,0.0462769921980777,-0.266106771895057,-0.0531067296168135,-0.0448302983766925,-0.313206805608353,-0.214849362472014,0.051110836975991,-0.122278082494966,0.0249256859933924,-0.341241893594607,-0.405986716117169,-0.0193239915733004,0.122262428408846,-0.0399215152766994,-0.0081431911627112,-0.0658958185409076,-0.467223878865919
healthy,-0.411938507469269,-0.230404385037874,-0.320962456673233,0.216438041964252,-0.0005773640178227,-0.596419422830057,-0.38558418860238,-0.62728156776448,-0.243543981378671,-0.103237726355275,-0.233805217503194,-0.495864404004753,-0.135725962956926,-0.0047333549599494,-0.0675523580697376,-0.173887291086488,-0.341290451879691,-0.346220789336719,0.193020437136127,-0.228409508691937,-0.133927671388879,-0.51254257314931,-0.387511148917554,-0.425793299329589,-0.306757394701989,-0.333346700455358,-0.419703576517972,-0.424933314911002,0.28207782286265,0.233599718614674,-0.244231921402899,-0.513895452690197,-0.465664131150577,-0.571480217708767,-0.0866451282471494,0.0898324964699192
healthy,0.216722975547283,-0.105047104516961,-0.0029395531844789,-0.345667827845639,0.0361294355049862,0.244886514568568,0.484943541202371,0.457148381149409,0.0169368844068105,0.156189117164168,-0.147941778140787,0.346977489934671,0.109753628397314,-0.576136715536704,0.016313110612443,0.0900426987353893,-0.0791316652751572,-0.0886081944293516,-0.593935066519717,0.187878417561173,-0.109792819171508,0.235738426574378,0.41723067633627,-0.155108610104679,0.0272524111184113,0.304245455301168,-0.0849166015427411,0.217926450141373,-0.514119349897194,-0.474254751518662,0.220221898393268,0.564042094314452,0.206317183100757,0.440899349277409,-0.0088736779590387,-0.562117263203544
healthy,0.315541639723322,-0.0100923078714744,0.0125998512081095,-0.318753798505347,0.0311192389769019,0.447567089098454,0.477266331157555,0.532683013332038,0.129466517229014,0.206313795486403,0.217693725141512,0.308129987823798,0.297548805131691,-0.488734906291845,0.131766383237708,0.1327723275677,-0.109953886590715,0.0115659822858408,-0.673606354891776,0.176898749192568,-0.0212023829771299,0.262134663690062,0.454504967789522,-0.0187586031933279,0.118740782081727,0.42704336637562,-0.0252297936382172,0.476618278858791,-0.333499801576491,-0.504364520839143,0.48118218913613,0.719265256094964,0.33740864082253,0.686554488316594,0.116273755596426,-0.579492507034759
healthy,-0.147866078544833,-0.138315865584261,-0.336382669039613,-0.273964324065751,-0.0034431273292727,-0.265138699719711,-0.0692188155184682,-0.146914514116113,-0.0789161762175982,-0.311482600729389,-0.1554949074507,0.0449774246580649,-0.286145589147221,-0.495227038937251,-0.164375706504157,-0.213543167481775,-0.472316417597311,-0.353364343788933,-0.211420094373519,-0.0490318459134926,-0.371795558876372,-0.18927977608924,-0.185441748801045,-0.412144566799423,-0.368341305230928,0.0015353396376584,-0.124925878453979,-0.0795533614866574,-0.289280352249002,-0.337940148302333,-0.161850151553406,0.0113539805246329,-0.149857377365138,-0.186373114914102,-0.117429082843209,-0.466706580324832
healthy,0.27200691621975,-5.94525251345761e-05,0.240805443308839,0.345804840664367,-0.0777951155210673,0.329935666238042,-0.0581653142820647,0.174991221839689,-0.0890200230591716,0.108780698794478,0.375467290143865,-0.0738424136941055,0.293218612993668,0.48851501897405,-0.166279300661788,-0.0072229816644622,0.388276952900792,0.349623813199639,0.107942694591924,0.11854561836536,0.379960215843475,0.195083251790763,-0.234362206711143,0.347188606630562,0.370508729459807,-0.16242313173861,-0.0550711249437041,-0.0955947212885674,0.423558696260377,0.502224690092228,0.11409201830644,0.139753986012792,0.247835294427262,0.140254415045633,-0.0248121307470573,0.497481019038302
healthy,0.151090671670226,0.081081418842853,0.0159299712803264,-0.0201460069126242,0.0125403681910275,0.318572253599923,0.139959412579328,0.259963298391115,0.10090107137862,-0.0263796377324913,0.0948537136879937,0.320306024164669,0.103181183470257,0.0029435210131001,-0.0468204690469086,0.167645377038179,0.16706468600341,0.0832147998342891,-0.268525783331343,0.441621364968044,0.0516604223711409,0.242451046050829,0.129243791548911,0.140518231730689,0.17990821580267,0.190095737098418,0.0980669372692005,0.250011601858713,-0.0759957191963114,-0.325928783829825,0.308019037303123,0.301530433474193,0.174354686081482,0.330506611965847,0.0747570858003472,0.0813868273516341
healthy,0.237704169800618,0.0136964679490109,0.0492617110256842,-0.124880955383681,0.0266007685864883,0.37275209633468,0.333179435699443,0.350469531123121,0.12282878396428,0.0356343462680026,0.234584876734242,0.246238805552707,0.315935384036348,-0.153453622645859,-0.035842867640077,-0.0199337458234176,0.0628503921687512,0.221544404883492,-0.520396573480935,0.582619862115479,0.098292894946102,0.200483003960974,0.355177998830329,0.152843295298522,0.217054054930695,0.218739154524631,-0.0523173782127576,0.26406698432884,-0.233799735751105,-0.226775310915684,0.343683190552314,0.498729520745312,0.165787936414716,0.456179047182806,-0.0570033757735811,-0.197762795732195
healthy,-0.144973312429803,-0.07768828532173,-0.280933745221539,-0.436578083720097,-0.0261659425474922,-0.264934302381909,0.0535717033866785,-0.0955226471836555,-0.0696327534104572,-0.271569794125074,-0.240534526981502,-0.101814845836607,-0.342336912759059,-0.594576415687381,-0.186992710358711,-0.204529806332646,-0.448983327122375,-0.366337903882188,-0.577054483230982,-0.0270629355955466,-0.358537939351335,-0.199469190896081,-0.139421497794241,-0.426141030380317,-0.322769028816849,-0.0302633049409705,-0.0402425987811627,-0.058772501520773,-0.420150277879164,-0.432827716806192,-0.0935854227900732,0.107702028490088,-0.239945075990194,-0.129249617442115,-0.219518665391252,-0.573897044458546
healthy,0.24924888950858,0.0404736369907414,0.391630371715512,-0.170155584134451,0.0336880548820062,0.370693644519103,0.454160843095358,0.514586360802808,0.164929766038172,0.049042098082193,0.374086046379756,0.284091766220564,0.356588936503473,-0.105702964140469,0.0061333796886201,0.104645167192252,0.290873783552235,0.251117391230605,-0.62055448924924,0.342147304354381,0.158600727120954,0.19237969998877,0.488415438813479,0.287418909751886,0.388958307114345,0.357824536033158,0.0323738237193534,0.238963944342303,-0.469718447821306,-0.239419510317513,0.474439613934629,0.662967157033755,0.351652111358805,0.634822905434624,0.138129704327539,-0.15097877341882
