group,CD11a,CD127,CD138,CD150,CD197,CD1c,CD2,CD224,CD226,CD244,CD26,CD269,CD278,CD279,CD28,CD3,CD305,CD326,CD366,CD38,CD4,CD45RA,CD45RO,CD49d,CD49f,CD5,CD57,CD58,CD62L,CD7,CD81,CD82,CD95,CD96,CD99,TCR
healthy,0.326079350638937,0.191333274158659,0.0468965200506282,0.320224728118359,-0.268804013342964,0.0691588918373369,0.345757249456572,0.506845459100787,0.576420361824755,0.200196413867336,0.102561260458075,0.174010699864309,0.137881538737018,0.389534810857534,0.263048590702204,-0.500297920617378,-0.139595755027077,0.0909811331850262,0.0934921369655531,-0.373301070318154,0.0371300738849932,-0.6319338601485,0.398194454172904,0.275676128151375,0.417836617166085,0.19423785377279,0.0683394709827297,0.431405696377028,-0.386219984928279,-0.499815543187999,-0.0672447292592296,0.431593558149865,0.682777231913188,0.33622618705503,0.555940653784543,-0.543865149206772
healthy,0.477494622323892,0.0115956799953538,0.13370941490826,0.48278321840523,-0.485384845970827,-0.0071104850827976,0.491036510428465,0.413909297038726,0.765331689665175,0.406306386040838,-0.160653356431579,0.21557707330204,0.149645550921067,0.702756268112123,-0.0798820361116594,-0.430256005333562,-0.0571051899892738,0.13771870199626,0.192830925853912,-0.357943169006332,0.0016397196842581,-0.416078967500371,0.344466725698046,0.568383964103193,0.351820276077667,0.163835926142328,0.488204607949543,0.541668225145312,-0.574049573938828,-0.536356410336462,0.145751555624907,0.251691075072111,0.681337154874431,0.460513798850523,0.576330919416476,-0.489408882055478
healthy,0.447371759207626,0.380206439293523,0.133416998168742,0.449079846036329,-0.28960555840303,-0.0505361491507598,0.586926834753894,0.596480216398256,0.754232462209898,0.116377491361772,0.483853496696148,0.197242991315259,0.16415344279699,0.443569778431313,0.354825207645731,-0.27186036933869,-0.262722585667016,0.147368427056055,0.12152425121402,-0.316258281918836,0.357801497908926,-0.627862968694476,0.347788686835196,0.483296098357769,0.587447578314194,0.217293752862507,0.121655179697884,0.396667783083432,-0.391513449874296,-0.260725114401669,0.059605878786621,0.482559352497037,0.738125855410945,0.605747892012367,0.719292359923425,-0.346071102945066
healthy,0.328850398079436,0.134942466232364,0.0894643382299619,0.411044010131339,-0.270514013964672,0.0488915285378635,0.525543685954816,0.520352374216075,0.635723613080648,0.130708931198231,0.252241413663795,0.142322660684366,0.301151566664219,0.361665485371704,0.456192576028804,-0.365272003648986,-0.239703467386182,0.132945954900128,0.0503742705770646,-0.3713839189183,0.0023823812565701,-0.661643189885023,0.21201434085354,0.240719386451617,0.583572592178387,0.149598377749509,0.0557828415024304,0.525849452885006,-0.337086249088612,-0.489949348325478,0.075059549685529,0.528428126623361,0.818245352652376,0.448933068346817,0.782112921537624,-0.486481043882654
healthy,0.338272604940301,0.156737797011028,0.0934146267105217,0.422964901422417,-0.294340424406455,0.0428705961020729,0.374147674390507,0.614795771723153,0.550268926310853,0.1763140264212,0.00462790998336,0.0550450681384782,0.265519496232603,0.417656374239956,0.414088212677604,-0.448487814907102,-0.29552784960046,0.139361547821387,0.0835215153987052,-0.289160600990495,0.12060956647176,-0.569671398195016,0.155690072555924,0.21673597883938,0.363397906720955,0.208313258924127,0.0871605509169558,0.477498261738383,-0.52474124086071,-0.428102423406217,0.019497417339089,0.394425686655368,0.783571719395866,0.425137223194303,0.461104741431451,-0.496957592879846
healthy,0.519731182495091,0.279184386291479,0.0290248122047176,0.156674028641633,-0.129303767579744,0.125434695023204,0.479267281971411,0.344181112579212,0.387294022204994,0.191150609545461,0.332475421917887,-0.0821805377360401,0.182798224037654,0.372531919043777,0.324424546699283,-0.0932006505149299,-0.0019568008729473,0.0318381689265977,0.199324418274526,-0.183623112615804,0.25606226993518,-0.290699883821145,0.489074510059919,0.478929209053038,0.170046574550145,0.178584166996458,-0.0459820436047933,0.350446846518589,-0.0422706864572737,-0.0776339259573278,0.437694422698026,0.454675794168993,0.403548188399759,0.228232825577479,0.43566273081685,-0.25312965372311
healthy,-0.0364606900139895,0.128816792327808,0.167725369777422,-0.116653586921918,0.177502175420557,-0.0418097529463586,0.0305332168904288,-0.0622270426516462,-0.0200549284340572,0.033892231583143,0.114404048060751,0.0155194272468076,-0.0079380093580888,-0.118758713747029,0.0830576864203878,0.352755415877275,0.199234920872473,0.0707287752293724,0.0654726103414413,0.269001286128545,0.435176009409996,0.245367103065456,-0.177154766703931,0.0461156461404245,-0.0058946847795919,0.210862008697702,0.148085886983912,0.0004294023351158,0.260670606307998,0.312731893981504,0.340417470658045,0.0522890846347884,-0.193063072435467,-0.0601700725798802,0.0390607041120397,0.250094621278978
healthy,-0.232632587964419,-0.138573324942675,-0.0734261697607356,-0.131639211071823,-0.211270362420453,-0.0035604396119919,-0.259623729415601,-0.0037111478983176,-0.0615194854075961,0.0891125685394823,-0.140467116701605,-0.0862507781952022,-0.310359909036571,0.280341925892838,-0.497473209592982,-0.391826684761131,-0.282807922568032,-0.0206433126352766,0.0208325279075701,-0.357866067328295,-0.380124321971406,-0.380569667918315,-0.0295090904446981,-0.111179897533878,-0.0999493676383792,-0.427151046914884,-0.0277575164948435,0.0086301205646123,-0.294452971200198,-0.389824698326337,-0.275041001221702,-0.13489410830755,-0.0487164633131315,-0.348808974939213,-0.263680925665308,-0.436746332032427
healthy,-0.134208284168339,-0.250745398725948,-0.0674215558521452,0.136959013709918,-0.379507554172996,0.0596406569337357,-0.312294317257269,0.168288332712057,0.0394270704660881,0.009943367678373,-0.213550010451582,-0.0487567888523686,-0.186817509801814,0.0500719918472257,-0.34017842325681,-0.515962239081522,-0.438462405296338,-0.0129814447513047,-0.0229293565415099,-0.486231030607094,-0.266422685894579,-0.839675845597514,0.17990996720097,-0.12683619137099,-0.0029324048533587,-0.436426217695858,-0.0494768263760002,0.0978884865103847,-0.354681820223247,-0.53999599556007,-0.197884994282376,8.45341908032337e-05,0.254387131608025,-0.169098034542397,-0.0060957756597794,-0.491380945009417
healthy,0.106590667337394,-0.0242197458173781,0.121410724353132,0.197333527837209,-0.224376968323962,0.064352431579786,0.110136348934564,0.35025648170019,0.400361147784892,0.113677279355948,-0.0859972901118124,0.155090293814755,0.0928179605878673,0.205347057612233,0.198925850380974,-0.504550675697464,-0.273790255821076,0.0664509744577658,0.0801511112354276,-0.174922459548179,-0.090149716611369,-0.574809059840744,0.302071964739598,0.230039055643227,0.336066467076463,-0.030723054215944,0.0501742664181161,0.20337552704919,-0.638295694083528,-0.446360022903296,0.0271050823364535,0.276593307173939,0.516780309899895,0.172730472625455,0.491435441780005,-0.52121910825407
mild,0.0463338603374302,-0.123752558178125,-0.125427083740951,0.0484611263034854,-0.291832197505986,-0.197539629121647,0.0630702441034594,0.198588299358952,0.0852768094570983,0.0433590865926404,-0.192112365030683,-0.0662487128208277,0.0365406628619357,0.165979258671183,-0.0806699359137738,-0.446691614352422,-0.41157826014369,-0.115109884140186,-0.0816729123721507,-0.281621850738559,-0.131840004605658,-0.753824066734834,0.450981008224571,0.112998928489619,0.0446556630764555,-0.244329314640657,0.0635501234450947,0.0544299846447326,-0.530968278773653,-0.573840144434635,-0.102759111364818,0.0633607348982405,0.309768825369112,-0.0074819151901958,0.200039227641459,-0.480173163252836
mild,0.429151480083616,0.211004725618833,0.170961311640301,0.414148141831752,-0.228861593194041,-0.0069760498911293,0.51026634709568,0.518469233668151,0.653013364646043,0.307260372126325,0.196595894094219,0.234157278228588,0.178972804453167,0.317302622729148,0.264728587238897,-0.0732426122272247,-0.0794377630473531,0.110900953635145,0.0991964749232238,-0.331910522132516,0.173206503870053,-0.455817579286799,0.249626110554807,0.419558889102071,0.483633788964225,0.210387187408451,0.277730326288666,0.399514303340697,-0.536192978148031,-0.271886096810863,0.298679700977049,0.388836540362805,0.630316150809712,0.338281951709335,0.571064451780797,-0.152934534160747
mild,-0.13785139243368,-0.390350728436478,-0.106997710640203,-0.0829256252220388,-0.143687974526572,0.0440690284449137,-0.422574640575822,-0.285449283408144,-0.285347826521877,-0.0107217305000971,-0.422617738546887,-0.228610802021729,-0.14754803871816,-0.113792474212919,-0.321063282482953,-0.198781523460545,-0.187866861027323,-0.077737013564472,-0.20178682977892,-0.194591615162289,-0.357791087519334,-0.121897063505973,-0.0791758586592198,-0.167851956893413,-0.392420608296767,-0.375967659584443,-0.0874256286259089,-0.179571168337048,-0.206071022893496,-0.110169214846683,-0.202267400639584,-0.366439754330572,-0.195810247306533,-0.297126181531761,-0.326359774687558,-0.221120966734131
