group,B7,CD107a,CD138,CD150,CD154,CD1c,CD2,CD224,CD226,CD254,CD26,CD278,CD279,CD28,CD30,CD326,CD336,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD58,CD62L,CD7,CD70,CD82,CD95,CD96,CD99,Podoplanin
healthy,-0.0361071154251639,-0.120569050980991,-0.0553973137075131,-0.248693371110946,-0.0776532305292149,-0.0452880027051089,-0.208698202169815,-0.267084039527595,-0.229909362002159,-0.143498628483312,-0.163927890235942,0.0567566044913503,-0.206694569920962,-0.0146569376459878,-0.0197365258980611,-0.070352290751565,-0.0500241940332634,0.0132761460961215,0.192099641040499,-0.184184134668668,-0.137818949456714,-0.261116840363892,-0.186272871872414,0.0199976306154933,-0.123211268094602,-0.230031039391677,0.815661237631312,0.297468355387822,-0.160388650309345,-0.0644136981175969,-0.323801071983028,-0.16142723992885,-0.234786531134169,-0.140199549759533
healthy,-0.0004648829842806,0.111538680399527,0.0530437832302262,0.220570115980213,0.0381426326700361,-0.0011794831350487,0.457824512593313,0.299238484878997,0.32767095161839,0.12223388708545,0.325253794329855,0.260790371466927,0.147385221853465,0.429938462210529,0.0495672221939055,0.106993630247929,0.168515304353038,0.495371416294209,-0.112868375246197,0.166432279283527,0.343515390531489,0.313845276303995,0.476352576712175,0.456207530613172,0.43331530190384,0.225143277151604,0.126622365849924,0.143473139211656,0.142069201075879,0.305348598427288,0.317905806816158,0.368752665382757,0.3994149357744,0.0122762031489779
healthy,-0.193951973081375,-0.131668076061929,-0.0963797719589512,-0.35634938560698,-0.0609304142050609,-0.0724103324897447,-0.516808580476651,-0.604978421434904,-0.653996242408418,-0.128365931817672,-0.35483209495141,-0.0567207983767437,-0.422087394365286,-0.354156942995779,-0.189149949321149,-0.116932615389043,-0.202624639825306,-0.253946490959865,0.619843820258704,-0.224173223146121,-0.0653890735505608,-0.470944184626641,-0.524604749161312,-0.0882477875835567,-0.289051356650905,-0.40025365157884,0.497452901058082,0.465558349855442,-0.219606328785638,-0.332930253353076,-0.744897465205483,-0.437962815664365,-0.641847860536616,-0.132755927811629
healthy,-0.0857353372003606,-0.183720223849118,-0.0800439217544677,-0.352469787204904,0.0284881409924225,0.0223574180796026,-0.497736403389002,-0.541058264795713,-0.575582474021932,-0.134038880186719,-0.0702084454195775,-0.362443015509724,-0.339554902299036,-0.465116576002209,-0.20250110068479,-0.137762770681834,-0.140097097220247,0.0316073167615513,0.66805538868226,-0.28565784465497,-0.0313648927865824,-0.227093023996046,-0.47705146825959,-0.144516562218202,-0.238659244047634,-0.510273219159437,0.187242173045674,0.433826810697436,-0.178760266836407,-0.613757229362513,-0.782075427522058,-0.347540960344794,-0.754788993789802,-0.164224147038781
healthy,0.110236554121553,0.174086784695135,0.0824171373656268,0.236795594913694,0.137768203531014,0.0058971882276993,0.335859301331675,0.326968146567106,0.303759302710385,0.133245638551693,0.0713282043801071,0.393083026724597,0.102759444273565,0.445095809226083,0.182299183289158,0.0711703884203644,0.213175042618252,0.468856149481707,-0.118178146194521,0.19218892571667,0.363676947128296,0.0352289302419874,0.517945806923642,0.46442938657658,0.421477763180984,0.212984893214849,0.423732307335725,0.127599640935652,0.16453940229549,0.492184314054763,0.306839961308375,0.25483608539973,0.429641036631908,0.145238270105875
healthy,0.289615825503694,0.0606686491189659,0.0217525334028893,-0.0571745811079965,0.207951555577942,0.0034332475122177,-0.0091615877162842,-0.159104988786711,-0.153758038095699,0.111635096246375,-0.0141138576886137,0.180479014642602,-0.196628361782947,0.02709245644163,0.140440686780414,0.110179759379232,0.343055523046739,0.246418861231214,0.298914338239003,-0.170916498271311,0.117831069433876,-0.140475162016654,-0.161360465140264,0.309612628357029,0.0128531346107831,-0.048701686303466,0.405257242983012,0.299688869856825,0.0006544294048536,-0.0243322862278211,-0.210024950159586,-0.0183192252384208,-0.133511070624119,0.152149423261563
healthy,0.0515872598078047,-0.0301775124406958,0.0336740627455634,-0.128974547944998,0.0925207457712155,0.0609549367180435,-0.228219777499993,-0.184391710986075,-0.143533243176637,-0.0009993555163418,0.0799452576630844,-0.23103994857565,-0.223710138837345,-0.301759552475247,-0.008912505544818,0.0108952916659796,-0.0822287461172192,-0.451450358539937,0.359080471262694,-0.348413229923973,-0.131376919210876,-0.169804153763482,-0.362125501180733,-0.183048086661785,-0.232728294651335,-0.263390019414585,-0.242024433476601,0.260244347535056,-0.0326365807825087,-0.406049309869683,-0.332636015396635,-0.0122928478347662,-0.357500748162297,-0.0865151049878283
healthy,0.003216995891785,-0.0318266266260938,-0.0118101024599504,-0.126625227829888,0.025711116580329,-0.0341880094151988,-0.154029137163647,-0.291320032164461,-0.34049585281385,0.0143610811545449,-0.065951890983698,-0.0464121187741344,-0.0952876685189242,-0.148496779485852,-0.0184858243495406,-0.0248055664121119,0.098921789228165,0.0261159820876655,0.754291632360839,-0.470486568283384,0.0778367714270199,-0.0696819863460047,-0.230588263251715,0.0293026904523517,-0.0256204958676637,-0.227665357183035,0.196360897441729,0.418409056243314,0.0552897515007595,-0.327059078218179,-0.42036714675148,0.0332419388287803,-0.192649186725563,0.0560827744954564
healthy,-0.120673576429165,-0.113412452534421,-0.10564258803397,0.130965325683305,-0.121512634023791,0.0513240088303987,-0.212126208873751,0.186759834867859,0.075238265443343,-0.113653910858783,-0.177737053563973,-0.0942824921032834,0.0501268700507661,-0.250326792810102,-0.0932352947086477,-0.0464827649309398,-0.174902363994613,-0.132825429438792,-0.852826346572824,0.251962521988802,-0.302713355029569,-0.0698583915897633,0.0393609610462817,-0.336561150934345,-0.245738213239952,0.10512086709658,-0.350093878903327,-0.485333949319825,-0.0881295560112298,0.0261011709147624,0.292050544051806,-0.198022977761368,0.0800279743742793,-0.0488740629949645
healthy,0.114312678415935,0.0716473671815442,0.123140300209908,0.013779149638508,0.112474325761935,0.0538454671131167,0.0587307863281464,-0.0062220411032793,-0.0779794350956745,0.106261220434962,0.0775689056391844,0.172579380356031,-0.0094299887046801,0.117404759373005,0.0985240427277322,0.149109907421449,0.100664416460829,0.267001821651902,0.203822177035357,-0.0140904822329621,0.164169945222583,-0.0491885803661877,0.0033643437549958,0.249572275230316,0.0882302817816197,0.0470537662684033,0.417958667952128,0.234053311248685,0.162324211256383,0.0022822290383629,-0.113572060383655,0.0834563875908515,-0.107481230075399,0.1469854420866
