group,CD11a,CD127,CD138,CD150,CD197,CD1c,CD2,CD224,CD226,CD244,CD26,CD278,CD279,CD28,CD3,CD326,CD38,CD4,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD54,CD58,CD62L,CD7,CD82,CD95,CD99,ITGB7,TCR
healthy,-0.0599411207511626,-0.18622731361012,0.165522567500929,-0.0133535655034492,0.14947216580193,0.116015236677829,-0.147183462312756,-0.158730571368801,-0.162583738572033,0.227117313534809,0.0479290558531611,-0.203187009672946,-0.0064732509053828,-0.134407249149947,0.170368017674827,0.104015782995504,0.276650274463701,-0.0912073757102244,0.541220781093333,0.0314860505658407,0.155559674784211,-0.22228763618373,-0.08577248519252,-0.145049191286348,0.132608917599788,0.0700776769756498,-0.295067800246618,0.116675275887203,-0.203733128185761,-0.201206171963367,-0.192433344192083,0.318604591594074,0.188001515708485
healthy,-0.296779990434858,0.25354731191065,-0.0311596338264908,-0.30589247176808,0.562674961087065,0.045132648883033,-0.183398937936465,-0.219524283681671,-0.495940100148717,-0.292602474579857,0.311621111020379,0.0335991052444801,-0.53043056884586,0.243179908329796,0.59812055754282,-0.0246947521414916,0.338948972278112,0.313616986187817,0.461517004439523,-0.225793462207602,-0.310277318034659,-0.165372663687665,0.172246719503086,0.231953724479681,-0.403968677926411,-0.353874710480535,0.626445637286165,0.582006960568612,-0.0989357777188197,-0.501612594725638,-0.283506318898806,0.306340945376609,0.610511631702988
healthy,-0.138488700003669,0.270916072215595,0.101331831514311,0.03976655604678,0.197585349303032,-0.019601954746959,0.0116893579092937,-0.339152993626285,-0.197360828676952,0.0487762512975161,0.320520456699319,-0.0643021105274736,-0.115148138678471,0.0005757371569241,0.521858123755451,0.0632216656506941,0.226618958633459,0.0974368623393373,0.592990946567605,-0.141041944800755,0.069411988332814,-0.123784321119464,0.148590563636528,-0.0288827726343091,-0.0986084192691014,-0.140309825396372,0.344145891959416,0.282310637526949,-0.228685462156217,-0.390862160873784,-0.226233916010996,0.0340605300898859,0.415231128634921
healthy,-0.205423390393352,-0.022528500099128,-0.0237979664698182,-0.344673510297251,0.375790995042363,-0.006466295147521,-0.381861748478824,-0.401563899141893,-0.47803054475328,-0.130392197310804,-0.198881245550028,-0.0708623996668758,-0.238912762862136,-0.277661142323015,0.544447223758794,-0.0775904400283829,0.436475482302111,0.269995484352669,0.635031094743763,-0.0900454609718729,-0.234092746689829,-0.430853718734617,0.102447106892277,-0.0247986676502281,-0.382855411714368,-0.41392893398003,0.398797442574534,0.433245931869036,-0.39899952079557,-0.637441505092159,-0.610024350425493,0.212714090653418,0.637623132342036
healthy,-0.0827698400987937,0.193789604434765,0.0772364030243563,-0.15481270961829,0.35398806655011,-0.0055640718459891,-0.0193651015776631,-0.313402399069329,-0.176515691824544,0.021339541559665,0.343382276287318,-0.150214948775156,-0.283709595338161,-0.0923357283916937,0.500711162150719,0.0116939472559837,0.299267617892109,0.194906580513995,0.532333616162689,-0.0294198008478829,0.122481931224212,-0.179130918326612,0.119574438700433,0.0929384508683404,-0.182232289024423,-0.180163469773478,0.312729410942851,0.420062240897727,-0.219935402462097,-0.471173545934389,-0.196773179282041,0.293405939539941,0.501210508780157
healthy,0.221917351387747,0.363454990793796,0.0894763846834815,0.223175856800752,-0.0125003614804408,-0.0026488115721994,0.320660876418537,0.275133552233013,0.347428597557473,0.30463091434842,0.51115840197378,0.28733413765051,0.276165724208018,0.30644892361203,0.16817033433828,0.10865326202443,0.156264879643869,0.451357913004145,-0.184683486045231,0.309528688768844,0.378193859587695,0.118432312101775,0.302260391554478,0.204360523854661,0.0898986570331217,0.325589148424766,-0.0602547837295963,-0.116807639025125,0.237217224631355,0.288771617759278,0.340008386658595,0.115964216137068,0.125627162932393
healthy,0.0546339166742353,0.221257269266909,0.0369775824483926,0.241902454620122,-0.119415796611733,-0.0078739996253721,0.124871815767842,0.174513426778807,0.313253361676716,0.150861494364741,0.222099903581298,-0.208388260206595,0.230826795733662,-0.0928166350922461,-0.176650743623023,0.0083110157065059,-0.297131797404074,-0.235636648509011,-0.257893472078577,0.0943760008631384,0.181072621135369,0.090460357597348,-0.243099662030757,-0.133656950211769,0.12662267573031,0.129193773602897,-0.340913016150901,-0.114414461280803,0.0125160135689052,0.237642139253338,-0.0209672181694729,-0.173213340001039,-0.290771095684646
healthy,-0.312602901853308,-0.251744621948043,0.10143887538699,-0.0509456242746643,-0.0760753726521895,0.0551505326450645,-0.483610464184991,-0.247363238352293,-0.215720390622014,-0.0582086168416576,-0.181890198144868,-0.351303086697545,-0.0829005437556949,-0.549401655640239,-0.178875000955722,0.115708853088078,-0.011073234211541,-0.25441394440564,0.145020694223925,-0.409368319018334,-0.196810647824145,-0.37339783975493,-0.348370582388342,-0.329095737972719,-0.156119235145817,-0.228237125005121,-0.159750303078177,-0.093963858250077,-0.24925953913208,-0.360384195824051,-0.48701763864166,0.100129071086468,-0.158068737914965
healthy,-0.0096267965227826,0.127829228308081,0.308429661777882,0.115249256393264,0.365578465064463,0.0920067529449485,0.0141261733210089,-0.0125731479793152,0.0931814807184988,0.106981977817816,0.22476381075371,0.0383577173256783,0.20159599219906,0.0811387003598927,0.283701593699729,0.434775641155575,0.242040313414896,0.112711245490989,0.409651256545001,0.103840650172612,0.0755900664856197,0.101677787449183,0.126344552586801,0.0785739638070142,0.0630912387866019,0.128702410048355,0.238804595079579,0.199626274057401,0.0806632809620467,-0.0593090528358863,-0.0425755631733696,0.278405198027257,0.2764974076172
healthy,-0.22073483313484,-0.235507085735314,0.0793588240366574,-0.0801853604894096,0.322084864517223,0.0733690198816406,-0.2920025013124,-0.33810159902828,-0.384693652943689,-0.10194116812663,0.0283583131146184,-0.271495631826056,-0.188067910608407,-0.253832798181316,0.201524112708541,0.118429198631363,0.3740844349046,-0.192077638342096,0.692053420156147,-0.273455345680927,-0.108235601878954,-0.474986966476573,-0.162469278511594,-0.283492536309488,-0.270322716360085,-0.0952459420733617,0.448550332957737,0.35619650706698,-0.401602773162494,-0.569596689399044,-0.573963842578258,0.214929739606073,0.23686485097513
