group,CD11a,CD11b,CD127,CD150,CD197,CD2,CD224,CD226,CD244,CD26,CD278,CD279,CD28,CD3,CD38,CD45,CD45RA,CD45RO,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD82,CD95,CD96,CD99,ITGB7,TCR
healthy,-0.340451184952561,0.0354889802408213,-0.330490753354625,-0.29674710976578,0.296385803641311,-0.454073671840529,-0.507111204323369,-0.612262081531043,-0.0485001035134191,-0.156797146913418,-0.262810750935461,-0.342576546874931,-0.367162363928198,0.416575653817151,0.412965352262158,-0.0824418339634853,0.816665898251058,-0.298618320711085,-0.227370952826972,-0.483676955908419,-0.331554979049317,-0.270476333816256,-0.22378886698309,0.0172584064482613,-0.351918797085957,0.121957565968105,0.398511562868889,-0.492317616655805,-0.67793150647199,-0.353558014537162,-0.607982748869982,0.224609564553949,0.468857908224567
healthy,-0.339260177220323,-0.0894739316949331,0.23750340164929,-0.354685656794465,0.552442107632116,-0.245272484141905,-0.261754988161363,-0.576822323521154,-0.368328333853979,0.350910866306745,-0.0146780712641436,-0.605808103764107,0.270936679834848,0.558134728323395,0.343417187941619,0.0002101264250486,0.41132388580751,-0.260919161357869,-0.380963814864698,-0.165696668854082,0.09422072844605,0.179544661932935,-0.467218447385624,-0.375175685972954,-0.433852419574144,0.637946616420381,0.619267552145916,-0.110493561514547,-0.546518107748996,-0.261947757924761,-0.354431515436109,0.244046588969408,0.591060257731522
healthy,-0.296463174498829,0.139368138303358,-0.348508700253285,-0.261791167139536,0.21513067663919,-0.521972797946633,-0.462949720880585,-0.587704602202366,-0.0089309223219029,-0.267101256367922,-0.0102797501733882,-0.41816143521809,-0.245017636478403,0.341247518923767,0.423350662141349,-0.134137526541867,0.718273770291108,-0.234227335243568,-0.299646428118459,-0.543538894702289,-0.189636525153223,-0.345165711162423,-0.306441281333484,0.0869058366614621,-0.29661614533956,0.470743052558553,0.433433464935885,-0.310308752272132,-0.614681118002521,-0.375621652433384,-0.603031211872751,0.0759003601281482,0.327543517154657
healthy,-0.228086316049711,0.0268456711746817,0.0043852406323862,-0.329946705218007,0.330746045018699,-0.379745001130649,-0.472941521485519,-0.527825600201471,-0.131630977885475,-0.117470919684267,-0.196001171014667,-0.299195724859642,-0.309128251412129,0.52367806228605,0.34530985331012,0.0357833842388311,0.651357564597352,-0.121218035564772,-0.245150213314338,-0.351455609444153,0.0604681303828101,-0.0392761893993011,-0.400684478713936,0.0540109998890998,-0.443999333973177,0.316026010096127,0.448084653601625,-0.424102409640082,-0.688902141856789,-0.334550345738008,-0.656576102897634,0.191948616174688,0.605434104497336
healthy,-0.0847361377167621,0.0160222223850518,0.170826899917709,-0.166120693050261,0.346248077852543,-0.0198979800538004,-0.315309401683743,-0.18960568414198,-0.0438472633228509,0.249551898685412,-0.100983346077952,-0.257543477219978,-0.0847975194266588,0.521998281405211,0.22580552570813,0.117846560364564,0.472609307390748,-0.0065886339369934,0.0324813909075062,-0.0633868324930212,0.120012939680901,0.126935636829484,-0.254760856711324,0.0262122786066299,-0.239745273108233,0.459206209278399,0.45502472799895,-0.117386623117982,-0.47229244363959,-0.133495095804314,-0.155108401422672,0.14922327190669,0.528727886554195
healthy,-0.353773938455141,0.113610726684732,-0.163920181035126,-0.198796688010779,0.211397528686,-0.428779143934957,-0.374695795433417,-0.407800924973385,-0.174488916890921,-0.365965677637895,-0.307609467182721,-0.086945467031041,-0.347079997934471,-0.0788180545196349,0.254762994388443,-0.299798246018649,0.494866466010959,-0.524451320549051,-0.455750997401735,-0.292173959222357,-0.155169701814123,-0.288561504925659,-0.236973694470127,0.0740801027969819,-0.359984370888848,0.365720210149526,0.294096120696067,-0.384199585495957,-0.431648978578833,-0.0310313572634778,-0.534618673595253,0.116360828717902,0.0179211747833886
healthy,0.0484764716911261,0.0527368323190642,0.199474142838901,0.0329121831595103,-0.234256115991947,0.110620088343909,0.335368956450949,0.322855626573773,0.132267806340508,0.336857600012924,0.104534143863074,0.080405823028381,0.0130291438742593,-0.357840287477124,-0.239129705303443,-0.0940438775230175,-0.31857581197018,0.0938737094146015,0.22024882041341,0.0697801766751264,-0.24375257707471,-0.140052667092573,0.109273381243244,0.054285049813449,0.191695428324171,-0.303267319562575,-0.235630298321018,0.177113810500708,0.220590587356469,0.281112587533884,-0.0261236221314703,0.0392647116895877,-0.444482348751787
healthy,-0.0364135266969871,0.0775345018296201,0.0602798277104027,0.105583855647181,0.309125497071403,-0.0095520918047393,-0.145991497304818,-0.139991838383387,-0.0102925185253716,0.0986432221645614,0.126592918374595,-0.0354697830445752,0.0172555689227694,0.364284680797998,0.495418080023829,0.114615838854992,0.797979902950105,-0.323815709148481,0.0001317385727704,-0.0772136489964217,0.188033107519344,0.137328031648345,-0.0693367849744166,0.114683740628093,-0.06770591540502,0.348318699449685,0.450145920813394,-0.167699372441626,-0.237736676086279,0.125031588953641,-0.109935190818705,0.19437217109156,0.378799517436176
healthy,0.173392746332149,0.114738839754296,0.310475902459407,0.0294583200346782,0.418661637911055,0.321229191590928,0.0104127660267753,0.163907547876832,0.112070592520107,0.27823964004931,0.206866972513403,0.12614383700052,0.343537759997549,0.40632083157137,0.322234866529902,0.361906772929906,0.618377864319614,0.135381492470564,0.214818394854849,0.197775952788464,0.42390281604496,0.341558865067022,0.0845438183993848,0.11077593513341,0.123161874744493,0.276302268295787,0.465656952690628,0.176446871601463,-0.020360082044084,0.342983173595117,0.131585824964969,0.175543698925208,0.347952544598278
healthy,-0.163805445572524,0.0156539227042101,-0.0540721139189732,-0.159734168206509,0.290077847115501,-0.200055440411739,-0.361836134845531,-0.400576144132078,-0.0825253238784146,0.0529841381788968,-0.136865572435836,-0.193694374357568,-0.241464667624942,0.438192529476303,0.266573306983273,-0.0842348483289915,0.678382057531544,-0.293090908835709,-0.196725285990884,-0.439836458596176,-0.0430735601990145,-0.215272640577312,-0.265071092215494,0.0009078188945189,-0.155088158403989,0.599111104103433,0.459348601161411,-0.331719187085904,-0.558124457989709,-0.182773322311495,-0.552161898507493,0.124356288806626,0.476328057777323
mild,0.0973685400622951,-0.0123132680505332,0.297101280252585,-0.0574165821949959,0.273240655386741,0.136874867629178,-0.100724712982048,0.0152550155662293,-0.0475168345680418,0.193875953415614,0.0252619246207343,-0.12935395755247,0.228479430999798,0.500073519683233,0.204293918144551,0.301962210774838,0.65440766550588,-0.293887437119348,-0.0058410447067452,-0.0408578004293902,0.381830151559436,0.307074732115443,-0.0246629289068607,-0.0582168986517278,-0.0475563804972703,0.330077050770458,0.668368766772233,-0.0447356167942582,-0.196623555676583,0.0556822713714908,-0.0258261492611434,0.0269938944299804,0.477379386220604
mild,-0.461082784062214,-0.334679440642986,-0.450610987012754,-0.487235271052861,-0.0106471931432638,-0.552310269277787,-0.482146638987149,-0.606061348663292,-0.303921437791438,-0.436449230226824,-0.203290709378302,-0.486458938964635,-0.394008875313233,-0.140458175477736,0.0600889193360655,-0.324564588474798,0.319276823497946,-0.367083904773111,-0.513051280566017,-0.441126482525994,-0.206037667980505,-0.323157173972204,-0.458614864887718,-0.262037360516021,-0.432782126117172,0.498331742373282,0.0836371291744903,-0.395544417618347,-0.665402238727319,-0.40645403415421,-0.523649554408068,-0.0619764141985011,-0.0530240196687434
