group,CD11a,CD127,CD197,CD2,CD224,CD226,CD244,CD26,CD278,CD279,CD28,CD3,CD38,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD57,CD58,CD62L,CD7,CD82,CD95,CD96,CD99,ITGB7,TCR
healthy,-0.472202246875917,-0.466603498825044,0.185920512399338,-0.676334781850949,-0.495723399666547,-0.671790647988591,-0.106448480255075,-0.359040807411881,-0.353820595804363,-0.403480448732842,-0.521041978599324,0.0310804498294362,0.2964807442112,-0.491256654092964,-0.328680430442223,0.598079779732826,-0.28122371270807,-0.299362252635055,-0.356406825844288,-0.495405532318786,-0.612275570558023,-0.462788549650468,-0.159763536224155,-0.409258622540987,-0.049032544771315,0.0964151189405252,-0.576125984027086,-0.660114833624622,-0.44431998614286,-0.718126608860337,0.0605817286197622,0.113422334426658
healthy,-0.211691556712645,0.359231198999139,0.51554957429812,-0.0706068874504596,-0.146871021960112,-0.394270554644027,-0.308604996219389,0.311020207577651,0.126383555717402,-0.449878427707608,0.328525895200645,0.571089734283672,0.241028993260726,0.376611380096461,0.151192764078549,0.313417637797784,-0.095326551850437,0.406637634486603,-0.270907991384259,-0.0367677002279388,0.282240929160217,0.317148095423295,-0.208599942732226,-0.293266508849031,0.492662880621103,0.566062329354274,-0.0375940586286043,-0.366212776409588,-0.113364049462065,-0.186278570984548,0.22624271728528,0.588854997670175
healthy,-0.292694674037742,-0.636267710063151,0.103829231092071,-0.550214766079063,-0.244531107270611,-0.517377971839669,-0.0724292816421217,-0.588467148287321,0.151188894719099,-0.280498543486674,-0.182677522459184,0.121797422942196,0.280822219712512,-0.179108362012968,-0.137971101050851,0.171191011505229,-0.108849238248824,-0.156374715093475,-0.500325928246094,-0.518531645047329,-0.120199431044404,-0.260899501026046,-0.0566236371433834,-0.21911861236401,0.474965875707523,0.171443429928161,-0.122431671317421,-0.316695989798608,-0.477912033013464,-0.357540284050826,-0.0002048993980162,0.228882809062273
healthy,-0.233764435513866,-0.506652352194966,0.256527577927039,-0.483950312785812,-0.335950010516833,-0.532293085745382,-0.124289757863025,-0.66211879604982,0.178224325097972,-0.15165141600449,-0.203446193398101,0.2588585625361,0.451806951458238,-0.0487443619979406,-0.0734975980595114,0.41378526136664,-0.0143268709682683,-0.224558151045114,-0.28159376067413,-0.551353442692793,-0.0590436977091219,-0.0956351366308191,0.0105749532835135,-0.317608036908497,0.324069624711783,0.214673671555592,-0.254729853203607,-0.426217755625789,-0.374459586088993,-0.449657625589112,0.078075201005939,0.34886168181811
healthy,-0.302778706928461,-0.174300229292089,0.273962431248653,-0.294266972629581,-0.439991560108898,-0.489592013092522,-0.234624340362971,-0.171286279803232,0.0205712912169689,-0.344201748258938,-0.18866621084988,0.506760103104645,0.194333494446036,0.0363826045898735,-0.0442773636897857,0.41064401724666,-0.0868761943425917,0.0117237414299558,-0.3075254586706,-0.159145863038647,-0.0472486409319277,-0.0643129202627535,-0.0720707709531442,-0.380303966403285,0.710657340095797,0.344541030723914,-0.173656093892059,-0.541877116737241,-0.358852932447184,-0.287992201628699,-0.0363424530325256,0.560414833532654
healthy,-0.0654649141372082,-0.193056358461429,-0.036072319418217,-0.129948231852824,0.137138641014901,0.0822577830063453,-0.0906898035094263,-0.450078530844867,-0.124260200128974,0.11554332905355,-0.20199541420802,-0.384051767228987,-0.372712197185292,-0.29403416396742,-0.119565440827352,-0.286357841631981,0.156499561629742,-0.111046173040304,-0.0350304115145063,0.227280220150204,-0.251524337127179,-0.0988776417714081,0.117669472057624,0.171634663345782,-0.2114260416402,-0.270510187864796,0.0593943039888188,0.115451290584533,0.0495187952982995,-0.0111201125783778,-0.0878792445029179,-0.409145756661046
healthy,-0.243456924604963,0.0415579424056027,0.4256703676477,-0.267843746342166,-0.302479912892583,-0.337150968183661,-0.163817392420629,0.0264084357491203,-0.0443620514204582,-0.253153701401661,-0.0404528936787486,0.431402206666492,0.402832304268393,0.199229455512434,0.0068380192382362,0.584543247320855,-0.469640103162525,0.0448745963282613,-0.238142264778576,-0.236257964379061,0.0304657018675526,0.0868607116136108,-0.0798048136606076,-0.299111007411168,0.244482339058852,0.564134301507634,-0.36129213595149,-0.508181182114472,-0.155685769151217,-0.345028487028522,0.0722720039629895,0.39989711078594
healthy,-0.0452197647940042,-0.0043406277537696,0.243536678400607,-0.199245244366863,-0.126398718058525,-0.209211862656001,-0.0565054824618689,-0.0669569906257258,0.221724326405989,0.0564994234444688,-0.0025877260641452,0.226011906450083,0.415693512707751,0.100545757966192,-0.0388758049339523,0.351234347970532,-0.0872219895557537,0.0012298871049013,-0.0372547400554097,-0.100141290012293,0.117240038538439,-0.000249996956543,0.11032434693122,-0.030601695687607,0.350546627083563,0.0854598149276288,-0.0721753454558223,-0.122796719737621,-0.0380943909065855,-0.182309107629354,0.133981004307192,0.240682817003972
healthy,-0.505161358712303,-0.486989831174006,-0.209885530771721,-0.696766825053685,-0.232720575807,-0.403080103555906,-0.152139856581496,-0.339858554742072,-0.397944776495319,-0.104836038666335,-0.636682354747717,-0.369516742128056,-0.0343617241069131,-0.487940324655016,-0.61507214122307,0.0297462271521555,-0.545275868784991,-0.511049106582348,-0.423571180952038,-0.387466769269442,-0.56599913378881,-0.610329779833476,-0.0109802802339562,-0.256740131904427,-0.115709174467153,-0.419505203990193,-0.339117335036167,-0.420130641065546,-0.195706229587175,-0.603418920068596,-0.0003521885839494,-0.256819969738736
healthy,-0.204704265271808,-0.137083125581098,0.131765429935943,-0.248446010957649,-0.47905038642294,-0.526953252259756,-0.178514556444514,-0.129786133816555,-0.0891988390156099,-0.283903436959373,-0.264352775440798,0.428557551933163,0.27395015284159,0.0287117197594216,-0.122448025289415,0.611788600030487,-0.391079640986481,-0.0519625894562211,-0.302386126253787,-0.458742028346081,-0.0194640274403298,-0.206916733629808,-0.114236887099023,-0.33038084747525,0.581064941998927,0.413309719773496,-0.379962680568179,-0.630119546463635,-0.336986227301263,-0.606750930983124,0.0135265472609376,0.479796748182755
mild,-0.0427840126154063,-0.30187077688685,-0.128441985357281,-0.064707781075132,0.0865288677255444,-7.41114582168827e-06,0.0564458273472564,-0.081195869251327,0.143561855747079,0.0835434949466057,-0.0756473739647245,-0.11284966292374,0.0632678108812123,0.112323662636305,-0.128870143992951,-0.344928068282521,0.183508726016851,-0.175966584765991,0.100447063606581,-0.0500877842663839,-0.135961774370917,-0.126406241036041,0.15790473760469,0.0752742828993521,0.159231463303922,-0.26996987257338,-0.0226796329512628,0.110020858351119,-0.115522572333242,0.0078942982622559,0.123042271309461,-0.0683332455734823
mild,0.0553152812825693,-0.250169488954197,-0.340740536881102,0.0261370070120055,0.0593185066110057,0.144720984638959,0.165826922594878,-0.226783598686127,0.0041746954757079,0.197158954573761,-0.108045536522377,-0.23883537181303,-0.241209372392286,-0.16102010678071,-0.121778682519381,-0.289361815738457,-0.0938829067193061,-0.10218297842193,0.0732369719671528,0.171570187598967,-0.153984316175492,-0.0519618814966184,-0.0985043816783922,0.0510500530121951,-0.410659827798053,-0.494874809021418,-0.0149565156879113,0.233171334736572,-0.0870329424694166,0.0468325827037788,-0.40307703638623,-0.32169640401567
mild,0.391312484716637,0.0404620706953387,-0.169403190616767,0.402854897171822,0.491727929764807,0.515022465684013,0.206942554495818,0.205515818178137,0.208071068368078,0.39083063880677,0.159482666054441,-0.321991522580602,-0.273882212500808,0.0357303182326221,0.100934011980267,-0.48480964133804,0.299158759829546,0.0514708556049472,0.409769071741277,0.319197422314466,0.0652611685884007,0.0600136722660041,0.174358651719239,0.437115247702449,-0.415365199108465,-0.387060767733924,0.348184127878516,0.615429902307936,0.356258113657736,0.437610489717784,-0.105740370233682,-0.321471233094684
mild,-0.242332079269983,-0.256534818213141,-0.123645868537336,-0.314383235462287,-0.149078518514731,-0.26702833305657,-0.131075236087855,-0.317551059744296,0.240382626094168,0.0077614717554214,-0.130617287372666,0.127034216513884,0.238924817825178,-0.0562723806262776,-0.096196000466583,0.0069783908363162,-0.0115883384779261,-0.214357464229902,-0.0328325374827253,-0.420244171776433,-0.04396891983569,-0.184032940973986,-0.15491409164929,-0.17987656017487,0.204005413228586,-0.0738746862661682,-0.229707901802434,-0.180382054962428,-0.16707296688541,-0.209849117278416,0.0910981478864598,0.165137677504729
mild,-0.227145651786815,-0.0105742444982613,-0.067230324818486,-0.0492321263067201,0.04973810906385,-0.0776828479496463,-0.151451141178641,0.171843119256382,0.182323628005714,0.0397836719116746,-0.0038299400908259,-0.167880176427163,-0.0041431783225326,0.0231647739408306,-0.13463155959693,-0.101010116290667,-0.0537413212141915,-0.0638167673882474,-0.234135787247182,0.0389993681783946,0.0429326258625335,-0.0898546739601445,0.0066906189770624,-0.001287961471389,0.0095823423036352,-0.0293416628880649,-0.0224477507532767,-0.0319493008973175,0.0997147658068852,-0.0408660921310623,-0.311091808474851,-0.0995928088950872
mild,-0.441493006981817,-0.516213267615856,-0.255646212632552,-0.571186613442791,-0.465186299739274,-0.537655466779565,-0.184492200526912,-0.288676694687803,-0.443227798922339,-0.339736856476669,-0.591198257651617,-0.213528614761984,0.0433627421715682,-0.591464491618142,-0.43793518914893,0.0989274000534152,-0.506882919485991,-0.475849652586319,-0.195600551008975,-0.582640205915707,-0.591541363000168,-0.629574980909177,-0.364273663168332,-0.376974556116098,-0.280093249343455,-0.137583049751595,-0.601587241308395,-0.5624260803342,-0.441915722716927,-0.603412865780353,-0.115836916529468,-0.19165089081828
mild,0.0021653578238762,0.0421662354554245,0.338865067605051,0.0791877597532126,-0.310276830851917,-0.267221333562041,0.0237264866150026,0.105688785567325,-0.065793839937018,0.0259278203346785,0.0355139942509318,0.488148019380559,0.28835727759951,0.401491571428275,0.163622335744743,0.464753730500029,0.151273513878084,0.279314862010164,0.0248961131444765,-0.238397479149818,0.154883752031774,0.0004196101261094,0.305471059279698,-0.102408116026413,0.289761522095584,0.380171483980803,-0.0712906621152053,-0.223266403751952,-0.0477494876302682,-0.0620366112969517,0.197705225746089,0.545501046121965
mild,0.293038129246678,0.0345659769595181,-0.209647206452974,0.382860014270099,0.606645459741424,0.44214694792252,0.0741220147067834,0.159572914950735,0.092837128627802,0.298456036732514,0.153745748219214,-0.350102457583133,-0.285739140643577,0.120236238089457,0.131923364965273,-0.632629345891385,0.169712849139498,-0.0177764584060652,0.426745623078756,0.545882833040443,0.0743771402898241,0.203161447469141,-0.0896801326331048,0.286411450057721,-0.266616399521658,-0.447155095873872,0.392925397818318,0.636198940983527,0.224290134375793,0.454046261792867,-0.0068418223621838,-0.432015685652322
mild,0.185953374156129,-0.0831650932241095,-0.404090371787068,0.124950513637563,0.175900613552715,0.177651152905488,-0.0913322827919225,-0.0675506293529442,-0.0486101251215829,0.199254549484616,0.0105899672467936,-0.550256341074064,-0.328685097900608,-0.161067003118183,-0.108510221914371,-0.507247807558242,0.0022923270852891,-0.334274119978998,0.245047360394368,0.205505749596293,-0.0978766557118624,-0.0874498640835903,-0.363010217648972,-0.0523272313623983,-0.516045621853718,-0.479036825448,0.194598131658665,0.319164408404244,0.0576070486735106,0.178714773233028,-0.246419761772407,-0.564266242957583
