group,CD101,CD11a,CD11b,CD124,CD127,CD150,CD1c,CD2,CD224,CD226,CD26,CD278,CD279,CD28,CD3,CD305,CD38,CD4,CD45,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD57,CD58,CD62L,CD7,CD81,CD82,CD95,CD96,CD99,Podoplanin,TCR
healthy,0.216018863152593,-0.149303554385683,0.122792259844843,0.0012257590053669,-0.113649938717542,-0.16688837444646,0.0228742869494554,-0.170211498647722,-0.33547516827994,-0.375406277128424,0.0160234439312371,-0.0764686248535037,-0.195744228944322,-0.11404854395985,0.512092253011837,0.227778559387513,0.377074441726881,0.0697317110782881,0.110012451051453,0.673276359063472,-0.173428142719791,0.0999351267372596,-0.0691407792976147,-0.272266119169327,-0.0257384912478375,-0.0447633111055292,-0.112875004974578,0.1002435180841,-0.179360700039343,0.247603453845205,0.451168613506706,0.125576334921596,-0.268874258583567,-0.44907753250713,-0.166527226197577,-0.34065512408149,0.0299928287307896,0.54299563431754
healthy,-0.111627621442431,0.425846862282595,0.198125312540414,0.180067957924141,-0.0460635876785593,0.474906174357562,-0.029122775101575,0.401503505059263,0.471481682176068,0.70138631257697,-0.0194603325926,0.0042006644946342,0.619270946208081,-0.0575560216902311,-0.543034578836649,-0.0526347416085823,-0.290465226211424,-0.0647318020431419,0.0909524198863518,-0.42233485688653,0.242129952831654,-0.196076892208851,0.557697302362629,0.31139980716754,0.0058192222556932,-4.73274402837154e-05,0.536077932592045,0.299253426131445,0.546436084902445,-0.620570047172919,-0.529506790040581,0.0291002321768982,0.286880106985022,0.679030238574958,0.400833789978345,0.503916637218126,0.116612397488857,-0.612380785102179
healthy,0.0155773919812509,-0.0856029045131456,0.0988320178542041,0.195947059041009,0.268686262666362,-0.0604864086203533,-0.0173638381807214,-0.0265833935585392,-0.391132535624317,-0.144160321519842,0.056458525138851,0.0293813908494439,-0.182268693918222,0.133487878386544,0.482489593942209,0.413107678725966,0.181557995293886,0.120954404001167,0.150384593970733,0.587768173476452,-0.0864274092823594,0.204705839689328,0.0157472817152536,-0.298526577667495,0.243094443995339,0.0742479131884561,-0.121835690975661,0.12201623949683,-0.134983532167363,0.346628636404924,0.498816501562818,-0.0106015805250888,-0.154767945131736,-0.367582811076305,-0.0137237275544138,-0.23137816356202,0.0871388095843528,0.434278357877672
healthy,0.163591276432514,0.345081253684401,0.155469753034469,0.143780494350013,0.250414316102164,0.363936541297848,0.0595408867547921,0.59989876998256,0.50248699012185,0.691815242521994,0.27837649686115,0.20707781347969,0.30036138244715,0.400425960512745,-0.370916864068852,-0.0079977122009583,-0.22123693607276,-0.194600121393446,0.169483135373824,-0.478382947885212,0.205984629682379,0.119042042208576,0.40384263236959,0.46540002867165,0.149497522455336,0.217931500941785,0.556218136786553,0.0714266725846269,0.530408862307477,-0.324270536497973,-0.245029454124744,0.0192865647402874,0.509558125967091,0.710238184821616,0.519040165446969,0.735751719026279,0.17210947503926,-0.522916064709659
healthy,-0.0027459617913145,0.0458897155195514,0.0576632330767691,0.0872182453027944,0.258821582225167,-0.03031746406428,0.006855234563948,0.128188129211166,-0.0880399540321169,0.0062427198819499,0.235007192680046,0.0936960481894092,-0.140572544873921,0.112661321709589,0.482432939826337,0.226915523933816,0.139629590494722,0.324003063292817,0.236908799853744,0.308606852967239,0.0982774878805936,0.29753367665166,0.0403381470155089,0.159443061187806,0.284086957118135,0.266893441231717,-0.138231150951311,0.0686513968746177,-0.0757162326696937,0.550359290324095,0.395763031795685,0.203852632097839,0.142092504803991,-0.22379190774239,0.0147741920592531,0.0673580126444106,0.0631151594708217,0.475519680902597
healthy,0.292768158106327,0.221471094555563,0.150297126857999,0.106256886866055,0.398391580170771,0.10468752328346,0.0419469506164821,0.300217284090015,0.0986344974223437,0.266055028883684,0.286777757072342,0.306416487457159,-0.155245019389552,0.297743402587121,0.361687090338007,0.417674108880933,0.190540786957081,0.377238085399548,0.341267722233276,0.232483817801829,0.171084347956686,0.498052528744689,0.203445058912694,0.146748936790352,0.298246160046724,0.397621739025253,0.0438036851965488,0.137876437709154,0.150873289243542,0.458079308223988,0.520307238596203,0.124175863339759,0.246109685538012,0.135312405065992,0.32676258387102,0.159975530010705,0.239804477360001,0.376640663175545
healthy,-0.0047787040958253,0.0855364683280644,-0.0258816202933194,-0.181037501065404,0.0406213943134085,-0.0575873956293689,0.0350335719427358,0.0504616719158508,-0.163864465141721,-0.164832973685934,0.150471382220577,0.111636435763576,-0.120908103557003,-0.0603184221060185,0.101612640986347,0.429844412828089,0.198508776292933,-0.309341041342265,0.137947896365591,0.531374787098904,-0.177323506942835,0.0809626173305133,0.103045356132535,-0.256817479972742,0.0658469243616825,-0.0098544069565614,-0.0867719900537886,0.0193830100769728,-0.162753884258185,0.279208354833393,0.477903740464841,-0.0031925065459882,-0.227486049776154,-0.30585423074416,0.185898747513951,-0.11120612175568,-0.0077211794786092,0.105434548930158
healthy,0.0194652931364977,0.217738495031043,0.110841831497667,0.112846880765189,0.269053547508136,0.0844205038934883,0.0379386382498265,0.261540565205212,0.267817674082414,0.448508933697109,0.294503237203736,-0.0666052883109936,0.12029188787784,0.0571846398162257,-0.0479536574245454,0.0635427417211207,-0.219878075921319,0.0595724166874987,0.193621525097033,-0.0387159601200501,0.332947969018433,0.250355286455532,0.244480349471896,0.351673382755432,0.150761740266224,0.183432531722968,0.196834452276036,0.0409438852405713,0.237826096510597,-0.338377084674038,-0.0003741542645721,-0.0162160516103571,0.156632410782048,0.282932484844899,0.149877837414676,0.262991968253065,0.136209560358753,-0.0812794441048213
healthy,-0.106821082865237,-0.0765654519122385,0.116533425457301,0.108783125629229,-0.132277368143437,0.204916489970074,0.133344472497435,-0.187106295036751,0.227407456226044,0.176551450120151,-0.0526905507350805,-0.213965109127436,0.197657805332512,-0.218150871402888,-0.533281539249933,-0.257183636162065,-0.483552878893837,-0.393696572235427,-0.277528844068021,-0.600161708549867,0.439558280815132,-0.321309549216534,-0.060936299101486,0.11992447940326,-0.361801428890033,-0.227115903791358,0.214468357961883,0.100831481666506,0.259902279973297,-0.365757501190218,-0.39113438836221,-0.0989001055052074,0.158205056360907,0.371799744811013,0.0971542265590827,0.0004857356088591,0.306747684780513,-0.565969233392569
healthy,0.239996105956968,-0.137059074977749,0.266421946958676,0.284037233373668,0.0431564511113046,0.179964219776737,0.224374465281604,-0.113285741670009,0.0222917142218755,-0.0420240192292633,0.117611704043974,-0.0246926589126483,0.0660057292369724,-0.0339914297218481,0.180856716495069,0.191971392243734,0.246439158686996,0.0008730314599958,0.0073768292100483,0.375451098266622,-0.0198324004583271,0.0916150645277825,0.0603253462825072,-0.19387319021934,0.0303031346358001,-0.0496558796109935,-0.0497546336463394,0.211645933452264,0.211044498614362,0.190730967827845,0.245350020059548,0.0327475187288548,-0.0993503697620031,-0.197582327292359,0.128994773153058,-0.246117717577972,0.339842027132295,0.196084792859631
