group,B7,CD107a,CD11b,CD11c,CD127,CD138,CD150,CD197,CD1c,CD2,CD224,CD226,CD26,CD278,CD28,CD3,CD30,CD305,CD326,CD336,CD38,CD4,CD45RA,CD45RO,CD47,CD49d,CD49f,CD5,CD52,CD54,CD58,CD62L,CD7,CD70,CD82,CD95,CD99,CLEC12A,Podoplanin,TCR
healthy,-0.0354591023396052,-0.0255918927822663,0.0260974728912346,-0.014592336099116,0.146162001802186,0.0419395595981976,-0.0756212333258552,0.257806023473898,-0.0109946041597014,0.041256295980146,-0.178038689794698,-0.179786683774352,0.129619784360813,0.154767834466814,0.102246345374736,0.499302536524233,0.0711127527176473,0.16452029381932,0.0049795133289494,0.0171331212523924,0.242775514491443,0.312826564846351,0.31148833119253,-0.133566571534818,0.216079406097949,-0.0547852414656585,-0.054784521502208,0.226422589905638,0.148745435025341,-0.170792971964428,-0.151982766065589,0.479081375206091,0.475317302634024,0.0205585660504627,-0.0685168094024145,-0.259966724987592,-0.129079902159857,-0.0409187469186873,-0.0274676375259076,0.502250535567053
healthy,-0.0677033859187815,-0.0410503779781219,0.0612016084340101,-0.0300584950990126,0.463931850342038,0.0070505964491696,-0.0731840629301595,0.398682747367505,0.0322432388255058,0.135303374931159,0.0174150111159667,-0.143206578756937,0.351281780683786,0.194778930090724,0.399908732741988,0.49882859399513,0.0360518948516795,0.095703459660253,0.034139609115234,0.122904403234366,0.133670287802063,0.469394811250547,0.190562775551262,-0.0083766546585375,0.430552792626706,-0.0595792797311415,0.159643248841069,0.38948438632479,0.410458475825835,-0.260368618953841,-0.109308878136883,0.410541997011424,0.457007888797803,0.0641976057768106,0.0939181440732721,-0.130256824260355,0.0341716612373797,-0.100621364391139,-0.0131543520696094,0.486810432087142
healthy,0.160755386037085,0.157686518667182,0.112191525981945,0.0220547749813606,0.382393929904078,0.153494928933456,0.373837646674267,-0.0244391286110206,0.0558861199497571,0.594296078789348,0.445536189470038,0.577024425487342,0.347622440461906,0.263041801936179,0.529131362054878,0.0451732097052017,0.279294396042376,-0.123324023273942,0.0544643046569707,0.197092860574654,-0.20945627086043,0.615253786254994,-0.431585070758622,0.16875233922353,0.35206037287269,0.343403347460818,0.544062658215396,0.4894021425395,0.553965315205149,0.396679820541499,0.406504724946825,-0.272512715087735,-0.234917389528533,0.269091633493869,0.377959376921586,0.573837958889904,0.614804659031916,0.0177383601233351,0.190140589029067,0.0667812722506879
healthy,0.0637230117631545,0.0989671716711664,0.0539759031565378,0.0654045177814531,-0.278005976608001,0.028303749296012,0.136140555947716,-0.0678620583479203,-0.0002555322224952,0.118268632705934,0.280443017190926,0.133477216404866,-0.102324749239474,0.0878268598929984,0.221286566912416,-0.149513218430236,0.118094027191697,-0.105882281267972,0.0250135215215829,0.0302136821760973,0.112840138197402,0.179609251777161,-0.164683899837855,0.0297817543711232,-0.103832682099178,0.272856110455663,-0.162539564902484,-0.0117400079236907,-0.122567038189734,0.144854067738491,0.191116036298366,0.0392243443308037,-0.169019421629011,0.0731969576640616,0.111017126943405,0.279595041530372,0.195795667169543,0.0545795779956431,0.0838099080413282,-0.16369644655765
healthy,0.0942888366300147,0.13864766682723,0.0797233579040402,-0.0319323223289935,0.283448371647131,0.069494425090417,0.177365499579731,0.193081545469913,0.0006337682741743,0.281540712905095,0.227797238165044,0.211307112838091,0.0804779134332599,0.344812557727085,0.389720252486879,0.372479069213164,0.165982561565426,0.0180487309562673,0.0534382233433476,0.193369545506444,-0.0513746485602428,0.46122697635039,-0.0319327560866658,0.15257332511732,0.355510466447278,0.0270681727897531,0.436811695418407,0.434167337127711,0.389980187041294,0.0206641111011978,0.140232064447721,0.457807727972232,0.184664393263971,0.13723670290617,0.397558291777383,0.188795435024959,0.349579722880083,-0.077971833213154,0.119985541183876,0.341114752068923
healthy,-0.168921434594142,-0.19784671815227,-0.148145402775244,-0.0108493158664518,-0.136015544462797,-0.171787425392656,-0.266588211353542,-0.0114063133565557,-0.106547330383224,-0.270755021700525,-0.25000108791703,-0.184105676267269,0.0427944527413455,-0.277255234236958,-0.258192642575813,-0.0840195779772838,-0.247522988799362,-0.062175964212991,-0.219039130751146,-0.238928976684938,-0.0261672767331272,-0.279109436916928,0.230561767827963,-0.366852556848341,-0.286359654999363,-0.146980566240259,0.0079091676859555,-0.335330433844447,-0.231707046656265,-0.072871583694719,-0.315912633402321,-0.263067230853487,0.0648178740475077,-0.0435648236877027,-0.408119285418673,-0.227631200987936,-0.246595335678752,-0.109579206693878,-0.143343722618535,-0.0031653893380845
healthy,0.0570205723153337,-0.109456115416284,-0.0232263282858396,-0.0016328149508804,-0.386249827184056,-0.114453129722677,-0.143116626553882,-0.175312999542244,0.0873395280927432,-0.293337099918019,-0.0440118290967465,-0.225107327504104,-0.215794228773523,-0.283092647438664,-0.166009290266491,-0.120101396369811,-0.219210648597103,-0.174614926832714,-0.104634905361499,-0.155350214201104,0.142128729198009,-0.0277932907134256,-0.128164647033561,-0.282503030656707,-0.295797419417757,-0.223371538857551,-0.384888939859211,-0.283439975960476,-0.340264958413916,-0.235325715817118,-0.1890707011345,0.0278335128799207,-0.17357091023741,-0.182724462244001,-0.308371871013171,-0.192628099432551,-0.27801875709744,0.0118085963870478,-0.11556144683593,-0.110171718326017
healthy,0.0691927699858536,-0.0085995142648222,0.0202990117183796,-0.0011835437019869,-0.0257199374185685,0.119656963864842,-0.103976735869789,0.239823463238662,0.0248970257681485,-0.258678207788923,-0.319593520325603,-0.278980104438491,-0.0771545640771332,-0.108372868233827,-0.164677260919109,0.301858530286141,0.151469632704894,0.243511896891462,0.123323245102359,0.0713668563585283,0.314772254247496,0.0768993687950753,0.578072373559998,-0.467968463466594,-0.0258362842485558,-0.114530312970108,-0.309502519374307,-0.0469157032505786,-0.107863615296312,-0.152666138109865,-0.194703886971086,0.367222465675055,0.310091139675608,0.0720173549681034,-0.192288996786176,-0.387248780615006,-0.303655260884705,0.0014669833700421,0.156032544640219,0.319370126753224
healthy,0.152630400834612,0.126905399002127,0.0232732085532535,-0.0217592464381328,0.306649194371854,0.116557925254134,-0.0032887742813771,0.370287735513439,-0.0017901068909801,0.299285558325142,-0.0962785763051871,0.055073770545018,0.246381709810758,0.279000422167494,0.352246789855407,0.628869486834338,0.0869856634251268,0.368095860411884,0.1267675174171,0.12471615809165,0.450579541584516,0.534975844599253,0.593338897872355,-0.0518192685453544,0.394395602493346,0.198531449966732,0.121711181961904,0.480518916582287,0.337405588898276,-0.024186268076284,-0.0140059839667481,0.464500812407365,0.467563919115332,0.173922910625456,0.0582210646593313,-0.170928211777513,0.132512198227494,-0.0209762917410503,0.0964799676259727,0.612529636749145
healthy,-0.0263049259655857,-0.0472779072647997,0.0127239506343108,-0.0569346054263203,-0.137921946006832,-0.0188558101190222,-0.169487477122246,0.257213348406256,-0.0145621307349126,-0.213185899266925,-0.332049569582829,-0.421566910833748,-0.0657935481910889,-0.0638543641285806,-0.152444777059192,0.374471996630689,0.0224857413580449,0.215911277274585,0.0260821894241345,-0.0330465301381448,0.323904328333939,0.043599227875241,0.58422245871153,-0.283492265405141,0.0076564094291275,-0.196187976287504,-0.372907613047255,0.023615825220962,-0.165169825390818,-0.294711446389509,-0.159839906724909,0.570047984505034,0.363374189941385,0.0244454890712008,-0.317259260351403,-0.530296483606427,-0.517941207802589,-0.066607295523749,0.012982523394205,0.397878287549344
