group,AHR,ARNT,BACH1,CDX2,CEBPA,EBF1,ELK1,ELK4,ESR1,GATA3,GMEB2,HINFP,HNF4A,HNF4G,HOXA1,HSF1,IRF3,KMT2A,LHX2,MYBL2,MYOD1,NFE2,NFIC,NRF1,PAX5,RUNX3,SETDB1,SPIB,STAT1,STAT4,STAT5B,TCF12,TFDP1,TP73,VDR,ZKSCAN1
critical,0.171111349111346,0.233320833825364,-0.131653567747548,0.207143276117716,0.0416745106538999,0.0279710932241843,-0.162022759021932,0.130182465582299,-0.205510957276824,0.113980189680105,-0.0007053229559412,0.10960718735327,-0.134736836669234,0.131532655240815,0.0651315369600602,0.127723911278732,0.0118695777442684,0.0038288960465382,0.161458500657179,-0.102271828611481,-0.10938551442426,-0.116660416912682,0.110332662393666,0.0539874342561886,-0.0858881839491884,-0.132580563632499,0.0171494238716,0.0279307890552734,0.155574091996184,-0.0820995920715611,0.195958869244934,0.123854711063283,-0.228262660627043,-0.116942546095059,-0.163433404933815,0.112529239599312
critical,-0.137455695288344,0.0693269181526422,0.0942193306597739,-0.18858326454573,-0.112377364347549,0.0834980343185279,-0.0766190522729887,-0.0239215051313348,0.15629542989955,-0.203146875182683,0.129543833055786,0.149746969513857,0.145615448765785,0.0310277208180181,0.0567670950785044,-0.0192115714785331,0.130659343657766,-0.0878981039152242,0.171561399063675,-0.0657944679130409,0.0349113503212054,0.0287140691990979,0.0627371425594679,0.0917610758146712,0.133448120162714,0.191124149805794,-0.0733138356745313,-0.0096677585504876,0.0227853369256151,-0.0119607525656674,0.0379686756747784,0.0374315779775291,-0.0611051918639796,-0.0117541765282638,0.214116062768813,0.0759580089532972
critical,0.0160959164128695,-0.0010725713355905,-0.0603211180584533,0.162670870438233,-0.149146186679177,-0.0359825643953604,0.0792968150435934,-0.0162281512350656,0.040603436793213,-0.0486697609471749,-0.0615626561112945,-0.10415696161646,-0.0719210505166555,-0.0996389385247598,-0.035806251299099,0.147647525360954,0.0911391780091551,0.0212383817204955,0.0203641626181991,0.0399569554402543,-0.0102775842362412,-0.0279015474833767,0.117865304850789,-0.239587458682297,0.070077109384921,0.0026006181698565,0.117167398844754,-0.0991320383730081,0.0274019937106358,-0.027115484929211,0.0690265771863631,-0.0929610800038568,-0.0441664306134967,-0.104854867622495,0.140866817533899,-0.101945701534181
critical,0.145120240371239,-0.160361129183841,0.185331093581551,-0.0689339272727951,-0.0341986253608485,0.293627344923057,0.237392345230974,0.0189686151269853,-0.351631926756599,0.0519996063699044,-0.0341188491167664,0.0832465106997137,0.0413893659069797,-0.0880874782383345,0.0615437461164587,0.135061181231064,0.129371684550842,0.157688625007089,0.244873181210131,-0.0387386188877049,-0.195553331402804,-0.149529690953234,0.0647601792301341,-0.0302932155937365,0.027181942074533,0.0025238302673259,-0.0973161392014731,-0.143481201174643,-0.0742209165396934,-0.0488810804648752,0.0009391839644215,-0.00555895373536,0.0258076149605725,0.0639878001397024,0.0020923133106997,-0.149783524457132
critical,-0.10161584449862,0.146576545984713,0.383004607840855,-0.379626731304335,-0.166051751395269,-0.0819775691863007,0.0017005861183858,0.15980850372777,0.153751621662286,0.0071750756775733,0.440032482057412,-0.122978001629577,-0.0625256594759964,-0.205957285926708,0.0091319144987297,-0.142802642543911,0.452076359087625,-0.0049852798538983,0.067464347929391,-0.386592145679642,0.0555602451006897,-0.401058775536048,-0.193447494891458,0.457434370145553,0.142220250037615,0.11163299560692,-0.308435071334647,-0.224617141828449,0.0077574681838698,0.184944564299529,0.494591012047272,0.38631259727662,-0.0345708191737625,-0.0964907904432105,0.0300514533249014,0.0544420514886004
critical,-0.0603157709948763,-0.0216346407899445,0.0852659372309579,0.0462833956218318,-0.0532158579183001,0.0145682178693899,0.160116435939203,0.0587417336618618,-0.0593780466262719,-0.105393520999931,0.0503022143444221,0.0805773153879358,0.0316481974403987,0.034293919766104,-0.0026457223257052,-0.0260553413847939,0.0754533215166332,-0.0125922986641163,-0.0370401125598741,-0.0604162414629411,-0.0619902787959556,-0.0737788137155539,0.0793381796151372,-0.0410589312824644,0.0304090616676001,-0.0175823319113326,0.0500342930962494,-0.0849980159827852,0.0345953311702983,-0.114000491097479,-0.0310788647880318,0.0290024751146935,0.0135300230327207,-0.0670138021991935,0.0297727487031899,-0.0831895475576196
critical,0.121712322671362,0.149870067809695,-0.0733409073624135,0.136059461553267,0.0482471895977455,-0.155063761538393,0.0113223689840749,0.0973874971125334,-0.16262262510993,-0.0177679583831507,0.0124283625287737,-0.0072488577507724,-0.0969014324749582,0.0099741290974493,0.0837618436216032,0.174799185472838,-0.124664162189954,0.09151434707131,0.149170672505228,0.0565004016749594,-0.168119995477304,-0.0635321643433494,-0.113461261688715,0.11789131684638,-0.166996420871246,0.0224709957147187,-0.037002880526105,-0.0621868201609476,0.153905397114446,-0.0348527374054883,0.0693853340254282,-0.145962521795622,-0.149315168145998,-0.112325359656104,-0.0198948945027734,-0.162701305530413
critical,0.124721887278136,0.148700598706071,0.108357530207698,0.121164592879397,0.0237730758725711,-0.162147375891619,0.144404512502835,0.0699868843832246,-0.16584589648366,-0.0786721128085403,0.103222297669839,-0.146469991195578,0.132369084936401,-0.106419045611257,0.153615598666002,-0.0789651480365037,-0.116080449920511,-0.139284241913103,0.0277783164012287,0.139117470930315,-0.134032780583082,-0.0844505266531059,0.157447317088936,0.172532062668896,-0.188264003736769,-0.0864141911134682,-0.0932156737769571,-0.0728730806696037,-0.0882778659692702,-0.157835415426344,0.0906725075208216,-0.0204511584626698,-0.125436411532622,0.0208947254858199,0.114185938854543,-0.139003614154319
critical,0.363790676412909,0.360786211088094,0.387075282680218,0.102652565264482,-0.352523931444856,-0.367546258068926,0.360786211088094,0.454926124598937,-0.0490729336386305,-0.37681002615377,0.0255379552609199,-0.29168350861737,-0.377310770374572,-0.354526908328065,0.343760907580815,-0.158986290104747,0.0731086562371434,-0.0788672147763704,0.222831178257047,-0.30870881212465,-0.031296513800147,-0.190783548125696,-0.380315235699386,0.21081331695779,-0.354526908328065,0.0856272617572022,0.379313747257782,-0.425632587681999,-0.212315549620197,-0.368047002289729,-0.107660007472506,0.129442381077408,-0.227588248354669,-0.41737030803876,-0.40660430729151,-0.353024675665658
critical,0.035485318189284,0.150095317055402,0.0530331075059183,-0.0577755326101796,-0.0567885007261738,-0.112042890098328,0.140386207917269,0.142190897674681,-0.141187018055433,-0.123450128248279,0.0293450973703506,-0.0506557835204155,-0.118647910201296,-0.108669945187323,0.140643643199471,-0.071072029541503,-0.0381687329612875,-0.146373430535488,0.0415981201449801,-0.166523746617949,-0.140791686183938,-0.154517493612455,-0.151020904257936,0.105135224263965,-0.120852981431521,-0.0861701487154181,0.143355751033175,-0.141951489941113,-0.0973914954672769,-0.139459440901342,-0.112292019494248,0.0970149934175232,-0.153847076450409,-0.149657983827141,-0.143538150183626,-0.14573765269464
