group,CD86,CD11b,CD33,CD11c,HLA-ABC,CD45RA,CD123,CD49f,CD44,CD14,CD16,IgM,CD32,CD69,CD64,CD35,CD58,CD39,CD11a,IgA,CD235ab,CD54,CD41,CD29,CD49b,IgG-Fc,CD18,CD38,CD71,CD36,CD49d,CD305,CD99,CD371,IgKappaLight,IgLambdaLight,CD82,CD101,CD360,CD88,CD224
healthy,0.0131106741794252,0.72207921984443,0.698812363208807,0.638313420719107,-0.0591433670451525,-0.506351943067588,-0.495444531630159,0.218110347549627,-0.0351129418383224,0.557191082395173,-0.407803462129409,-0.0071017233214289,0.571373893256619,0.301007635605858,0.500305845095261,0.734524330764124,0.587552456987578,0.586563079893193,0.227395894030766,-0.0174149925783015,0.10356991812605,0.250226147721233,0.452773683390419,0.287695044689581,0.117531455807799,-0.0589004845544189,0.541257032314135,0.565251425577933,-0.141137406640609,0.663642525183495,-0.189649941606197,0.582824785902697,-0.0205576201409786,0.622981366459627,-0.0142688029799235,-0.270149010762516,0.52803009648674,0.4096108235741,-0.0522748778974568,0.421113776146128,0.512896232063307
healthy,0.183779938834004,0.675877157442671,0.58739162142452,0.643951057450774,0.36347246895893,0.0267855641503138,-0.16057078146642,0.0071127782231582,0.271985027364025,0.608914844078972,0.0036588280177571,-0.279979883097941,0.576533506198849,0.115707398989538,0.292079765570114,0.558382627015639,0.477869689058261,0.175787674308818,0.619333591054041,-0.214490964685521,-0.163100503562491,-0.263255320006638,0.22439387802102,0.17940205443498,0.205122125279243,-0.258345073949463,0.392552839189033,0.479977763130719,0.0788691685408942,0.686249088404505,-0.17511625482928,0.625162178459255,-0.008787071085169,0.681711368608703,-0.104462972485458,-0.22467406884208,0.211711099056637,0.357166047496302,-0.22341440406356,0.617641489760987,0.0903071824320433
healthy,0.0910646727625818,0.44189964873863,0.412247725746092,0.372280322272581,0.393996626463519,0.0233769227877268,-0.133855934716221,0.610168477893433,0.176082849989797,0.32820823819763,-0.115741165581968,-0.254004434915509,0.484503073999943,0.551039917135103,0.251238082049684,0.364484684679251,0.435885336967426,0.125427000439223,0.307480674040413,-0.307101356508439,-0.175594122779317,0.221423147405875,0.581294828971271,0.276661342575258,0.471790725766831,-0.291671243150927,0.224339834665158,0.335084175975594,-0.232631752474415,0.547388850791555,0.231995327416318,0.319726731225968,0.111500041835843,0.307396472996379,-0.269603002595681,-0.282977306764438,0.223723087356979,0.31743025197062,-0.176115875133028,0.394810532325543,0.451499405153778
healthy,0.527248824028409,0.435225636885433,0.479992827818647,0.215949594959496,0.254615632790145,-0.272257586515448,-0.281722354517423,-0.0121736668580553,0.259720565574478,0.378198132647058,-0.335493120634493,-0.195632969010086,0.203993819857817,-0.0149970135330213,0.372363798754273,0.317315539363258,0.335661566156616,0.26365481486935,0.335764583753638,-0.254713319352388,0.0,0.315542487366046,0.0603840137902968,0.0504748455522602,0.108793491467007,-0.145506689358258,0.226463440349167,0.42404693195909,0.0174263589545081,0.268113615703624,0.187130153522633,0.235463546354635,-0.1443291728982,0.282724272427243,0.0849368738494934,-0.260166856671716,0.172694180837198,0.295784860965281,0.031176850423145,0.357716572814197,0.434351307463502
healthy,-0.044088140904607,0.531159582074642,0.206572838072941,0.175903138958144,0.0769209749057591,-0.389371638408263,-0.25015061800527,-0.22278732170257,-0.0073580539633273,0.348929767051657,-0.544219189886828,-0.0920476329422569,-0.032826569107143,-0.247863402048134,0.340398816061183,0.485372810518636,0.256095941269858,0.266117354104687,0.110314137229116,-0.102210493133369,-0.0490018564824486,0.0985255485900531,-0.0294131639188209,-0.121159352554403,-0.137917093055934,-0.0740176949670842,0.19361224839196,0.248058083974735,-0.129463880416206,0.235873929318026,-0.011996338554247,0.228480593588452,0.290341119526199,0.254697979553417,0.0190929134997081,-0.13253953173566,0.0273331739715182,-0.0059657560275031,-0.297770580433915,0.016493548356438,0.131564877713524
healthy,-0.373909000593711,-0.405594571135485,-0.302233093979326,-0.375664799179358,-0.0367271298265603,-0.0361852358952267,0.119998576301765,0.278909471163541,-0.185877990277424,-0.310969044507376,0.088366694767424,0.228986691411583,-0.343851841341419,0.196568284874402,-0.0638042638248888,-0.325289986585655,-0.294204800606658,-0.455549690074386,-0.371797755097893,0.227626976703615,0.158286157478656,-0.224072788663288,0.204981406527499,0.168235713329709,0.19008359255271,0.246801575257311,-0.36029388773829,-0.294331898382899,0.0700452840672806,-0.215576847583564,0.224148324586496,-0.264722360320404,-0.111680175961783,-0.292653673163418,-0.0627744303058539,0.135542275564904,-0.308175224931047,-0.213876230536182,-0.18823818778818,-0.361763178864236,-0.342614249453289
healthy,-0.103959796707965,0.602434452602013,0.615337636274534,0.16254672355518,0.178840748951723,-0.556243903169526,-0.566426840370767,0.482606019633393,-0.0247148920048882,0.477418740143816,-0.566777478828944,-0.166787669711591,-0.0507410958092429,0.307681703271184,0.506242512653867,0.552726036577475,0.29474114768456,0.485502551614631,0.136751558225454,-0.22444146853736,-0.312408909423268,0.0326383228829632,0.458545917243875,0.302658987135856,0.347179077928311,-0.168876219636033,0.186655803919828,0.348446545832078,-0.242529316625527,0.57660973347631,-0.11369389114066,0.355483024963603,0.481147880895813,0.348398114015453,-0.143295418362669,-0.235229282758818,0.102797873141483,0.19271408611269,-0.408999360692531,-0.364908339495147,0.454545495773045
healthy,-0.0123915658610887,0.48184593215497,0.426674273603957,0.220649671280757,0.122570348110432,-0.361542990179229,-0.184121309671237,0.158484327618208,0.165084379523565,0.42845002307303,-0.354066121059935,0.0988327844704014,0.0794457251485724,0.184763270543032,0.47201583172064,0.515602388972997,0.355981167757714,0.376809165592814,0.156275399479849,0.104449277403272,0.111578318830838,0.0325848726062477,0.0957225397840154,0.182408923122445,0.138597769930999,0.140822596360625,0.264674253261187,0.512583765786192,0.195985572334133,0.376155156126493,0.0564511132855178,0.363681924529105,0.334780510274781,0.369347277316985,0.112441827393369,0.104406268664375,0.355691929590533,-0.0109733318580468,-0.394550094412052,-0.0989228301698682,0.309478589085667
healthy,0.086704191846396,0.606992111455553,0.5147913310262,0.281032846022404,-0.0483325733380899,-0.246150360377421,-0.214494247221005,-0.0868912683222881,0.220163491878902,0.635389172778111,-0.430016595023362,-0.0888416154085927,0.206882010544939,0.0957243087456808,0.671938386864695,0.602852003868386,0.512731532508182,0.442524094741856,0.24358459345494,-0.101601567482828,-0.0646277702194097,0.100944496884185,0.0159325044663497,-0.0608010281498506,-0.0757897857966994,-0.0761880506275975,0.368602464550376,0.553989759039162,0.15068350512357,0.409979264616059,-0.0269619299936398,0.290323104472005,0.127534940617896,0.449830623644739,-0.0114687445604441,-0.0504893107747153,0.212591274630504,0.313272696779784,-0.249410167744408,-0.0048586891224163,0.496834683454425
healthy,0.191449462439097,0.391272216248027,0.315348126433814,0.357406550434575,0.225454983024876,-0.0194668818071535,-0.0566832406473924,0.574382401131812,0.236109082514685,0.185130372948133,0.0078710243296501,-0.132458451014147,0.312046799729199,0.422008833316912,0.221031815090655,0.407093194714919,0.318611392090366,0.302286738114148,0.220648984052116,-0.0889343142960456,0.0068888684461017,0.424287615452421,0.53413734615364,0.292649916399931,0.504471602650326,-0.101763388755016,0.31451099932684,0.181543835088185,0.0265935728919727,0.400083242791914,0.0405114510556523,0.291817648513431,-0.216477261796206,0.324124974012294,-0.0370846319063471,-0.0510748038257419,0.176411825998205,0.181610982309159,-0.0450155160589824,0.300314241573879,0.139397225370655
