group,CD11b,CD33,CD11c,CD45RA,CD14,CD45RO,CD32,CD95,CD64,CD1d,CD35,CD58,CD39,CD11a,CD244,CD41,CD98,CD18,CD38,CD45,CD36,CD305,CD99,CD371,CD328,CD82,CD101,CD360,CD88,CD224
healthy,-0.775411394214068,-0.784067252262101,-0.679564471205191,0.453745831066004,-0.56182699802261,-0.412788053634211,-0.57294616327294,-0.482402557893295,-0.554232600100463,-0.261140530850751,-0.773428872563314,-0.675311686199932,-0.622830269944604,-0.311887532314676,-0.379194895548202,-0.472793167045181,-0.0431111350522652,-0.547007830682329,-0.731691765183573,-0.376298690331111,-0.752724637363862,-0.65956514895967,-0.147416825156399,-0.697150164413592,-0.254636502048479,-0.425498823613412,-0.557537009123923,0.0305533532916643,-0.44032433638219,-0.627009686714442
healthy,-0.346730410825703,-0.248521189530832,-0.238149258568998,-0.164445799578566,-0.263031048283546,-0.121174309968546,-0.149663722550847,-0.173511053179934,0.118032797407241,0.177678494296322,-0.218863949436837,-0.278129076023561,0.0434184172437136,-0.213364760778209,-0.183146206489608,-0.0944773646167288,-0.0017812141747771,-0.0878593948060243,-0.182902768908984,0.007537077657968,-0.340896199659671,-0.259484457112043,0.146787302226021,-0.234097723037031,0.0120191272437638,-0.0225019654497749,-0.0144293137663054,0.299838640018555,-0.0913670842841696,0.0995240096871292
healthy,-0.170329021697428,-0.329103011744841,-0.22475616512781,0.0672546188741286,-0.219600245953905,0.033072860749979,-0.132135410722015,-0.22598475635634,-0.517448780129628,0.0260492985721795,-0.23890761485448,-0.202894627242034,-0.264148802027391,-0.275212013152565,-0.137059389925168,-0.38204750752832,-0.106792794219957,-0.311406070688672,-0.294365350819854,-0.0883436260557115,-0.324222717852035,-0.357364594515744,-0.178918824493593,-0.258888364037159,-0.156464047549587,-0.0629438137310353,-0.352450151892999,0.113321437933498,-0.0020662129531148,-0.178568843992919
healthy,-0.138454152913724,-0.126154039036501,-0.0587218721872187,0.238992837366998,-0.0902833947294917,0.189474903186265,-0.311583876412623,-0.055731280467514,-0.0356495545838499,-0.0277105569230721,-0.0680836253709441,-0.174305430543054,-0.0518162409626675,-0.137390151186191,0.0108554112083427,-0.360261646939085,-0.225683646789123,0.0621560803184153,-0.186614256951597,0.031671262140143,-0.195302116118839,-0.0212061206120612,0.2102212674341,-0.0876567656765676,-0.0298381169784969,-0.124146151090527,-0.0396901731827144,0.0388650193200089,-0.0371210781024801,-0.0394420595868883
healthy,-0.0998123423952672,-0.15864395960448,-0.175581916114944,-0.139720987093697,-0.0806856928225706,0.133236862270648,0.0353837275864302,-0.0074501661752394,-0.165386642419276,0.0084604815594645,-0.0271048435220178,0.0794913322476258,-0.0596678693159717,-0.172509720033009,-0.133893168015213,-0.0994018928859509,-0.0610127376153947,-0.209538287006048,-0.0945041397748764,-0.104402514726403,-0.117684624588172,-0.251327897641819,-0.0657089675478909,-0.109548883457135,-0.24913211820023,-0.0549843104830804,-0.188409956003358,0.0282581110327573,0.0042848434263021,-0.166834830241013
healthy,-0.143738656987296,-0.135177148267971,-0.173013493253373,-0.13719195471311,-0.183627410242843,-0.0092942009655029,-0.126316786217033,-0.238934965725954,-0.105098661193991,-0.0400870060561102,-0.174670559457114,-0.123499413376272,-0.132324909107929,-0.272490185687553,0.109017565041582,-0.333831145927357,-0.027350391512679,-0.17069667707325,-0.264397165632323,-0.197593261169616,-0.313142730890554,-0.233253635718109,-0.279187225400716,-0.176674820484495,-0.0065522011307149,0.0416529112617368,-0.466579866339236,0.0627392371786124,-0.136639086021215,-0.195419209479043
healthy,-0.63156485795088,-0.712565313470652,-0.139028556786152,0.612041988701357,-0.608525453145621,-0.128029839085761,0.060613831756929,-0.106203865710566,-0.638194449246995,-0.551850972258444,-0.571442229166663,-0.451384049315578,-0.573635061198087,-0.185187761787345,-0.088900227423218,-0.496104939311087,-0.0060344571054136,-0.332172590495744,-0.547484077318608,-0.0217479517625801,-0.64855500556076,-0.439817844685592,-0.638404310707483,-0.362461142928439,-0.631067802368262,-0.136627314111255,-0.212677775931156,0.248661888235331,0.371000568641021,-0.641063042703254
healthy,-0.367094242953556,-0.426854583904113,-0.220768953369026,0.404222762924659,-0.360838143299753,-0.236664040647811,-0.0564788538447173,-0.300670130926716,-0.454464752787439,-0.305758507511439,-0.423895645645133,-0.449521615817429,-0.36302275941886,-0.169025649371437,-0.243529729321381,-0.251611894292807,-0.135830707561033,-0.207386434562707,-0.487249955090268,-0.180428400366249,-0.399720277747811,-0.30030382264507,-0.070986934464717,-0.326422369552553,-0.420768852397258,-0.0426891676770371,0.0098322606932343,0.342236186916953,0.0900703847182,-0.454153107732945
healthy,-0.483768697728944,-0.405288240906211,-0.132728108480809,0.28559583290262,-0.475582133527783,-0.0362141116363612,-0.0181278573036813,-0.380304912844933,-0.561816173380315,-0.404088984687966,-0.466227640861053,-0.340710039640948,-0.283593812265873,-0.126239612449849,-0.0651417368011992,-0.250982429656289,-0.0066228512034997,-0.273262386465769,-0.535504310514826,-0.0022564768815156,-0.417663078053603,-0.202075253231337,-0.162076588988069,-0.353494948687458,-0.214446921134623,-0.162430708880457,-0.337121620952412,0.348012005954592,0.157657814874154,-0.393013319279905
healthy,-0.337205083637424,-0.375606140781732,-0.274703638608393,0.103682890067303,-0.461735641385612,-0.0692185396050132,-0.215724029895759,-0.294551282234027,-0.412582135687657,-0.207418777954456,-0.338808494073792,-0.470778333775995,-0.342582823504933,-0.269951858746162,-0.266746018170832,-0.444762481653582,-0.0363107607281687,-0.356904536368076,-0.321066355159195,-0.22049223025517,-0.422376190549885,-0.339917590739025,-0.129862346733691,-0.300964295884639,-0.303741927663978,-0.0764842146416014,-0.184610598336605,0.0635077565530917,-0.0060585464836773,-0.332804810431152
healthy,-0.587583124767744,-0.413248162461712,-0.400135156113784,0.423329989436662,-0.389321867284097,-0.0818690073174835,-0.354843843496656,-0.137267315287675,-0.190857062304198,0.0092242215532278,-0.59595716505654,-0.462803949447899,-0.250425456327074,-0.191808625030508,-0.318066694199355,-0.265900024797426,-0.105891926389082,-0.163242781371001,-0.387605265197452,-0.212765938844466,-0.364016046078021,-0.377873634956068,0.0519793335100395,-0.397567896485236,-0.301645245749967,-0.316727416211806,-0.19943201898504,0.0997973907510006,-0.354803779896446,-0.239565020236534
healthy,-0.675413345708196,-0.558927658857897,-0.554839255382929,0.301655699324052,0.0,-0.0849044513514156,-0.110803969710176,0.0,0.0,0.363947889624238,-0.611022974879872,-0.106223511549085,0.0,0.104915737693234,-0.28538344456564,-0.562984215672097,0.0,0.0,0.0,0.0862917593518962,-0.597364820359817,-0.339568215714452,0.0,-0.590243971855308,-0.119041415712686,-0.302128505376058,-0.562693400555185,0.600066841196665,0.0320967181152226,-0.135847122162265
mild,0.27992007205112,0.397169996950566,0.140771511854961,0.117244928882275,0.435605708736713,0.021807132907007,0.360857111327801,0.225195061853938,0.439565999920272,0.311310583868911,0.117174706148766,0.388859967171865,0.575762164217197,0.462726328693091,0.216966081554488,0.118762172379972,0.0808954415057798,0.351545273393453,0.28372753452534,0.38719255962019,0.30883152936413,0.423599782625967,0.268487062387815,0.184056449879235,0.298165878972802,-0.064878111416227,0.396067720432846,-0.048102499143816,0.170624066188939,0.329556571704138
mild,-0.149890788098227,0.0496129765625018,-0.0390095278410649,0.017451705138432,0.0333271988521276,-0.11991842193132,-0.0957851839495239,-0.119836676458504,0.0116467842941784,0.483983396285518,-0.132518449885961,-0.0043254254505679,0.113512345988691,-0.0702422965103116,0.156951989733453,-0.0315377404193942,0.051088431539304,0.113078425900191,0.202414346372325,-0.0362020025853295,0.0724941440364986,-0.117777624776677,0.121585129917911,0.0392203480875737,-0.0450143653144168,0.0785569442004017,0.291528131310882,0.313526129958112,-0.163092795095789,0.108460460607113
mild,0.169771324618669,0.222630091128357,0.147745924486389,-0.0089690797721454,-0.127468706073767,0.203861723313094,-0.173192438769846,0.226701860721169,0.166335714215149,-0.0935653434948086,0.171244254199709,0.136747673628468,0.143176914872442,0.102499290816175,-0.0581921942892034,-0.0368761475723332,0.194139789950001,0.0532756200776213,0.2127270712946,0.0559824771614582,0.116688612554177,0.0669173155169421,-0.0037080665714109,0.20759398273402,0.0525839903394289,-0.008905845880859,-0.0942191951146255,0.137500226476045,-0.0953156577188845,0.0747442172229522
mild,-0.139885619530685,-0.185295021439242,-0.13031411569603,0.286544760660351,0.0818376373610052,0.133688601670406,0.160189249829285,-0.175793943050432,-0.305576556322805,0.13890140056285,-0.178151129342549,-0.0740126524867476,-0.189784869586913,-0.0654619859794482,-0.0053972647891655,-0.113072033304193,0.211723714511524,-0.148977526319806,-0.180047681469058,0.0834017210537654,-0.151602467567262,-0.20925530748931,0.0026733993922446,-0.128158228465516,0.0947478871962234,-0.128971579062797,-0.246417178608411,0.0644128443691542,0.309958207929413,-0.275266518826515
mild,-0.106974166706941,0.0427775844065437,0.147183133608473,0.287434931653563,0.168203845941501,0.0749326398087544,0.0832384400538072,0.155405732252931,0.027668200194478,0.277839662123076,-0.0980094777896914,0.0186503891714549,0.176285810038129,0.278542463190378,0.181235764863593,-0.160217807949635,0.131252394323013,0.226002599639294,0.0668374493360687,0.332617325275388,-0.0338160047543783,0.156707869268011,0.104369989418387,0.0491646362687087,0.294880366217367,0.02111586092551,0.152010957501296,0.125338044244366,0.0721766479503404,-0.0183257946350425
mild,-0.459604707135034,-0.400988320031764,-0.389249157307411,0.0163435212333261,-0.19856298992172,-0.257371304283658,-0.234670785171624,-0.338282433062388,-0.309061779877071,-0.140769839606458,-0.454026222232251,-0.24173399245115,-0.321019750880804,-0.349019801208576,-0.264290102711933,-0.0067122673342802,-0.171490626862752,-0.269896683721045,-0.454149288402248,-0.37420177070832,-0.235950535324555,-0.371573236619888,-0.235859511520212,-0.269470715080544,-0.0821816232639548,-0.276738490450385,-0.27950922284124,-0.0597619072232993,-0.24867315730156,-0.415998692678595
mild,-0.256974708253882,-0.171475300587568,-0.270472899496657,-0.0708088577907451,-0.282593270250305,-0.134768102708263,-0.283500622115915,-0.388108975532606,-0.291250154263853,-0.673527622375802,-0.207856718634458,-0.472791503095508,-0.143404783763242,-0.291298680271224,-0.366474553591144,-0.191288653040469,-0.183354417090243,-0.27652008917342,-0.282457114648895,-0.208355188152611,-0.338917684808096,-0.289830926817228,-0.109006386620294,-0.335616438356164,-0.167715660866346,-0.189966007736101,-0.23696653220602,-0.0924359076343952,-0.295069568708826,-0.180533498447115
mild,-0.560030735864266,-0.430718005634765,-0.521386493639546,-0.0005124373135693,-0.435781995883402,-0.0852099427373215,-0.748633882510256,-0.26035891560913,-0.49766280346868,-0.253928154676194,-0.382651754460855,-0.452528054346915,-0.562756149592279,-0.543424900339363,-0.279651327736222,-0.073258196988344,-0.475367662053031,-0.550041621435404,-0.375675607469723,-0.587933918867071,-0.451378809869376,-0.382361102304766,0.253084333051101,-0.461538461538462,-0.395150274664401,-0.20490858331317,-0.582853008457109,0.0060211384344403,-0.431192963726972,-0.363188121462617
mild,-0.370039973896847,-0.237923169057265,-0.295767252529852,0.0295922352511746,-0.0313382624128066,-0.0014291611794214,-0.244994406586866,-0.125322352642933,-0.165253977307954,0.0680250969337446,-0.319694668561264,-0.317538116084684,-0.308293202881365,-0.197560701429172,-0.222497341786947,-0.0979081059223255,0.0743634584986326,-0.40989407899202,-0.256675565179848,-0.264099380566058,-0.241243027230157,-0.217729095259823,0.0239091267398752,-0.283649503161698,-0.122519438775664,-0.356562283605928,-0.341148972948491,-0.0808568787967571,-0.383968640628061,-0.336009929660245
moderate,-0.417465716149053,-0.4200902544869,-0.189010525380702,0.131515234735681,-0.0606713455999176,-0.107845970791707,-0.0531892449570647,-0.334954336347898,-0.419693036182993,-0.152533089477115,-0.561298640412564,-0.277854943410429,-0.230480143808449,-0.26623421766813,0.114153784144026,0.095862150465181,-0.238949844059582,-0.1228843846551,-0.570912644300354,-0.295234445619092,-0.0701824358973504,-0.351781528363807,-0.0125325607364312,-0.424472573839662,-0.112920936916736,-0.13003342767692,-0.0031387391593439,0.207050974182451,-0.131091067188513,-0.393230378751325
moderate,-0.526188393939937,-0.401185514535559,0.131166464182425,0.612807968802549,-0.361679949516604,-0.26245201104723,0.247959191802792,0.0541470804506342,-0.398221157706509,-0.30876884501754,-0.26844003586616,-0.16215769051869,-0.218059779789661,0.41506714849274,0.0763262087335774,-0.415605767495709,0.208388204987924,-0.0847663074577892,-0.393048210570433,0.464122524848811,-0.419452402523299,-0.0888896417174779,-0.0128639923500624,-0.050478948582283,-0.311414790346562,0.134801293040293,0.232456735625003,6.58955057814023e-05,0.586357604984072,-0.469134816703701
moderate,-0.585777504735549,-0.602689095337997,-0.430212687794915,0.144643755479672,-0.51351134595996,-0.213021269419547,-0.388135458645843,-0.221392198631512,-0.521501914243492,-0.420823240830407,-0.542411447662148,-0.530812009876284,-0.3289753211881,-0.355953803334161,-0.333279147846948,-0.591054512178254,0.0154828527740672,-0.38497566225891,-0.587989645788224,-0.322082053833785,-0.616597303226364,-0.499777440434006,-0.108604415090788,-0.446043732880269,-0.471303984921642,-0.0924901859924799,-0.238518541304176,-0.24791713653985,-0.316591590692851,-0.716015905690546
moderate,-0.58961038961039,-0.632085561497326,-0.523911382734912,-0.245703166489249,-0.595416348357525,-0.27064159945462,-0.537662337662338,-0.574681031549608,-0.579220779220779,-0.449178174958325,-0.550496562261268,-0.625057295645531,-0.265108106816956,-0.674255156608098,-0.61161191749427,-0.332415999289262,-0.710889489303685,-0.434377387318564,-0.517799847211612,-0.528189457601222,-0.61405653170359,-0.581665393430099,0.0687968866169898,-0.659281894576012,-0.669977081741788,0.0002161910517158,-0.359816653934301,0.168564558054747,-0.502701550357711,0.0007861145002175
moderate,-0.0837887069552983,-0.135074212264613,0.0548126834715885,-0.118712230406502,-0.19404622666043,-0.114106489048155,0.02110904170515,-0.230297236986961,-0.197220447176321,0.0013949615786637,-0.200450731377911,-0.112369269727964,-0.137658252719426,-0.0865458228520692,-0.0150547603492829,-0.005939112290693,0.0362108906346195,-0.119048151583015,-0.129805064111803,-0.189563785540634,-0.151343954827079,-0.208458987382686,-0.353490847258955,-0.138724412691168,0.0529611192795874,-0.0922401168328713,-0.170532754819295,-0.0095072904064804,-0.0129650618525035,-0.074734575288969
moderate,-0.645673441504462,-0.560558648480917,-0.629249011857707,0.176148490467821,-0.572226727678417,-0.623659989723121,-0.480069457495391,-0.606992180264208,-0.606985205930005,-0.286433827617685,-0.592490118577075,-0.413208200573266,-0.707942081954436,-0.626952258084689,-0.546265381986839,-0.605903124087336,-0.377050053451835,-0.724922040298237,-0.474921613436463,-0.676857181121235,-0.651805917351992,-0.663261979989741,-0.540075250587671,-0.602766798418972,-0.469963927933161,-0.428685548836825,-0.649552323435474,-0.119946965067758,-0.619317045536373,-0.539526222865625
moderate,-0.271939764800685,-0.293797688297953,-0.299539170506912,0.194503664147764,-0.0777879905880022,-0.117900693776075,-0.23320994182972,-0.247642311247139,-0.221223338621541,-0.345698951556239,-0.236282138450303,-0.40273475863111,-0.0929131301711728,-0.311324318198988,-0.159595743488632,-0.0770627369838492,-0.054026683359646,-0.185474325954864,-0.169499634861877,-0.303568280828989,-0.247261464077963,-0.280350532598021,-0.210797813657142,-0.267558107325426,-0.115984839012983,-0.0033387886020345,-0.209615676874778,-0.20628351453844,-0.223439591025733,0.011129602966629
moderate,-0.302603444316539,-0.0562739810046727,-0.107883492380003,-0.100309444672779,-0.0044515987079063,-0.259084233579396,-0.120432420117141,-0.259151360505072,-0.209268995280554,-0.161577239055254,-0.314485116080331,-0.19873984962973,-0.175682032645655,-0.280935764136163,-0.148941899000679,0.417418904270213,0.040835518453131,-0.199089866760972,-0.257121492664863,-0.245278450363196,0.0089909004965612,-0.215232872810141,0.0858389539403754,-0.232032474006552,-0.129134765728557,-0.169038861163028,0.0725413397114307,-0.125137878211477,-0.214099572079908,-0.0096176193135667
moderate,0.100579846916239,0.0046111544858074,0.343770238099587,-0.0928883858602008,0.279360164485841,0.132162413457216,0.230555315128863,0.110871830383169,0.0479131966265032,0.360352917774522,0.0432104836555848,0.18523589465857,0.028999566903765,0.0892355154745538,-0.0296639053402433,-0.0446840066700955,-0.0084283493317756,0.169756694315653,0.0113976654129627,0.131373213707543,0.0844934084680474,-0.0101668351844731,0.110885446257843,0.0291003975594205,0.108865990025348,0.0235302958481947,-0.0275221208788288,0.250983890836416,0.25946194556048,0.26669437701424
moderate,-0.538320267958342,-0.397885212045059,-0.408933053939785,-0.0457458977654821,-0.452783595036091,-0.404786961057935,-0.492595570719323,-0.36020327933918,-0.327843845944502,0.103579757056051,-0.52024585450701,-0.397922516794322,-0.229752295442483,-0.297005818405418,-0.063592657205397,-0.423502406516105,-0.0057653000226234,-0.336151835390281,-0.271566725531207,-0.333042215067255,-0.398977020029288,-0.398699731219603,0.0322523098662495,-0.448915216586449,-0.431562797102942,-0.168285350670041,0.192522732320695,-0.047958211965947,-0.365334751271125,-0.193351202170595
moderate,-0.425275851251283,-0.428141711229947,-0.510787935755025,0.179111747954014,-0.204374796128326,-0.380202008159689,-0.168630400856158,-0.314668402102135,-0.418149913718639,-0.230133476900718,-0.287433155080214,-0.0309971353729731,-0.269253129159396,-0.48185332118868,-0.0635225971916647,-0.179812834224599,-0.0612059355206197,-0.349775770488279,-0.290966826452498,-0.438247231905689,-0.134417740672266,-0.384724660823464,-0.236286179518565,-0.385695187165775,0.0197795931466925,-0.65167512524755,-0.212367408714853,-0.0077567031947813,-0.347888138285945,-0.0356501621061207
moderate,-0.225541012377293,-0.175674428619767,-0.102710018764035,0.425079558437098,0.0788185585729955,-0.126390048352944,0.208806927443681,-0.0960512639608046,-0.116615131636904,-0.0683045029958887,-0.440284848630142,-0.145869541829395,-0.350401986448752,-0.0664738995355132,-0.122442756390968,-0.167122950567535,-0.130088586785879,-0.079294751284522,-0.300760556317777,0.0293764803592851,-0.23501545752353,-0.184718078070688,0.145965371564434,-0.172536835953121,0.0381170955962911,-0.260777640242586,-0.191608477652342,0.199469822006665,-0.102948542354928,-0.209229404873433
