group,CD86,CD274,CD275,CD11b,CD137L,CD47,CD33,CD45RA,CD49f,CD14,CD16,CD326,IgM,CD69,CD64,CD1d,CD35,CD58,IgA,CD370,CD62,CD41,CD83,CD29,CD49b,IgG-Fc,CD38,CD193,CD36,CD158,CD207,CD305,CD319,CD99,CD371,IgKappaLight,CD85j,IgLambdaLight,TCR-Vb13-1,CD101,CD360,CD224,CD258
healthy,-0.259665327478396,-0.210452538968606,0.0756123232712784,0.266459618360004,-0.028580068307537,0.143284457299783,0.246665452683128,-0.453528450437898,-0.0768777421978153,-0.059002562531016,-0.462698979490425,-0.0755119611489183,0.206996546074072,0.061948210141257,0.123963940300954,0.0753249643061382,0.199148107997451,0.200182335762073,0.231783693674224,0.0072165465570032,0.0922423927205997,0.0178032370653514,-0.126966766727549,-0.0384689374042069,0.0534190876034641,0.184660978603043,0.229802505702618,-0.130671881213998,0.19572816514799,-0.0038256925369815,-0.10908393585177,0.0384067245585136,-0.195502573578136,0.128877589538353,0.103142126415784,0.229719132312322,0.0963478763094816,0.0820422823432004,0.0273760935142405,0.0210122422655998,-0.27683008968756,0.151754140671461,-0.408299429769763
healthy,-0.0982287812030878,0.127999868029778,0.007922769011218,-0.343651243821408,0.0601836353960724,0.0697725326094356,-0.233773600194474,-0.284102623036935,-0.308333290911828,-0.0779742736642722,-0.086380157114876,0.148173445210898,0.198690269312118,-0.419766971738746,-0.180873952263779,0.114398073158714,-0.374604975285633,-0.25826850370477,0.452750236404695,0.230665244597735,-0.231589707025225,-0.391290372768855,-0.0579809133433947,-0.508290619911614,-0.325149122552468,0.503168392181128,-0.236215599065684,0.0872655078913807,-0.38838019609432,-0.0160274277292862,0.160328034717921,-0.382863196170003,0.279467719981771,0.145346798769436,-0.425816384409691,0.359071822174186,0.0002736177749389,0.190826502700733,-0.037596113465265,-0.265564224148408,0.195587461006775,-0.0261438850024071,0.216495552868779
healthy,0.0775757036571575,-0.012931444503397,-0.082978741949995,-0.0168132396151824,-0.0183434934992632,0.31268502254394,0.0599238699574394,0.28429884047602,0.419815049749164,0.0129710333704083,-0.0479144863708964,-0.102695490264707,-0.535570343029976,0.21533606567443,0.17828280297321,-0.0717866506439672,-0.0219520236321636,0.0421384676871374,-0.54729397293727,-0.0736636827291557,0.535077217075003,0.216777023153653,-0.139292411471777,0.369126851429432,0.302215586255287,-0.555856801398712,0.240791757367169,0.0053553714188296,0.141670537876653,-0.216642810116644,-0.123359831423341,0.275711439639736,0.006812143436905,0.351908053122771,0.0803416784758306,-0.505366123719258,0.0368895572311923,-0.556388989589125,-0.014581594199974,0.258606825223999,-0.197985296426062,0.18192616638057,-0.0449102002143822
healthy,-0.39293871907365,-0.0337925952432274,0.135541533954138,-0.315422468162757,0.0220924393588045,-0.0374531847106504,-0.3514136730717,0.225839252274098,-0.145032995044488,-0.488167696830053,0.267356244596419,0.13548964757028,0.0505121533499707,-0.21967757211409,-0.305637915275612,-0.375467836522892,-0.234338245900415,-0.222598259825983,0.138779146622014,0.254805358588708,0.0066621009274459,-0.166794919110762,0.217874236228595,-0.152171598109213,-0.304597626608958,0.0233509200058606,-0.263081933246852,0.0231793134965296,-0.198614457289995,0.264632075615504,0.294027404975789,-0.1600600060006,0.291216430194828,0.212720366776242,-0.220918091809181,0.0371976714630248,-0.0902719161185128,0.289359414087761,0.220597089200934,-0.29612111659285,0.0020148304695229,-0.371490147950596,0.1824837390921
healthy,0.161588592861408,0.254531690260925,0.087857531945579,0.501778890229116,0.154936407013059,0.130264994350792,0.442658324892463,-0.12242736449077,0.284611564055094,0.333748037744265,-0.212905410092992,0.0399908801031969,0.193383509132243,0.243102705219202,0.473590383903883,0.240328338739472,0.504481495249457,0.145094278093962,0.188852953272695,0.176366961469582,0.212944520920466,0.306512406133467,0.0731666091969726,0.240012362520163,0.386361696659775,0.211625385202499,0.502552614591399,0.233081397206215,0.401126561059892,0.140984668691338,0.160125630510117,0.424030554998762,0.0833659621735718,0.26080887981483,0.339448820277412,0.180789284834363,0.0725935355763071,0.119968893396869,0.193067417005339,0.0959931668836044,0.158763348627645,0.389456098458668,0.237191641165516
healthy,0.125576985105058,0.0,-0.0985119478332177,0.389102817012546,0.0586481807592254,-0.326026928978568,0.180075751597885,-0.0350248128130695,-0.287068710477828,0.292986015379944,-0.129589236876357,0.124139346139113,0.213994047657937,-0.223543579909622,-0.17283346972259,0.056623525297758,0.373131855125069,0.182585794057093,0.212902697694963,-0.141067438794447,-0.379011212112072,-0.235248626975084,0.0,-0.17538382247845,-0.185128881987337,0.194505990914878,-0.009963775401424,-0.0875993197487407,0.131326701110295,0.164863067838322,0.120066646420569,0.127571431957195,0.188698692104103,0.0684511293857424,0.203874378600174,0.247574941283478,0.0884437264001798,0.129374658022821,-0.087461812052557,0.0692904065945327,-0.0204762523428892,0.157604923322653,-0.0123293639953565
healthy,0.0553121697556649,0.155092220395685,0.185446628248053,-0.508921120001502,0.236387996032318,-0.455366840465635,-0.537592862223565,0.552342771325381,-0.598089412007334,-0.537469188143698,0.567927512194609,0.18396501761054,0.255141406497697,-0.699197098421935,-0.430847589974343,-0.269453558323684,-0.474056768496508,-0.339088453350004,0.277320174619769,0.151859366786429,-0.572185033998675,-0.597778885045627,0.219154095971674,-0.37675620463994,-0.57669630453195,0.334780274972794,-0.374252363977108,0.24294481169272,-0.601157032976802,0.239927295868467,0.222545127645013,-0.261534102504238,0.393667345177648,-0.505908752018381,-0.20775338583116,0.250573389595157,0.224167169974116,0.38221587210792,0.204634988884573,-0.0835193347945678,0.320065036352841,-0.486834008574842,0.160470260568853
healthy,0.357025806687441,0.0067513603555377,-0.0565467095355252,0.0715610847649216,0.110391238989293,0.0406424140604471,0.024249423700551,0.390011109301038,-0.531204181848689,-0.0479831018263457,0.437004581664976,-0.0817316070991785,-0.0174558029447211,-0.321552138851031,-0.0308003865704455,-0.014604098878417,0.0762962230078119,0.0491997169556777,0.0231646154379825,0.0687019114617695,-0.569491235460343,-0.441889422730926,0.032295862314663,-0.273571295084339,-0.485897261162457,-0.0040455642393532,-0.0704871617901838,0.0561696483997039,-0.101456984641677,-0.0865511195516448,-0.100698422518603,0.0882525840413036,-0.014224941677182,-0.0738242658215585,0.0634349542751995,0.191058557659307,0.160786360686804,0.0384937464163276,-0.117580909638935,0.0565246338433206,0.301139020263024,0.0691532352695006,-0.0347570615618207
healthy,0.280668231644485,-0.108082850371517,-0.218894074230747,0.11925630185192,-0.276537021374037,0.326136244982894,0.125865149906859,0.186176864841835,0.153613582378994,0.0865595605805239,0.228185562078925,-0.198621299806793,-0.221612615155938,0.101649256824775,-0.0005039597896698,-0.238022591858878,0.177102028659578,0.189633139803678,-0.279642956410467,-0.163471621047467,0.170705063287058,0.219843170393723,-0.220837970069036,0.249256025137944,0.206892418729594,-0.245267498865628,-0.0501994616713114,-0.208245610804586,0.148248932194844,-0.26136095500545,-0.176154451616875,0.263014800585139,-0.0626529667452175,-0.0950767697089346,0.166799236557313,-0.2126061583197,0.266888692280698,-0.245280703650439,-0.210567506282323,-0.0213067443731154,-0.0225210538433975,0.047693738777684,-0.171299847200138
healthy,-0.407298753714004,-0.0491536869433374,0.0240741902764413,-0.350480770468187,-0.0013498458441685,-0.39796279199717,-0.436693340098068,-0.0275728519378153,-0.449837761596279,-0.409626690045229,0.268703562999735,0.0439531301170954,0.268187007695958,-0.155609215714896,-0.559789653874496,-0.249081118208782,-0.331580227935684,-0.527562067780978,0.256516911504652,0.05733854187137,-0.332518108358083,-0.358323662552905,0.0853544764394538,-0.361013714714045,-0.364262659290905,0.221221284906155,-0.431758726864227,0.0579433965397768,-0.410193755446706,-0.0088487519974062,0.0975017889499698,-0.391563775353906,-0.0040464777389457,-0.185931302118174,-0.379928877359339,0.148984084614584,-0.137483111508575,0.227829352454729,-0.0024664465727101,-0.369136121988813,0.0088237086621638,-0.487908723877193,-0.0489423793111156
