group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD14,CD16,CD32,CD64,CD1d,CD35,CD58,IgA,CD244,CD235ab,CD54,CD62,IgG-Fc,CD18,CD38,CD71,CD193,CD36,CD158,CD319,CD99,CD371,CD328,CD101,CD360,CD88,CD258
healthy,-0.0246184759670084,-0.0410374158185587,-0.0571898419924585,-0.0458913369446593,0.027655646575672,-0.0249994947152832,-0.172065265147268,-0.0275480899132829,-0.0744268748423414,-0.0213303599184919,0.0567769786664094,-0.0450656463980279,-0.0776728077340887,0.0036144324219116,-0.120203022283696,0.23138939195547,-0.148872927196696,-0.0923615689385849,0.0446045534860968,-0.178569662150837,0.034762971845331,0.0572623164654167,0.0121676858440996,0.0221744752439113,-0.161868153152555,0.146110940986475,0.189429125226326,-0.0058458165875045,-0.0975603769965706,-0.0637310443673147,0.114097678698559,-0.0453552179287593,0.0232638014064858
healthy,0.0684956496597205,0.0815979256138076,-0.0051049347702779,-0.0046187505064419,-0.0891388446313723,-0.0294246622753556,-0.0671603233020739,-0.0494737179792384,0.156146179401993,0.0709841840853304,0.245041523249259,-0.054371606838992,0.159695214155178,0.280177922305801,-0.0563152269843988,0.0601807572328539,-0.412919185819258,-0.60529536304731,0.252459133225245,0.334958844079421,0.0398426173621611,0.0168152972817587,-0.191454662491924,-0.0679847662263998,-0.233605247999458,0.125154672121422,-0.164073343705042,-0.0712259946519731,0.0787375478622076,-0.106922836279533,0.111574058763565,-0.170145814733631,-0.222052784427945
healthy,0.0923107965751782,0.35216080297237,0.381228866436848,0.259359017634177,-0.0681870691650997,-0.141634649810139,0.355112553806734,-0.107148522995165,0.176154275552462,0.585622481828697,0.142841758104589,0.385635625766961,0.143848603302264,-0.0421153334459775,0.104389411011432,-0.0447836781802291,0.206714373513673,0.10056901886302,-0.0240539886408228,0.337909012930499,0.588624181514671,-0.0717398837230945,-0.0943849527520674,0.301268374560972,-0.0987275207678541,-0.146523516979948,0.128159382597771,0.358148323098725,0.0831299019727105,0.195454410229844,-0.220543601840273,-0.0236795198205131,-0.198023876323719
healthy,-0.3592411015394,-0.535909746524236,-0.577369627459403,-0.513915391539154,0.0679398183568956,0.296475822701015,-0.624648049382168,0.0640552960432812,-0.351966155002387,-0.582660161147892,-0.615001397927272,-0.578932840519826,-0.562004200420042,0.005209305210445,-0.438801044333249,0.0,-0.284637542519233,0.220668441375483,0.0295236849465403,-0.56992409038825,-0.46243080086385,0.119534162293306,-0.0674824164625379,-0.443835715080651,0.159984608860719,0.0418286045322372,0.0584937707408441,-0.477083708370837,-0.551459052146231,-0.269580940274001,-0.178135757037913,-0.583864615575005,0.0677231178162819
healthy,-0.0892672639017693,0.518770183357847,0.318856093182797,0.181324117623939,-0.272661644445079,-0.302640258877613,0.314403302051873,-0.476507199522596,-0.0798020554694642,0.412387304368741,0.0830140441841107,0.377343325536359,0.13847269467865,-0.134706162905533,0.0738298462084557,-0.0742668251940757,0.0837471970546856,-0.130900660321302,-0.108208328478403,0.155804293626449,0.354407965696644,-0.0179383395923313,-0.115723140285663,0.318997310129599,-0.0932682549202989,-0.0946894954110424,0.325724214937211,0.276728558246589,0.456721288321353,0.0689536258543306,-0.218712493663397,-0.148537717375263,0.0047328578029901
healthy,-0.336062307285789,-0.254012467450485,-0.293616349719877,-0.287059102027933,-0.311617269395653,-0.164736487367396,-0.276092388368221,0.114687787725183,-0.203844423934571,-0.154356752551132,-0.069577551532717,-0.28872405902312,-0.225029346443309,0.311446232056632,-0.343678872630091,0.346359510747204,-0.511947615222316,-0.437981151010686,0.360369695129085,-0.341614320718763,-0.307152613741008,0.426250822791168,-0.117279679504699,-0.341762687925166,-0.0808808244457292,0.0323383908167327,-0.227130890324738,-0.343146847628817,-0.20179200638956,-0.520143615338631,-0.0618382820755253,0.0288860936909532,0.0220976477476621
healthy,0.311860997285517,-0.590852334390541,-0.508785943044259,-0.0307014939335641,0.644503270251239,0.610028505965141,-0.543976205172633,0.641646364636346,0.10620847974571,-0.454007079914414,-0.254559552281137,-0.534073299739916,-0.227631548041185,0.223332150463635,0.0495027885630975,-0.106348076465647,0.102414295510667,-0.376107274892642,0.290457602350951,-0.244066345163414,-0.383283742917605,-0.163271131325435,0.1083180104147,-0.518651443054591,0.103070514816278,0.279677211148873,-0.37146972881727,-0.173528149394186,-0.503579635725352,0.0014823847588887,0.362682273927652,0.286603589696783,0.0669405332733631
healthy,-0.164022937382713,0.265064277760287,0.23513295341809,0.0416146541281774,-0.331698281717654,-0.174053926040997,0.229178795169428,-0.425729566048488,-0.150286328833484,0.250779765724304,-0.0769919393426023,0.296161979677769,0.17196805840445,0.192875995886813,-0.100659374022978,0.250328805119672,-0.0913079271152339,-0.217085108612069,0.177188760656033,0.0317096467860056,0.253599986216526,0.17579146674126,-0.0439191939718337,0.155692180481133,-0.0423717501638726,-0.111140488729554,0.12019286591554,0.140169399058689,0.213667500128865,-0.257469670168605,-0.276271950534746,-0.175283059589494,-0.0080074509627614
healthy,-0.0266266660924757,0.34432691484125,0.390170772878504,0.14149470886253,-0.254940624021229,-0.147378509842661,0.317355028209491,-0.397393040594265,0.034346099078597,0.480627651312375,0.522097511373196,0.386656340735359,0.365225432188796,0.109238234128887,0.159861915956865,-0.124473191129861,-0.0582327894884758,-0.294419693271058,0.101474821826192,0.141018889513117,0.492374934677593,0.190559767910504,0.196335891871531,0.271389812286907,0.20982260139858,0.0408405415261412,0.134840375790414,0.317932908976447,0.218016396152681,0.140928095497425,-0.0555836015383397,-0.259195136608674,0.253447575250796
healthy,0.0414706384525371,0.0326469335565516,0.0469148753155148,0.149443607914628,0.256572485983089,0.10355836107921,0.0602406124117674,0.339575928489517,0.292977118418243,0.0982040167169886,0.0665879292219815,0.0198462345709243,0.205674378705328,0.0006626854952945,0.328741454817629,0.0349757470599661,0.399065619073168,0.25045270884295,0.0022317846518247,0.167292209939722,-0.0455035009119544,0.0522614374793639,-0.253958016802633,0.0760808750814598,-0.0358464118301635,-0.202743167324967,0.0339458243930209,0.103451028970194,0.227452435892867,0.399292163997745,-0.183649955228582,0.18009163198291,-0.172834132672242
