group,CD11b,CD47,CD33,CD11c,CD45RA,CD123,CD49f,CD14,CD32,CD69,CD64,CD35,CD58,CD39,CD11a,CD54,CD62,CD41,CD226,CD29,CD49b,CD18,CD45,CD36,CD49d,CD305,CD99,CD371,IgKappaLight,CD328,CD101,CD88,CD224
healthy,-0.439043632366453,-0.023273439331712,-0.326511973292407,-0.240892981270811,0.594318637241036,0.645836748850163,-0.0357644935403972,-0.1595367989475,-0.129657429717977,-0.0331829058594311,-0.0326527252625506,-0.435793027663201,-0.224404472012798,-0.102679979176662,0.0699342045016607,0.277807515929549,-0.0668181328837419,-0.119750580178259,0.0512071628966194,-0.0339480152733706,-0.0669039768567743,-0.105541895693197,0.072128792509035,-0.303289006698283,0.611299565740199,-0.0900054829568212,0.120280766570307,-0.251370113262696,-0.0986782278370612,0.10813921305644,-0.0213411295358439,0.0095320970314173,-0.228859838740792
healthy,-0.512519244793777,0.0945805442039016,-0.445263754963131,-0.42354752451179,0.0663052489622523,0.240190455858559,0.0039515434573101,-0.315637257940255,-0.424033708775626,-0.19234638818002,-0.0813480394674296,-0.376873835183535,-0.51686126165148,-0.150826149788556,-0.382369763234228,0.335725853506764,0.0157207908182368,-0.152218037240858,-0.109519502981968,-0.0936684849541051,-0.0404042247659869,-0.225481306633102,0.0563254728202987,-0.474596872214569,0.538838227048667,-0.42850198072298,0.183952291405917,-0.43440563973746,0.239625695159721,-0.228853994253706,-0.175583672010211,-0.207017509191421,-0.0029245701867099
healthy,-0.0018580775224458,0.224673706903231,0.0935250099401433,0.0544383310092483,-0.0277042801239942,0.0662559204324826,0.27658835882633,0.157292088791285,-0.0507734157990586,0.423959464021246,0.0326298382143316,-0.0476791733583369,0.198942416804299,0.0821612845035153,0.0088039557772489,0.122682611999839,0.318288715278562,0.171222631014367,0.179056722071835,0.168477514086972,0.297365347352163,0.058502909563324,0.0180975278379474,0.0825191123421808,0.10664863373564,0.125158015705509,0.0549554682051925,-0.0144701621791844,-0.290299817084987,0.226684995462497,0.0011285306032013,0.168162557888224,0.255960566066973
healthy,0.0821651465713724,-0.379129465614254,-0.0679272509391437,-0.167152715271527,-0.0547392225953289,0.110220462694539,-0.346393973049855,-0.0618184203272664,0.0173375542942232,-0.308762761127778,-0.095761665478099,-0.0927223849137871,-0.15011101110111,-0.004783684008716,0.114557799453859,0.142534805825536,-0.304023580301942,-0.374450568603697,-0.208460306194608,-0.143791255525877,-0.215159958318601,-0.0464820426864689,-0.0959438822203005,-0.350556107280628,0.183757249536753,-0.0664626462646265,-0.185477709591103,-0.093033303330333,0.0452155441105319,0.0074475267840536,0.10524801142914,-0.0523200706243882,-0.224635137775677
healthy,-0.696272806175297,-0.163116326241142,-0.425933039250702,-0.317117642718688,0.327444301449086,0.310960153580224,-0.138928090719157,-0.504041770180529,-0.205127768842142,-0.0375642505820588,-0.56296389432914,-0.681562537426276,-0.425776036991205,-0.384629266442254,-0.304724281237707,-0.264967093321986,-0.0372516007199937,-0.300225528637661,-0.0034444903833697,-0.190090192825473,-0.222054726982188,-0.375403128636656,-0.220617126015746,-0.553217356239839,-0.114017852909992,-0.408877753837203,-0.411049193890362,-0.449275685613561,-0.102285650272193,-0.557070669057322,-0.119540916096921,-0.0152864113359446,-0.387610952236663
healthy,-0.0303874378600174,0.248712503765705,0.110455298666456,0.11847234277598,0.203835177098077,0.256727077295097,0.475330926686957,0.109950671504334,0.0116311183710586,0.27390909695568,0.172075774358019,-0.0118835319182514,0.0165954802766965,0.097148333365728,0.197684007061409,0.509062591734639,0.54059595426494,0.35242707996066,0.108733645659805,0.280073755307126,0.435705849701621,0.104659238619761,0.0895109585702177,0.132222307706222,0.444391764931965,0.274641163436022,0.0967918350786554,0.164191588416318,-0.244967868667378,0.0733372873546283,0.421755341266893,-0.173689849581373,0.26808311649237
healthy,0.61798110606723,0.0409976904121931,0.58680466552756,0.192223248095469,-0.564299487107435,-0.522072860510217,0.340619517386805,0.521291473907804,0.0041407896970056,0.274850284590476,0.490637634874107,0.550573829001421,0.374251973348832,0.55595154620414,0.154198191091234,0.0664406294758059,0.266947813159913,0.294773397856203,0.0350652268457211,0.19219656354189,0.280911563820615,0.376477901224651,0.0141770000818832,0.507257887699344,-0.183892057522668,0.332129521290793,0.433245761342532,0.288373744552182,-0.0623131476746176,0.558497324206433,0.0655871364504524,-0.193780323232862,0.583062220083093
healthy,0.572456772079951,-0.124808707566286,0.409828668228298,0.336520661691956,-0.439087973684207,-0.197262661442057,-0.0554014644699473,0.583803964923532,0.270399713768409,0.0850010692017905,0.40869046626097,0.536173482550353,0.340913641738753,0.447468081422449,0.238010520874949,0.14732782900245,-0.200538299549259,-0.0656863155496984,-0.162131720702867,-0.0525759223617306,0.0558446263300601,0.377575316537205,0.284646289989311,0.331696841110385,0.0073965577678726,0.372177307779539,0.179662258144064,0.329721582660638,0.0285191106925728,0.441097927275795,0.0222028036777249,0.230470726339234,0.270231740698055
healthy,-0.517256200814297,0.340388501002706,-0.434204139529192,-0.163326771456836,0.28838874699287,0.360903076647467,-0.0512912283195601,-0.448340909668903,0.0233420769944706,-0.111176926156274,-0.544576548908693,-0.557192965174939,-0.306065888874864,-0.258259085190972,-0.131501844692078,-0.0144847443083228,0.0801995192615148,-0.0756059215584739,0.174272494659589,0.0356417062519281,-0.0178205116657678,-0.291564691368668,0.0134319334652131,-0.344647363550531,0.127316310999043,-0.21983094693793,-0.081155630394152,-0.380066551417465,-0.2306688008516,-0.174951762249054,-0.314017163741513,0.203047051532878,-0.439869966324531
healthy,0.554758972586194,0.203811814564415,0.444346453658156,0.393503191016236,-0.160346968878913,-0.123127008529128,0.12524856683616,0.408590432490164,0.342759023314211,0.233847622289752,0.400543711744208,0.496359498037435,0.395584438838378,0.386116226538106,0.275564187886427,0.253170630012494,0.0221647991656356,0.232455014976817,-0.0957676582076694,0.0116706565713576,0.163910609053323,0.373459601716288,0.30188823613089,0.397967361592854,0.0014663780388645,0.356675784112529,-0.0009123930732315,0.388844493240737,-0.0555527960431942,0.463975178343842,0.137653772964166,0.308153489403838,0.33844447007437
