group,CD11b,CD33,CD45RA,CD123,CD49f,CD44,CD14,CD16,IgM,CD69,CD107a,CD95,HLA-DR,CD64,CD35,IgA,CD244,CD62,CD29,CD49b,IgG-Fc,CD18,CD38,CD36,CD305,CD99,CD371,GARP,CD328,CD82,CD360,CD88,CD224
healthy,0.323542425918588,0.304293811035912,-0.490893765068959,-0.52390245446811,0.226430633287215,-0.37159178793728,0.138924215413938,-0.514727890200736,0.164909491021814,0.477121327992323,0.31802309103712,-0.144183229889565,-0.0189571505788464,0.15120896868276,0.360068115946921,0.195376501642605,-0.0989044690824681,0.378146139667265,0.0120009932927654,0.0827546361545249,0.0721351456307695,0.173574577670772,0.166532062486498,0.27765663061188,0.120080396669149,-0.101068736111284,0.149579831932773,-0.107656476538522,0.22740579441289,0.394791084779207,-0.223779443054182,-0.148579961597198,0.0809405058439046
healthy,0.280771412365286,0.141236528644356,-0.303862465442905,-0.0075891662882138,-0.200399703906443,0.0419188393428425,-0.0850480607433042,-0.0184532195678188,-0.0625182352599379,0.192845664982564,0.179163745887504,0.0195952032878932,0.0863317427502865,0.198476055849249,0.232152985981687,0.123451146229343,0.0111169828485052,-0.254856477436215,0.039309753666231,0.154958866540433,0.0356338033033743,0.538903585968985,0.117336913860866,0.103638278907706,0.203712727498458,-0.150244510521825,0.231504740296572,-0.139884638388779,0.306201575019696,0.150246586427291,0.0033285817053569,-0.0478357445718897,0.211012170138072
healthy,-0.215922779885918,0.0113801424191656,-0.0625726677652384,-0.0757010686270526,-0.0435029722526082,-0.0893954714322261,-0.156571927904659,-0.0826722611299769,0.431211711579661,-0.0746810153829295,-0.0619986095914014,-0.11225976372331,-0.0422214641063298,0.193533136881451,-0.0517928404785038,0.436013226383514,-0.313513820992896,0.0014827176123899,0.0107698005151674,-0.157667761830871,0.440271031836078,-0.115969625898384,-0.128015082344266,-0.126640580290428,-0.0452371721621908,-0.0209407322387811,0.0387852306723351,0.0088604459433773,-0.0375746968808031,-0.167814010929619,-0.0357371885631756,-0.271808915192053,-0.146750858891699
healthy,0.310705713473516,0.25809474031278,-0.199014964732966,-0.064567950737335,-0.442684254616308,0.316664454168684,0.390716949019139,-0.0374740063271924,0.157810712827813,-0.450148356978349,0.100214769535291,0.12709040058295,0.37137225134356,0.260865915747747,0.169338965976383,-0.0299806367580303,0.132047166191034,-0.531117490604716,-0.29309510160801,-0.326223502659725,0.131739799128716,0.254007021027052,0.396615308324997,-0.0136814091852077,0.195811581158116,-0.205569478559616,0.181470147014701,-0.077699233172071,0.361952202197121,0.154868066834456,0.228824649902754,0.226556230553655,0.16836173125587
healthy,-0.0602786351471662,-0.123057759495414,-0.0142129114281774,-0.0596326622463969,0.519971184676653,-0.130238046670864,-0.153407281051858,0.0953666848735734,-0.0583619025314485,0.36843932375271,0.0966820709299517,-0.240236595340414,-0.0718026029745515,-0.0420149561817299,0.0399121515077804,0.12188677024312,0.0219139324757842,0.524708614173086,0.325837319170827,0.360567758522782,0.0479927979400916,-0.075684217208988,-0.0151523817919473,0.135948645847196,-0.0507393620551662,-0.168712583439817,-0.0147220575876199,0.300571158201224,-0.231298364199436,0.0750120823484299,0.278521557511572,0.0650825741329023,0.17461945663571
healthy,-0.159086246350509,-0.0084747100134143,0.0269268065730687,0.0178625300350012,0.271705036449863,-0.116276921287762,-0.172133428500287,-0.059910772255318,-0.0220953640044773,0.287487957614397,0.0789174652100765,-0.164698852059862,-0.0266501469475897,0.132312553038154,-0.109287461532392,-0.0201989198065221,0.0049051772797112,0.272280757395504,0.132427919187817,0.304714699770435,-0.019600753131125,-0.128247420208848,-0.0127575785634867,-0.0793223374939157,0.0253138587071615,-0.201380227365339,-0.036905231594729,0.290033104058711,-0.0487941628782516,-0.100155926196033,-0.0255543629239257,-0.37902176604885,0.168749064654681
healthy,-0.598736557214163,-0.603311177978492,0.646354275424042,0.562643561144022,-0.516531450196943,0.0257593499584325,-0.559399197312382,0.587274287755313,0.240553409858461,-0.451790473645702,-0.085090335785293,0.0554337740353052,-0.181913787811283,-0.503471079466988,-0.568494384089426,0.0664204845518863,-0.0243504755161589,-0.459772687770524,-0.29862363764391,-0.414547774013907,0.270883587142033,-0.261806218283929,-0.386163199873316,-0.593136357900163,-0.315358230583706,-0.410334055964418,-0.285944119435792,-0.198823688464695,-0.562058844735184,-0.0706774907790859,0.231607603360153,0.236962750474194,-0.592381495961743
healthy,-0.291972166745383,-0.30709803054932,0.416682036400742,0.105478498175277,-0.0069058690159102,0.0017518981246423,-0.240012644662147,0.338130862895622,-0.0379610215527275,-0.019089149664963,-0.701872191874209,-0.151011032484326,0.0452383016778404,-0.318550233208837,-0.322786875999358,-0.0686052682056163,-0.1383167037385,-0.0365625187207401,0.0661963017137984,0.0693949190435804,-0.0676804050879406,-0.109068313562433,-0.369489423200661,-0.263950815259586,-0.0788200502140742,0.0691879646719904,-0.209863426632269,0.0105766561189915,-0.313739070316712,0.0345835058745359,0.111350035776986,0.0970252147664445,-0.264411860484029
healthy,0.626472750285769,0.561659129250447,-0.148927913757098,-0.149488093024149,0.264146174405674,0.343109103706063,0.541779213326977,-0.230860179672953,-0.192736139519012,0.407436496328785,0.094350139285609,0.638912051994651,-0.213757145757986,0.675411109780416,0.675815929153497,-0.262702224758364,0.355055248323487,0.13226081912573,0.318101278626025,0.254338947168197,-0.20780776144849,0.501178748853288,0.607339546431202,0.531143478954518,0.417286032465047,0.115376900741397,0.531120282193998,0.0225878537122947,0.3028315413129,0.124774283635918,-0.303610591163062,0.0426400764738153,0.522249787982572
healthy,0.263694888375363,0.241705953302403,-0.231937749324935,-0.0921955368100535,0.135960439450986,-0.15125322610849,0.227961858434818,-0.364055910539718,0.150353652381413,0.157437193049413,0.217606001551577,0.0067442896308679,-0.008036727666639,0.154003023251156,0.245857738108928,0.0703118914645086,-0.0306971548755365,0.051478333731384,0.102213819759797,0.0390331367236955,0.0769141891753029,0.160878113306674,0.219492314957541,0.230346784109927,0.0991980711984944,-0.0365293374109081,0.180933092654559,0.167180102603885,0.012351337606147,-0.0649201755184688,0.0633930274806522,-0.0544466530169528,0.236258084781657
healthy,0.0204365208543607,-0.1118137896833,-0.318795299600986,-0.265149545779487,-0.27606128653004,-0.258464725099267,-0.145210479982435,-0.0373713572866387,0.22709499243124,-0.11341263589911,0.0949620768448264,-0.15273003902903,-0.399369778425609,-0.32956817704456,0.129279929200659,0.23051514598739,-0.240171904771276,-0.264809244860249,-0.303826498572269,-0.27815681562628,0.214839353778872,-0.247276630399255,-0.109587895142916,-0.232695831698357,-0.125355885324158,-0.232056627933822,-0.0597143086601804,-0.285656254003521,-0.166208998433238,0.0042807456845721,-0.0484436258043746,0.0219777485812605,-0.173726578070894
healthy,-0.654843811191426,-0.52604956127802,0.301655699324052,0.135847122162265,-0.169316432686595,0.0,0.0,0.243400965802581,0.169808902702831,-0.179455141230703,0.239582001126285,0.0,0.0029914476575324,0.0,-0.598836524082176,0.169808902702831,-0.243557555880546,-0.190384827680715,0.0,-0.216968362843901,0.169808902702831,0.0,0.0,-0.55157224970862,-0.326009591307043,0.0,-0.552616620652353,0.0,-0.117649118452889,-0.327189856052413,0.575330610358423,0.0215923376411498,-0.135847122162265
mild,0.404469517203581,0.340261662946013,0.0214292201948696,0.0440671105312259,0.147639532893611,-0.0784143367459934,0.225338747670918,-0.0402651534143929,-0.552983706239216,0.220635698155832,-0.180102557981402,0.269737726974822,0.251046930835775,0.313204683640709,0.236107159346386,-0.560514035287258,0.34468184505485,-0.137096285717387,0.369839949072635,0.171817939786568,-0.552983706239216,0.472382996851328,0.436158399748604,0.315610418742859,0.322204939592412,0.265045737591009,0.337143868789438,0.368417907778068,0.141829047287649,0.405796132981122,0.0771823456000843,0.346215220563268,0.218817128280047
mild,-0.0197646567453533,-0.109863595242061,0.0734744999246224,0.212232016579446,0.0043012276173716,0.109498258210878,-0.041784443126949,0.0093437535300224,0.349131057402023,0.0500960214063398,-0.272092160901447,-0.132958457791391,0.026072853433987,-0.22424484836314,-0.0563080122654728,0.31468882612982,-0.0645082971205585,-0.005891003738782,-0.0584284962184394,0.0916829091365412,0.303655937858609,0.0596150178734713,-0.0674624237173681,-0.0621906760429729,0.0340332592085762,-0.119048969954864,-0.0231852663930358,-0.0407638496343504,0.260369476997088,-0.0751920884238178,-0.270058083787676,-0.165603644652641,-0.0807852188815711
mild,-0.240435870549494,-0.0988665760604944,0.0842919552792151,0.0812218522197295,0.304792596337149,-0.0825603180796234,0.0152585887167382,-0.197367163570598,-0.24926415801103,0.251312020138531,-0.0889345556687783,0.0372143766383304,-0.333060477938054,-0.0704004312966703,-0.157131143260778,-0.284948587376122,0.140136622022641,0.368752636610245,0.221032753763463,0.151362970292721,-0.249602474618194,-0.0381350639783148,0.0834664083024876,-0.0929447147105189,-0.0995976352071311,0.0752181148601385,-0.15591741572003,0.144455654663694,-0.273972655548928,-0.10242284008632,-0.217375310309819,-0.266062466288031,0.0815730698199568
mild,-0.136788322958211,-0.0185397450970164,0.0505418131497974,0.251990518199011,0.0164278659151068,-0.394831698530199,-0.25070446051957,-0.0859873585959006,0.166530659664897,-0.106982736571072,-0.0107037326232093,-0.132655252896281,0.0894364165210338,0.0327725722985671,-0.16664492079434,0.146637280142591,-0.141719052132324,0.0688637509162039,-0.0249329238242523,-0.150337776929415,0.103293151348232,-0.186086553600724,0.244881045990409,-0.0773949826785556,-0.0092723791878319,0.0637464612846421,-0.0336162325626768,-0.041980955114527,-0.24559803777398,-0.204822020420824,-0.0090067188968138,-0.266186331970922,0.0939233561490472
mild,0.45994826021609,0.402841728407339,-0.12093239499644,-0.129045310977625,0.241431962408372,0.0582851090536915,0.456494822031461,-0.0528590928912119,-0.150460323046802,0.356021279132155,0.223804651222278,0.248368236643805,0.0609889230679078,0.518795860429711,0.444819321711717,-0.099100652589119,0.23376285305567,0.121858980332861,0.10082554287638,0.223824023883156,-0.1327264887191,0.459814090616512,0.488086977457896,0.279782002427041,0.409936359415548,0.103741353489161,0.326353736760977,-0.0346703871021924,0.313313958187421,0.259569777104665,-0.152218132674551,0.156563452213551,0.386060570426204
mild,0.0374588345744725,-0.0421649567998448,-0.107933937412716,-0.0994230106002927,-0.435920541776971,-0.185694389143469,0.0096263785174309,0.148460708400916,0.166287970863311,-0.480150553788115,0.234795418180169,-0.0950687733166902,0.0468220946070299,-0.029691359956452,-0.003698732476864,0.333530992176426,-0.203560449369129,-0.429174921556048,-0.375812323242981,-0.47794297077394,0.211287311130172,-0.195555102025761,0.0010627861824775,-0.260003897828931,-0.0386220223104659,-0.177270246263523,-0.0740018147869511,-0.0253421777746658,-0.147787549163328,-0.029163657816181,0.342237866128967,0.0673591790049928,0.0840878336492796
mild,0.0125263214732952,0.247539114866559,0.0231298870224779,0.165384892586128,-0.270713595698625,0.306839045020322,0.0949794808725091,0.289119661508781,-0.269997168345007,-0.0139258060453599,0.147542501072973,0.170343402012522,-0.0531582499533609,0.0146859187955078,0.0333212492393076,-0.369372839101674,0.143060440932148,-0.325263039895563,-0.185492579768028,-0.207121039251959,-0.422505776146871,0.0901679175017373,0.0562137479945699,-0.085678143897322,0.0476366777736641,0.0317054587122739,0.0637726767863754,-0.159843653621226,0.139392817475009,-0.0974209169014027,-0.0879509048379665,-0.0673476738538119,-0.13893727057938
mild,-0.65275020825524,-0.507214206437292,0.20125975490438,-0.100858363763914,0.100759122596042,-0.492003872625093,-0.245765495766809,-0.0274153962759626,0.506676338385763,-0.292330067624817,-0.407445126379214,-0.599798810258416,-0.196765456390384,-0.549700113249802,-0.544693929821566,0.49801962254466,-0.595115846340624,0.0262402779528549,-0.0019829821793112,-0.0866045912660084,0.436908225551472,-0.601267849275721,-0.631394755333466,-0.404080935712456,-0.571001686326734,0.243789082087621,-0.497908307009306,0.122193960922372,-0.489583335117907,-0.170777838061128,0.148991148920302,-0.61956993538395,-0.296023194890763
