group,CD11b,CD33,CD11c,CD45RA,CD123,CD49f,CD14,CD16,CD45RO,CD107a,CD95,CD64,CD1d,CD35,CD235ab,CD54,CD62,CD41,CD49b,IgG-Fc,CD18,CD38,CD45,CD36,CD49d,CD305,CD371,TCR-Vb13-1,CD101,CD88,CD224
healthy,-0.598765718900567,-0.496765950188805,-0.457963389541688,0.569319865008878,0.478448827713049,0.0223926057478451,-0.35861297746124,0.314982738779555,-0.20123629866855,-0.236430001837848,-0.258503266533395,-0.501338564985681,0.0070918768622492,-0.572873034434971,0.0523106946880302,-0.198460313413255,-0.0334885172538611,-0.275071002312189,0.0184056909457463,0.0567155169238893,-0.367719318735467,-0.429831764278601,-0.201133990875854,-0.400293188004568,0.244206262766999,-0.383446014074675,-0.479612714651078,-0.137797781699428,-0.208002926914424,-0.292677459139315,-0.371268962408195
healthy,-0.526294465602463,-0.501337006725549,-0.531480431083381,0.17696036643568,-0.187732008182133,0.206496370954864,-0.461666241778663,-0.0270435114355965,-0.704092899023811,-0.144181906321079,-0.61915963915895,-0.602337404469148,-0.602950141726484,-0.475569240742241,0.421132157361763,0.391910873860795,0.389246780659542,0.138918219389233,-0.132157385295519,-0.0413606645485594,-0.576674152166932,-0.566966125273767,-0.719912482104624,-0.460173405720768,-0.258191603527059,-0.48151754928008,-0.551089863058099,-0.615424668165644,-0.329685500491934,-0.65093971603344,-0.339338764997344
healthy,-0.0832631306721432,0.112821259728711,0.105272895285139,0.279748220394027,0.303442871134372,0.297581681359866,-0.0233238547038475,0.155310161118318,0.0288971406946753,0.348594693540353,0.193546464502905,0.181337699630997,0.244754205204741,-0.0893059417432224,-0.113989652013365,0.41177443046958,0.373281152870167,0.121385212721646,0.211125382203287,-0.376720421374,0.258046120179144,0.25572869263654,0.276546048338996,0.0815625173465149,0.43903614958621,0.336281242255087,0.0809478822232719,-0.0565227543013263,0.297591353600556,0.0692481080050683,0.247466500122224
healthy,-0.0959793568698897,0.120619492786422,-0.0954455445544554,0.011263756212505,0.180213326830121,-0.0972451967270013,0.105153247221402,-0.106797091551253,-0.335115055429338,0.0876712914413749,0.0917474401484182,0.0612884261633459,0.318527266477888,-0.20840334118922,0.0,-0.061857897374942,-0.115749452998985,-0.102277976402069,-0.0446886472718526,-0.141039556835398,-0.0981487593828925,-0.0238848965354823,-0.0677049736125868,0.143030732166057,0.163099713025371,0.0276147614761476,-0.0561296129612961,0.0046941754376619,-0.079464410272321,-0.189987406523851,0.0490642812205817
healthy,-0.0317400212940338,-0.0430687525750351,-0.159947698332025,-0.316135619061308,-0.145590368590673,-0.249532537907732,0.0088309844529702,-0.327776360251479,0.0745651843358334,0.0472562206208516,0.0058752516931677,-0.0314494884115996,0.0708809042102592,-0.119916297737634,-0.0792262256127385,-0.0657532938003575,-0.311006018632384,-0.316087635109492,-0.241492450455083,0.0164731536710811,-0.0717637704797079,-0.0269912161980462,-0.22567089341,-0.113490725687893,-0.150387366147754,-0.0774758026763729,-0.160420940066843,-0.0015485335384188,-0.0807551132291031,-0.137239647315312,-0.062757379396018
healthy,-0.239524974354928,-0.0628028091217549,-0.097727452063442,0.079158322937696,0.220858041969574,0.407204434791512,-0.068427083615707,-0.0778535063668513,-0.238750843948907,-0.397431940292424,0.004456468468863,0.100323601865186,-0.166560755070935,-0.295210289592046,0.0056545656186968,0.0311274695585618,0.468228424425662,0.288081123623911,0.328118979549681,-0.0260912825864069,-0.0783326498672712,0.132772733042263,-0.127162612717332,0.0207409862325548,0.363417216415472,0.112058013559975,-0.0622504537205082,0.101568555932002,0.118782426883897,-0.238705401672147,0.0788379902734374
healthy,0.376306314956979,0.353401008236688,-0.177526732584672,-0.623954638542314,-0.607227961274254,0.370353601252041,0.358551650701227,-0.661590620278285,0.0815547052494171,0.0773596700828384,-0.147421019022972,0.38256343439673,0.283286978352649,0.365527908365761,0.0445088993180087,-0.205292923505985,0.356016481324424,0.326398566621315,0.258193960947947,-0.244237056274763,0.0040578056649063,0.353232697993693,-0.338158937550387,0.388658241304488,-0.254636899602478,0.0443765992820518,0.0639818905786088,0.0502312243941726,-0.136155280928714,-0.497300376055676,0.444699732457624
healthy,0.13955285477196,0.192843253019818,0.0038198008266526,-0.247437806413541,-0.0029525546772167,0.637746456070167,0.18710338379313,-0.254169920279306,-0.0707483945580534,-0.156500000019182,0.0880785028321743,0.244847722976333,0.261579086898783,0.170512515846574,-0.113692586195052,0.02364773030834,0.601275948382158,0.550186266145839,0.564832645196696,-0.301131967551242,0.0271140458025265,0.231500338079768,-0.0619391288675232,0.303278880128344,0.149801331390147,0.174167608479114,0.16335543288302,0.0721103478644847,0.200411488462969,-0.203861425943842,0.39310824794807
healthy,-0.428846993161375,-0.460884669412511,-0.31178239884884,-0.0123675750720458,0.0182630971365711,-0.267983187653312,-0.416811293708784,0.0811154954976134,-0.11000292767566,-0.334928320123473,-0.443013923770977,-0.46964852732314,-0.271786492818072,-0.518798841044565,0.0169451934998834,-0.0714843218141526,-0.103003803886077,-0.356800930113401,-0.197866393106147,0.453875146209703,-0.388134983351685,-0.460090729095228,-0.211897969191076,-0.518725860827985,-0.0329862807271939,-0.300049589245235,-0.432985920278197,0.130258943062917,-0.271357707907712,-0.0310895903246657,-0.366523738795894
healthy,0.002899018387199,0.0507033423266914,-0.0860137238275838,-0.119939664234217,-0.154236953927823,-0.137751444355115,-0.111325149140573,-0.263290480831984,-0.0557665277490764,0.199187083490225,-0.0394466465682975,0.12859412698947,-0.0614496480694191,0.0838180013833957,0.0935117345149899,-0.264261735912165,-0.171194731533854,-0.100670279917659,-0.118494938538476,0.25885206996388,-0.174866365258693,0.0171258897846219,-0.254972309432788,0.0155994953221606,-0.310797133928371,-0.109743013443662,-0.0163003710010386,0.054062112326529,-0.214666897612107,-0.359897876103979,-0.0539882375939607
