group,CD86,CD11b,CD33,CD11c,CD45RA,CD49f,CD14,CD16,CD32,CD107a,CD64,CD1d,CD35,CD39,CD235ab,CD54,CD62,CD41,CD29,CD49b,CD18,CD45,CD71,CD36,CD49d,CD99,CD371,GARP,CD328,CD101,CD360,CD88
healthy,0.11680418814397,0.188080532596872,0.169523116295856,0.220614564069947,-0.0152891041767689,0.0274866582402459,0.13348371938835,0.161303956235216,0.361731797010702,-0.0510232907553651,-0.0666949281958479,0.0023499710312778,0.202694856638919,0.388656297261806,0.296383458596754,0.189894212443603,-0.196601034269702,-0.101251331787307,0.163410785383682,-0.0001419462026664,0.420361242259703,0.311448614713201,0.281602018440241,0.161441889069533,0.242302484197584,-0.271360585860917,0.194446474241871,-0.112026411799581,0.289938469789005,0.244070897551201,0.0242278543679994,0.410502228587161
healthy,-0.0487951698641151,0.330200145855279,0.22810145044972,0.316262863625314,0.0968232277892492,0.344235885752532,0.228963039247748,-0.164170022361974,0.189044647921562,0.0821600502249294,-0.0815125451084153,-0.319719224537996,0.458066607244145,0.0981386322343864,-0.0082548826292852,0.228078611611071,0.455453768276916,0.644311297750996,0.132157385295519,0.432589702178501,0.114535367045179,-0.0603776651095288,0.237475391933999,0.356940280366259,-0.206207820975577,0.115384326872466,0.369581071225995,0.128594514225036,0.12877636332604,0.29061286433823,-0.244317897173201,0.185739130451463
healthy,-0.0380466008596426,-0.154200751338401,0.0418360960328231,-0.0200382026828576,-0.0173553952044837,-0.149843571092317,0.0252544554987844,0.100961490796997,-0.237264440004185,0.505981393462492,0.115389765852556,0.277276070638262,-0.185644482826328,0.310749740690663,0.120688065416391,0.0789045674932914,-0.113397923272108,-0.239495170149489,-0.0930717131945484,-0.0781720168206331,0.084825818232673,-0.0314442073844468,0.184585642513997,-0.11130750412533,0.0572741929362605,-0.0450793749825125,-0.0264170996693434,0.0236836759606981,0.176398858573082,-0.14101905710265,0.23930774547939,-0.0249264413705553
healthy,-0.29888321639074,0.2189990402407,0.0707485489191187,0.388286828682868,-0.138183159478452,0.318232984447279,0.0581806278656385,0.200533127119169,0.26394010917765,0.370135419164745,0.135816400712546,0.0762550804621255,0.473681052311968,0.23283396495121,0.0,-0.102856457218326,0.212525873575272,0.377454150666485,0.088870189393816,0.136939732156196,0.235296588662423,0.231083801632608,-0.103166413929492,0.263031092203681,-0.375364603012173,-0.0265498375655354,0.286672667266727,-0.0256678250919354,0.223677855193592,0.134346132343427,0.0371329720742787,0.319731097032746
healthy,-0.0724431716323631,-0.444973655088094,-0.328142366919538,-0.209453080359016,0.180678668052409,-0.709528495098783,-0.311194996688816,0.23922924568449,-0.247899536143391,0.0814582807738821,-0.438558900363879,-0.116788026610563,-0.440525953409524,-0.210945914857601,-0.0078730808438602,-0.199752243038857,-0.567428517087589,-0.585194699760374,-0.550549152494658,-0.56954028293775,-0.207796786206205,-0.070337450287239,-0.0199458826728124,-0.570454017649405,-0.155675800798052,-0.220598676560238,-0.319902919120124,-0.350827669752723,-0.230937609819898,-0.0928907500509281,0.0483121338463808,-0.0015275847126313
healthy,0.0356232149389048,-0.0925274205002762,-0.0077882111575791,-0.0453247060680186,0.321499582095314,0.0761358032145939,-0.0871995345661167,0.0679926269967735,-0.221377900881988,-0.119080491373434,0.149502766621851,-0.222081006761247,-0.0030852994555353,0.0044790295184881,-0.270516086392251,0.136732747921437,0.183505918367691,-0.0626216993512722,0.012757416715378,0.014017240273603,0.027526121573347,-0.0233453670322201,-0.329571816465046,-0.089978872364399,0.364389452899973,0.259339040779599,-0.0079144638207212,-0.0560003400321726,-0.0752792650391535,0.40795012929364,-0.0195752972398021,-0.314260367105756
healthy,0.0361607289783519,-0.516745613864339,-0.658996386809038,-0.0802571371628685,0.55597055294668,-0.513633633487341,-0.527798490936739,0.633811038640789,0.116018781508583,-0.0625237954941204,-0.65044894762229,-0.564377568792069,-0.442800336375632,-0.476820192151111,0.318783829115442,-0.0188960745297523,-0.471375798145607,-0.456341304005379,-0.333678920427462,-0.380182355851207,-0.24965722628318,0.0084368018621634,0.159430803107526,-0.57111647762753,0.0215161459675806,-0.611895603656473,-0.286678477542035,-0.167538459040626,-0.506642588610957,-0.146518551632335,0.310359706253728,0.413490228578399
healthy,-0.0006450568839547,0.387939984448583,0.280145801682831,0.136344974895281,-0.372690926694301,0.167191607000407,0.399560066125876,-0.412000447744452,0.115241680396854,0.0295468580622845,0.304314255328087,0.118647963502965,0.366891700085874,0.353957307093404,0.238610173961304,-0.0356579400582291,0.0800818755644449,0.142367225099293,0.0799572880790089,0.228350525083249,0.240273183974863,0.136007175453271,0.17700074300309,0.257129746367746,-0.0527676293664879,0.25279633207559,0.208448685585361,0.068323063726186,0.242458315476516,-0.0661349682160079,-0.32045742689164,-0.0077955339873652
healthy,0.206775167047432,-0.497514620401597,-0.450631151916903,-0.144924205330109,0.286430364824127,-0.413902235449016,-0.419751462175907,0.425968091140206,0.004761547877848,-0.0210981797093563,-0.553467839483582,-0.247305713125624,-0.583324672991219,-0.230749325917106,0.118087918111453,0.0963524311951588,-0.304359841556911,-0.411206164338311,-0.315612137195406,-0.399553942683453,-0.252416706768839,0.0633282535245903,0.0688849147556691,-0.510117671342876,0.168684818474691,-0.0607636712659458,-0.402903880167478,-0.197754767943726,-0.0033620345849965,-0.279944559722653,0.255090578896827,0.208434502486479
healthy,0.250752838248958,0.379884262320556,0.335434619546823,0.332803994349817,-0.138444111534706,0.586031358402115,0.250718074344033,-0.12109954665913,0.275133816151257,0.30330727806624,0.29852292065531,-0.0998453507078922,0.39065745944872,0.30579579067661,0.0695907594546803,0.271934551236938,0.514752094141435,0.537258177627108,0.272336893303846,0.557165444565247,0.274754760260183,0.290192285570661,0.0420129153617777,0.448279617029798,0.0956425587876474,-0.017287447703335,0.306136993827001,0.223891814991466,0.214677169645251,0.112056560594991,-0.146143978456548,0.191370398106105
