group,CD275,CD11b,CD33,CD11c,CD45RA,CD49f,CD14,CD107a,CD64,CD35,CD39,CD11a,CD244,CD235ab,CD54,CD62,CD41,CD83,CD226,CD49b,CD18,CD38,CD71,CD193,CD36,CD158,CD305,CD319,CD371,CD328,TCR-Vb13-1,CD101,CD360,CD88,CD258
healthy,-0.13164398638306,-0.138352625242952,-0.174529511409573,-0.302824363532911,-0.210110453765739,0.0805921554735242,-0.124250201485769,-0.32597477271328,-0.310829910291122,-0.187264671827586,-0.150265639555183,-0.235991363726315,-0.331245657016005,0.112836008516769,-0.486458535668768,0.240298980864301,-0.092935828055137,-0.0467639972501466,-0.0328174372432349,0.101018380897605,-0.413080584069201,-0.150150355965189,-0.0121850621199255,-0.293628224008617,-0.147866426502716,-0.0833897575966375,-0.311529330981283,-0.133727200255426,-0.30153452685422,-0.0731898731845759,-0.108730390261272,-0.281710218479145,-0.24776859934959,-0.53859092593256,-0.224489111877275
healthy,-0.0750502300880834,0.2305323717689,0.256948383437323,0.191313507819464,-0.0182229657743938,-0.017499692453802,0.342631479897021,-0.263120160846926,-0.194527920465593,0.117899683980229,0.027156837751686,0.13226831046342,0.155962343319906,0.35442737998641,-0.23638422331558,0.259078632684542,0.119779457114943,-0.109519502981968,0.0322116185241082,0.039856989216109,-0.161605813473291,0.18265933132836,-0.136475122454532,0.046800028609137,0.289360667693056,-0.225042649623538,0.157587561582572,-0.0872088406803525,0.156470302244551,0.120763611830198,-0.210335013170537,-0.112759412634443,-0.436976206279262,0.0952654132136275,-0.224181085876136
healthy,-0.055804912923903,0.394475369262137,0.343943252810305,0.313752080137217,-0.206905466325417,0.197739345178386,0.373682126047181,0.210864605958748,0.170784420267734,0.41439980341965,0.361988985333097,0.376349850206844,0.401744015733299,-0.265002989894079,0.354484814842899,0.0373916603275477,0.24401832920307,-0.0560362595147205,-0.224188629465107,0.191298280812801,0.270510444513722,0.271700681951084,-0.047684262468624,-0.115764816369727,0.35775865516923,0.117596186906736,0.283521621450259,-0.136215120699662,0.299173358526216,0.352948204042307,-0.200118853225903,0.259101172835523,-0.0168829600774433,0.413242590622962,-0.0944543228481662
healthy,0.130486783828843,0.342090735133483,0.406098831789939,0.414269426942694,-0.244295640792585,-0.180677155282554,0.270772016747151,0.778989906197017,0.425670085591605,0.463935960861024,0.374045675958818,0.322647232666417,0.401314171022848,0.0,0.171123380048879,-0.332031101140822,-0.0524545571445356,-0.105586768722152,-0.249098341067986,-0.225218224510834,0.443085601327587,0.329653580801652,0.276171515359761,0.004737909991429,0.292470124424132,-0.0945379665041964,0.309450945094509,-0.0176654786131293,0.334389438943894,0.464285181022006,0.109788308139852,0.0150114119450508,0.1897475431649,0.356696103332078,0.0020537153009687
healthy,0.214428649236556,-0.351092261684928,-0.311227215880854,-0.179855278127256,0.100054797514475,0.0594999096878333,-0.300672038392062,0.153718041568875,-0.375352836103527,-0.205801728929542,-0.157537048505879,-0.220138453501031,-0.0710523834763207,-0.0141135072009229,-0.234272378888945,0.127209788988027,-0.0019477370087509,0.287744968473513,0.13664161261226,-0.0533423913237006,-0.208595779045436,-0.196618317396301,-0.107565716453485,0.301167614506352,-0.247266270074545,0.258496572503247,-0.243643007728815,0.18745114914187,-0.219653730672298,-0.424483721959068,0.244797018482698,-0.18006321040125,0.381514849866199,0.0755157875644012,0.231501102706316
healthy,-0.0793713473205814,-0.0749151739919514,-0.0421131539493411,-0.0946421526079066,-0.301859733371491,0.107529936301526,-0.0120544712368695,-0.0705848492149004,0.0476479887074287,-0.0596622741260949,-0.0856308288896155,-0.23612475591977,0.0867346105120554,0.135320562963408,-0.197128800495885,0.0657161315067077,0.137060674838709,0.0,0.142168522773651,0.150477567522157,-0.150336185771863,-0.273413889114404,0.182629565163633,-0.0915517294649864,-0.0965242967813304,-0.188698692104103,-0.112468337952984,-0.226438430524924,-0.109319024698177,0.0102703779169399,-0.0592483242936676,-0.415454419997591,-0.139463754707418,0.0604646222901365,-0.0406440578348855
healthy,-0.0994866763994444,0.565932107291138,0.611733972869732,0.320760511020455,-0.384898321973451,0.555979634742529,0.52313357006747,0.0399592006362796,0.517117346495757,0.604486811827009,0.395136412813999,0.289970266390216,0.221885653152104,-0.364373427195546,0.290187870982125,0.531597193199863,0.583788383382572,-0.224721632005546,0.167409587760091,0.482272322274827,0.364606132905464,0.355439131191776,-0.18004758015825,-0.124569527789262,0.617697918189462,-0.146454838978508,0.423126891837215,-0.210426172501128,0.381682168144011,0.472824077192916,-0.109196189246297,0.319809106236288,-0.184694895067872,-0.118138869775684,-0.0713246681106168
healthy,-0.194130009722748,0.546554616946182,0.479565294983233,0.392282726289218,-0.455065372400412,0.030155813080863,0.54764086949873,0.567138796145997,0.458143266591247,0.53689472375098,0.567730773401021,0.314389964021295,0.30573090802143,-0.0132941886078195,0.394588149386513,-0.0414935486123429,0.0576508438073476,-0.224117858801331,-0.189054223238736,0.133518839941308,0.415726202045729,0.430261142155746,0.254910857442169,-0.0656474650168306,0.399664333239174,-0.188467002506435,0.38569825924397,-0.275690511164189,0.394544462629569,0.518602698627586,-0.168106427699164,0.146536100071179,-0.31423242396703,0.226423098764792,-0.146909376797317
healthy,-0.151880166649207,-0.0651434162124312,-0.144966710542986,0.0965225385468608,0.0898913082510389,-0.200692649499446,-0.137320130359562,0.194917503128349,-0.316676732753995,-0.100921355096815,0.121432967259073,0.0185387262738035,0.060041419462048,0.0071250839612295,0.218464402151,-0.161947210067044,-0.10586448459599,-0.209027416803265,-0.0711579787476151,-0.0896896944900881,0.0116675444873512,-0.41173400522433,0.100326110423977,-0.219065189774684,-0.181229670246509,-0.252029085779737,0.013692124555688,-0.0844100426946514,-0.116143215452719,-0.109335104204587,-0.200907207304386,-0.382523113488203,0.0180212341163678,0.370361542392307,-0.163584053163318
healthy,-0.116572971197356,0.635721902175306,0.482925529556194,0.456358810366754,-0.200446414038559,0.251922809217895,0.326638743931861,0.314981088538959,0.35882677952982,0.640275829737729,0.420041964099926,0.355828704896069,0.375236929991793,0.0513523250889311,0.276350454511807,0.189425866516785,0.372379136632663,-0.26773106236221,-0.0498022555920242,0.309408575169748,0.444546235875145,0.265277917005275,0.137070559845258,-0.171665982116495,0.505458229321865,-0.204046903151929,0.418173781778308,-0.127495002361721,0.44629645243178,0.419699658875924,-0.0946586246396993,0.130280144714791,-0.214392131684526,0.417025985906151,-0.116867205153127
healthy,-0.326017833617898,0.379221317205281,0.272312446654941,0.389330242000962,0.0897174586895775,0.349782506457667,0.423413929813897,-0.104637187740237,0.133223284677176,0.36401589332218,0.18845297269276,0.446755352186539,0.544747981813489,-0.0217948299182628,0.481577426164291,0.330608760689647,0.440761217755854,-0.14256110497777,0.184264848529572,0.305157293581946,0.354073901957687,0.0721499645362748,0.0260731888395636,-0.254576412820592,0.442925601124125,-0.237088358495562,0.358040483627683,-0.172265395641089,0.361922716041866,0.174310332428492,-0.255126550206593,0.189798429381224,0.0272495395149607,0.614690046667409,-0.24487382730335
