group,CD275,CD11b,CD33,CD11c,HLA-ABC,CD49f,CD14,CD16,CD45RO,IgM,CD107a,CD64,CD35,CD58,CX3CR1,IgA,CD235ab,ITGB7,CD54,CD62,CD41,CD83,IgG-Fc,CD38,CD45,CD71,CD193,CD36,CD158,CD49d,CD319,CD371,IgKappaLight,IgLambdaLight,TCR-Vb13-1,CD101,CD360,CD88,CD258
healthy,0.0761654492644845,-0.451338390917532,-0.426493703446634,-0.334210238083439,0.170048068208982,-0.318569307743514,-0.324782287386638,0.485545834496551,0.0323684585454634,-0.268220876603023,-0.42713783403777,-0.269051696542316,-0.507568982129188,-0.268541768919515,0.284976958407343,-0.215551606252185,0.0976553923447397,0.133776731800447,-0.171838939279123,-0.384502204626479,-0.479038952888067,0.213706439046369,-0.159783561438299,-0.209531749032913,-0.123299269547645,0.0347610667838365,0.210860068725257,-0.42177242392565,0.215169355931311,0.32213053264259,0.186816755426498,-0.317975886006577,0.0436229970621155,0.0221588694099559,0.0061632042990175,-0.191010417951809,0.200267682903956,-0.0293464177320411,0.195573652501982
healthy,0.0070584669372669,0.309780406774167,0.140102098695406,0.248683250952111,0.306264060757265,-0.089530684618484,0.0143914978504444,0.0994246743955755,0.1253318273942,-0.0510645127695676,0.384894780743023,0.157185139961838,0.317235232152986,0.316715330814356,-0.0929124729497386,-0.0468163623390156,-0.438573925497834,-0.157158927113434,-0.0974687961793832,-0.122173002930297,0.369232138283233,0.238365977078401,-0.0478829231889092,0.107355973055273,-0.109976498729706,0.223155267797276,-0.211309220083679,0.194878859087594,-0.0050497375037476,-0.221506845587248,-0.310623244743912,0.348675147881047,-0.0422252536726575,-0.0649829875598289,0.110756118046321,0.386997437754731,0.0263623671064272,0.154714929387861,-0.0655043890165503
healthy,0.0742988020231739,-0.342665711904278,-0.346277540065429,-0.260061663578365,-0.168302405419098,-0.325802764245845,-0.274641694961083,0.198331042794526,-0.155724686568501,0.0562710452127806,-0.0775742853971282,-0.271837503781638,-0.302317136358451,-0.156424536915139,0.275007812584714,0.11379123761168,0.338060551433955,0.0134120439284397,-0.335632334166052,-0.32879163141161,-0.329489895235578,0.0096906010043975,0.0656334849314535,-0.164702221258031,-0.152110215945922,0.237690380409696,0.166293994368114,-0.305846646083439,-0.0330340397622626,-0.263135002005004,0.151629156052821,-0.289261533616753,0.0525359736488739,0.0796493032220722,0.199272538053498,-0.32070555108602,0.122462400310645,-0.117006801989057,0.089667786217347
healthy,0.0291973678565961,0.56764282387374,0.4191248245911,0.327944794479448,0.12335542502777,-0.123898740642171,0.451861926774997,0.0667338329148641,0.290243671862489,-0.104682814657759,0.242995112274528,0.470838191281513,0.458223321044953,0.351335133513351,0.0873225715467433,-0.182678395739202,0.0,-0.077016549183752,0.621807490317884,-0.13440090860096,-0.115217407928561,0.084713076751696,-0.143435564279478,0.444751176443364,0.413520592622901,0.130179491170359,0.168436344741448,0.178410376269559,0.0308410453448911,0.524000439514466,-0.0365492660961296,0.395511551155116,0.106729714586488,-0.154725527483474,-0.0383843600228694,0.152335808418376,0.241832678197218,0.365604201634808,0.0048002502215413
healthy,-0.031696661736596,-0.581921911687869,-0.370929176517939,-0.225460685378474,-0.176109039019621,-0.0402781724804836,-0.415959977378621,0.494961834204555,-0.235519362393007,-0.0104883460379483,-0.150470252342295,-0.473323411492304,-0.52189196581173,-0.381685330142049,0.206299864416392,-0.086512386313614,0.069550558269844,-0.0249600146999018,-0.234540227067158,0.0941465684408397,-0.0839807057228715,-0.0637660780433281,-0.106700353002118,-0.434898777179524,-0.0904134000749879,0.120040386227052,-0.113293599132798,-0.361481824443288,-0.111125979049972,-0.102648337666495,-0.108706933733234,-0.323361562795075,-0.094675467996437,-0.0865256785293801,-0.141364144498722,-0.132577637933915,-0.0236130188526808,0.0042827305843759,-0.126435873274822
healthy,0.135326531416613,0.363702359346643,0.189229069675689,0.210786711907204,-0.210680135358945,-0.537764100240759,0.217604125503803,0.0340047850442373,0.388118784584076,0.226428280842643,0.288979878980894,0.152699293941134,0.242444567190089,0.157495290234099,-0.0107137647025276,0.227054465247628,-0.0386650027440622,-0.0632367842912414,-0.306783373110958,-0.674500767964928,-0.472556892729158,0.0,0.211668759101358,0.118649821295057,0.264981949510045,0.185024726202302,0.0664203695711223,-0.0221455498807933,0.0454758620860304,-0.309497937283242,0.178558097569977,0.12800441884321,0.342345262786927,0.232222102376417,0.0112853951035557,-0.0690102779720403,0.0119581313682473,0.429645896152269,0.181903342467398
healthy,0.201646202008815,0.0302760598185318,-0.0598221150976872,0.0723949711422308,-0.102634240026981,-0.0428253730425664,-0.0770374376138705,-0.0197441692891533,0.0556098706860571,-0.0287550744638424,0.197782966041262,0.0334933311612053,0.0378208482732781,-0.0590264417447852,-0.0183861921184175,0.215338519664713,-0.233051234415776,0.156654671821617,-0.226575540906911,-0.06641472397946,-0.0579472169114775,0.281700913422839,0.0459219973802741,0.173270747075917,-0.112665678522242,-0.332623743372323,0.162083630074791,-0.0158861112808262,0.279299862812468,-0.11442048542255,0.300450386638887,0.161736322732797,-0.0430789011223394,0.172259705343172,0.177572010360966,0.15143529383715,0.166381873217911,0.0736939894480384,0.234443297451791
healthy,0.0050671938911803,-0.111516694247904,-0.0516565893243578,-0.138791644705817,0.0642226270770031,0.586476115013408,-0.0379383628807441,-0.109695108272424,-0.211490233849528,-0.19180748095607,-0.108097392450083,-0.0474350735530247,-0.131858610834024,0.0216673132533617,-0.158659580253922,-0.181709824252218,0.0706048090795757,0.0390139393905229,-0.0720048464877269,0.732558350987745,0.631158990031138,-0.0148319408912023,-0.191140559536661,-0.128764087537971,-0.207254973579723,-0.219638504295056,-0.046199718578073,0.108730233115719,-0.0394292101943741,-0.0972070805186559,-0.122160681535853,-0.0941283623216548,-0.309117888624509,-0.217705479690452,-0.0138812465879128,-0.0752515165254781,-0.221042678680048,-0.185269434636753,-0.0970683947517712
healthy,0.149422026549959,-0.123872268466193,-0.232233527583253,0.0421262478390775,-0.0405975616012643,0.228192494934026,-0.0797343661031405,0.344187955846878,-0.0776032637954477,-0.318933242002321,-0.183539606525684,-0.38987989196419,-0.114849605327917,-0.177807927014603,0.150979047816042,-0.23408167538077,-0.0295351904375566,-0.172769135453789,0.210840273937381,0.221110343719753,0.141668134989188,0.147737603099685,-0.265574223715385,-0.443408970952552,0.193639293769388,-0.231351993037133,0.0716291743872249,-0.122566267954387,0.211769148423603,0.128599926909676,0.208693217941694,-0.167830483746865,-0.305691194298238,-0.233837112964984,0.0800948463577024,-0.251168163619445,0.299197594305017,0.48554332739492,0.111726392062953
healthy,0.180622186020767,0.435632473844263,0.252488287874043,0.192498813543485,-0.136912870999159,-0.099717093940819,0.200801547916579,-0.292161102304167,0.294749108026288,-0.0663552094775196,0.383347546242811,0.153688389308325,0.422731974817127,0.157352320240077,0.0560607967602016,-0.174411139051424,0.0469032642174904,-0.159601777109172,-0.089852628562336,-0.189050948447934,0.0019505196709178,-0.0343900380873528,-0.146718621428462,0.145840410091075,0.0982932559006011,0.0852144620968939,0.239815051145547,0.205562840480487,0.103983657294468,-0.412241960883843,0.221728970735723,0.197545495562061,-0.115620129139208,-0.147740448900223,0.180719635922705,-0.190957463153602,0.0463453303077127,0.261879036722326,0.181151990424105
