group,CD274,CD275,CD11b,CD137L,CD33,CD11c,CD49f,IgM,CD107a,CD64,CD35,CD39,CD11a,IgA,CD244,CD235ab,CD54,CD62,CD41,CD83,CD49b,CD38,CD71,CD193,CD36,CD158,CD305,CD319,CD99,CD371,IgLambdaLight,TCR-Vb13-1,CD101,CD360,CD258
healthy,-0.0017139298072882,0.0245034814990317,0.562027809420555,-0.0065358631636092,0.574456432026484,0.451715444782503,0.226557984599525,0.12499033045715,0.272035865343323,0.475163809944856,0.595798925138065,0.365427541165645,0.105449953754335,0.108104387891721,0.121852652049712,0.0854977560164915,0.132220722294486,0.358839592353651,0.496329339502976,-0.204655342804405,0.142182779670868,0.478903505537842,-0.0778199366063953,-0.128719473170246,0.549495205837981,-0.219667129589654,0.369815463874556,-0.118992842070798,0.0582341312357175,0.460394592619657,-0.197824524965208,0.0835329178015674,0.272282116732146,-0.0368788522153291,-0.156472065392211
healthy,-0.197598424059692,-0.0289541194773604,0.273802771250304,0.061247786120168,0.184993112389596,0.178024471274613,-0.524200464922599,-0.301296533288352,-0.0407491158192688,0.246840714299046,0.0768981443967263,0.0512239753998868,0.265428681880303,-0.114808125489832,-0.0515276212321228,-0.0576510351367826,-0.188504814666058,-0.591371234036872,-0.454383411113761,0.109519502981968,-0.295780814709019,0.0907210717126194,-0.185185241677175,0.129810988445142,0.141398590065635,-0.0985796582253354,0.151183540304268,0.143927872939635,-0.294582956871652,0.174945304270318,-0.223697696741849,0.061079571725851,0.0059176399153949,-0.0292915190071413,0.0108779851796437
healthy,-0.0442702414912592,-0.0839325815023929,-0.425688709676274,-0.101096755947854,-0.446868394226396,-0.389143824933098,-0.306990026960873,0.551785759281187,-0.147302955101407,-0.548102394023837,-0.316262271069639,-0.456703444826287,-0.557428474854855,0.550937415382548,-0.489861000625196,0.232198706398011,-0.409059451621188,-0.279973853418772,-0.224166030589311,-0.0964989090133128,-0.220414124958335,-0.502827245331385,0.213077514017863,-0.0825087922999478,-0.388983805398129,-0.121161809846216,-0.590651158093116,-0.0774170272462937,-0.234668845411515,-0.379703983624626,0.585879555864771,-0.016829185313576,-0.38484272227843,0.0068040554737718,-0.0320767324360987
healthy,-0.0010604370892226,-0.206078274338929,-0.102256361201883,-0.0432658332402828,-0.0349600839050524,-0.120504050405041,0.610533115666595,-0.0574403423328918,-0.635108833943271,-0.0287957176588067,-0.117781191501929,-0.184324888215397,-0.20423703641567,0.0355155235441282,-0.102505325738479,0.0,-0.11965914567873,0.625017922256039,0.533940776137757,-0.131658578537391,0.641917823903332,-0.122869188861172,-0.365627811709071,-0.0294916674235719,0.121380502192272,-0.141550677459732,-0.0387878787878788,-0.149811380698469,0.111395497409171,-0.0544374437443744,0.0309431162253206,-0.105633525531983,0.144782065927626,-0.190560544933304,-0.1443291728982
healthy,0.0303299880462736,-0.236834177896949,0.0232134664836177,-0.174908259083286,0.120368237632229,0.291503552841484,0.084086152281444,0.286682713708233,-0.14473781561997,0.200177435805837,0.009544732422662,0.244182805944165,0.363680038467747,0.17962055997916,0.270773626961013,0.039020311517528,0.401083416748772,0.172478082505023,0.134100594188181,-0.106293182126847,0.25274798709668,0.049577493542735,0.150385450768476,-0.107822209453859,0.115746209777875,-0.139621467020077,0.33951187206527,-0.124286938469915,0.218107658038063,0.208883134016747,0.123631848284411,-0.162524835798275,0.485661055223748,-0.0647128392879778,-0.134848140158971
healthy,0.0,-0.0962498768635425,0.0817564901759647,-0.0590663496059935,0.136344985402036,0.0722323049001815,0.0648438578966601,-0.297348137452965,-0.189043367056312,0.286211531306524,0.159244062179437,-0.0611660062815768,0.194574973899099,-0.297670175146958,0.0397477591181763,-0.0372617813006018,0.0657398580495708,0.0647444901825912,-0.0081280764075118,0.0,-0.0205628403336084,0.341818660038636,-0.13186269219488,-0.128540318507587,0.143995391768985,0.113672231513127,0.245184606530213,0.0699735870258613,0.378401719498815,0.112877771640496,-0.355558307622433,-0.0282134877588893,0.304953542108224,0.0962179097592362,-0.0915324366419746
healthy,0.187105183915396,0.085814084567974,-0.631254185813555,0.159390545422783,-0.45466179251682,-0.203332370729803,-0.318463743502674,0.0923225611052918,-0.0884894941743747,-0.36611434553073,-0.627387829882543,-0.299542018516075,-0.171836408864973,0.173967755733178,-0.177487612095969,0.0390901173293118,-0.112595441159653,-0.312861003171545,-0.354759149313173,0.11423058265143,-0.252444833832528,-0.246651291609487,-0.078801209307195,0.104595534475527,-0.461347519113598,0.115258441326517,-0.309312552481982,0.236256355482491,-0.26890947932474,-0.324271267532395,0.2409800330189,0.189111362890845,-0.0689682102076928,0.290571671291242,0.121747038823756
healthy,0.0688503390643687,0.0292093035242634,-0.0566789982034887,0.163566232285669,-0.14407070382976,0.0498848789148104,-0.40026931240542,0.102566216930338,-0.233245844017347,-0.177473033246459,-0.0798441749139707,-0.0887440353677926,0.116657990196718,0.0772992571823783,-0.0768294606607592,0.122018922701882,-0.0343373441143743,-0.494069693890439,-0.439614455830409,0.112013614205275,-0.304446077295295,-0.192767192947019,0.0696491954767237,0.0286244028686488,-0.231928825807954,0.0746695310913555,-0.0094020197975951,0.180041957851469,0.0153049353040107,-0.063638381092402,0.053171418275446,0.0078016120063712,0.0884219189569402,0.319596817921081,0.0893047421855728
healthy,-0.224276552473626,-0.198977283745908,0.513834966732849,-0.210897568214767,0.455328723863775,0.193237936306496,0.125890648962606,0.157440348250568,-0.0938441680272775,0.58735813541866,0.44241930668427,0.341128211793659,0.223376062760938,0.0810521539868809,0.149254495239559,-0.0021181491874854,0.13298102567485,0.0086409340148671,0.160974475731979,-0.168276164036134,0.1169651575977,0.570907804126091,-0.0347537672362815,-0.118565355043984,0.416262023763131,-0.203401524199153,0.268116121257799,-0.24461248744963,0.211739263790747,0.402059496567506,0.107005192294054,-0.17353512341284,0.48954648476485,-0.375266403103667,-0.151287123219282
healthy,-0.0206139627584503,-0.0477025028115868,-0.383246420146762,-0.0498007781416109,-0.304618531542144,-0.228724370698652,0.200943027834038,-0.24713672950361,-0.060630583912736,-0.309837980580662,-0.384290608083455,-0.246749995800757,-0.132141908414844,-0.1287578709082,-0.0062317311439373,0.202123899694774,0.0750615532077746,0.278538833064246,0.098526174835793,0.0736480547219227,0.195655159986144,-0.261601786579647,0.0606749756795843,-0.104153137943697,-0.200973546910225,-0.0145995132535822,-0.219444995983646,-0.182161847309217,-0.13847725817252,-0.247422257624824,-0.153133172169903,-0.099626467432911,0.0035716699397709,-0.0389922397559095,-0.0395398103289162
