group,CD86,CD11b,CD33,CD11c,HLA-ABC,CD45RA,CD123,CD49f,CD4,CD14,CD16,CD32,CD107a,CD95,HLA-DR,CD64,CD1d,CD35,CD58,CX3CR1,CD235ab,CD169,CD62,CD41,CD2,IgG-Fc,CD18,CD38,CD71,CD36,CD158,CD49d,CD305,CD99,CD371,IgKappaLight,IgLambdaLight,CD328,TCR-Vb13-1,CD88
healthy,-0.148368444475627,-0.102401433944036,-0.0880687023653833,-0.113997588588644,0.153912120130758,-0.0111105654365145,-0.0364123075200865,-0.224775066227185,0.061274432088498,-0.270913714062866,0.16769648906629,0.015082822830983,-0.040686104576356,0.073668764838073,-0.0940164772185688,0.0308501596356357,-0.0198908262290304,-0.171999026901682,0.0058898811551915,0.0989331041534952,0.248541516721269,0.134635056599212,-0.183690277321298,-0.18001050810522,0.147590057020162,-0.221867855968633,0.051941505774263,0.16851327671304,0.0044852989398498,-0.105475123581806,0.0720677756290841,0.0318602942940437,-0.101260736205177,0.20146467738159,-0.101132626963829,-0.0190393967473075,0.0104917803415833,-0.157193667674796,0.13232256299658,-0.0595527367317916
healthy,-0.119570967648327,0.130864597682522,0.0579369581071226,0.0222834454258164,-0.103834308659066,0.122511022917009,-0.168293091022848,0.287785264933815,-0.266777330565489,0.140337431016198,-0.162579227571645,-0.0642573535369905,-0.107120065483136,0.099114327003908,-0.117843234930071,0.0111041307665349,-0.261882280487494,0.144315695648651,-0.138780815550084,-0.218812475055276,0.421398443898192,-0.135288797801254,0.228086216500018,0.211094060169395,0.0371445084987153,0.29191084402541,0.0409521041714245,0.0668641888114476,-0.0398142845316481,0.153391135240256,-0.0316157478495508,-0.0553561481916887,0.0595817169563735,-0.13727997941256,0.0250384895875537,0.258066500733884,0.300071692137708,-0.0674542855517355,0.010951420438831,-0.0605053135926279
healthy,-0.156654463871777,-0.345511877261753,-0.314117123751149,-0.272364856287386,-0.151604918746493,0.24084140367569,-0.0288463218846397,-0.0943048753644134,-0.0535387342219977,-0.267509254089588,0.0409365685655063,-0.180914775885065,-0.335153755027797,-0.143252928892921,-0.343968778817008,-0.25812870534103,-0.141574810127635,-0.30984573766689,-0.0066318091145204,0.143001553430443,0.423629792294482,0.0152762767076133,-0.0982230478698312,-0.114228464976293,-0.003311639654667,-0.0082993830729064,-0.289491984172013,-0.307435169180554,0.244920093295742,-0.20980135923464,-0.127932331225461,-0.35118061040778,-0.276129243965709,-0.0723436961664006,-0.304849629979531,-0.0102576715388691,0.0419373469703912,-0.335576372968755,0.0837852020681662,-0.0323999775839493
healthy,0.242248161404452,0.431000960929675,0.470232337360265,0.258169816981698,0.180915688068658,-0.115016301959577,-0.373515333605219,0.30399934337496,-0.0813006106581394,0.434220136556127,-0.23331331645235,0.117072000405575,0.0569234406074931,0.294043813683217,-0.0650466998103732,0.424313722067034,0.16120048946081,0.437400988942258,0.273555355535554,-0.26038354409447,0.0,-0.3228854197168,0.20076101592653,0.340846492485221,-0.213492857111246,-0.0050356766621334,0.29070179136371,0.536467978893559,-0.135176429273287,0.280732915491559,-0.190436827272895,-0.0669419413852292,0.286576657665767,-0.17372451961568,0.355091509150915,0.0976208854967793,-0.095027493544427,0.288251093063388,-0.0893205369768784,0.27754368808963
healthy,-0.353312940109987,0.11239543278731,-0.0831603300727492,-0.240040633317045,-0.171631977648213,-0.459226845623898,-0.451407640246039,0.117510156217299,-0.314006820150826,-0.0342707920999901,-0.371813253091521,-0.251632017327522,0.086237677706768,-0.197253544706642,-0.352123910253096,-0.0364417341804396,0.0221696225500669,0.15360601131579,-0.11997288605171,-0.266259249056848,-0.250143843520442,-0.133589747241893,0.0561941603051601,0.0041674429369184,-0.136504673788327,0.118433979175432,-0.268525761800067,-0.0104006843837231,-0.241804759133777,0.0033555344948255,0.0612776572339424,-0.398635543511734,-0.173418824277892,-0.123877287868138,-0.130533426635199,-0.218606447056455,0.0611052653207112,-0.187423694063351,0.225753371460164,-0.360708599322065
healthy,0.122323017652361,-0.0080091533180778,0.116341829085457,0.0624713958810069,0.285416277054086,0.207753164708802,-0.0004511224672998,0.194780138524023,-0.157076532219745,0.126070665129539,0.167406217553357,-0.154179390673076,-0.242972130950449,0.21408112599266,-0.0415259322588738,0.240568278251189,-0.129938783234409,-0.0821036849996055,0.0167888180164869,-0.152279634727805,-0.389484256890779,-0.0270764328282342,0.185575593383288,0.194746343323089,-0.0480459839919991,-0.2453161804566,0.0533002938951793,0.19865203218158,-0.317238786764713,0.244508491495172,0.123882520855048,-0.119122876805878,0.18550607990856,0.326512768136908,0.10722007417344,-0.0276435881525349,-0.0865726839284119,-0.105577274605038,-0.0253921389830004,-0.216451116678457
healthy,-0.429317663159182,0.48857392968466,0.351061252532317,-0.0618117554227795,-0.14731636649929,-0.686064993401183,-0.634976983663189,0.444527934232023,-0.163244056801918,0.325232721031698,-0.634673911037178,-0.222159132746435,0.0718886251953322,-0.208560752137789,-0.253365200656788,0.248771056089227,0.197502629993447,0.487879953160473,0.0633043379783512,-0.598947537285707,-0.0620471966217888,-0.0628477188289928,0.374237529121229,0.40653906652442,-0.0940344455928318,-0.339491651959007,-0.0108854056460268,0.196940803626229,-0.0496527721577511,0.437128625206795,0.0326331492336962,-0.490505482200904,-0.0038336412628897,0.21382659134041,0.0986386717127438,-0.368303556052875,-0.253709302548976,0.214863122680065,-0.0815547068567944,-0.36097136372654
healthy,0.153243782528327,0.460081851612248,0.449233403824065,0.324823619702812,0.137213687823953,-0.245174413661292,-0.0483645012509473,-0.0110258897457934,-0.120000873852707,0.358215483978444,-0.141486859938269,0.102960472496616,0.68718236829149,0.371048625083451,-0.0665499230091267,0.459130861549132,0.221053246932155,0.525966070225077,0.419656584498639,-0.0962233315489185,-0.0975966552271916,0.0838374415849309,-0.0397788317206584,0.0392253697159703,0.0903061238140353,-0.157370802141137,0.367540817166438,0.512353349054509,0.164379427007545,0.361147694921299,0.0106930169158073,-0.107802124762222,0.279235272183996,0.0736649907700123,0.386651502122112,-0.0906401589635451,-0.111743677498956,0.407255588795943,0.0513726347740545,0.0906252864351913
healthy,0.120942265975719,0.228773783953,0.291898487079063,0.22881696361656,0.0428680650464437,0.236739681262554,0.0866513933177724,0.0682063993527228,0.0925388837872705,0.16528851418146,0.211366160644562,0.113383796748773,0.201512738695184,0.541049669362492,-0.246703769930988,0.339019950016242,0.112187060923192,0.385740981486421,0.332016896734058,0.175127745881531,0.0071338912343583,0.122036580834093,0.0139950272712505,0.0787378412782049,0.0969108749166998,-0.360394859631818,0.375582004653131,0.428797727219686,0.258871197838599,0.207752767196157,-0.0055687857376352,0.0851853286772977,0.29394499218563,0.0437917985481142,0.315360786625763,-0.362606414556442,-0.436476472439516,0.115983195191869,0.0969606686937398,0.117989640760813
healthy,-0.0218812343599454,0.379243781514082,0.359753471977424,0.302959807583194,0.136523429407174,-0.0929257416527562,-0.0404540340472574,0.248933345808267,0.0644914245966484,0.437407274728571,-0.160064559229818,0.159231472644495,-0.122068857664452,0.272266957650074,-0.0064997768282015,0.41740162197083,0.135816496438879,0.39922033248829,0.22664179352643,-0.227194853177204,-0.146574640113342,-0.119973183025801,0.242454456707465,0.285297965941112,-0.0441028292750492,0.0113536427253904,0.351421423541198,0.436801284666288,-0.0879641991909763,0.370959105179359,-0.0449115903264581,0.104414352793453,0.34922720970561,0.0973619450514214,0.351673143031305,-0.0064991886074402,0.00675651081072,0.110838204076423,0.001677583093989,0.168931777468816
