group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD49f,CD44,CD14,CD16,CD335,IgM,CD32,CD69,CD107a,CD95,HLA-DR,CD64,CD1d,CD35,CD58,CD39,CD11a,CD244,CD235ab,XCR1,CD54,CD62,CD41,CD226,CD49b,IgG-Fc,CD38,CD45,CD71,CD36,CD99,CD371,IgKappaLight,IgLambdaLight,CD328,CD82,CD101,CD88,CD224
healthy,0.207345928636991,-0.636089093073487,-0.58940253130758,-0.505571997852907,0.491739134178259,0.554188403599471,-0.326528764762891,0.106751415129152,-0.451024783191637,0.409781420718396,0.135263604949349,0.168871505085348,-0.382226153851347,-0.298279715737659,-0.147238639036911,-0.152078311603906,-0.155412002571509,-0.466902050821496,-0.0780526092531571,-0.630589969801533,-0.424292313717112,-0.47515382294791,-0.0946233195846214,-0.224642915692129,0.131236755391955,0.0118170949870927,-0.294865872170837,-0.370439410904217,-0.481877946453015,0.064214529822184,-0.252664240746234,0.180852892161263,-0.483563027885448,-0.155193948588152,0.217237978653396,-0.520514703539008,0.0603272707409808,-0.520058458165875,0.17848897221573,0.358469161670762,-0.210401294968508,-0.509001627015092,-0.414361417477627,-0.231423215643758,-0.308385561133883
healthy,-0.11081519885028,0.0739810388137104,0.146746616967831,0.0843529697755449,0.256658397473089,-0.248578481756058,0.227947606865976,-0.249474699260257,0.149281299736813,0.0905162235697319,-0.100656310769995,-0.294774274648002,0.079977311401021,0.147411475951073,-0.265389253143126,-0.0814705132550581,0.0231463280186563,-0.108162458948099,-0.379937689814107,0.0491856413580747,0.095736064932622,-0.152696231430139,0.0031627615622767,0.192964855574784,0.354294236718195,0.0193269711144649,-0.163587979552532,0.507646793793462,0.327224177020172,0.0064423237048216,0.160613633889171,-0.384495100822569,0.167485055469451,-0.319231708545549,0.10772638839217,0.174945304270318,-0.109910413737443,0.0503200713070254,-0.329943731551361,-0.467790721799637,0.155758077546735,-0.163380029296809,0.086900136839772,-0.0453992889909785,-0.306193636214632
healthy,-0.255596694591926,-0.537240283306671,-0.409563098582525,-0.452970450490743,-0.0423608227257375,-0.0745272672094402,-0.487678104896416,-0.173976029484166,-0.335155552965501,-0.0115419868304034,0.10251083132494,0.376874680246769,-0.62685306821708,-0.332702016287609,0.225594901468889,-0.313599191131719,-0.260996072887186,-0.152213546514073,0.0078667397397465,-0.459504490369768,-0.411986320450438,-0.179180232062233,-0.519170674654327,-0.590552223252084,0.276569714466804,0.0,-0.437709206553421,-0.411176377669847,-0.520553015048943,-0.0918463536606558,-0.530456794536914,0.415129727668291,-0.288711744938161,-0.578286228874688,0.0982705418214366,-0.547896672826292,-0.147583241475887,-0.406392694063927,0.367257305945595,0.378005013557755,-0.202734065398176,-0.231245971428065,-0.430885983084086,-0.438592665597057,-0.303962618452245
healthy,0.186189544636854,-0.0292846856024173,-0.0299297696343735,-0.0813681368136814,0.0568735069527901,-0.0181117479063162,0.311158204201207,-0.200813508654463,-0.0440022565854426,-0.357355083481603,-0.0559910548969423,-0.169334129197365,-0.110194590498624,0.150806014440882,0.310333147519304,-0.0427000664841695,-0.0857248296578406,-0.069162536536075,-0.253935363637047,-0.0830613028719027,0.0441164116411641,-0.31334630785324,-0.0629884878145284,-0.0942782562157388,0.0,0.0292468853704221,0.0597815651580493,0.232930832973268,0.415095041077348,0.15829735416471,0.268373378617724,-0.115576901455094,-0.0161493106977344,-0.0987881751824884,0.0690909975031536,0.22858154390005,0.11270690597485,-0.0643024302430243,-0.178995720842216,-0.0579872605572545,-0.203333684526435,-0.0522124510221518,-0.439245922641743,-0.148904505726087,-0.158950655551443
healthy,0.0281827703973526,0.325360116573165,0.164869546040441,0.118656835508915,-0.229906610873855,-0.137583579829876,-0.338263776318272,0.0847317234286355,0.157951317963419,-0.301091687099031,-0.0310659986069806,0.1825725413191,0.0162403818325465,-0.290518964261069,-0.122524179633907,0.199595204154923,0.109877441009077,0.156362144941883,0.009356305942463,0.218673560816616,0.0852427829521681,0.323876577123519,0.110796401341254,0.100786557690447,-0.17857893732093,-0.130119679051879,0.0870836238489422,-0.325214012081344,-0.168793801168806,-0.271036920399968,-0.269536940913657,0.0720822133712971,0.100712637565997,0.163224014536766,-0.0788694463193158,0.0174076572874741,0.140466863660328,0.11076239447466,0.0533442244926113,-0.085580032322021,0.365340816467444,-0.0251221351894119,-0.0172324644755074,-0.048001655720985,-0.0234519135184669
healthy,0.131276382421718,0.25241063678687,0.0361082616586444,0.123727609879271,-0.003680911927273,-0.0711525712785941,-0.406723087017652,0.13977358184354,0.106011456607675,-0.0196539863733509,-0.0158177384901019,-0.126024084249019,0.424306985786001,-0.110669300684039,0.0506359628422558,0.0799902359099494,0.0481786044166523,0.0122573010539402,0.236427758614731,0.193979326126411,0.171873305005445,0.129291492291175,0.0720995837665694,0.180680622782912,-0.0486264856644691,0.15799553144978,0.0860889430050602,-0.449688244037846,-0.33666413566551,-0.270246085295767,-0.320196191568949,-0.09370903721009,-0.0019296182856619,0.242946479698494,-0.0524241604356071,-0.0940623649934068,0.0673939690863487,0.0283042689181725,0.0280745092461052,-0.155401358226588,0.275137187962418,0.334104400636341,-0.168672940002441,0.375328603121631,0.0338271863528659
healthy,0.010879976994436,-0.641040969698633,-0.65701097302197,-0.231184287056508,0.497839800297652,0.522608095817713,-0.419052398717539,-0.188894823698353,-0.578004327507507,0.468921357430981,0.0883874900492437,0.104787626055456,-0.127283982809414,-0.422632238201317,-0.218072862975833,-0.0743182934480201,-0.292207740282011,-0.478699690011829,-0.580608232564094,-0.57745384809815,-0.488888606626584,-0.436329389505917,-0.186869112566653,-0.17810760215021,0.0150606099285312,0.14625424012905,-0.1794340989633,-0.383017258119847,-0.420731874830667,-0.0375556083893844,-0.315491318452974,0.204667545345052,-0.38405394012986,-0.20506411689127,0.0201790219197782,-0.595643404572581,-0.494496533188872,-0.301205996600316,0.109504454365802,0.143263754146367,-0.540454726586962,-0.235223979020074,-0.145935074903943,0.113049459063612,-0.584774730495652
healthy,-0.0311116252804602,-0.203666884973376,-0.346212420328424,-0.0787178562512136,0.30540393159896,-0.192297954549302,0.131699104144119,-0.151271710065775,-0.199051054034652,0.377128851903416,0.0115969908202816,0.09385169008808,0.0936193015288639,0.0276420678433024,-0.475880233597867,-0.311546628062714,-0.188162188353168,-0.407519777855837,-0.327978337708494,-0.244838270907546,-0.40220880734596,-0.283482919142448,-0.139813531409652,-0.174091166968246,0.18267901151396,0.129411654461894,-0.121645567127947,0.0464891183490429,0.0983888490997088,0.0835364097518997,0.226811202944948,0.0538841344571295,-0.518729137332805,-0.0862358005122651,-0.07791684760312,-0.278424260700524,-0.219341306073107,-0.249493744625371,-0.0323332132387236,-0.0627201107800023,-0.344459691407893,0.0409684094477706,0.0078765349934138,0.319209532522513,-0.335725826099335
healthy,-0.127913593081596,-0.487850783864114,-0.540064388012864,-0.242828735023433,0.227861682097586,0.0709475011537362,0.0342530087583152,-0.296945113348778,-0.453730801480123,0.465958887761259,-0.0132099675179076,0.0917995558362621,-0.0699243048798355,-0.0372575213012625,-0.419331604486014,-0.566457422149937,-0.0064545550057929,-0.677733924445898,-0.672224676904368,-0.447854502049959,-0.535811309744683,-0.44191036782542,-0.239911223587406,-0.293081845044747,0.102322899210834,-0.0446572783997706,-0.0293442491462178,0.20122299167877,-0.0616127481665827,0.245569182917433,0.067932005435071,0.0496871823507307,-0.709251306946564,-0.118671896649132,-0.245135429525968,-0.431366828043073,-0.273486515993328,-0.475020235228283,0.0188482305292633,0.0609478238219013,-0.407670436612931,-0.0861647955502106,-0.432730165244062,0.240881114398769,-0.506565937320753
healthy,0.0298028640439383,-0.485993025311678,-0.33409561767203,-0.33329622126684,0.177512376865783,0.157627953840608,-0.0759246481953411,-0.0139902661040811,-0.230411867368578,0.150296533895549,-0.10663715827756,-0.27712091446976,-0.212868339624913,-0.299811071536385,-0.265507393601995,-0.0916238219128145,0.0520422113099186,-0.244420585009118,-0.181257078060179,-0.484956007235038,-0.19050064994563,-0.255316255551397,-0.216244742480184,-0.110432448811797,-0.0192275455446659,0.0575153421003171,-0.153291993815455,-0.0207514175568724,-0.200129184460748,0.129497389504399,-0.169195168499983,-0.254847838888347,-0.278642458312835,-0.176411107188523,0.0736568021994557,-0.332448309006428,0.151092292927148,-0.339758797983094,-0.214665146393668,-0.228583277257347,-0.24871805076547,-0.195316762505876,-0.139893584051653,-0.303688358482109,-0.172894502953402
