group,CD86,CD275,CD11b,CD33,CD45RA,CD123,CD14,CD16,CD45RO,IgM,CD69,CD95,CD64,CD35,CD58,CD39,IgA,CD235ab,CD41,CD83,CD49b,IgG-Fc,CD18,CD38,CD71,CD193,CD36,CD158,CD319,CD99,CD371,IgKappaLight,IgLambdaLight,TCR-Vb13-1,CD101,CD360,CD88,CD224,CD258
healthy,0.109406315566238,-0.0191934719642528,-0.333971015761021,-0.260953777423735,0.51642391216982,0.510167554209515,-0.116664157731782,0.407774796062902,-0.117226882981373,-0.337817765153026,-0.309557832207675,0.0240958640501526,-0.158325347564017,-0.379849466617374,-0.228490577064213,-0.211019193516879,-0.243744179143095,0.155486311095326,-0.125520147745734,0.144314701191313,0.0639231066007794,-0.193619345888214,-0.20697344511682,-0.131310476236875,0.181355587134597,0.110380783330715,-0.202717149919586,0.176860732013699,0.178618260405479,0.05845839618271,-0.19327731092437,-0.0388524032947314,-0.016769648906629,-0.118648849272714,-0.151543945522508,0.0902875459575938,0.0753785792119759,-0.165045658880418,0.153251934689053
healthy,-0.179584466284939,-0.0200229980465328,-0.540879993517543,-0.529049509764201,0.162250261533458,0.0928008579453522,-0.591271030330123,0.18898642109111,-0.453082784449939,0.292229002983475,-0.0595387587033547,-0.508662206510622,-0.15636261175691,-0.522729114334333,-0.280966300640532,-0.278235625108592,0.0713049211009622,0.0699002158124963,-0.20914774536184,0.070865560753038,-0.0278178071187946,0.133467682908621,-0.0395652799265755,-0.413681595340728,0.179760952231447,-0.400967517841111,-0.561137671177376,0.0518146978645415,-0.0133143268214279,-0.0623737996701346,-0.557896442751803,0.150564986420865,0.1890907300781,-0.219141310018256,-0.249918956974829,0.169624523704991,-0.598961996974001,-0.245220778988679,-0.197340839835059
healthy,-0.214574812546744,0.0484285537186924,-0.348806815580158,-0.398934809225297,-0.18624052924312,-0.0484299517536129,-0.159047735246533,0.0871292310623454,-0.100246229126632,0.419879857916223,-0.405583589039171,-0.301249723689893,-0.282869745861999,-0.314225120127355,-0.468787488861575,-0.328812737146099,0.397084462929258,0.135068721691012,-0.412166471774577,-0.0869679554719202,-0.291932503351593,0.401412118277473,-0.358950936807153,-0.240938473765805,0.180583609254754,-0.0227117694627568,-0.439577051835573,-0.005688347880104,-0.0112240815487906,-0.182865321851858,-0.313096362777515,0.38277764841993,0.405238367853373,0.105178939705045,-0.438846752190788,0.0208466933285191,-0.324695174396247,-0.558917599962533,0.0178003666589596
healthy,0.150546448114526,0.0580412566834513,-0.235237638445647,-0.0536046616195258,0.168608464239442,0.439145304425809,8.41803214260995e-05,-0.0356755601419868,-0.0584553097651528,-0.160426457647895,-0.598568760234767,0.0876361161795033,-0.0852228409243549,-0.271518410081481,-0.0440444044404441,-0.186527663662321,0.0104728740168323,0.0,-0.402263738505117,0.0910482828750251,-0.438397923939247,-0.218564611254855,0.0188004440661899,-0.172655395307996,0.0769454439138304,-0.0056126010667697,-0.0744316664619806,0.149327216114032,0.102744048025787,0.180776433600934,-0.16982898289829,0.163564602009145,0.0585740956126367,0.105458587316915,-0.126696316816229,0.0619118520591138,-0.118590559345504,-0.106321024496684,0.0928625725847665
healthy,-0.350023187946428,0.10139236961618,-0.445935244965215,-0.302927385672489,0.198452126873157,0.121518596855147,-0.328909374998039,0.188433354790301,0.0207278131588393,-0.0316608707867257,-0.331198653615107,-0.0491365502453609,-0.375895080587147,-0.457638515746594,-0.370259742624874,-0.286350250978169,-0.104430293166307,-0.0123671289828593,-0.521772371900673,0.122842423973527,-0.536933637094861,-0.0756168388953665,-0.361591178156767,-0.320400069418246,0.0382583717652514,-0.010311768061693,-0.539907369403133,0.119955214155607,0.0892793628642509,-0.180769720652636,-0.340347285165387,-0.0553507021530301,-0.07031866973458,0.0433725911346318,-0.115145942093533,-0.0004118386914784,-0.205433733324842,-0.433864951685733,0.0874544398444473
healthy,0.434775234663222,-0.059609298739353,0.315016176122465,0.309713564270496,0.169396814659861,0.238624588500894,0.474529352010125,-0.0709068387693738,0.171083775118548,-0.183132101983667,-0.220981680381137,0.338179685171899,0.399313349788793,0.105981219916358,0.39170226081521,0.319061732366381,-0.184402361776637,-0.106686509547845,0.0209199325789456,0.0,0.100028166334158,-0.177892172980836,0.334606523712704,0.333074213983366,-0.0713687715849803,0.0781284511833973,0.174880010416206,-0.0328611018751928,-0.157998129270545,0.313729938183405,0.277803203661327,0.0581528015773124,-0.261703960051404,0.0394988828624451,0.174855497065055,-0.162028584789282,0.378664363184925,0.191380790569137,0.0956739604550866
healthy,-0.352529402220259,0.108068967327335,0.428809906164985,0.284639951721466,-0.64708218821574,-0.558922239870066,0.356963452898905,-0.609935919859741,0.105144373450923,-0.255011350483257,0.298004841672195,-0.100405569009062,0.238637240581114,0.436193616388811,0.0937394627056011,0.195273903099671,-0.0611157950828178,0.0243555716608655,0.190570212026132,0.0613733623988859,0.252605122029761,-0.325402333583527,0.0140407077837363,0.222243086597283,0.10434717640538,0.0544343476385442,0.308970583250706,0.105079489872766,-0.126723949270128,0.240187232782716,0.0052238871988529,-0.35291841119662,-0.235620252324511,0.0680211692757894,-0.218973182737494,-0.174556027380575,-0.345414920796809,0.392933018236402,0.0634017877398726
healthy,-0.125941923317331,0.0138396712011762,0.122054472977971,0.136465307835974,-0.425505258650999,-0.0166965587298161,0.127382609491025,-0.483972387662226,0.186477013006159,0.0664623583003637,-0.0799232860038558,0.194701973115998,0.188252428774611,0.167212375019605,0.139546152810318,0.0736737961331576,0.0704404899224272,0.195560715124284,-0.300059252648205,0.172776667224078,-0.277250614827259,0.0792334094331583,-0.0695997758604567,0.242392849520091,0.1726403459699,0.0491971353691445,0.0565672958523644,0.169837794340494,0.0394890242225722,0.208376476208772,0.0483231157591057,0.0305547335839993,0.140147862413682,0.101321077692987,-0.176158640399192,-0.121155419083902,-0.391077656236528,0.163009255079407,0.120305034672894
healthy,-0.181264013382738,0.0702781382252449,-0.753849234256192,-0.697565951247099,0.230831111700646,0.213807488088467,-0.711485236795126,0.421183576745018,-0.243182216477228,0.208677892607825,-0.357655881483209,-0.633309001465239,-0.781108676301921,-0.793597482119385,-0.690323592549411,-0.586760915211959,0.269882118819985,0.0527599696783012,-0.23011762646758,0.117418565353662,-0.128996175225214,0.209966156254307,-0.588945666156298,-0.686567259690342,-0.223203668332294,0.0380899234739122,-0.602817099369072,0.159829928917331,0.196037487113459,-0.0918138113734996,-0.630246919748583,0.152346097614966,0.221950872291062,0.152964875473955,-0.48748695938482,0.314330720572633,-0.0243772247637022,-0.613183937518073,0.0586888735505316
healthy,-0.253383303067689,-0.110622588390854,-0.421185747735759,-0.43284334346026,0.0713994891155047,0.0724761782529002,-0.286969324356059,0.221949117540456,-0.118743229168018,-0.0044970799885292,-0.42014178968139,-0.22611289161071,-0.464382056593321,-0.472195934664524,-0.380719293255753,-0.323924181939024,-0.036169182250422,0.0436101058218032,-0.507721736896066,0.0640517368527471,-0.498206602698219,-0.0510414641959832,-0.255720987238759,-0.380345794868389,-0.0016761345633251,0.0220697015710859,-0.489433799409865,0.0314993310096348,-0.0817765574210728,0.0019496399354316,-0.38815450719405,-0.119816249568978,-0.0557280084992229,-0.0860410400556959,-0.253977269023138,-0.0066073515809465,-0.137649105904666,-0.38673405576943,-0.101305770964063
