group,CD11b,CD33,CD11c,HLA-ABC,CD45RA,CD49f,CD14,CD16,CD183,CD32,CD69,CD64,CD1d,CD35,CD39,CD11a,CD235ab,CD62,CD41,CD29,CD18,CD38,CD193,CD36,CD158,TCR-Vg9,CD305,CD319,CD371,CD85j,CD328,CD360,CD224,CD258
healthy,0.508000395728088,0.527023579051269,0.457524937277886,-0.0410258113081986,-0.252137375199511,0.363842699269726,0.483437879231403,-0.393269766410331,-0.139996419574696,0.298822714148384,0.436080384303604,0.469624675987149,0.152328479348903,0.505740761179978,0.402175581263633,0.101060777739586,-0.202013913908297,0.405477218991887,0.495303638602092,0.148573940936119,0.184320460519031,0.37463293457802,-0.169789770947751,0.526259575838173,-0.17422410607605,-0.130323236920471,0.475388277622934,0.0739011194551959,0.474059188892949,0.149403263493199,0.313329451743605,-0.0769204538924907,0.371864660703275,-0.0415988313285466
healthy,-0.645409610242282,-0.607001053399238,-0.601490965075764,-0.0740775542098482,0.303862465442905,0.289591684800014,-0.472968039525622,0.070313129732551,-0.158410243191038,-0.652054128514707,-0.0330770881685304,-0.535219102946981,-0.562294172232161,-0.494206304189288,-0.613793317926581,-0.559160024920468,0.11170720203178,0.398409755879314,0.127889102146422,0.0154138013215616,-0.608407954004948,-0.501805999526689,-0.210174673935579,-0.494044242768009,0.0360068239397662,0.307818791928702,-0.622649208084225,-0.195853747543204,-0.554169030062394,-0.369657613942539,-0.582232687774434,0.0539230236267828,-0.193996489051759,-0.0632578485990152
healthy,-0.298867045559506,-0.258570534447502,-0.289932973088013,-0.238034009276977,-0.174571767503291,-0.440760925278198,-0.249678151910851,-0.0439188663760745,0.197792710279314,-0.525704258583858,-0.245171985433233,-0.115124122664922,-0.0156539639160859,-0.182243326470516,0.0021243189985864,-0.340580940353934,0.200901565917624,-0.347663309486287,-0.457838962061476,-0.371130335277762,-0.267455874900674,-0.204478443797875,0.209678052468322,-0.430062277742879,0.0697585686369829,0.0451656141133137,-0.311737208879295,0.0130832001242392,-0.211423397890096,-0.126790672674273,-0.152297441612617,0.0610775260052138,-0.392522576223998,0.0729079709998698
healthy,0.440122420379608,0.404310008815402,0.23985598559856,0.37647653169725,-0.13644376473779,0.351769124425267,0.341321138982324,-0.151694471493975,-0.231717804942397,0.237468682389204,0.366743485132782,0.359532359747493,0.178923474610352,0.34271038358764,0.255089799711962,0.362419329192538,0.0,0.429572025102225,0.364286446903221,0.593642743672948,0.250604578708019,0.226468427276255,0.0185580289818127,0.353184377992523,-0.14628729645826,0.0249753318323552,0.299225922592259,-0.0442246119763168,0.291641164116412,0.203054355605182,0.438005793602691,-0.109684542928593,0.189814157669296,-0.125004454222819
healthy,0.701093118859323,0.444806801752386,0.346892529338365,0.171321569903346,-0.340302285523216,0.0513908735234933,0.530114740078007,-0.483660782535479,0.0076889430858687,0.172437720119937,-0.0347051750607594,0.57759204589619,0.197514875317224,0.62759584464888,0.43598895142309,0.286627698271968,-0.0881986358588378,-0.062127042696584,0.207116007569121,0.144646805139938,0.444240708588578,0.494705648090828,-0.0678371597994581,0.507667377361865,-0.11694027371813,-0.049678191179835,0.456062373658665,-0.0644244103387061,0.434857005780322,0.0765578679616921,0.553386811835498,-0.160455529373584,0.378995134735507,-0.0254072678092531
healthy,0.0496567505720824,-0.0082853310187011,-0.0202793340172019,-0.0630943953512591,-0.0656450089809613,-0.325055729877222,-0.0288375791933754,-0.172658575980718,-0.0260485431503665,0.0790900267524564,-0.110994495361029,0.0977900579899026,0.0786512428365435,0.011110234356506,0.074753185773287,0.0234163855562323,0.25505286395095,-0.338336568389505,-0.260295728448329,-0.173255608465156,0.0031882319712248,0.0642614187771053,-0.211242627475822,0.0170441431471632,-0.107643630638887,0.181938295748019,-0.0853080194772828,0.0909865715759581,-0.0901996370235935,-0.0091517949886192,0.0718294916727409,0.156233805376244,-0.122940840773404,0.0468801454155484
healthy,0.637273968107007,0.600812059998849,0.157915651526676,0.0415752385026061,-0.596501557239101,0.345397351233655,0.495977520558036,-0.561733635352463,0.0905033442538597,-0.0890956154151794,0.430596163343808,0.508624972761886,0.414106313243377,0.665735849015501,0.455764020444158,0.176166593870689,-0.332350708844046,0.285200676002567,0.322865323838792,0.239586650542687,0.318216148941205,0.419236277603914,0.0009037161350854,0.519481420963207,0.0046815187853025,-0.0890646774009056,0.360434684477971,-0.155344820854952,0.346554185754776,-0.0925783200542718,0.497856284776939,-0.180837888502088,0.577212178564306,0.0324043584568814
healthy,0.0684574132200441,-0.0445005820786547,0.0329468223806486,-0.18184188956532,0.155618275425902,-0.233440393059654,6.75323211483619e-05,0.196812471819411,-0.0833815954330265,0.0245753613947683,-0.194487095266349,-0.0468044183458359,-0.300377120602126,0.0592536633042902,-0.082323482636729,0.0235411278548076,0.218019734332204,-0.300641456556822,-0.245380483329638,-0.164415388147795,0.0266285949944125,-0.0919843950983254,-0.0766932786957591,-0.10113934929099,-0.0211177798372004,-0.0939115808467271,0.0215156272285939,0.064783423667017,-0.0027777007221652,-0.0387301854746081,-0.0773595966983495,0.104819290191782,-0.267682548613994,-0.0187939510055158
healthy,-0.173346192639313,-0.0327001370749706,-0.0066711300750452,0.0909746380416089,-0.0006841281709475,0.0865056162281766,-0.227559530725406,0.074948173473758,-0.0256393221543542,-0.212892652829358,-0.105174418438568,-0.0437405099986447,-0.0040060731382908,-0.236397521841016,-0.01400276933608,0.0849891477785136,-0.068489759486405,0.0748121645071155,0.0061148908157021,0.105737528386477,0.022669514274182,0.0685247156571708,0.11792522870812,-0.0789676969239344,0.102520550920876,-0.0419612279925013,0.0124440247476268,0.172437039835935,-0.023371938484906,0.06089372407582,0.20671914018249,0.0941279655474478,-0.009503365012432,0.0800197486844562
healthy,0.432204362616933,0.326594863187411,0.314714655149235,0.0890251403568612,-0.0507400254196587,0.112099680085616,0.366432514414271,-0.105008184642796,0.0109840288049431,0.268477376489662,0.236100445647696,0.40214040549147,0.357445783554905,0.389155843560686,0.288689710248634,0.260559857577789,0.031682588664279,0.138117138578452,0.151897086011765,-0.0449637857122438,0.330957400950042,0.358497649612955,0.171493888507835,0.298265984483099,0.115002857895011,0.0890682202159011,0.310177512519782,0.148202950679455,0.353455973219879,0.012072708153961,0.31792587345981,0.0732649426682858,0.275412719684328,0.183248403475044
