group,CD274,CD275,CD11b,CD137L,CD33,CD11c,CD45RA,CD49f,CD44,CD32,CD69,CD107a,CD95,CD64,CD1d,CD35,CD39,CX3CR1,CD11a,CD244,CD235ab,CD54,CD62,CD41,CD83,CD49b,CD18,CD45,CD71,CD193,CD36,CD158,CD49d,CD305,CD319,CD99,CD371,CD328,TCR-Vb13-1,CD101,CD360,CD88,CD258
healthy,-0.173557944695927,-0.226173218621988,-0.0148927581258613,-0.261491858677384,-0.0439978081526645,-0.205597574034712,-0.358074201296365,0.216327429177287,-0.510792404489434,-0.42968676969284,0.355179238361653,0.0646295016234624,-0.391039851057124,-0.10875479282386,-0.169323805557252,0.012541595711581,-0.161029282905475,-0.426870522578361,-0.241843598412647,-0.377105364511249,-0.0707771585163423,-0.311001157186948,0.377272180735373,0.167702097294607,-0.148714539642267,0.164846856696607,-0.380437430511281,-0.397951958670538,-0.0032892192225565,-0.300113007868223,-0.0485203864247961,-0.214342179166559,-0.530426305531593,-0.317193500635489,-0.227637234132549,-0.101666775969931,-0.19156010230179,-0.190223144706165,-0.197365867901095,-0.254485661108933,-0.314007314493628,-0.544738305208099,-0.263064963362041
healthy,0.0720136478795323,-0.0108037759243882,-0.546390081841018,0.0877333152532136,-0.398265942792318,-0.435540069686411,0.232727032781415,0.246463410494515,-0.311865529910069,-0.477027793533749,-0.0855011524356351,-0.166683738258401,-0.336858619177351,-0.584570795242692,-0.374153995409057,-0.404910461064744,-0.11204228270007,0.0649667058919878,-0.597113163667789,-0.185986311596891,0.409548693027121,0.183456305590769,0.397421591885025,0.0900981562997302,-0.135288797801254,-0.0312836322680215,-0.628802428193905,-0.422481568075133,-0.117056166238824,-0.0199491031040968,-0.464711125516571,0.0450085299247077,0.0430182251177611,-0.37013621717388,0.011450321066428,0.230912704090591,-0.530832185398266,-0.446179437885843,-0.278753165602821,-0.500243231752083,-0.20943436090106,-0.363925248602101,0.068815080158181
healthy,-0.0934496424699192,0.0068570465600161,0.0062040893546072,-0.195057270299389,-0.146339735238637,-0.0980811073858011,-0.0903294802999915,-0.281259911811239,-0.086031660265369,0.0078422149518881,-0.263572737502378,-0.407959852282914,-0.186128743147451,-0.191126248605619,-0.274296887529275,0.0734338787494299,-0.258408531755077,-0.0394826948498892,-0.284648068065717,-0.209754015630175,0.182241700009195,-0.427666555200949,-0.316498263822091,-0.103024887372732,-0.227888771066347,-0.216455292441057,-0.261436752460817,-0.199575185678716,0.0698582767657653,-0.0417330498130558,-0.10391062347983,-0.0798033585520934,-0.357009399954391,-0.376376662122638,-0.116028422734902,-0.147077617022333,-0.0687529522909778,-0.246332940840219,0.0363776783942262,-0.208035655418762,-0.0894701500149253,-0.12110325900442,-0.0395825768339921
healthy,-0.11454487958753,-0.157474907749559,0.163130101109859,-0.216983102406435,0.184464865797091,-0.0038883888388838,0.0700176899119571,0.49386530491939,-0.0417728599724283,0.0541250959430941,0.379245063948552,-0.23803578149487,-0.211336477700366,0.128278380416701,0.372038550002937,0.0851735394425508,-0.0476087597956537,-0.0862986564378987,0.0206121230487668,0.0241831438195804,0.0,0.180172827976839,0.517659804031788,0.458454751735761,-0.217549353863296,0.63129204449257,-0.067130727024726,-0.134755879856232,-0.304591138140711,-0.0684737330145908,0.288905757294302,-0.252772854167698,0.0380381947731381,0.11978397839784,-0.198300073719334,0.0101943458313146,0.0892409240924092,0.0659835269868411,-0.144119932846976,0.118145816572328,-0.100211304931537,0.171258790146144,-0.22756650148204
healthy,-0.0654878987475886,-0.187262357153274,0.582533208109753,-0.176233284363576,0.456848265083578,0.311617044715689,-0.112032810762025,0.0705324366444725,0.277085957498853,0.201623976627704,-0.0341541503908534,-0.174036246465327,0.389602579053482,0.600535073970998,0.135190460226025,0.454692381869711,0.488567068570399,-0.0952784034837669,0.360996671484824,0.291015145868218,-0.104867659089936,0.346893609555022,-0.0152695842533136,0.201241890983843,-0.212948013173823,0.189151152534602,0.424465980805902,0.321035442816862,0.0226383095839991,-0.169178952150679,0.467994949105115,-0.146802229817174,0.281495959140852,0.49293913363613,-0.14122049099681,0.492590558734526,0.39755938774166,0.594079905847424,-0.0944039873138114,0.305160234877195,-0.283889468619549,0.0138482702648551,-0.064472019456718
healthy,0.0,0.199907414704703,0.0378205634025093,-0.0035195877936314,0.0125937031484258,0.0435887319498146,-0.131926379006977,0.192602237120983,0.042306687752938,0.0028407073362151,0.104244722919109,0.316136340989322,-0.0663351085712514,0.0296290458187324,-0.089784657871382,0.0216602225203188,-0.069081328287794,0.177808721385568,0.0156319662297881,-0.230104239664132,-0.177542245801786,0.213819312574389,0.228043428817843,0.195547313959363,0.0,0.190526825446737,-0.0415338239221689,0.114229350400006,0.002231189133821,0.106864209875095,0.0831730513160526,0.0154025525226249,0.167503595637059,0.0983910549312959,0.0908820293642661,-0.217281680202053,0.0287461532391699,-0.0121570960738566,0.104389904707891,0.0836085301300958,-0.152159031160009,0.0912092108734963,0.0061789631142751
healthy,0.110693466850013,0.0809314239215254,-0.327857565929775,0.113204377828862,-0.379956095725565,-0.427964581613188,-0.0303489441381688,-0.22385440622367,-0.409115221391323,-0.364292283107372,-0.24724905920984,-0.0705097993213807,-0.261490447921914,-0.307834648630212,-0.0133943105265119,-0.358508725993357,-0.267931023221003,-0.0875410131491365,-0.48149599047774,-0.293180848031187,0.332750457110637,-0.436772734759973,-0.203531045423884,-0.268857794746513,0.132757127976041,-0.190542233451021,-0.490526339735902,-0.423957836140688,0.241378467516181,0.0329603831941573,-0.348473783150644,0.196426545284961,-0.279023398275239,-0.450060616590754,0.124819305029809,-0.167169380955281,-0.416815641441268,-0.277664553364891,0.122033883532866,-0.373819446141949,0.0492119354787056,-0.276963632645778,0.094653610383198
healthy,0.0085584913980726,0.0162192217180156,-0.161968003481427,0.0602950148165756,-0.240803018856862,-0.118116082739235,0.266269800156984,-0.361108297940332,-0.0834359398475394,-0.134618923340303,-0.185201758179217,-0.225096538976661,-0.154921313932011,-0.300239963769621,-0.430911536122915,-0.174757667580005,-0.251541559571487,0.226121134062676,-0.0859432864002942,-0.169671609534295,0.168438136026642,-0.325562966856139,-0.343372405796389,-0.319688359085078,0.0356232923761761,-0.314427142008041,-0.117725057306362,-0.0543364787585618,-0.0023990263479395,-0.036604056670289,-0.290374655037092,-0.0455660361896676,-0.279735798966975,-0.216274195371629,0.065008274001671,-0.116270787628694,-0.18087418051356,-0.242071799520217,-0.149257156016629,-0.128069980815664,0.208619438181586,0.0790196747722967,-0.0504801633339443
healthy,0.0936688353655692,0.177091987758377,-0.165634918977653,0.231913502248532,-0.0892893411033326,-0.12104563668522,0.225928367220603,0.15876311325951,0.0483308888874506,-0.271001523898559,0.0694554167659888,-0.346170038846865,0.158052591026633,-0.0010139191006452,-0.0301531310658761,-0.119232537277523,-0.220067079083307,-0.0356594625841778,0.0042419627550827,-0.0946422201604756,0.0758174107295978,-0.218106630765435,0.122821609158481,0.0315891040994258,0.198929878161053,0.0274251351145003,-0.0558583067731056,-0.147706298471787,-0.0565696580939498,0.119715657256552,-0.0231723586929068,0.249464988585365,-0.105204040806339,-0.0443355230057281,0.178939375773925,0.146204612794815,-0.0531262178609615,-0.138468738422836,0.180115821779435,0.207782227945139,0.243902404365948,-0.0929717814065762,0.151538792910133
healthy,0.0720301578094225,-0.0197340997442595,0.632575192126106,-0.0881472609446302,0.553932183680216,0.497231224012385,-0.0809132438816907,0.225632461110274,0.231089617046483,0.408089714846511,0.357354105153939,0.117097077988955,0.461366633239378,0.578417747592558,0.150621228590882,0.649316289879249,0.515898293202595,-0.10377766097935,0.369627879887753,0.304165799992682,0.0054187777135158,0.295275754261246,0.196485335710028,0.33170860165981,-0.162388782373903,0.366433315887942,0.333019074867808,0.321903623345419,0.0672809177821011,-0.113357538528047,0.5204159268842,-0.104756609076212,0.117374957887209,0.448579146792896,-0.109980901216242,0.116315710630606,0.516638405730681,0.434626951768778,-0.0215938895282821,0.332633215162883,-0.144490836821852,0.313855301060213,-0.0472005833931707
