group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD14,CD16,CD45RO,CD32,CD95,HLA-DR,CD64,CD35,CD39,CX3CR1,CD235ab,CD54,CD41,CD38,CD45,CD71,CD36,CD305,CD371,IgKappaLight,CD328,CD101,CD360,CD88,CD224
healthy,-0.0470586894527958,-0.527137772877536,-0.515366352472615,-0.473491907218026,0.279527334340832,0.284085167219128,-0.388459078897384,0.208058310708228,-0.35601059356266,-0.494296098037923,-0.465529853709454,-0.384894263056888,-0.524227393102443,-0.492522723717189,-0.558044973284689,0.0255686886374181,0.0394301718753996,-0.0683811163611809,-0.0641246223927936,-0.577762426527018,-0.3012803569457,0.206548016180087,-0.471939429799252,-0.542444737722718,-0.502995981001096,0.0507573985520772,-0.167654961111777,-0.423643347104518,-0.0588987494118606,-0.395957090122714,-0.497780387825669
healthy,0.254008501068337,-0.0446479215622721,0.143019204278422,-0.0170974799448991,-0.0610359576539938,0.298240920799984,0.140256123118738,0.0493146385002054,-0.131741333425417,0.134916133214488,0.104480648236277,0.429059827798461,0.341924974788782,-0.0555060367879426,0.155298084148863,0.068712014879109,0.168692520827491,0.174336418228955,-0.284567444154593,0.212926737185969,0.0509765789985149,-0.100783297901638,0.136860870269832,-0.0289396910930957,-0.0477270885665667,-0.228938410111058,0.126977582377994,0.102302213331896,0.160970211271063,0.0816212619605249,0.0495404464960866
healthy,-0.195751919657918,-0.387019439542831,-0.431756541321804,-0.332957735945028,0.189858699034142,0.0596570886288068,-0.383762344107152,0.138998145469354,-0.256354474036435,-0.19228795797107,-0.211872993777672,-0.301514134294852,-0.332822739827469,-0.338117849874583,-0.320751218895053,0.262229255422676,0.253597744930177,-0.252766113863372,-0.25213954515393,-0.394158629470295,-0.211398903866175,0.266761207900433,-0.332347870407815,-0.413691318292322,-0.323582900330657,0.147722265801467,-0.2278418634766,-0.340440065299069,-0.0416191991362961,-0.316306429737469,-0.486293839934807
healthy,0.102317783817466,0.466070572130602,0.608812093031975,0.41009300930093,-0.190459023035654,-0.174673600449901,0.578643503722804,-0.221872137529446,0.171030920141986,0.375851051537869,0.269964919210302,0.322119178276812,0.566167740946475,0.460383562992207,0.453195539224739,-0.0780493781081511,0.0,0.408569371835036,0.324098518903113,0.382086329804293,0.446788019167985,-0.031913778017368,0.406283847238094,0.450597059705971,0.445904590459046,0.0896161569027927,0.589110770956185,0.241611677537982,0.107599016653122,0.393577070968178,0.44590400616477
healthy,-0.0231970242490894,0.16336793847368,0.255773671944851,-0.02836713437309,-0.282694287806145,-0.253996680544261,0.097734330063079,-0.407305131748399,0.0195694166415712,-0.0895095557344658,-0.0625838969768962,0.0047262142460506,0.170680442518293,0.0989762324887501,-0.0666378551409982,-0.222013734927811,0.130145699494812,-0.0291988853762503,0.0443920581927482,0.233885191487172,-0.227179172313436,-0.049729269998578,0.13628648385699,0.0445554701183799,0.0338726067391973,-0.14890997870663,0.0569610352538391,-0.109506645881456,0.0591992437449195,-0.146773494366899,0.187436045364876
healthy,-0.367187041032476,-0.555685315237118,-0.348780872721534,-0.40987927089087,0.0116167084891228,0.0838799838666712,-0.463098524013408,0.1003878183294,-0.56906057949447,-0.441217085290192,-0.349104580714891,-0.176670666187649,-0.354435684758075,-0.39880059970015,-0.387108223146376,0.0183948628303258,0.202188927392863,0.0365659953670693,0.157388757193806,-0.287840646685733,-0.529324732303981,0.0584794086360559,-0.216472454179491,-0.457140828080421,-0.280462400378758,-0.235412193417457,-0.549492848320087,-0.167252569522198,0.126502286974369,-0.646621203697814,-0.216815329216764
healthy,-0.335730405471327,0.274681463316889,0.272001485300594,-0.291034771679933,-0.643478678209056,-0.561435833312449,0.23186047213692,-0.619377031468977,-0.0605187214666548,-0.435325099086933,-0.192677416256292,-0.0939069318835456,0.293851517785256,0.211681472381566,0.192805393167393,-0.576573312840671,-0.23558631511582,-0.335228732154177,0.308518852035954,0.254228355781899,-0.424828364394547,-0.100150301198271,0.302474997674289,-0.0141335649105774,-0.0116580111992154,-0.368408967697427,0.21147327389648,-0.136755434231428,-0.281669863699319,-0.644485668465947,0.2912840643693
healthy,0.0463701106257921,-0.210196062895556,-0.0427723772017689,-0.103584935319519,0.0555266296278544,0.257403164880378,-0.0979625700778717,-0.0626076966761373,-0.288920570824302,-0.0322840004536344,-0.0874701325133028,0.422679256800349,0.0135553880970386,-0.217394118555502,-0.0068150446621734,-0.0477192837583051,-0.22133764644321,0.167356867484247,0.199845989263088,0.0788413877083924,-0.0714086909893759,-0.0803892654391105,0.0260918715361756,-0.0283276531775399,-0.0527457996985585,0.0507274505848468,-0.0120985042397438,0.0535258544369292,-0.152257786102466,-0.18093878862806,0.155174258955924
healthy,0.0486496539331952,0.618665498111011,0.492861334441207,0.324748933278706,-0.252962396913177,-0.321889288183131,0.545503593536736,-0.275404427995114,0.191219542818355,0.169933797998574,0.38664173217906,-0.116476924076811,0.504442751134927,0.655428200554348,0.403923270541646,-0.141253273157093,-0.113913270648384,0.0931444810620198,0.142741764666491,0.395425199991545,0.178102780892097,0.114627296642055,0.419101107385977,0.324934141263044,0.451899113647037,0.229863888229702,0.291821702810204,0.324423712653511,-0.25949459407877,0.0789761480418708,0.43351606525343
healthy,0.0461389576250887,0.321666462332528,0.303666287320464,0.363784990900993,0.120934976938314,0.203463960848858,0.372858791623607,0.142104243266729,0.16442510989669,0.417380598380339,0.28067482889118,0.311021360698932,0.311067111310599,0.225223338320675,0.29502480597986,-0.0443323565821836,-0.0512631111394602,0.344229196279794,0.112273672125405,0.405108985193544,0.347667892497171,-0.025640476767729,0.246544118441241,0.355881543048482,0.334114389834716,0.0355754243505254,0.324043399272127,0.410969397833686,0.0195665218087699,0.465619214965125,0.347021944050563
