group,CD11b,CD33,CD11c,CD45RA,CD49f,CD44,CD14,IgM,CD32,CD69,HLA-DR,CD64,CD35,CD58,CD39,IgA,CD235ab,CD62,CD41,CD226,IgG-Fc,CD38,CD45,CD71,CD36,CD49d,CD305,CD99,CD371,IgLambdaLight,CD328,CD82,CD88,CD224
healthy,-0.762439692111813,-0.749680261006572,-0.710109978916763,0.426766479777772,-0.413085206696267,0.0747461704420379,-0.662552801200558,0.0327426822609041,-0.595012790129905,-0.20933731346781,-0.411049636029441,-0.579750169756475,-0.736827889160129,-0.628744813316699,-0.484179008437501,0.115924705313675,-0.200502423986407,-0.316889563622835,-0.610585093426497,-0.0147267315191738,0.0596184024901644,-0.554116267841724,-0.49502590153006,-0.0503101031086494,-0.76037226991498,0.144332545855794,-0.623131748022621,0.0269865486214301,-0.690354402630618,0.286316672272497,-0.247113774183683,-0.558221405043009,-0.565375935633126,-0.456639974321753
healthy,-0.0334656834940442,-0.187261972287497,-0.0579369581071226,-0.246778476270105,-0.143723280604452,0.130719425012035,-0.260835735052122,0.151284584560308,0.0313588850174216,0.0622847811173459,-0.0405263778291561,0.0410441574259326,-0.0456202900899441,-0.15872245142936,0.163672797587258,0.351050692369788,-0.299705496750341,-0.29734752919065,0.21693300459206,-0.225481329668757,0.346156946375636,-0.179413496920037,-0.113542427944228,0.0507713492120199,-0.174621181427761,0.0770708928018014,-0.0955739378116522,-0.0511378727087709,-0.0488615185155174,0.300071692137708,0.144965391858457,-0.16171645986667,-0.250061557787518,-0.0516674066318756
healthy,-0.0247612449495429,-0.160550151749597,-0.19538084099053,-0.156776413358701,-0.340531105226619,-0.311743152840079,-0.136065651810915,0.454358330572996,-0.162349612750219,-0.134075060761592,-0.455183980534889,-0.0961869833040701,-0.0157342846691936,-0.233587493501489,-0.258915519129493,0.450771591095353,-0.032923898021122,-0.36065207563256,-0.214304835263619,-0.164597176010438,0.435664851291469,-0.36746026454587,-0.442054368500683,0.18219021211832,-0.180387047269142,-0.562272282921546,-0.387785479306873,-0.174506101989842,-0.158868682097308,0.450676228524498,-0.187577213327233,-0.183185210250064,-0.134667527404558,-0.237384456961707
healthy,-0.144923187970979,-0.0245753062340805,-0.257689768976898,0.0544383543158629,0.455272318619507,-0.172278526842311,-0.201215019728785,-0.266788297696924,-0.213067680049187,0.435590637576482,-0.300216922344353,-0.136428564781157,-0.173047381319169,-0.225706570657066,-0.256020127216794,-0.0927093536671398,0.0,0.551540652464263,0.464954503319635,0.292202217438737,-0.21864583184618,-0.140266755458248,-0.395902777987915,-0.0091869632381242,0.0702852393799725,-0.136056465053178,-0.197683768376838,0.0257827872724025,-0.17976597659766,-0.167446917921334,-0.276938773975603,-0.0128217730285505,-0.21395043106866,0.0106477875758424
healthy,-0.620646509739364,-0.408759499965077,-0.307047169309654,0.180251695146722,0.05635021343756,-0.159939896336743,-0.474140080902768,-0.132464483814523,-0.180411342196544,0.0735528050867694,-0.147669296879764,-0.528225665458849,-0.643345167964634,-0.37375011341783,-0.443687227383986,-0.0715396546970939,0.011653414531465,0.117467205813886,-0.204217066132612,0.0946801070048242,-0.029723379363436,-0.421951282453582,-0.290712838451338,-0.0838593142287426,-0.396338676478457,-0.109169777116862,-0.390842432316924,-0.337236062119871,-0.398433829504289,0.130429867204784,-0.528519734950551,-0.186710543313467,-0.0698421027119538,-0.213789775180871
healthy,-0.138751676793182,-0.226678765880218,-0.228485757121439,-0.184869122421958,0.0408435422541056,-0.167123520122618,-0.277379145939674,0.250706344773069,-0.19340482447398,0.32514708752537,-0.484287701431073,-0.41475139284192,0.0048607275309713,-0.196439034963294,-0.314092932424354,0.249668667759093,0.3667965280079,0.0833162686622486,0.0696647170150628,-0.0038853985636885,0.279996919934077,-0.410302351956147,-0.182332169454113,0.185838729587082,-0.0480431784960662,-0.311370687888633,-0.357100584723378,-0.211819685321852,-0.227428391067624,0.179361422185887,-0.104874689182587,-0.0888286597379837,-0.0491548072183968,-0.282353775690131
healthy,-0.716382020796688,-0.737269519054906,-0.302864626760649,0.598382489548371,-0.599388236671694,-0.117577960950916,-0.676724438733553,0.156242412089552,-0.135754491707307,-0.571486211374408,-0.34334715613396,-0.629791112599741,-0.679629404480951,-0.507613625786156,-0.587204667204748,0.220466714915219,0.317925686128101,-0.565123317475885,-0.582322169038949,-0.179211248475073,0.215484333999004,-0.39537413399213,-0.1879917967875,0.187407728721026,-0.716206150409614,0.0472176378210946,-0.45507654639209,-0.593627285398241,-0.406196225326124,0.301480896357056,-0.644704295591748,-0.189939841196723,0.186748959624557,-0.635275348380927
healthy,0.36715759262603,0.376173519537013,0.123446790017291,-0.408104886373984,0.131672272659465,0.0132855742183879,0.306439470964313,0.217798208567393,-0.0969768338773006,0.241351304629106,-0.24716283915556,0.396395463863929,0.422963580093554,0.239852839232665,0.197558136778225,0.239926646613106,0.0433154327698317,0.135463563073938,0.169449878032308,0.0669174936734728,0.253562280036677,0.364956043407428,0.0451822296611747,0.105742321320479,0.329746643280399,-0.121647437858654,0.271489794328513,0.106062653974161,0.288611796906063,0.152862565129172,0.312789424653749,0.0883941149685715,-0.190457487311835,0.39750345530583
healthy,-0.521372279339521,-0.3895497260874,-0.26583094341131,0.264827581679534,-0.163464967584605,-0.246076757777261,-0.50217326737155,0.280381836216559,-0.301939094160505,-0.337532450280627,-0.15674790853055,-0.427253909937383,-0.46864894594858,-0.414313681872311,-0.446661253873988,0.328432870219613,0.0812338837038329,-0.0642712934086108,-0.22331497287908,0.06332822701876,0.270221344583357,-0.343856075016259,-0.244180178748418,-0.0759676723831856,-0.381080771055533,-0.16047447334292,-0.265840762360317,-0.0127436990649102,-0.33924635016438,0.261412030279334,-0.275949760470419,-0.105970254845834,-0.108653031235021,-0.338383463389919
healthy,-0.465522555233817,-0.323112579318282,-0.316935536120087,0.161485750080898,-0.112175419098975,0.0648153417466917,-0.299160154307424,-0.284219837326196,-0.216367256180469,-0.320825485951893,0.0958775744405466,-0.236107779809282,-0.439777146385202,-0.13515795508334,-0.219945181982267,-0.207977600008733,-0.0541295941246343,-0.0532621700986545,-0.226286679837057,0.0910616307773171,-0.242515606024796,-0.312782572849166,-0.13468179945983,0.0507989279094037,-0.330678236645995,0.1026582290438,-0.257679936653589,0.147476335115867,-0.330941332983071,-0.232765879187793,-0.173675321353125,-0.248460324652625,-0.26727167819504,-0.219296336466632
healthy,0.101334199806702,-0.0292911937354311,-0.108726979428609,-0.321565392064728,0.342037093971353,-0.206801170603861,0.003449401355633,0.0642787981761161,-0.132260487670198,0.106424980297684,-0.256107311916953,-0.022734177076356,0.134523239045466,0.112305430263886,-0.172231617892676,0.0475353635756674,0.176613629302741,0.272151050654435,0.288504378298759,0.201849905003283,0.0610015335025142,-0.0693301129583363,-0.247182134268321,0.104662882355808,0.19404285428682,-0.269982842635643,-0.0633338975761772,-0.099021372443954,0.0466103410908216,0.0367277366609796,-0.0791658066105745,-0.0472868020711565,-0.158057426426231,-0.0835279658286043
healthy,0.218938744103157,0.197840378480647,0.254979212913591,-0.0891124389016558,-0.0562698324197967,0.0,0.0,-0.254713354054247,-0.01865771311271,-0.140421113335889,0.161308062148478,0.0,0.209295207304632,0.153544265915188,0.0,-0.254713354054247,0.0,-0.01599232552518,-0.0858712879135926,-0.0339617805405662,-0.254713354054247,0.0,-0.182018084392933,0.0,0.0471177575832244,-0.0753659274023836,0.0831595630321107,0.0,0.233345737683997,-0.254713354054247,0.1113837807838,-0.105118443114711,0.183534869949773,-0.237732463783964
mild,0.108727820874869,0.293441024342732,0.153164260832491,0.257287482824993,0.0984601120506309,0.245417880923014,0.297590095829495,-0.579361720621739,0.286921696149473,0.192209275268989,0.580873854183025,0.420969911471842,-0.0749129030029454,0.409370287642667,0.233376027514741,-0.546527645143187,0.207343600067992,0.195868484515197,0.0616764045040063,-0.0276444203255017,-0.579166905153625,0.0841296227759785,0.401798290712423,0.165717141376226,0.161011269926481,0.531566418676957,0.268156354019274,0.255072268503971,0.122067805612109,-0.583553777970532,0.162926496221099,0.0966829095885344,0.338967727775613,0.428903174107126
mild,0.236418411924587,0.29724636561364,0.255860234977423,-0.0249885847247756,0.119392186717925,0.0891908997019166,0.240214931775669,-0.389240515627218,0.372867968645304,0.30628980269704,0.480552246845573,0.365705486781185,0.200838368427647,0.320434579297177,0.0330079264967933,-0.392432259600437,0.0487208568025191,0.0929047501173139,0.188750866425148,-0.0197304007067241,-0.355838297646217,0.113851301029378,0.351043839839123,0.0178391446804319,0.138295437068656,0.269516541791732,0.310368526912994,0.140276281426388,0.135668590701672,-0.34309562652015,0.10227563959341,0.108447861468655,0.324030756616669,0.167257876819817
