group,CD275,CD11b,CD137L,CD47,CD33,CD45RA,CD123,CD49f,CD14,CD16,CD326,CD32,CD69,CD107a,HLA-DR,CD1d,CD35,CD244,CD54,CD62,CD41,CD83,CD29,CD49b,CD18,CD38,CD45,CD71,CD193,CD36,CD158,CD319,TCR-Vb13-1,CD101,CD258
healthy,-0.178770321004222,-0.326561228241397,-0.156832049860115,0.0059554928929633,-0.262415498624821,0.0963720784602021,-0.050246020010757,0.0271258295220342,-0.212715731930001,-0.309335523677664,-0.0459249279323346,-0.377673883687814,0.0653072159491135,-0.11967280922622,0.123084108106133,0.0516154351512813,-0.323960752200022,-0.235677105904814,-0.114866983261141,0.0229215592591671,-0.195286125093392,-0.0295417724564098,-0.323698024567877,0.115638839772246,-0.356383610413547,-0.296246560596438,-0.19806156766553,0.155266098301137,-0.142142278471044,-0.193880292210997,-0.0086336574821069,-0.0623773607193585,-0.218263430384741,-0.220573729243757,-0.0634168597662677
healthy,0.0059060641719988,-0.494044242768009,-0.0394918157608805,-0.0157786250214802,-0.471193582367717,0.312425063818825,0.13287698167785,0.097885376499654,-0.4836193740929,0.187077467342715,-0.148173445210898,-0.404748399643465,0.0752659779834861,0.112981887248321,-0.194185509798622,-0.164920344873417,-0.375091159549469,-0.0137947962353715,0.0341181500410706,0.0505760298895274,0.0492255453410767,0.0064423237048216,0.371481732442132,0.256197443267849,0.0490283159502513,-0.349089490615106,-0.110300674112844,0.326867681999607,-0.345185665559513,-0.35677821894498,0.0801371386464308,-0.0722967946403533,-0.193625629408197,-0.0565013016579488,-0.15371066014714
healthy,-0.125355713619585,-0.101269161578218,0.146404705948645,0.283252253589118,0.0171548463032596,0.116300190868941,0.0838811873145584,0.435998432201327,0.0921134598460977,-0.0439435815513001,-0.0292325584960467,-0.045882868685846,0.194049571505211,0.128084237590241,0.336989175183967,0.135998118614014,-0.199408537453758,0.0959483258157744,0.319932157647725,0.515290330554942,0.243636478525788,0.100362377618031,0.351869374675786,0.25632977347442,0.0554683436805516,0.0455584564970535,0.0555386428076026,-0.104516029529802,-0.0790125394565668,0.129900089164549,-0.0200479577725617,0.0306338344372431,-0.0922899758498827,0.117030396113135,-0.0758770111128997
healthy,-0.120872154219891,0.28582573263179,0.0052314896401649,0.368799829254153,0.532541003386097,-0.100123322126015,0.0311717246057994,0.023044084723413,0.555860701016841,-0.199550996932922,-0.210334047250269,0.215492177084447,-0.119286660530553,-0.182527564548889,0.445173852908853,0.5944617133419,0.187605011774828,0.415914069016158,0.32118338992061,-0.019494836320477,-0.0157267556807597,-0.092144760857909,0.252699560974457,0.102744042052471,0.390854811301377,0.384018725956158,0.339256943466704,-0.122909871589506,0.0870026056272254,0.287855649133156,-0.286883580537692,-0.231762957345124,-0.122908674269963,0.553909091642819,-0.0953616719269091
healthy,-0.137069428781948,0.156546145145417,-0.124927439223785,0.074763051380635,0.260493183239803,0.25043302833413,0.214807032364465,-0.185324548165797,0.266247559258124,0.12904485722889,-0.0349886552338398,0.290061466192127,-0.0894481082241849,-0.0684103319248003,0.350583992749878,0.0878616874240134,0.0574530427216393,0.265794348593811,0.388481503358937,-0.151385139388988,-0.0421737258449818,-0.182876144714941,-0.0349047899059751,0.0151274023958341,0.414586896633104,0.142149594118483,0.449458159970274,0.119777666239083,-0.134551099803366,0.0959605328927681,-0.0913301566975797,-0.0946286162000882,-0.161358559909138,0.3690359076282,-0.0664774027508219
healthy,0.0136221416635386,-0.0803124753412767,-0.026449179558082,0.428723093006378,0.0778347668271128,0.0937447163037374,0.253127695907066,0.627255331443196,0.247325857138913,0.11696663355899,0.112853951035557,0.121519147160314,0.274662596816999,-0.210885614033788,0.26209002969393,0.191847953951872,-0.157389726189537,0.192979168075349,0.296222055938559,0.630642616489361,0.556023556964355,0.0,0.557762170372585,0.561449438762451,0.0055872976129385,0.139141657199847,0.0577064962334379,-0.363672116533918,0.2264805341177,0.240665668480048,-0.0455455568938251,-0.208422322709998,0.0677123706213344,0.0912588033556282,-0.0210884488414784
healthy,-0.0171121526908547,0.479265996751404,-0.007269375877061,0.162611691759322,0.569127461113202,-0.588925514424891,-0.567492336259621,0.401588522021686,0.503040734957825,-0.63649830951779,0.023956374441161,-0.190562554382652,0.306443102687507,0.0664540571827983,0.282918059908924,0.540697590896127,0.411538209507814,-0.0315930496209132,0.007593046276591,0.375940041959335,0.344576856504023,-0.0891153182033553,0.236983582079218,0.313446767201013,0.251139009250702,0.46111043524195,-0.0891187028331709,-0.117158841939149,0.0233747331319117,0.484460998162238,-0.0144687696461957,-0.157971058688239,0.0257523468517083,0.0640909223372483,-0.0253006247064133
healthy,0.048626155657257,-0.0321178215381559,0.103709780183649,0.17271104381387,0.0902540895763464,-0.297486380918898,0.143696145165419,0.0005088729848272,0.0176786665362356,-0.333197131935367,0.0696961511272489,-0.139374579872391,0.0973365455604095,0.24929462716704,0.0935826794632779,0.463841162754514,-0.0091717839346335,0.032770754808429,-0.0333931365102597,0.127208963317543,0.0167102286120937,0.137120082051288,0.0059600722742035,-0.0681008887673661,-0.052018134592877,0.25699701361415,-0.106543438762449,0.0661102444565804,0.0750085275033986,0.0889966168090273,0.0795765156968727,-0.0298065645870514,0.0807017389905147,0.0920198994288084,0.0260396898795337
healthy,-0.0123181100665331,0.211539642194967,-0.0374894105768233,0.234684438283441,0.334099191115294,-0.191175700606957,0.091441098037012,-0.0734779783667838,0.18802765199264,-0.359941257206236,-0.040958693399869,-0.0078043418522546,-0.0214044325540431,0.34034491266626,0.228435859604803,0.529992567827849,0.13979714206342,0.336587961732169,0.141967283493288,-0.0421030089430808,0.0144280234008548,0.0605984427629666,0.0651065430661869,-0.0683749943950554,0.236340979092305,0.461394812760014,0.0858980189670304,0.306427903847005,0.0765360074655233,0.240900392599112,0.0275369593057517,0.0279706330892899,0.0560606042853872,0.335794571119962,0.0295487626628871
healthy,0.0067330746689207,0.242822835366211,-0.0715651029451453,0.004574110641929,0.239921594130085,-0.0896648222528477,-0.160884106973235,0.0614050338108746,0.269970259349195,-0.299282505269089,-0.06972643432757,0.0291678944185319,-0.0092766187261022,-0.217986513209052,0.063534145250755,0.16135855203832,0.22609354304018,0.0484458306524674,0.0172616338644882,0.0198215612353177,0.0860487151664928,-0.071755167446192,-0.0826533538323582,0.0550013733624905,0.195759169035025,0.331627516429945,0.0517091083949948,-0.0759847668707406,0.0949330924858335,0.202371435181627,0.0206099863084242,0.0433293909765555,0.0180340182603826,0.101046722990095,0.0334278797425947
