group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD49f,CD14,CD16,IgM,CD32,CD69,HLA-DR,CD64,CD35,CD11a,IgA,CD54,CD41,CD226,CD29,CD18,CD38,CD45,CD36,CD305,CD371,IgLambdaLight,CD101,CD360,CD88,CD224
healthy,0.262747774385785,-0.111037038164437,-0.144710398907435,-0.0344185027084945,0.166465254322735,0.288828154358786,-0.149319413683498,0.116855724493246,0.349210022188982,0.328024862467688,-0.028355706922248,-0.258928453758346,-0.247322129725762,0.109205434230589,-0.0867308018305251,-0.07852967419721,0.171061228986109,-0.0354090121978253,-0.107826807205477,-0.078866506359027,-0.0653067751445349,-0.136304980553824,-0.171503442629023,-0.0680322282286029,-0.169089521620651,-0.105828614958569,0.0122396784800877,0.265849100786457,-0.0074182350955073,0.17108684352969,0.133559133069763,-0.0544691628563167
healthy,-0.0681308259598018,-0.144153634227372,-0.0102909002511952,-0.116441131188721,0.322304985021809,-0.0959962963824949,0.189335382225974,0.161884023843134,0.0318158958065842,0.16067027382325,-0.234097723037031,-0.109965715760284,-0.188987737892678,0.013242704099349,-0.167976663155336,-0.160652068073596,-0.0243445084162881,-0.372042547822558,-0.180439601950405,0.0837502081626813,0.103883548551826,-0.250525720937141,-0.0145251089772441,0.0876083972931553,0.0193663398428004,-0.0632295771781923,-0.156146179401993,0.0610774991589043,-0.0984922259891073,-0.215159521434274,0.0304556947613899,-0.185843141864568
healthy,0.0522395656859976,-0.128494721207954,0.011856447238508,0.0109097099961771,-0.0024558902029802,0.0638414169983266,0.242266381944825,-0.0154753216513012,0.0804808489266313,-0.133728656184443,-0.11360571489097,0.320545413072932,0.23318436803684,0.0497839483006127,-0.113145528422391,0.0928652396131487,-0.118452259612604,0.120860093399716,0.0865777520151504,0.113752368947132,0.143833802888194,0.0418438029900024,0.0213281427716046,-0.0056804480820311,-0.0241707542114774,0.117004919023668,-0.0503149110376319,-0.149691692041344,0.134364074714837,0.0782519370570008,0.0890309979816995,0.139619067817329
healthy,0.0953284704158507,0.301728277067529,0.230518053248939,0.155967596759676,0.0017393947406622,-0.359120655990294,0.453500620680126,0.378294338728688,-0.0070024606785665,0.135470838148189,0.243169851160237,0.530734424815674,-0.147483190769313,0.243821347562876,0.273114588853618,0.128821268591245,0.0419728914612424,0.138958233567536,0.416080215993943,0.184527138720103,0.17350502232747,0.0904077530485851,0.329383525438814,-0.0333874389063576,0.193243904122994,0.182382238223822,0.265874587458746,-0.0809832376427387,0.318097823680405,-0.0123010702349824,0.185053136439724,0.246045335003249
healthy,0.0960169278235543,-0.217008169219149,-0.0354955500887307,0.090238223116081,0.417773062812864,0.322468744118118,0.442772129582454,-0.0816304785520006,0.51233222556788,-0.054703848629045,0.199508950156489,0.308481586904728,-0.0201473684754256,-0.0250891819430137,-0.133361980491687,0.113488012155154,0.0290786208762943,0.0781354343260171,0.322907461800922,0.354380769514981,0.273354251385572,0.0284967212893347,-0.0648024045144851,0.124950920828197,0.0611327570797536,0.0622090190518439,0.0345342722487533,0.128889869063884,0.181391419500413,0.283465489558481,0.191386151638284,0.052613626769088
healthy,-0.345820246224328,-0.509326915489624,-0.312972461137852,-0.394074015623767,0.0222227259066892,0.0902052967592374,0.170724586251681,-0.351663739481876,0.197353132135165,0.377947015866058,-0.410750499109285,-0.0505003538633467,-0.173727075778572,-0.0568429376628957,-0.521983744969621,-0.377696238064459,0.377964906849058,-0.324602635828964,0.107712795072168,0.348938187126789,0.119543917252318,-0.48017614485432,-0.239868520921332,-0.524057525106412,-0.284909423399559,-0.25311491451048,-0.309390041821195,0.312820915910664,-0.234925331958676,-0.115957017017781,-0.588642516883419,-0.306106626697856
healthy,0.119126531233399,-0.590589975439925,-0.554432142643933,-0.0790556452629738,0.693309009953333,0.647839138088895,-0.553385243675746,-0.51211708851407,0.646516058879846,0.299706327055311,0.0727647036599147,-0.511536303950804,-0.140287802023912,-0.465221649736575,-0.541780326189263,-0.0371357447073238,0.132653573771711,0.0608466738657194,-0.480049851542853,-0.225850971178776,-0.376623207115867,-0.238078557891634,-0.367195886557391,0.0169055366532651,-0.571652275835596,-0.240276705089338,-0.202177267051024,0.279313257372837,-0.0339099835269027,0.21876257434116,0.266101024990565,-0.594549589156275
healthy,-0.0399056695951921,-0.277440584211217,-0.202156511189959,-0.104009357633591,0.292629402654433,0.0954508498603182,0.160431923314683,-0.293580576937433,0.332589623008554,-0.432201171750288,-0.0056405803705492,0.140289059724757,-0.0048768816288976,-0.219603945115561,-0.262142511713347,-0.0494660503445063,-0.411941291901156,0.0473222794418704,0.212882410001268,0.135540197100203,0.129609139595053,-0.068152670118174,-0.156850869224885,-0.0191268325837832,-0.139886700913076,-0.156090819923539,-0.155299730921801,-0.358350684704319,-0.0090213049302355,0.1273680687697,0.0176668458023387,-0.170138256048597
healthy,-0.0349867536232492,0.267843037440667,0.329537020359403,0.0404244901222108,-0.202133240517508,0.0042473410966198,-0.0635845765906084,0.262037822874171,-0.423719913576179,0.261855018665005,-0.222607609485903,0.0314496730687011,-0.122462584055077,0.506670573379737,0.217345857997139,0.0797878718915393,0.234193192125018,-0.0146746229766394,-0.0451144388609838,-0.187605279457732,-0.0064217849599592,0.153400977410186,0.537402115187841,-0.12964249151418,0.229878832135766,0.0816086397716865,0.261984751131674,0.247737048258573,0.405289812533916,-0.263602213949352,-0.500452003010818,0.272893404245559
healthy,-0.0095029320980113,-0.281745601447529,-0.281520016706404,-0.328288984354985,-0.183615765880094,-0.160503363123378,-0.244703841689728,-0.360583580699901,-0.223405014816851,0.192470641457907,-0.334298912681137,-0.0111127348733286,-0.393233564993905,-0.377942996934891,-0.248975239191598,-0.391097824488075,0.149200277817394,-0.418756733277585,-0.223385831785121,0.000787539284263,-0.371990513575911,-0.306878106859215,-0.410662851304206,-0.356231025372508,-0.263767156954924,-0.366716632398228,-0.320935802836842,0.175784530730078,-0.510009531715935,-0.0127610018299733,-0.308688591644791,-0.384269654288306
