group,CD86,CD11b,CD47,CD40,CD52,CD33,CD11c,HLA-ABC,CD45RA,CD44,CD14,CD16,IgM,CD32,CD107a,CD95,HLA-DR,CD64,CD35,CD39,CX3CR1,CD11a,IgA,CD235ab,CD54,CD62,CD2,IgG-Fc,CD18,CD38,CD45,CD71,CD193,CD36,CD49d,CD305,CD99,CD371,IgKappaLight,IgLambdaLight,CD328,CD101,CD88,CD224
healthy,0.1436009265922,-0.170992281872604,0.195590924484691,0.0957015822171958,0.122273326740609,-0.133857118989377,-0.0595929701884868,0.0734065870063362,0.371889947882639,0.235700667052647,-0.107737146647544,0.402901564756702,-0.311877786284228,0.0663827026658172,0.0010602242234881,0.312406330341947,0.0992548782480858,-0.0928884599619537,-0.184906266803105,-0.139668444297938,0.233080115133375,0.0652524167525955,-0.294346233049858,0.221071830314741,0.0180921960134874,-0.26385614661939,0.256381494188689,-0.234571882048997,0.0806586335231281,0.0391840147027055,0.200841379141537,0.126560185086097,0.175856181655125,-0.0688652845033682,0.28969163897941,0.0578841595629739,0.104955995192487,-0.0434417245158933,-0.124594156140958,-0.0443177388199119,0.0126554223975471,0.0607710589351172,0.21444473954941,0.0721167248480419
healthy,-0.249995440369233,0.136050563163439,0.0683132378097611,-0.0219560589073489,-0.33241614608654,-0.0969937606352808,-0.0096426545660805,0.1323337354555,-0.127999868029778,-0.109981563688092,-0.244492847662635,-0.117718814484361,0.265185491547879,-0.0893768738351835,0.092370965557832,-0.0176438137488499,-0.420775878823362,-0.214104091742891,0.227291143343327,-0.124726314703851,-0.221693481968446,-0.0573351903725556,0.314750005263843,-0.0619116197196396,-0.0368866872759069,0.0604576698324191,-0.221399334851005,0.295569672043167,0.0816594746525816,-0.0732747117678849,-0.372882734454956,0.166525685983869,-0.298669273487401,0.0021878291872619,-0.497876322443227,-0.0790369714727404,-0.211898058463667,0.109310428652459,0.221603998803153,0.198854451080411,-0.207268622877151,0.0379377463069154,-0.23073234351229,-0.0176360444592509
healthy,0.0540894814490273,-0.0091211136006503,0.209541993577354,-0.0502516976139921,-0.0173563295079115,-0.0410999885847484,-0.0310167995363081,0.116208101340333,0.202880170351013,0.0249906787392758,0.0576088022244704,0.0781081921049638,-0.320837989225065,0.155189158193646,-0.184432787508265,0.0604250574613353,0.206771745681453,0.215545297384001,-0.0837180465498473,-0.226778385561133,0.164266291260399,0.176181831654563,-0.327443717874851,-0.176156311047071,0.193218633173997,0.318864217532428,0.167977636951624,-0.351413955354015,0.193270040801466,0.0348521790239724,0.112442017222657,0.194275918344242,-0.0439112708305591,0.0988009102931044,0.163780274753641,0.195347171693852,0.140655529807053,-0.0237442922374429,-0.365415371118182,-0.300424821317375,-0.0824244946470383,0.107779596386719,0.0241071499674827,0.151853344057085
healthy,0.308790748274473,0.481180989824636,0.302248401037536,0.0123530986396473,0.153779408605178,0.472993607723645,0.403492349234924,0.202859412956821,-0.214095987241194,0.336872480421514,0.474825115884016,-0.140061968508815,0.301270177048146,0.342898296041303,0.19832484747141,0.37742434891244,0.27448627208726,0.544081821608332,0.471640823806228,0.61330790386277,-0.0625167790985091,0.469776386969972,0.0040697696956602,0.0,0.309109458069777,-0.32064849518464,-0.266371274632438,0.287114790332929,0.513348735566661,0.47982236623064,0.491762651555323,0.0672624883010451,0.205289995382471,0.233148014246517,0.181548657602939,0.413537353735374,-0.217768052576214,0.438211821182118,0.452129152998278,0.115288222490418,0.560952998457571,0.287942899365187,0.471348851028936,0.440281491705458
healthy,0.184450199637882,-0.257563909136647,-0.0911701054843314,0.28167686532713,0.507809581335377,0.0419681042966297,0.141603677589806,-0.0094422026267277,0.601979746988839,0.201952214757757,-0.0433007906383949,0.504425815988987,0.174771873182678,0.120561359837421,-0.0114897199196077,0.21498872312485,0.211349899642203,-0.132215666099857,-0.271168559504534,0.075105958697983,0.36012538137422,0.221513799302315,0.0393876836468824,0.152822472943142,0.178157498763062,-0.192802213399968,0.215467962921593,0.0564000076216007,0.137024512021812,-0.0832151456270921,0.320280614653316,0.188713579220188,0.0846254072957934,-0.264606775134662,0.289723789162743,0.100924604546377,-0.0146370121883762,0.0250039552361139,0.214905680206628,0.042809479762668,0.0853246545866198,0.303929194759497,0.265323646283825,-0.118629247292616
healthy,-0.0632006881860008,-0.231255424919119,0.280709189813966,-0.234983901485346,-0.0366481551735986,-0.0409216444409374,-0.0762013729977117,0.305579717224479,0.1994804711231,0.0739226132128063,-0.125833838582645,0.0370884277338493,-0.177228077593807,-0.147724672336899,-0.229553966664034,-0.0359930267253679,0.0832807227533058,0.0888950301162448,-0.206359977905784,-0.0426337254167209,0.0623933860866456,0.0312481505653513,-0.178068953794787,-0.289855534405091,0.305402034915764,0.660779296582893,-0.117900550103272,-0.201400160261658,-0.109449478239894,0.132113742748387,-0.156469590293018,-0.423422307432544,0.0492186870324933,0.0925315484329672,0.30786426122322,0.0671827285014879,0.0893212356296065,-0.0063757594886767,-0.240464743239568,-0.20780996173864,-0.0652851847602558,0.331407942302754,-0.447595462207137,0.0895163120244587
healthy,0.110825638909119,-0.48914838774436,-0.238462572709945,0.0520594891829124,0.0873598264485384,-0.459422918577394,-0.202457486140543,-0.226741598299632,0.488741715165029,0.110946867431902,-0.399725842796445,0.465349908666322,0.21240658000879,-0.0656457830104533,-0.234857575404736,0.0038794450225812,-0.205879007040456,-0.332461404108263,-0.398882447966751,-0.400152823182958,0.334010089144957,-0.121054408776103,0.0093905306287748,0.456857632273711,0.0252153081250616,-0.289308487883872,-0.022477538506939,0.230547417695028,-0.138056986334203,-0.397149141704554,-0.103704729157697,0.489109429907332,-0.0001663584379896,-0.487703494086032,0.279710711689788,-0.229629599859829,-0.266316263216994,-0.231952834320291,0.233800775229422,0.115648893357784,-0.430651422429885,-0.0242361468104722,0.123414841865427,-0.528130468771008
healthy,-0.269028487556806,-0.390393050233085,-0.0750139482063336,0.0187060819356212,-0.287680702986183,-0.333287408145915,-0.400513190379761,-0.0879747066817897,-0.0195678518942261,-0.177526138994665,-0.255644989357558,-0.0677215653373804,-0.222064715569972,-0.177260323913696,-0.727697865421467,-0.305701391017507,-0.149556316232261,-0.274235145974074,-0.441677015245194,-0.273515176362601,-0.104113201326656,-0.38293099478596,-0.273191139955686,0.141804678483408,-0.249587084666093,0.386805864285108,0.0341367423290664,-0.255326153364011,-0.364065914048547,-0.279255825115766,-0.382789087029561,-0.250532280866067,0.0151322082484817,-0.166284186665852,0.0519613037790913,-0.252897965939415,0.102142252266805,-0.291959092716395,-0.335972931410847,-0.248375891431847,-0.336492654375668,-0.0356339695358298,-0.313025811716442,-0.147080444914933
healthy,-0.03859402754853,0.490259244677149,-0.0150334870291721,-0.168047455835776,-0.167051341227948,0.346665520836181,0.175764691775004,0.0720646093482188,-0.303072957611728,0.218097111835827,0.515191582662661,-0.434793080212964,-0.353671286029107,0.208869569564675,-0.109591496239013,0.238058588845146,0.0901198246936454,0.402354896598954,0.429664235228554,0.318781155326621,-0.352365358577553,0.157811007334203,-0.38037558542212,-0.076808228956592,0.216386729775051,0.257572001014495,-0.120045820537056,-0.333687318134362,0.297232069937214,0.359230745846552,0.139415894481949,-0.171331892342493,-0.0684068842980432,0.397835461664697,0.105699199766026,0.254182670758439,0.0199022092842385,0.293252925364484,-0.337786034845081,-0.345720525828662,0.317929705844542,0.204526559003783,0.141328907053242,0.346617447505654
healthy,0.233778781361196,0.129810949724075,0.105250043212398,0.0713685604462242,0.110872163944865,0.0869604073149401,0.105078727095836,0.0945739283108749,-0.0485401751187122,0.120385007367579,-0.0662109362968743,0.0299568075312795,0.0733774464389015,0.108334544507832,-0.0458839623192771,-0.0991453345122955,0.201108843964638,-0.0974777121947532,0.16937201723247,0.0399890983729722,-0.0411564472587452,0.0293840910734529,0.0834455496502367,-0.053815405867802,0.160958940830228,0.049146997961982,0.0277824027942194,0.0523246155506118,0.085979438200153,-0.0857558067235109,0.119192408928769,0.0405777936114797,-0.211758577976256,0.120646256513753,-0.0366506262291534,0.0524243063953399,-0.10813298538436,0.0607407461863992,0.122088784645808,0.071790928656905,0.133483059008251,-0.148474392736524,0.181625591740308,-0.182547110789403
