group,CD11b,CD33,CD11c,CD45RA,CD49f,CD44,CD14,CD16,CD45RO,IgM,CD32,CD69,CD107a,HLA-DR,CD64,CD35,CD58,CD39,CD11a,CD244,CD235ab,CD54,CD62,CD41,CD309,CD29,CD49b,CD18,CD38,CD45,CD71,CD36,CD158,CD49d,CD305,CD99,CD371,CD328,CD82,CD101,CD360,CD88,CD258
healthy,-0.6569279769867,-0.608551079041796,-0.575432058552102,0.450533428450664,-0.305982753043541,0.0435884795234346,-0.521636291467392,0.350413996982279,-0.167615552218704,-0.165208510951137,-0.448151801279861,-0.286859095990947,-0.327167524964705,-0.23609436807858,-0.418195225444236,-0.667136106576242,-0.459300294833282,-0.440717561920002,-0.109729400368714,-0.177316870627093,-0.0224751979689778,-0.264958364475073,-0.324119587513942,-0.519297713247781,0.0615729704262835,-0.24906171011698,-0.0866344990274072,-0.313178894467886,-0.408313576429222,-0.288588322969719,0.147043050244745,-0.605827886758776,0.142636293372054,0.273434863156263,-0.496948665338941,0.0647378146984999,-0.56353671903544,-0.186892770391021,-0.485007481794057,-0.353882702782727,0.110696231164135,-0.393029766658171,0.136494111642008
healthy,0.149825783972125,0.0922939794181995,0.108338060124787,-0.164445799578566,-0.242398965795568,0.0013293500848681,-0.14716729440285,0.156056968931295,-0.098307964127448,0.0318158958065842,0.104934770277935,0.174122784887169,-0.157229187024232,0.0468611623395252,0.349163222992152,-0.0094805931448018,0.225518825268886,0.0243110613405812,0.144594970911268,0.0100620866658004,-0.263091097991415,-0.0878603434231866,-0.40397940748349,-0.195523541708955,-0.170386275322319,0.260757739516832,-0.0427755788154579,0.549345556753731,0.0408163676846579,0.21922360284735,-0.118032538339055,0.0662020905923345,0.0250291337142277,-8.2252820492851e-05,0.191877447667668,-0.161480437483189,0.100883234745969,0.287232612294845,0.0337091700317639,0.22041182095834,0.0222349257917845,-0.11768080455801,-0.106888028286934
healthy,0.164888633697385,0.289817705157753,0.16469076197729,0.0197653195480499,0.339143280344941,0.223128862044772,0.250036198001377,-0.133239509641766,0.0765669292636276,-0.011324752021284,0.0375244074230547,0.295631010372731,0.0322095974490938,0.238255054028455,0.23259073525716,0.105660228873111,0.202724682193212,-0.0903275522120854,0.259154719790829,0.219345074550135,-0.240096255414703,0.120996633881158,0.329043413647676,0.328395519067697,-0.135265195030933,0.220937835797979,0.236020942074031,0.115705576658749,0.23768257560429,0.112066221562634,-0.346845294784299,0.278377016948636,0.0563285180322495,0.177556333743219,0.236723595391037,0.138580499582075,0.20572744449693,0.104038175105633,0.0730538756693938,0.436782703199243,-0.0761746864762231,0.121546875325108,-0.159273740642912
healthy,-0.119635141838072,0.0128098933814186,-0.150555055505551,-0.220000527225713,-0.287219261874513,0.113965823635614,-0.100102427935836,-0.252101339365881,-0.173184961957376,-0.18299609369685,0.0783820687562648,-0.369885658432012,0.306002805033651,0.390196190209348,-0.140629690742217,-0.281107484058457,0.0477167716771677,-0.0371590811768649,0.0273628183704153,-0.015181973663409,0.0,0.117894863390387,-0.151462682560867,-0.227647491702854,-0.165382042466774,-0.049547043425852,-0.205572607350254,-0.0958444598229126,-0.108610265703306,0.0377798913289769,0.248684654358024,-0.0797182109760893,-0.0432128113858217,0.243785337911781,-0.0603900390039004,-0.135792645442366,-0.150591059105911,-0.0154231618332134,-0.281893934846522,-0.312837824934859,0.0447327712137074,-0.0864037513271505,-0.165089017928474
healthy,0.445469560724723,0.358029750002153,0.216849442235771,-0.192228895112547,0.440958190878319,0.126805832931696,0.35772888092155,-0.291635493175627,0.0133181579030103,-0.117119236421599,0.0857673725940454,0.246887189547833,-0.0446473407503198,0.040410814586018,0.534281651043771,0.387056231957119,0.18287617136326,0.187464788594863,0.211783330806122,0.239090949443502,-0.0556919490872762,0.197996120496059,0.32273004708397,0.406978823830266,-0.153068919711137,0.39891636800472,0.389090942292667,0.232797396341499,0.352929751936853,0.0936572327851182,0.0499611883327852,0.539756449964331,-0.167862171291239,0.132770259618191,0.357142075193065,0.326811757170063,0.31190459112961,0.371423690313198,0.248365878085597,0.151376690089014,-0.190057485932503,-0.0323962052541865,-0.11491114425799
healthy,0.0618716957310818,0.102745995423341,0.132462716010416,-0.0583081404615154,0.62244579917815,0.0948279345787642,0.209591494000579,0.139136669049964,0.0450350287541719,-0.231992376555511,0.0166575921854171,0.324568082368778,-0.134364576255914,-0.0316455698133949,0.124340966390067,-0.0437938925274205,0.0049439222032098,-0.0809464117741596,0.0912035667258409,-0.0238731813573043,-0.427010010542131,0.172615967552025,0.580109368112343,0.572346786138082,-0.0733550681731123,0.436770434665127,0.59750168576768,0.0221045488896058,0.103587749727835,0.101106705351981,-0.375782612934816,0.283007738909528,-0.0207690527228154,0.119401797108809,0.327912316843767,0.079833221942548,0.171616823167364,0.0043497142446071,-0.0397226433208102,0.101126432719762,-0.181051023215826,0.0354146526719714,0.0546871558218745
healthy,0.156262581040786,0.0237732693810702,-0.203345792948048,-0.418398098723402,0.0673218008451912,-0.451184812056003,0.0768967475709479,-0.398022240442396,0.0540688966250926,-0.115426546577265,-0.244443255876408,-0.0704852862178963,0.0182403829194624,-0.143961771958195,-0.0699743284339306,0.102599815029904,-0.133880197735854,0.134764352851708,-0.298890557327733,-0.370106805601046,-0.0022899685967681,-0.295356544408504,-0.0293856815784619,-0.006136567000913,-0.128912260918129,-0.152390609198454,0.000712529515112,-0.219687758681815,0.0579133245505825,-0.281860777043304,0.0207369074379204,0.0519618324535763,0.239699397341713,-0.425827397083158,-0.141906149596113,-0.0347958316364798,-0.114775230188525,0.175785082417914,-0.134856372657607,-0.276570613105123,-0.101588202694802,-0.31635829239758,0.205862069527005
healthy,-0.25771432853415,-0.206414608278273,-0.391816693944354,-0.277998718694949,0.0013489760215966,-0.301653368959754,-0.132095995467065,-0.438619257251969,-0.281944384020678,0.299362434914503,-0.337128704237313,0.026046165589406,-0.341338289399476,-0.083697608433146,-0.190021407383631,-0.275915444640695,-0.238765820892461,-0.156972177938444,-0.408110634701678,-0.331160703024313,0.0975921471944321,-0.290818716428532,0.0683328378641514,-0.0446320010972722,-0.113458151658328,-0.0297596593408972,-0.0243801598320521,-0.385736438122756,-0.18285557201105,-0.389099970877002,-0.0756006391728893,-0.171509681183277,-0.155104459570354,-0.171875419030434,-0.261744722864424,0.0573563432113459,-0.27757959074223,-0.16947707536447,-0.15969728000526,-0.442090176231653,-0.34394505161926,-0.583079217891295,-0.140451877298715
healthy,0.638720008467455,0.53104147248547,0.323905548949267,-0.273244969358414,0.0727551933136176,0.240014142757368,0.610812367118204,-0.415316903863653,0.261075806861356,-0.296546061519741,0.304364335860303,0.309131935553451,0.286999576355729,0.194620429933035,0.601729988706209,0.606505446460214,0.560486104062221,0.534950968535035,0.288472453751364,0.304227982408301,-0.0954268043509545,0.24307467628766,-0.0438729238072015,0.185037175883159,-0.135103569796368,0.150729009658719,0.181528538367674,0.441470901920416,0.507783646847313,0.272647963037052,0.13003951804399,0.463495141480064,-0.245579117344317,0.162240756816679,0.364212311883986,0.0834717390312494,0.462260549798647,0.403143236607532,0.220091560403609,0.32958102002194,-0.36576079589587,0.07854972721027,-0.162606029859765
healthy,-0.236952982666145,-0.0689424816496417,-0.197570508742093,-0.0177004259269097,0.0548617770881622,0.0008858758995963,-0.0441253270625796,-0.182940759516706,-0.157040461364881,-0.0387647199498437,-0.213407536146038,-0.176003452601952,-0.194261970338758,0.0821447427123699,0.118167099313977,-0.19622676927496,0.0517400970055549,-0.0388771884567797,-0.145806199843074,-0.0683682635902198,0.0216130489761707,-0.186562377359469,0.0541101990639124,-0.0681537971029289,-0.0948444566499247,-0.0540712325671942,-0.0598217485334302,-0.195826716755978,0.0315218633698763,-0.204569765114435,0.169651110115382,-0.0836241966969475,-0.0279561200421199,0.0197159454473214,-0.108727498577639,0.251393104088136,-0.117186292608707,-0.0232616122261877,-0.233395896236093,0.0369825520293409,-0.0259339853291612,-0.499327683354927,-0.014528872537109
