group,CD11b,CD40,CD33,CD11c,CD49f,CD44,CD32,HLA-DR,CD1d,CD35,CD39,CD244,CD54,CD41,CD49b,CD98,CD18,CD45,CD71,CD36,CD49d,CD305,CD99,CD371,IgKappaLight,CD85j,CD328,CD82,CD101,CD360,CD88
healthy,0.0842703242355245,-0.0943281739922914,0.0431573184620405,0.0238591106885848,-0.189838356216803,0.196269236965243,0.193700009568806,0.167335775544291,0.089844428177962,-0.0239679766441438,0.145346173694054,0.10403665057674,-0.0339320982375407,-0.254117398194121,-0.123493196319789,0.0323463522346308,0.252648055233436,-0.0594733349998432,-0.217761263529711,-0.0329689805194128,0.168615054863732,0.112991048843886,-0.0811839108112827,-0.0166971136280599,0.0489952873407011,0.0743040476627914,0.113271907589191,0.0643551577120463,-0.0854741472334571,-0.0669548093618112,0.0334995578973611
healthy,-0.0637711692731545,0.0310288105219559,-0.124382140831375,-0.117575561137671,0.284624030167967,-0.0280935984602137,-0.238149258568998,-0.455211117700241,-0.0482258048185804,0.0384895875536828,-0.273113227568603,-0.0147685465578683,0.0580578543658314,0.0466304589310035,0.191441236532295,0.119760458927661,0.126037850487751,0.14985007085573,0.142984269789407,0.0564784053156146,-0.103556301000499,-0.0216439706494581,-0.082828948753643,0.0451341058261081,-0.236901485245356,-0.109903139600484,-0.367033076171807,0.223443641353407,-0.0119163433912747,0.128350110558565,-0.150816600458403
healthy,0.157653153853624,0.0662761898128217,0.177161774374599,0.278165129669803,0.0513297510368879,0.301040978114279,0.413911316998349,0.474253395896963,0.276539226417356,0.0779884365083133,0.316787499422346,0.49674694000716,0.385426075246297,0.0633675294042594,0.0389336664413729,0.0049341844433673,0.292720586238456,0.544243097820398,-0.031487968735921,0.198896963605032,0.404906844489582,0.330569935950041,0.126051519616068,0.132530310187372,-0.327406183965309,0.168215831204382,0.2762234005867,0.235997266630856,0.331470905845354,0.15161279685365,0.525037899979791
healthy,0.0688310130860094,-0.217645255409818,0.17044241456045,0.170489048904891,0.638189620788126,-0.106305264663953,0.0702864091013991,-0.0842486776141734,0.27696143109328,0.129614516835219,-0.0387076263139399,0.0721173752912449,-0.0966394624879769,0.610592190380116,0.584128073607983,0.0526651442020989,0.0325722344051321,-0.0433364636559516,-0.246530418820317,0.460865469145396,-0.143162369535885,0.130621062106211,0.128245860300252,0.158739873987399,0.0067691875630592,-0.106105486827227,0.0274016174826663,0.208783178247235,0.0909691563870079,-0.109790586637515,0.0799928018747816
healthy,-0.450575602972237,0.127643508582303,-0.128429665424907,-0.206755632124453,-0.0501710820665693,-0.0367706090178034,0.0635817705463755,-0.122067653251325,-0.128588094204585,-0.450859387562041,-0.164943177663222,-0.091021953994743,-0.196567596878921,-0.0893665144755601,-0.094201987356952,-0.0169611632148219,-0.227276204027578,0.0469928741635498,0.0437120763430927,-0.25585483226617,-0.0959411218232598,-0.305068569008077,-0.205941159036465,-0.252894872402376,0.0040811975242998,-0.0053940330998117,-0.208232284178492,-0.128377182134887,-0.0603160723652482,0.113358366360793,-0.140663155516373
healthy,-0.346595123490886,-0.184519672614065,-0.177416554880455,-0.158502327783477,0.038034365082069,0.0620453112294517,-0.125646063651538,0.150131002526191,0.135534855448604,-0.326371025013809,-0.173726308942843,-0.161633502942743,0.197914189926867,-0.0682008741280789,-0.0281136292782822,0.0568269786786044,-0.161360839395133,-0.139582963472348,-0.0355877594914192,-0.153882572955742,0.589247031971064,-0.105721658029473,0.119503162177297,-0.134751045529867,-0.157803304465445,0.0473713918723591,-0.213672804825374,-0.239961826802159,0.270324120705182,-0.0301000909440471,-0.252111980212243
healthy,0.464758178727008,0.0085387198618186,0.606525492682662,0.328253769406291,0.346456693645696,0.375794624524331,0.23825596715082,0.599204928353959,0.399836304914843,0.442482650849853,0.533494728551611,0.289995872877217,0.392603590201681,0.347822921546561,0.299270441700579,0.045632996989158,0.464995707705378,0.314382532919645,-0.151217248274103,0.484394583631504,0.351240967588594,0.587445676917793,0.60983922877805,0.411072761750825,0.163248175910927,0.16280389204377,0.5550209199681,0.13725478797163,0.380069094055332,-0.133355176812615,-0.0598551767076916
healthy,0.240313976890268,0.155033500616214,0.297308568253124,0.162452957548522,0.329594256601785,0.285554770674245,0.269144453464636,0.304270161339224,0.566815255991736,0.187629973674776,0.397949400836613,0.121521645659826,0.304752483295521,0.237561498880789,0.369705745795966,0.0088273234512187,0.227202074215817,0.146035239237227,-0.0298777421171684,0.345751396263517,0.376096330087395,0.283650097471527,0.302980827088719,0.260292009949421,-0.208259967568217,0.284334267503396,0.308577510345278,0.166871606552456,0.386458795828534,-0.115380279939356,0.0126829375716354
healthy,0.118125554994493,-0.0075380663484032,-0.0536463515749399,0.0968932679144224,0.171203019330266,0.075385864766047,0.253404281898789,0.228319885568144,-0.260097525979392,0.0670410712802512,0.0561550132986632,-0.141677480591684,0.352495756670064,0.120798333524513,0.311429274949953,0.0442928617895654,0.129113497009664,0.186818897526543,-0.234017010765275,-0.0204152197575209,0.179778677588658,0.105417467655486,-0.234684043980635,-0.0328530172973729,0.0031112645499871,0.227406442728086,0.035676755347836,-0.0019215153937253,-0.121072312236295,-0.178178490508614,0.342251881173181
healthy,0.366366746352338,-0.104230814258249,0.237918951282337,0.219843776737368,0.148353421146637,-0.0595404213394829,0.109931621160075,-0.145101064842567,0.0241979041291047,0.411387083659141,0.19488240932706,0.0114008345480004,0.068031317827983,0.214381177063741,0.213541132302514,-0.030731311384571,0.157947129588825,0.0539434797710042,-0.146240001868154,0.252660245951545,-0.151656140765699,0.165835189549904,-0.142386142180996,0.247433977133048,0.16695063352334,-0.23760749889481,0.118861936800902,0.237619037974688,0.12030440456679,-0.0746677663267504,0.0714064212649307
healthy,0.496345849618888,-0.0253349585961676,0.357391910566845,0.328964365433244,0.448706496150778,0.153160079124129,0.429569206526691,0.0812057330724043,-0.114275778216899,0.472594327495505,0.229875777816752,0.292641547229215,0.326605468269733,0.547574144679448,0.485879933418594,-0.0016225333014456,0.0665877672697832,0.149422250161222,0.0835264505242826,0.466506732550619,0.0710963066143006,0.334741294687249,-0.0737040527036161,0.337978168523491,-0.160222544196408,-0.0372925710448357,0.150695118544143,0.203530020142662,0.10271013347024,-0.196616501928114,0.308825897492432
healthy,-0.789813770554891,0.0,-0.656132469094053,-0.682469114432086,-0.0608322512646451,0.0,-0.169061726980475,-0.0517750556111377,0.335397302403319,-0.729911721615543,0.0,-0.43675332742598,-0.717812767707237,-0.384763630405817,-0.099866279159459,0.0,0.0,0.126331135691176,0.0,-0.543915614101346,-0.106033445733673,-0.449995678943686,0.0,-0.703406826592553,0.203770683243397,0.0,-0.201883102670638,-0.259663438952234,-0.668724360380638,0.556565193860446,-0.197832498928372
mild,0.379251036940177,0.256372975832421,0.338677208170945,0.23934444887521,-0.102814737731451,0.0826048760799776,0.259459245334866,0.0992401840213865,0.112117927479229,0.396175951752072,0.459329632398222,0.293176154900266,0.313332121007771,-0.0127349065686968,-0.22874422344241,0.0364473967223843,0.210095028928759,0.158731811371017,0.23681358146593,0.176542009025509,0.109042569509695,0.272152459082707,0.209681831716474,0.276394491584365,-0.433494946602103,0.166344317916236,0.14793204997164,0.229858607831422,0.262699785310094,0.200846129506263,0.178854491994811
mild,-0.196818636199494,0.164959881216361,-0.24266680779781,-0.180993642267551,-0.206927026380697,-0.0532672131598934,-0.254528510329447,-0.108606007755989,0.0142861741270672,-0.230938585181382,-0.246398505897559,0.0593526457897077,-0.369106682863206,-0.260694960668664,-0.208861007347002,-0.0327970488605216,-0.0597226262089829,-0.458573404915265,-0.0895024135685854,-0.227785900103021,-0.167386836716131,-0.339539891948917,-0.0610531293387203,-0.171032065762223,0.178299299976375,-0.134201446342353,0.120766259412668,-0.140381259286118,-0.0892029866303099,0.281423859420557,-0.250991267268853
mild,0.152104482478424,0.206263597684121,0.22531722745113,0.176488686224616,-0.010351760921078,-0.0105539917605381,-0.173395732850144,0.191788651854453,-0.0814397287885862,0.0806155009942687,0.207001373735042,-0.0592243468229429,-0.119478902884327,0.0359446822503638,-0.163889648763003,0.184725083744274,0.117875608363747,0.0269405174713257,-0.008827435363831,0.158265837380268,0.220982531767136,0.282300324178158,0.130888844416334,0.291456910555337,0.082112572025594,0.175903035111965,0.051413637613266,-0.171204616264228,0.257022512544864,0.239761754208019,-0.210400636362291
