group,CD11b,CD33,CD11c,CD123,CD14,CD45RO,IgM,CD183,CD32,CD107a,CD64,CD1d,CD35,CD58,CD39,CD11a,IgA,CD235ab,CD54,FCERIA,IgG-Fc,CD18,CD45,CD71,CD36,CD305,CD371,IgKappaLight,IgLambdaLight,CD328,CD101,CD360,CD88,CD258
healthy,-0.0837946341725363,-0.0654485667785899,0.0931711060580266,0.557498613374024,0.123368994383033,0.302883871110664,-0.277789514341369,0.11970708340445,0.291729216865449,-0.0264172535685786,-0.0447637130683844,0.166218486694492,-0.0980292072966432,0.206072216917265,0.192173570537589,0.213021342582464,-0.312484112112542,0.124402192266886,0.193217268854244,0.140549724084106,-0.198363847028793,0.29268245925817,0.306291332895872,0.0701201734263197,-0.0291634600155072,0.2234606286159,0.0557910120569967,0.138433175898595,-0.0610013895270197,0.198490309182581,0.087410927824895,0.290256856270811,0.442995519043585,0.270950997737121
healthy,-0.186289603759825,-0.339113524025606,-0.234097723037031,-0.0581836082096397,-0.433208477667614,-0.283837179247266,0.218734283670266,0.0379241017490572,-0.179807146908678,0.29356381582095,-0.338470356328082,-0.0334263514880108,-0.153067012397699,-0.515645308244207,0.132369257065104,-0.219528091002133,0.431142684555919,0.067370493716425,0.302829116951651,-0.0838595148309646,0.438582123693763,-0.0717069712483708,-0.313720727032196,0.224240125686421,-0.396645328579532,-0.262402745289498,-0.224049914917754,0.182836396175651,0.248974885558944,-0.19058901772254,-0.198443596066942,0.207437211877846,-0.397385905246615,0.0528528192967473
healthy,0.200908568719375,0.147493101454069,0.192481688397283,0.100460372104254,0.277715602022358,0.214474245336188,-0.301142768318484,0.030708433789794,0.397899799737283,0.140083772289459,0.155381140281765,0.18828225207299,0.0307462172651329,0.350134227099875,0.123122512373696,0.264357685803231,-0.274995683181279,-0.3275344732292,0.256494262661018,-0.0036852329363452,-0.289106646612643,0.131540529544726,0.278792910811554,-0.0137067829891598,0.221823750661652,0.321685681697747,0.107258699417415,-0.334651430072153,-0.262304548264429,0.0485367267217483,0.186294208073667,0.109198731423689,0.402375989037819,0.0590062037416643
healthy,-0.0745679310032043,-0.175604789587638,-0.173945394539454,-0.227100078343541,-0.156647552413768,-0.180266374425471,-0.0121773525745731,-0.0633633163816702,-0.325440717141374,-0.256881238457571,-0.174826856065243,-0.372254757209098,-0.0845494695466775,-0.267638763876388,-0.146433549260535,-0.193525933171988,0.0212170660133753,0.0,-0.16859097485949,-0.028386596667994,0.0807332677767841,-0.315947073261719,-0.274978322768483,-0.148479388933971,0.0073507571280172,-0.158319831983198,-0.0951695169516952,-0.298698616253441,0.0519299292228861,-0.248024846461042,-0.270313497176919,-0.194148357085174,-0.115685222702296,0.0425836630477973
healthy,0.573942089407588,0.538844420485719,0.463587022734655,0.0299904086804006,0.496795107824062,0.232016956476627,0.228578155394352,0.0219671534791211,0.39034643038037,-0.0681822767796552,0.554755530130665,0.228783060438223,0.412070912931348,0.324540524070669,0.606991752241503,0.543708819337443,0.20810387947793,-0.0648264483296629,0.610725438675504,-0.0096981701938106,0.120318948520788,0.574828429421116,0.519035961111171,0.128516276597531,0.498300680082107,0.615018471324906,0.449250289738194,0.283278092930656,0.0992463290175308,0.704308406515367,0.296634530575411,-0.116892147786087,0.178783753829235,-0.0321119900833798
healthy,0.182340408742997,0.0366527262684447,0.141994792077645,-0.398725072640507,0.180264473276958,0.33596554314732,0.366961952304318,0.0610561847951268,0.365275509168708,0.24213978401789,-0.1528097911818,0.115994747222426,0.150974512743628,-0.0550026141362696,0.205521888858037,0.0196247854686941,0.367033516236317,-0.329618106397008,0.124596705206517,-0.216138076021505,0.333713316694581,-0.0063448972892692,0.167607662142259,-0.245378099465189,0.0154541455341292,-0.0245721184582609,0.0966385228438413,0.211754625380447,0.426518200547717,-0.0728241631696928,-0.2048963327222,-0.0974464848998096,0.296374339337808,0.115315256148075
healthy,0.0160299891854258,0.0128452506758855,0.171760466279727,0.223478943854524,-0.133224856971638,0.0587957725202086,0.23295543029034,0.160836062343008,0.206034640201546,0.161640219243747,0.0210925575721829,0.0967112416623586,-0.033145461034729,0.0047702068292457,0.0931077849760408,0.2136973044923,0.161247194480656,-0.211927984632169,0.129549373378443,0.0644043241251882,0.208377300540109,0.0459002628351571,0.182464552558852,-0.181012467428215,-0.108628095409305,0.117321747895662,0.209325615828215,0.247806784402797,0.195262466818815,-0.0344507157490409,0.185860624185156,0.0908049405014324,0.215745169897101,0.0230860635590832
healthy,0.156503285019364,0.100380131099501,0.0584491479190361,0.0769662019428045,0.290379729935059,0.146313878172241,-0.129032699241008,-0.134506679783864,0.253680016396264,-0.194658713975855,0.11373524517329,0.230152345005069,0.0733437574262729,0.154955366006399,0.322399802508166,0.0480439106437838,-0.173133725836364,-0.0234598024805333,0.158377184980865,-0.0740384750697002,-0.137421102049925,0.172863022426052,0.104720910987605,-0.0061170795315832,0.106876666709741,0.139053820044439,0.0452846588439809,-0.0743336528299423,-0.0950694997642022,0.105337618922587,-0.108657900618817,-0.26840293741159,-0.0086946974719215,-0.0913498696676221
healthy,0.171324645207202,0.164855696555444,0.0909166308594726,-0.24374666442542,0.0745536641505175,0.0429668013670169,0.452997296216282,0.0311414808131073,-0.0224247420622849,0.392814484339401,0.173685141876705,-0.136232506662316,0.307896472607631,0.0669992121686876,0.0499737637038086,-0.0278770400420599,0.410676023035056,0.0844441347592941,0.0370523237184611,-0.315520204125854,0.459256432618596,0.0620223679635109,-0.051753066758162,0.173459359714353,0.11502835603354,0.0058637707555668,0.16235348195817,0.430914761279088,0.405354912799538,-0.002741712711672,-0.114410082392211,-0.0668885378585421,-0.160963830497977,0.0237341960925917
healthy,-0.0892349517212411,-0.161682278894625,-0.243957035827228,-0.329363260534754,-0.132059182449476,-0.0506762236518397,0.374813267204741,-0.0012987128246325,-0.392869134788255,-0.223245471493964,-0.157425770068492,-0.322618596522077,-0.0410827457055015,-0.34760196951536,-0.243440705125484,-0.350357123822018,0.299884394895991,-0.0326212745674077,-0.534705736409147,-0.139895658002653,0.314302182588412,-0.292848738903138,-0.412159308100388,-0.0583305783165021,-0.159558542609497,-0.23501182776108,-0.189088405439926,0.259361244152353,0.309944729045571,-0.332118651102341,-0.320606881759933,-0.0196968957547239,-0.292278789588903,-0.0516020078085763
