group,CD275,CD11b,CD33,CD11c,CD45RA,CD123,CD49f,CD14,CD16,CD32,CD69,CD107a,CD64,CD1d,CD35,CD58,CD39,CX3CR1,CD244,CD235ab,CD54,CD62,CD83,CD49b,CD18,CD71,CD193,CD36,CD158,CD319,CD99,CD371,CD328,TCR-Vb13-1,CD82,CD101,CD360,CD88,CD224,CD258
healthy,-0.119143338936601,0.337282550430285,0.35512516580365,0.180130805045518,-0.423554077162432,-0.514910541349174,0.15018964765095,0.132257692114979,-0.447047307177572,0.0899301884916427,0.311043937807514,0.0112207063652491,0.352946105094976,0.0997478775240615,0.322242224507765,0.246859643916966,0.217862059564315,-0.283812443875341,0.08669720881395,-0.0065716953125666,0.0241106204016475,0.358482063699695,-0.221374728918033,0.145636803935751,0.110610708357471,-0.0352095966778215,-0.18886061380369,0.261922266989963,-0.192473693448407,-0.138514433362105,0.0476189237447395,0.201132626963829,0.108100032182144,0.133440539590356,0.314625215481115,0.139704003793718,-0.182425001977769,-0.183817617801631,0.0862273282127337,-0.246175706408745
healthy,-0.0626619003614516,0.189044647921562,0.0435134916133215,0.116441131188721,-0.332184906224794,-0.0355492526132124,-0.358009837232298,0.0482968910913219,0.0699949707744851,0.252086540798963,-0.119202336607345,0.222843772589365,0.0076495123058351,-0.0885415569949598,0.0300623936471923,0.322714034290235,0.119116069779102,-0.0254969111815562,-0.0425204307490273,-0.133675841287136,-0.282960790913414,-0.538729043068376,0.225481329668757,0.0387625181163531,0.215202491641868,0.011174036258201,-0.21528013160203,0.0005672149744753,-0.116583070195218,-0.127151821144636,-0.0819646466796919,0.0853253383032169,0.344957128173057,0.0479830276959088,-0.243494030800871,0.0766050646581945,0.0299572353482127,-0.0338667325746655,-0.0319930253758269,-0.124623873688527
healthy,0.0172062057035337,-0.359589176457232,-0.385889568140166,-0.311665792459796,0.119951193416687,0.0944818913088504,-0.518692630172441,-0.290768009504249,0.137869485800714,-0.283084255705494,-0.62512802860954,-0.272924034276451,-0.267458416082465,-0.0635859455379107,-0.335446918639145,-0.40908539798914,-0.30187117667093,0.241681407195078,-0.389648437182344,0.224456656263889,-0.280460085425508,-0.496394673219687,-0.0073358009250752,-0.542504162134995,-0.257498017969599,0.174207856449342,0.0530126274387255,-0.392916473713644,-0.182124250297867,0.0972291266921194,-0.163119701957843,-0.280109431585577,-0.231585225018166,0.133981403605279,-0.179496990229632,-0.369177220676575,0.0094960026549837,-0.259811291816326,-0.352484592311715,0.0577714160311052
healthy,-0.256201600756184,-0.0336413826817933,0.153262510690899,-0.0196699669966997,-0.0389436379233686,-0.0219436311796811,0.303879228260426,0.130365253488519,-0.209716682107453,0.10546562103381,0.151989668072048,-0.243769251713304,0.0334649690840988,0.292300131219315,-0.0545461091681546,0.0166216621662166,0.0589167405640617,0.0094857041215599,0.101245161916615,0.0,0.0150504080923899,0.396765121901223,-0.122643092900346,0.412920202852079,0.0273215518140321,-0.200484559560742,-0.187548344737643,0.13455785946013,-0.172427070707598,-0.178157367070801,0.0339976484762774,-0.0321632163216322,0.0986602258902835,-0.132880152528847,-0.0952305359349157,0.111228557948049,-0.209330281412545,0.0840026466633419,0.267751136531793,-0.224968427908526
healthy,-0.144367708837463,-0.0468452245637832,0.134493937651452,0.082903634863018,0.137064808979459,0.219578393059859,-0.506994436125527,0.0745622914607629,0.0493689816903365,0.0904880673259979,-0.265093669917748,-0.143895697593733,-0.0193914650347698,-0.0485561925254605,-0.123815188795579,0.102165388184145,0.182326604765568,0.157775168653179,-0.0008579488509055,0.027917215271845,0.1623812410663,-0.466842967335111,-0.136781707594033,-0.273999195085178,0.19002575031051,-0.0283873476655574,-0.0997480212302781,-0.216039792062661,-0.0779616342377217,0.0071766443179775,0.153353327771383,-0.0268001986370557,0.193181888967521,-0.178301740154748,-0.0655134349842935,0.134643352611824,-0.206220987229802,0.0927227722112475,-0.251327822058673,-0.110498151794174
healthy,-0.0271697095588461,-0.109682001104711,-0.043762329361635,-0.118062021620769,0.0345132284435163,0.0168163098448802,0.381558856676009,-0.222995876554741,-0.177546657936504,-0.299426334944499,0.518003394135591,0.0004024534618965,0.014798737589271,-0.315112561104733,0.0427838712222836,-0.153616698433815,-0.0839877281138738,-0.0298543652151639,-0.0191737050602906,0.208857702569704,0.251308831191959,0.449822535928171,0.0,0.331791480671619,-0.0377300422139254,0.212548581658887,-0.0451917035480166,-0.01266869065869,-0.0356488941869801,-0.210443472136044,-0.232531217520807,-0.0858281385622978,0.128399459507323,0.0366775340865561,-0.168682709002389,0.19148566810457,0.0210291111561472,-0.302307226878952,-0.0417934907127776,-0.121351408096381
healthy,-0.120455746866518,0.682468406110416,0.705228950029476,0.176794611589475,-0.646819206449623,-0.574090632107833,0.583064344370806,0.64426974789912,-0.63991598821503,-0.0282631623270643,0.554043969540386,0.0506406023448236,0.62886627576456,0.46219615727044,0.627661991270988,0.443784593750794,0.563005783302728,-0.442762095857181,0.142366233249053,-0.224476822066796,0.0635584325244339,0.527637443647316,-0.192400059963974,0.485951730622116,0.390306925727313,-0.125731826891066,-0.117059240418768,0.674925648773111,-0.11922963508414,-0.285615873747932,0.612579269721242,0.35384550150751,0.639393368021541,-0.060518468657909,0.184539652817511,0.182836266420108,-0.321613455261547,-0.278517562370291,0.654550208290329,-0.0805709295200677
healthy,-0.0674151518912512,-0.482150657951763,-0.431928238350059,-0.299138210028942,0.423541397902434,0.148868358704648,0.241657303929201,-0.460696243871228,0.409759301367384,-0.0841606955271675,0.168473695786021,-0.675440007795787,-0.436501251240739,-0.448829045075892,-0.499844193407514,-0.426529166637642,-0.397912865241586,0.142987173895691,-0.182686138048208,-0.0095029330570645,-0.237985630803587,0.34608447223677,-0.20500224474589,0.230333223832641,-0.273028630501777,-0.246611559444778,-0.184335131270353,-0.323150739477038,-0.20106255929032,-0.0667767597798483,-0.118562671791469,-0.345740519847985,-0.440473768733925,-0.147653552979758,-0.171932761558001,0.0830272599816436,0.106742277700162,-0.108316258399138,-0.435800521789264,-0.230188635295814
healthy,-0.0559628671961699,0.403946567669696,0.386005812258516,0.142486984501314,-0.225752896178284,-0.0715156916155283,0.318148972118461,0.482766654125915,-0.415848615700225,0.146490794176052,0.352783818171422,0.0038165024613352,0.513391037162219,0.521324918702009,0.361057260080306,0.438799092896079,0.274798725722353,-0.314679631826381,0.218986817488283,-0.0590923990579353,0.0480992647688405,0.232741788783507,0.0356958779911785,0.349275700235334,0.28989775653313,-0.0759112039282965,0.0308897054404307,0.425333900260208,-0.0350306236414152,-0.0932779582873584,0.16813316205847,0.34214323543813,0.348468436586493,-0.0205568906350276,0.108217152708977,0.346790697894269,-0.262512437248993,0.0200964612859966,0.397973899902192,-0.0403319367931433
healthy,0.0838474696383611,-0.0830221413353276,0.0132391246635744,-0.142274088474423,-0.0941990245715106,-0.194195227753913,-0.06510287975721,-0.0410417206522949,-0.354338879856111,-0.194214777368304,-0.0978741061174019,0.0031733236340354,0.175774515893386,0.0528953791376332,-0.0723310060877127,-0.0015414394108323,-0.0049323560086846,-0.0732805875418003,-0.240562459130916,-0.110392565301834,-0.270534959301979,-0.135635538027487,0.100214417327413,-0.154655191171096,-0.200599110084139,0.0112016182418299,0.110218133909475,-0.0282625460993644,0.0288527441089431,0.169552482393907,0.162756518058092,-0.0424524536028667,-0.0606556511424741,0.0580214081406164,-0.222636096353448,0.0153574473385634,0.0279834637595574,-0.518909452583574,0.0787030431120199,0.0410521481019821
