group,CD11b,CD33,CD11c,CD45RA,CD123,CD49f,CD44,CD14,CD16,CD32,CD69,CD107a,CD95,CD64,CD35,CD58,CD39,CD11a,CD244,CD54,CD62,CD41,CD29,CD49b,CD38,CD45,CD71,CD36,CD305,CD371,CD328,CD101,CD360,CD88,CD224
healthy,0.0856790986528357,0.0001096290900813,0.0085132814554981,-0.154219478939446,-0.0249500885992451,-0.161630040540133,-0.0602973966740846,0.0730252494702055,0.140549724084106,0.0012614724549549,-0.299602960449845,-0.252421717208793,0.119452772982941,-0.0065530771228465,0.0753409853169464,-0.0777096194913086,-0.123319542714334,0.0482443596954448,-0.0652886802949873,-0.180257348852746,-0.180393068623705,-0.132022358813841,-0.0273721285376087,-0.0609422363447845,-0.0402480001206629,-0.0975128604609976,0.0847721499631626,-0.0874720842748681,-0.0203544677251114,0.0666423090975521,-0.260396090569963,-0.0623058661962567,-0.0824701840802344,0.107505954235333,0.0581178149136776
healthy,0.156308240823272,0.210598816951625,0.0987764362693461,-0.0551080049322031,0.127551250949279,-0.0217899396360245,0.270567053940165,0.222377099553477,0.076199070456769,0.0668503362774492,-0.106970054945021,-0.118843709013505,0.333687611176406,0.369068405551422,0.126651000729276,0.277156313297743,0.0739901866887255,0.154326544949043,0.192396834553328,-0.251204040278527,-0.199159961394462,-0.287162530564667,0.0312836322680215,-0.155870925790229,0.247494873634606,0.154874789294375,-0.0537004655127134,0.20022688598979,0.134160192602447,0.0738189773924317,0.0890396569282909,0.201118693562943,0.0183737710135704,0.13928404404209,-0.0509584199199459
healthy,0.4479423372915,0.473848503579894,0.420316111947251,0.0782601589281258,0.0152776640468511,0.333765953168068,0.329026182628413,0.315924816069254,-0.134392884485632,0.430644002770066,0.347997278654232,0.0865207200360287,0.312390823997332,0.209850068437008,0.355534998365663,0.430909504026316,0.189969426187204,0.436476305199817,0.507964645697766,0.336930458163534,0.236359574971302,0.385783345597814,0.126038910939181,0.331026746462934,0.417341830268491,0.38137721451024,-0.269569144436755,0.46166927864906,0.424619266346663,0.361604471736734,0.273241878956859,0.493004404070072,-0.0866987162043469,0.40638851864116,0.634568189657877
healthy,0.289810370180971,0.125073541937787,0.2798199819982,0.166182713736248,-0.20822769443165,0.199955631165315,-0.0704339168146778,0.267615254693672,0.224410370088708,0.0604443914335119,0.249275014200618,-0.182454988976504,0.122846841047784,0.262150259970128,0.415522538554239,0.107806780678068,0.231045335296759,0.15675414567771,0.112238591067353,0.0182309169795376,0.0154902947793893,0.144039781403078,0.126584743363397,0.159893830633308,0.182869489253572,0.176376166745969,-0.201187832330784,0.157024173490576,0.241752175217522,0.27001500150015,0.168916628840256,0.158076172346163,0.0775356251736604,0.339900376208738,0.210940816077568
healthy,-0.411503458865154,-0.187182299077376,-0.229802684750445,0.184875201754023,0.241481789317753,-0.331355919769377,-0.238893451422577,-0.300149360829604,0.174585672565169,-0.201676644390421,-0.184211845923591,0.0014473071662712,-0.0714213947678564,-0.364469214682293,-0.337470300224054,-0.138607642562712,-0.201519680551527,-0.246191707331138,-0.162625136491999,-0.301152008618199,-0.290837940869839,-0.309397611765965,-0.283166842925404,-0.346558000945095,-0.264245215398536,-0.167473366515854,0.0011822399458609,-0.491062085347653,-0.286144733589708,-0.265367679082512,-0.315211220396901,-0.0825684681781707,0.253465702426841,0.0344491833257957,-0.268554555344266
healthy,0.109776690602067,0.161248323206818,0.0885346800284069,0.28404162410998,0.0955803729653635,-0.140087984087546,-0.020214826696695,-0.0655377997436086,-0.104183070870461,-0.121242967280404,-0.0122860135282431,0.333130853084863,0.251721022187821,0.147032364026949,0.184289434230253,0.0023516182227558,0.180488300596857,0.142392140644385,0.0974547963411017,0.169056061688981,-0.146314964270614,-0.194560896919616,-0.063276786908275,-0.15226632884448,0.268844363603573,0.061821625152587,-0.0817868436822708,0.026213260895776,0.0711044827962072,0.119442910123885,0.0590566465769617,0.29031188974105,0.190142479256069,-0.180544042282856,0.250713572793851
healthy,0.367090931334974,0.328278553002776,-0.133391631857025,-0.552901254108264,-0.484561164202479,0.293290004500039,-0.214538848516322,0.33006950524786,-0.534261593849805,-0.267721038377708,0.286265899630835,0.0024906410231059,-0.0494647159780633,0.370537683375301,0.350106533649572,0.133225559916287,0.253019182935218,-0.10856925555968,-0.216859421445974,-0.255020024178182,0.287993058103591,0.251972924096692,0.0482371789233539,0.220501273373191,0.287909127125153,-0.322630584730504,-0.218121224554871,0.327168979573947,0.104852498675797,0.136900335647006,0.272173730253343,0.0508299951588505,-0.199040555329602,-0.487987615819119,0.382695038080508
healthy,0.282469715874222,0.230743553444534,0.106722331641192,-0.278983007588946,-0.1384268008555,0.2080504067876,-0.168884551253951,0.289869999675432,-0.255922434026164,0.149867446389573,0.145035326995554,-0.0042604149220171,0.0485851296320992,0.207207224136716,0.267344695039917,0.181531600449871,0.189406999280206,0.0229123534747742,-0.108308287924675,-0.150202992020268,0.139456675792185,0.217277379607167,0.0825529675453157,0.224695213523327,0.164400024634804,0.0433199410064133,-0.034481206372252,0.294131259439329,0.136779600169125,0.199941745956892,0.210798220194906,0.149261170348895,-0.159838556986679,0.0970966653219769,0.142102779811782
healthy,0.241861853900465,0.156088594348279,0.0796868286151109,-0.282271283332962,-0.104802965467008,0.353191792363939,0.0435260051861279,0.283007354608798,-0.357920573800474,0.202317319945567,0.343718972042884,0.0061796582456071,-0.0470670355409136,0.142627619918084,0.156144698781069,0.179882648480913,0.28071909139996,0.0352767418562855,-0.0053991601540456,0.147159965391042,0.326805305172574,0.343863392605339,0.198256616155653,0.455142025590704,0.0991148639951462,0.0790386490313691,-0.117407451349646,0.257888925365172,0.0857956199124201,0.120209247249508,0.181403909501974,-0.0557141087036243,-0.333418778217099,0.0955047211462851,0.0459430926040118
healthy,-0.0201509624901921,-0.0447393635167532,-0.0652112767391264,0.0659417083416889,-0.17153303652391,-0.314575309131148,-0.000633408737654,0.0078207838048648,-0.136201612452625,0.0500295250374628,-0.0444395451555214,-0.271968912313832,-0.0286009203611244,0.0364681323269782,-0.0717787044391382,0.0037546747334739,-0.0502797732380243,0.0064069692640948,-0.085133678014487,-0.0856978650824592,-0.300264740046108,-0.258248804429527,-0.162206172129896,-0.255356399140301,0.0224005933130015,-0.0839430718004088,-0.0632056102163694,-0.0991621497681659,-0.0171509177372763,-0.0187966262527479,0.129719220340759,0.117426533346326,-0.104460820456149,-0.0718077479456454,-0.138982804774488
