group,CD86,CD11b,CD47,CD33,CD11c,HLA-ABC,CD49f,CD14,CD32,CD69,CD107a,CD95,CD64,CD1d,CD35,CD58,CD39,CD11a,CD244,CD235ab,CD169,CD54,CD62,CD41,CD2,CD226,CD49b,CD98,CD18,CD38,CD45,CD71,CD36,CD305,CD371,CD328,CD101,CD360,CD88
healthy,-0.315560364732372,-0.327457721052414,0.0501515190986387,-0.352969127032049,-0.515217947656562,0.0964454980276069,-0.132784968301914,-0.348766445921973,-0.544736714026628,0.009486646705825,-0.380973904306726,-0.554820801514203,-0.274252849444976,-0.0143096450297455,-0.365571061004043,-0.332336544181684,-0.446099383595148,-0.414886862794109,-0.37589563601617,-0.035815739453488,0.173102215627559,-0.321450323455962,0.0815165331019253,-0.256260380433469,0.205640718054217,0.052702262543236,-0.0500596941403587,-0.185653500767897,-0.572241301727385,-0.303584391065109,-0.561558494620291,-0.0477684337094012,-0.3543525053829,-0.497204466549131,-0.500401899890391,-0.0737384054247172,-0.351617034921045,-0.227240565106753,-0.684536296411669
healthy,0.0929388375542678,0.386759581881533,0.0489775817140744,0.274775139777976,0.329551900170164,0.188494370613178,0.0344348786994169,0.0254493719050231,0.365205412851471,0.256503457306905,0.140400085827411,0.166925113485663,-0.0020563205123212,0.0138638557062233,0.359047078842881,0.17923153223203,0.452559757263127,0.309545150851548,0.260640502988313,-0.11357120778678,-0.264135271897687,0.0665263212018012,-0.0193141144338337,0.460222355536425,-0.366138726630194,0.0322116185241082,0.227193959124319,0.214898251321639,0.450962613266205,0.29058332540509,-0.186806064533509,0.119551339383859,0.228425573292278,0.283155016773623,0.316586986467871,0.309635611375057,0.354572013560786,-0.037280115099998,-0.0332170110864226
healthy,-0.311402486776653,-0.299099305249812,-0.392098727861651,-0.252772212142614,-0.229877410917104,-0.213485079476895,-0.522913436614582,-0.240362850498822,-0.363823602406139,-0.469401609735043,-0.0893487908090326,-0.0220097037749602,-0.105637440948976,-0.089667050335453,-0.214548407065396,-0.257118954447767,-0.182159306634215,-0.135648474564783,-0.396995160509107,0.0575585094559996,0.152860192310237,-0.309092030729727,-0.380806644148146,-0.50509003092147,0.0578233421830328,-0.225383741809873,-0.452797387855024,0.0274610042279889,-0.0861360625657092,-0.205634086663845,-0.164903091361861,0.0979883007778372,-0.395990962156505,-0.210474841534271,-0.235553456148638,-0.123150010915844,-0.253992257678971,0.0446184946177251,-0.389087482134324
healthy,0.144289691615828,0.28350936200832,0.192487761806179,0.300330171349173,0.252013201320132,0.0559757052262061,0.240998965801699,0.107245729496851,0.209352918502588,0.396810727887351,0.382509554256429,0.0372423440225104,0.325527245896972,0.19614197627885,0.396512409418407,0.232667266726673,0.293755411235361,0.123546725313263,0.146004980713204,0.0,-0.272461636124265,-0.0086173787961211,0.048946419109022,0.291683861281501,-0.353551050757336,0.198306841205424,0.225375196252129,0.0702563633849886,0.165693540234802,0.264522228515323,-0.0166397138906056,0.0090463086841159,0.272032019299212,0.0742874287428743,0.275463546354635,0.247910823085621,0.0675273354936166,0.008943019452444,0.263845385982602
healthy,-0.139683521090345,0.404562153652164,0.168082824555778,0.181637658463463,0.0164297247813558,0.182994698571694,0.503544087051364,0.194198794449345,-0.0322236618234086,0.286530483565282,-0.092318852452603,-0.0349701358594801,0.309735720478508,0.157885908794802,0.392087723410417,0.0965791080668647,0.052911109120078,-0.0883223441268754,-0.0402421495207927,-0.0632055583667895,-0.10015764721587,-0.0767845180015414,0.372695683054214,0.356214039366643,-0.0351352175457491,0.330964956627445,0.335049936237822,0.0058433744529758,-0.0139947942643417,0.308375422161033,-0.175192448684673,-0.0793133525058842,0.358417744461011,0.0989388377818656,0.156622540761985,0.11125734440805,-0.0919610036815141,0.0393506733397434,-0.257065955755654
healthy,0.467445702035428,0.19528919750651,0.368780335692627,0.224761303558747,0.21653120808017,0.240498001600528,0.398413919708229,0.259672414450285,0.179098706694653,0.398284163538237,0.0277601422012728,0.279499543365062,0.258271514737981,0.0707353595770333,0.273660538151977,0.232964085111031,0.297345943748525,0.275693910215213,0.28776776321764,-0.211052841065414,-0.210408624732147,0.512681697806048,0.409621863583222,0.303145684654921,-0.0722519850687198,-0.0259260887711918,0.357744349591519,0.123438262634006,0.239859214191602,0.293006025695818,0.238894478356244,-0.263087065188745,0.243964025811304,0.245516022386105,0.255361792787817,0.179190859597708,0.508465013612186,0.0296700896448464,0.0906453085770823
healthy,-0.0757077838667268,0.119162334562735,0.142378475376836,0.209062952375373,-0.0639182302195143,0.0413091204053589,0.257115151352214,0.0734274869789956,-0.139297784221964,0.0403841161356155,0.0250552358809467,-0.130008420333421,0.197453074620166,0.216970098069202,0.0173295217090576,0.0163745537510569,0.175587526106014,-0.118140772479457,-0.0506186892972064,-0.387349052802586,0.137666376035911,-0.176549257981135,0.226073229063261,0.19668581566261,0.174319757862657,0.186869382518921,0.208138659365769,-0.0291765654534374,-0.077202113857593,0.190876604823527,-0.169378153527715,-0.295315569802921,0.197453659480042,0.0401433025954484,0.114493770310641,0.0832665530627265,0.0363712018493161,-0.18577479778753,-0.385300886058516
healthy,-0.166573570910953,-0.582597343739541,-0.105140379564308,-0.541176862212648,-0.368772134224713,-0.196455637433509,-0.053562119935699,-0.537857008834824,-0.146580190124441,-0.171386024657564,-0.636759378169963,-0.486640863355206,-0.547192336674931,-0.270182799959147,-0.641176954679512,-0.475399217886571,-0.428220297505851,-0.296039923474586,-0.291375438248,0.0542519202444231,0.048182437692489,-0.235010590781612,0.101178511548895,-0.0636195095083178,-0.0317983775937792,0.150334405093194,-0.0529821165809952,-0.0658970887445275,-0.361979862575966,-0.559722957467568,-0.293254982827359,-0.236148895840896,-0.456259832521512,-0.404275292952033,-0.45743848650448,-0.505512938155421,-0.023600939497171,0.216849783539988,-0.0488990899336017
healthy,0.0947895300174333,0.393251961892595,0.0466288681435638,0.255806824969486,0.220683900752451,0.184530780000298,0.158579040664656,0.349634324571951,0.31566314422438,0.149236910908016,0.0992560647811242,0.0511098194361233,0.17277121479782,0.0948277442465016,0.315803937385842,0.272890333096614,0.409074978240851,0.15388281991601,0.224921695865685,-0.123513198358817,-0.095897235069499,0.281982814148563,0.145040289833126,0.242499355688323,-0.288155093928252,0.0128526364935034,0.281681210198347,0.247055275968791,0.251633207421679,0.102254176341355,0.284882704604986,-0.026340700814365,0.260473180996527,0.249932236384069,0.217664105203202,0.205585465719395,-0.050282997378801,-0.307457742426691,0.320101576493568
healthy,-0.0201668969436004,0.347249053813094,0.0500968245106764,0.217965772360362,0.259681927872827,0.015651627392592,0.126583652581443,0.132731269492332,0.248682417249476,0.112094239683155,0.26475354975228,0.083928282159071,0.116323403219072,0.012319799646558,0.321879056803429,0.232123943461699,0.276983076124389,0.166097379388857,0.215075560600959,0.075820220448171,-0.0397464823222289,0.256357122342399,0.0571809565802148,0.155278964478785,-0.022067278964602,-0.033917011980182,0.159485980732837,0.0974149685394769,0.183039639493938,0.0687562747392902,0.271954706330079,0.0941593239985605,0.216534944648469,0.175930257244034,0.200768360323658,0.334030745912302,0.0196361172417716,-0.102380052278724,0.391085418380848
