group,CD86,CD11b,CD33,CD11c,CD45RA,CD49f,CD14,CD16,CD32,CD64,CD35,CD58,CD39,CD11a,IgA,ITGB7,CD41,CD2,CD18,CD38,CD45,CD193,CD36,CD158,CD49d,CD305,CD319,CD371,IgKappaLight,CD328,CD360,CD88,CD258
healthy,0.0240430858776293,-0.616823645522465,-0.611949580834319,-0.533084877406513,0.358194968311979,-0.0437027253410551,-0.482518358776374,0.323381896266123,-0.531646652030284,-0.546383928933271,-0.544864689493073,-0.589945221206874,-0.492889791973562,-0.270848736576777,0.330424840315849,-0.0509668600588351,-0.236570586353991,0.127695388593823,-0.441373774758872,-0.622743327299974,-0.323409119353391,0.0080885476098312,-0.626813136845217,0.0627620370256155,-0.0587931617025411,-0.591924000379452,0.0087144842181456,-0.567190354402631,0.0801545709564979,-0.27136673537279,0.0040578672340491,-0.424425310815392,0.173492756251758
healthy,-0.336458657249945,-0.598087675228912,-0.600842719390649,-0.538287010777085,0.182888319157471,0.164497109065739,-0.6135493942342,-0.005885940724218,-0.540717932096265,-0.547721531661895,-0.487237663074305,-0.293369025394715,-0.276040311877168,-0.624685956774817,0.280754123688435,0.326274032916524,0.2741870985143,0.189786987192524,-0.301104016925753,-0.496125789312124,-0.562849508974064,-0.393592967878459,-0.627744915322907,-0.0197598424059692,-0.0721357235722303,-0.546125206986515,-0.21316237241106,-0.552710477270886,0.0988049980479305,-0.401864016347612,-0.0299572353482127,-0.624301135015477,-0.145670410231751
healthy,0.157733581400211,0.202798139081184,0.31288896586987,0.231107533368414,-0.0140327202239809,0.501388312238922,0.305602510027621,-0.172940319445987,0.233934454258283,0.25946094617598,0.124575224578759,0.377708799323957,0.205765644381821,0.358216506245627,-0.50835136486321,0.0903445029379567,0.378457323840883,0.0132218974723038,0.136127384896867,0.188799887280603,0.257154992281811,-0.120051888308634,0.360904002500658,0.0154140353531599,0.316904793617385,0.310341900092555,-0.103958026013706,0.190993544323729,-0.46603673204723,0.178571513136152,-0.0957654910607516,0.24929238950956,-0.109507633701612
healthy,-0.566987033729347,-0.554668747998243,-0.567849247467402,-0.4400600060006,0.0748973973195448,0.153699300558141,-0.635597504047663,0.0399357092615519,-0.453783028022737,-0.577270716700704,-0.503540396560674,-0.483720372037204,-0.457811164071292,-0.43405470763684,0.056542666971706,0.0982861204991209,0.114328347637975,0.229517447242862,-0.501347175358432,-0.61739456929079,-0.332020198081897,-0.151015414157578,-0.294678351871569,0.171331285715401,-0.101571222521393,-0.468322832283228,0.181852903976076,-0.485256525652565,-0.31536527611744,-0.505375604785435,-0.231652482140681,-0.51645360213858,0.0076952464891719
healthy,-0.0245674041946162,0.299181519018452,0.148695298317571,0.0955027086018561,-0.195991136372947,0.55896585593515,0.181570961199168,-0.279862843255429,0.0609664003293484,0.365271515193772,0.284415179158797,0.0731712730107635,0.060549848054657,0.0553428983044916,-0.165139640345985,-0.0049614769534624,0.409355804714359,0.0254700943249172,0.146355754817797,0.205805346837991,-0.0704104537410126,-0.12322636664998,0.435752187899833,-0.184226035442502,0.0782524569794065,0.219087340013586,-0.177632347068483,0.153687601219598,-0.114904967160706,0.136282598213256,-0.101806337758553,-0.0652382201547979,-0.190983549503381
healthy,0.195531340208715,0.258817959441332,0.215166101159946,0.246918645940188,-0.00798570723205,0.0472707186772063,0.151711085939854,-0.199030498213581,0.238359018069585,0.268026842556828,0.270472658407638,0.0902453221323356,0.290196875469457,0.198863703654722,-0.117221720613227,-0.144934291970125,-0.0161969677926389,-0.0392005450904757,0.271552133984768,0.270335970376538,0.30109486897023,0.0186185841350189,0.0118559375363948,-0.096387919180046,0.216601538104347,0.286698387907512,-0.128168751534421,0.19214866251085,-0.0463671096681646,0.387124567770034,-0.157359999255103,0.205030109604607,0.0696156830378737
healthy,-0.268136928801792,0.385731463427611,0.391724277230649,-0.0936399022211738,-0.674676893211997,0.624964371023462,0.325793430328127,-0.669952099275613,-0.235744770688042,0.342833198926226,0.37983799389318,0.165545074159223,0.325135789466979,-0.122635289338286,-0.198043643547582,-0.17610288047787,0.544557176827964,-0.0032225165169597,0.0253458162428167,0.265369199906559,-0.181679653369217,-0.11213876411097,0.496561888642354,-0.0549114688027782,-0.304127128950627,0.0910173024708619,-0.248724767078742,0.0504583942205552,-0.358056327914274,0.296768226285919,-0.262665152333665,-0.48377610498162,-0.0401400588709165
healthy,0.051250809844532,-0.281742350656688,-0.290760992686924,-0.0898323578092781,0.345512917856077,0.2545391922342,-0.256237978643258,0.448891482022877,0.0946202733733097,-0.320044571646985,-0.274183541090985,-0.260848337237913,-0.29494399655952,-0.0910983116483618,-0.193271897024188,0.0355514090743755,0.216132957461604,-0.0756934584723195,-0.12743222413223,-0.347666460215602,-0.127911675367653,0.0835970486401017,-0.194301289061217,0.197170812879047,0.0105626802578334,-0.245207505804029,0.256895296954546,-0.192333582993518,-0.143372647120916,-0.312390887866273,0.305497654690476,0.15726824030242,0.0830127224276433
healthy,-0.284339063254077,-0.266241396003355,-0.198811417368182,-0.266697310962997,-0.163000064668818,0.0045407908045968,-0.266816159644229,-0.25681324852815,-0.208876564493351,-0.172663223414319,-0.318067352995933,-0.229369152742619,-0.149329554410236,-0.355971124709568,0.169557195025301,0.16505152207365,-0.0206008942177521,0.0679268621238868,-0.357204747644317,-0.112851045061583,-0.316181577912811,-0.0316212783957042,-0.166658505760513,-0.0559225986687953,-0.131998586086058,-0.303977756055073,-0.0842824987254755,-0.229032806051582,0.152658652411779,-0.25679576058007,-0.172521032528456,-0.38281604070445,-0.0578317015341692
healthy,-0.053059801268852,0.433601109089633,0.296537640577855,0.305866290331328,-0.0455990709120119,-0.134796137755433,0.235795965551105,-0.0544010933260175,0.274597550046009,0.277862938577472,0.395335176063835,0.278507390867158,0.271203200932556,0.313284669631651,0.168413355112128,0.018531192168821,0.0071567939805107,-0.122536062345497,0.273952998181052,0.237302887707128,0.236609945982639,-0.0020494784303962,0.258292827204446,0.10024875428508,-0.0077260620242282,0.304140108121493,0.0355656690838216,0.293857879085318,0.196467418292835,0.269584760562245,-0.0250630873701887,0.417097332871611,0.0563424044834622
