group,CD274,CD275,CD11b,CD137L,CD33,CD11c,HLA-ABC,CD45RA,CD44,CD14,IgM,CD95,CD64,CD35,CD58,CD39,IgA,CD41,CD83,CD29,IgG-Fc,CD38,CD71,CD193,CD36,CD158,CD49d,CD319,CD99,CD371,IgKappaLight,IgLambdaLight,CD328,TCR-Vb13-1,CD101,CD360,CD224,CD258
healthy,-0.0040593074383143,0.227113532810438,0.654622709758373,0.0644126514413596,0.630951956448427,0.520552450199492,-0.0663947445216016,-0.563523048259392,-0.158613633821387,0.341601849043207,-0.128802834556022,0.372636658219439,0.522406050750248,0.635197086593542,0.57231238949852,0.413142661172091,-0.18105020586121,0.295200382492046,-0.199626956003314,0.259747526062593,-0.176482956900204,0.539348884023523,0.147267315191738,-0.0208140643235745,0.593752677467537,-0.122370462635611,-0.16758850759591,-0.137310458568808,-0.0136054067842113,0.520021921812203,-0.138175305965223,-0.391635800619428,0.209147506991042,0.0077111718903986,0.285291435421804,-0.0805605994995054,0.388320826104841,-0.264050717658926
healthy,-0.250730444751298,-0.175021169975089,0.328579531642493,-0.0692880360355568,0.224211976339032,0.276557815412041,-0.0776399825594024,-0.312864171427846,-0.121325351078967,0.21847432047539,-0.223029429604155,-0.0798443553058554,-0.0718067122902589,0.151446398184912,0.0111057077864261,0.321166194967545,0.217948172981325,-0.0581461548757035,0.148173445210898,-0.285383339261339,0.172760314229752,0.0166349013426538,-0.224348611475336,0.139265539679311,0.0984523134267887,-0.0346895011127015,-0.252598411733545,-0.0194389171592847,-0.107893708898224,0.208654079896281,0.112216493010958,-0.0228905014609748,0.302604013123604,0.108498093213573,0.0198605723187912,-0.134607844164636,0.0587572737511725,0.235532026933156
healthy,0.154905933353656,0.0932272180296482,-0.0232417154502545,0.0056834496829745,-0.158475667123205,-0.0551035812309167,-0.257782727739325,-0.118250456618366,-0.174141734467755,-0.11785005695542,0.365114360840051,-0.232214212803302,-0.164372759693486,0.0022989297590215,-0.0802298718860334,-0.0937381945490665,0.392693411014526,-0.245805547836948,0.0872313737858783,-0.335863000496957,0.347413368267462,-0.285984427774472,0.26912045354693,0.0359059617407541,-0.171096659656913,0.0690232456183353,-0.3233948656737,0.113697587505981,-0.280398308977169,-0.0947803495512518,0.352403870908772,0.403907897377341,-0.130354571068709,0.0918737552732897,-0.304591000657759,0.175829723267308,-0.246833727475332,0.0990327491906889
healthy,-0.0094732379970553,0.108747823499779,-0.245175228477943,-0.0674968207290196,-0.134725982686297,-0.138637863786379,-0.17330500886784,0.137741259192987,-0.120959986019615,-0.0872288516377447,-0.302242244379933,-0.164332744605461,-0.227749039957565,-0.120073448234849,-0.130897089708971,-0.370000251841033,-0.0416201780876185,-0.0305043794296784,0.0352497366349339,-0.498862334240129,-0.251174678671735,-0.148770498772514,-0.256102331364149,-0.0089801617068315,-0.115769924302724,0.202419766381111,-0.45099687352828,0.20422917688604,0.200521792759645,-0.132145214521452,-0.117573558740904,0.0491847347265221,-0.310509656191555,0.158508601036331,-0.0881229926822263,0.108023191488811,-0.111026562348898,-0.007200375332312
healthy,-0.103847334560565,0.0134849367159009,0.426851807003833,-0.0502475968661569,0.134122772213858,0.0782966952827674,-0.0650957533557388,-0.460658221460108,0.0027518096652619,0.256575899647108,0.0019169005864688,0.143807278106867,0.267399152453814,0.380515979492313,0.233768392139809,0.228581335885285,0.0185302982219164,-0.138672556553221,-0.112447065693314,-0.167954325343293,0.0483500797114336,0.2420070781169,-0.181005918331771,-0.0629938281657083,0.152091487470951,-0.0251898327992192,-0.12580433294637,-0.0365833325158605,0.226691039543435,0.153406873840543,0.0163302808492019,-0.0563409554125503,0.323733348855072,0.0293938579650885,-0.0767376302328457,-0.199188911613401,0.172260330403477,-0.0275792875375376
healthy,0.0,-0.0910048551646253,-0.0536494910439517,-0.114996432861226,-0.0189852442199953,-0.0068018622267813,0.29550605929049,0.085696620733937,-0.102669414271083,0.0106966657013478,0.104537013666527,0.0854903831030431,-0.178279405155441,-0.0295194508009153,-0.0619351530916086,-0.138186355144469,0.102533223570574,0.224761041008498,0.0,0.0514924940725816,0.0824878482264559,0.0362089517162246,-0.169406402265554,0.044843692629605,0.138519171702257,0.0752703924182572,0.0846084816061019,-0.0796611653093222,0.182562774036131,0.0306162708119624,-0.0166012351297959,0.0674240074757643,-0.0884468210464215,-0.0056426975517778,0.32540293155017,-0.135286599229469,0.0773023647055456,0.0318564107555697
healthy,0.232112746309575,0.33139748408647,-0.0106015847596777,0.209491793492422,-0.0033759157853518,0.279348900394939,-0.0110500233846227,0.385881911482207,0.348217831998308,0.0551619817271359,0.185640995813564,0.458998091564218,-0.075395743297834,0.0293486918956462,0.113189625448652,-0.004262817601765,0.335850329400656,-0.353957249741564,0.24859395807856,-0.171904824376728,0.262217196904283,0.134764584395923,-0.0743828136660948,0.302597214099096,-0.150304232072449,0.17382805305737,0.130056712957694,0.367805266940147,-0.0493757445918611,0.228906397202729,0.33551377744069,0.286229250260082,-0.0172654488808765,0.239852618766179,0.300645485239535,0.379043391318086,0.0913480152677244,0.278754871867219
healthy,0.0649924188612043,0.170453540431116,0.165981690759367,0.0739140059591822,0.217345111140588,-0.0112458043218952,0.0767695694977835,-0.37516029683491,-0.158768021571404,0.221160025858278,-0.191784553018752,0.150018675343821,0.275065539487352,0.174448828399224,0.241365695042597,0.0899603469490573,-0.168268540748174,0.156633182645439,0.154846646648031,0.135472082024651,-0.201645120503701,0.348116189258164,-0.11245797913534,0.153420383354577,0.249318320967649,0.219720656347967,-0.0619123047065775,0.0799582948479056,0.274210164181183,0.168805422249346,-0.201783809487925,-0.132163266006121,0.225157565375201,0.240111348374373,0.307042462020791,-0.157236141343647,0.232217917779517,0.190012428028007
healthy,-0.0259606621173853,-0.120557257254779,-0.615812136898723,-0.0600980319880348,-0.578624248954344,-0.297371918499495,-0.0169240256799014,0.232202501454011,-0.224333258771244,-0.620880504858048,0.348738251904854,-0.597570025809207,-0.70096607078159,-0.682784051471008,-0.593261406494007,-0.429126056325066,0.31535329432033,-0.217431002412966,-0.0604090863906966,-0.160192745371038,0.300744125617377,-0.628612379925031,-0.178144774757033,-0.0591828081876372,-0.536110126474949,-0.0575513420978962,0.0182079592835238,0.108888858816501,-0.142368239017068,-0.515190910635236,0.220391461403735,0.266489806171628,-0.374523454835519,0.0477716551700433,-0.407048553275717,0.185157252839755,-0.594227682875322,-0.0683532388571056
healthy,-0.221254438692453,-0.187900578790554,-0.652328968578416,-0.138688902753587,-0.565362044322598,-0.50244941531725,-0.190423353308676,0.123828258312385,-0.28484868976634,-0.572538220644845,0.0992370257639279,-0.416023710715644,-0.554987810616154,-0.587609399323267,-0.538831997879526,-0.563883742412756,0.145761996551953,-0.319788433325057,0.0240257044792537,-0.114191519655963,0.10994659914504,-0.50670653382318,-0.114930246430355,-0.185730723406008,-0.521535409734672,-0.128167772641677,-0.0807007990114939,-0.189537242409201,-0.0867061543698379,-0.496464737261614,0.0392263108367184,0.13603300515002,-0.570805195994149,-0.20822001592774,-0.178276934763738,-0.124700071826041,-0.449771705385041,-0.177256416919
healthy,0.155546399417567,0.15855176005673,0.247241193370221,0.173624988321591,0.124439848835902,0.216880970987599,-0.176372604881086,-0.0778070915661342,0.051191346735953,0.163663859380508,-0.0449757425402983,0.124726871093195,0.0064086845164961,0.250496964867374,0.225253447076771,0.147448401533417,-0.0486968771198825,-0.186006422533868,0.252448526726229,-0.300271737088218,-0.0507899388544627,0.135564704464574,0.0859499258231289,0.235540276761629,-0.0452592459127045,0.249399904220531,-0.0717897636955434,0.243422046147238,-0.0116707781651614,0.132603626775604,-0.0563331993738275,-0.0469944978749469,0.113603093962247,0.234996363394742,0.125629697302901,0.159889412289082,0.196178871660955,0.231184388734939
healthy,-0.551038809372243,-0.607263874479077,0.692178925211591,-0.584713318607411,0.72689185301596,0.645161924863871,0.0,-0.290408498297629,0.0,0.0,-0.152828012432548,0.0,0.0,0.634829064810257,0.259105948731881,0.0,-0.152828012432548,0.715594065946605,-0.605883206329447,0.0,-0.152828012432548,0.0,0.0,-0.636318213976847,0.829419776457197,-0.615420363785918,0.140108466101772,-0.636318213976847,0.0,0.773185906995048,-0.152828012432548,-0.152828012432548,0.220679115677904,-0.60634342904599,0.741936213593451,-0.634185780283895,0.27169424432453,-0.638450647669799
mild,0.100906174787336,0.0678705981095093,0.184560322208557,0.0181853634651415,0.237232491197168,0.0993949050646777,0.150013251844501,-0.0692960223926052,-0.0174254081657763,0.209412375227361,-0.275566479646071,0.0595488112513896,0.0480505531642021,0.231630594919809,0.154644522536796,0.0634401992287708,-0.279160787064769,0.251296254644066,-0.0297415039410526,0.0918753997880043,-0.273111804747845,0.282836870037391,-0.299269689318103,0.0688602786105835,0.203961098900665,0.168160249757921,0.0025901153948769,-0.0118436689776383,0.0352895112265019,0.109371641017211,-0.309385002557688,-0.222213498545734,0.0576233938762118,0.038609596501972,0.268924718815492,0.161543674910078,0.0229014106756046,0.0848411016655118
