group,CD86,CD275,CD11b,CD52,CD33,CD11c,HLA-ABC,CD45RA,CD123,CD49f,CD14,CD16,CD183,CD32,CD69,CD107a,CD95,CD64,CD35,CD58,CD39,CX3CR1,CD244,CD235ab,CD54,CD62,CD41,CD83,CD18,CD38,CD45,CD71,CD193,CD36,CD158,CD207,CD305,CD319,CD371,CD328,TCR-Vb13-1,CD82,CD101,CD360,CD88,CD224,CD258
healthy,-0.166123338662184,-0.221139772083812,-0.764854733970061,0.135897454887103,-0.756038748231293,-0.740765099694286,0.0794167377075372,0.394739067236863,0.346929746819603,-0.269305575098255,-0.660483880176743,0.297840431008334,0.199432239649887,-0.65954898963702,-0.247263542680154,-0.443748013539084,-0.528541191457956,-0.642802413247933,-0.766280528651903,-0.568962519591504,-0.595495794219981,0.161032107349126,-0.364164935457835,-0.103964219844804,-0.358299326765065,-0.214636368591473,-0.548951458935851,0.147960281622104,-0.532520242485533,-0.590621974423364,-0.533760379860217,0.100545451234968,0.0135622630182085,-0.76344595955275,0.134674717011309,0.018508080111343,-0.675388280961417,0.0075391754913562,-0.727840701497991,-0.278184207500262,-0.0268314382506064,-0.50157297609401,-0.457555278969695,-0.0140235117647287,-0.603010337924154,-0.573620227017957,0.064731198828781
healthy,0.0734207696086218,0.181935586566697,-0.0076979175107365,0.0514915817960359,0.108500121546066,0.0626367393242039,0.058989622376442,0.179155904480788,-0.0643081985474966,0.12136883476024,0.228393883965527,0.0714266860857814,-0.110506114665913,-0.0593955108986306,0.0303310657545392,-0.0969091501502331,0.180422224464046,0.0430182251177611,0.101045296167247,0.124513628904748,-0.348892188001452,-0.1836641907146,0.164644950362169,-0.021968639255356,0.0546378966051513,0.590652569313752,0.223096334815984,-0.161058092620541,-0.278833251111412,0.149876403804301,0.0963611326378923,-0.0301590493182512,0.250451062193139,0.230046187505064,0.179595012089809,-0.225438790955567,0.0397211446375824,-0.0995911646242804,0.140912405801799,0.0429254544420135,-0.237657113646795,0.1281824024065,0.107895599005351,-0.269615118133914,0.308049200613205,0.0094826972720595,0.102158469513176
healthy,-0.0792509051536788,-0.0037358715802252,-0.357857070292241,0.0992348139614841,-0.180944658105079,-0.239562903049737,0.0696051716013978,0.0760012652654915,0.151998160771856,-0.0336142257310201,-0.15766437535132,-0.0616396470129036,0.197753740185672,-0.378798686233865,-0.21849130955109,0.280051988998947,-0.0637754284439252,-0.128096364994365,-0.328000984325464,-0.12360933365062,0.0998052831288558,0.0603262600384599,-0.149357554520819,0.142383149898066,0.0134581422360906,0.0647879655376097,-0.213088424343204,0.121180406793871,-0.047288818370956,0.0470216008560554,-0.0096994837723818,0.119004403101237,0.139087042678153,-0.210852432748397,-0.0418579159860337,0.19354497007235,-0.0290965239087995,0.0145122241038751,-0.198488427019367,-0.0161162060338564,0.0101835301073082,-0.130384001575214,-0.186219366602599,0.0158496338956788,-0.430599578737813,-0.124636059442665,0.0464502163477762
healthy,-0.0259277107114918,-0.118380127060218,-0.0503360538592369,-0.238308477077186,0.0738459739354318,-0.11955595559556,-0.0282159329046102,0.1057928087672,-0.02112558868312,0.2276241477983,0.298268917452976,-0.0986084216866999,-0.129681892755063,-0.0723148249378295,0.129536856924156,-0.691959698978379,-0.130215968512535,0.123873199766105,-0.121033555766961,-0.112595259525953,-0.0678538867233819,-0.245121413226787,-0.118677428119067,0.0,-0.0194671147734102,0.221396539837499,0.106651191885488,0.044468273750291,-0.048114254874788,0.0329407530359955,-0.188623428213955,-0.199588812137847,0.0582252692485151,0.0568018505908665,-0.127075711191844,-0.0679634965539753,0.0483648364836484,-0.0146603167341142,-0.0167176717671767,-0.0111682895609378,-0.0305121403448027,0.116617431015448,0.338225124816329,-0.121967939212088,-0.0728615210232703,0.20469692931213,-0.0044043532960534
healthy,-0.292324380204209,0.213345692347317,-0.555211692301091,-0.241450829154075,-0.415273453394861,-0.431379628088695,-0.471310952376325,0.10039718912075,0.0528736240298401,-0.300093752805301,-0.497684651209492,0.189295211410699,0.0679200433732125,-0.362601607378542,-0.100943811550394,0.0521527509356798,-0.250845188027838,-0.542415318298074,-0.489119315341569,-0.385959382657547,-0.511098371576092,0.0373253854137025,-0.440577096557934,0.0846352922791661,-0.449125078067226,-0.212666774978397,-0.37611515900789,0.245978614545606,-0.497802207831901,-0.372511939729519,-0.405661597400719,-0.056398733969021,0.194043356704593,-0.582106659823307,0.122520472252645,0.12088786084192,-0.536680933762827,0.159776474495633,-0.43557975866576,-0.576530592799728,0.132008583561952,-0.271813101111517,-0.261499205558029,0.177050480728622,-0.182661523044426,-0.436682738553796,0.154537096769994
healthy,-0.156039827786458,0.0427059112736483,-0.236960467134854,-0.31466864269745,-0.120429259054683,-0.138120413477472,0.172328482064038,-0.090812464429469,-0.113471698051469,0.0501509143732551,-0.0668719226244409,0.150039548559663,-0.0490249871359888,-0.210283360563325,-0.156712107999372,-0.128583881075945,-0.164448845369266,-0.186953438547766,-0.340511323285726,-0.258528069113103,-0.116565360802137,0.0145916006505422,-0.353390332486293,-0.172790743488286,-0.351905771927116,0.0898807722422551,0.103269972725149,0.0,-0.337187097610205,-0.12061100797803,-0.224686828080256,-0.158314874130496,0.10857940654441,0.0199282331102595,0.15649969090296,-0.0753919833192303,-0.161304831574749,0.0432804756404979,-0.095084036928904,-0.368107396054501,-0.0028213487758889,-0.254277602213455,-0.0637943619307026,0.0566987427374601,-0.252524979077222,-0.0789919475925833,0.107498724997351
healthy,-0.196848739632117,-0.090695707013137,0.417980209776917,-0.341731668016235,0.371291713323792,-0.120956150019727,-0.0097688198458818,-0.658265511384536,-0.542099977315856,0.45682094923496,0.325014507903899,-0.6136713282746,-0.120755550433244,-0.243851249648424,0.385135321540407,-0.0461894508815418,-0.176344197988196,0.327228526301043,0.377980692855141,0.110659206375271,0.242174769113416,-0.581385117753055,-0.092990778601295,-0.284041569421758,-0.188573699866822,0.418479205570197,0.431284181198494,-0.0834394916717446,0.0235794820955426,0.300196946719543,-0.240705333475422,-0.205039505910682,-0.124045196738833,0.454907754339085,-0.0104632053227171,-0.103643182654947,0.0587798553335168,-0.249082637704938,0.107124158276848,0.317771184933705,-0.0831561998552991,0.0275942891867975,-0.11291281390037,-0.346906432281266,-0.435002959868962,0.38251003398121,-0.0306485087056065
healthy,-0.340048556870668,0.0759157139141341,-0.109824286939463,-0.345661110067991,-0.0632288119215893,-0.295753002857222,-0.109500924670508,-0.330172319462664,-0.0081313907689928,0.209078330216951,-0.0523838039044656,-0.40386945491727,0.14776668107699,-0.345527158534938,0.2694617350904,-0.177016974944961,-0.0428910463235256,-0.0139613377098771,-0.0824184511992837,-0.0289652704978469,-0.0941587030459092,-0.238230430184529,-0.27379801030343,0.225410654041434,-0.300305182249304,0.191353211666426,0.123748392698762,0.219196073702005,-0.270875078250163,0.0211890856308306,-0.309442284312092,0.0579180037674474,0.0062163390821748,-0.0068363264851043,0.182466367000614,0.188458748537376,-0.134841034619788,0.037435054311632,-0.122603493393252,-0.0531385465565084,0.0766178226059562,-0.0156356308685332,-0.14964861671685,-0.141031780332187,-0.527005378667096,0.0098425964491282,0.088626401569229
healthy,-0.215714280095901,0.187472739561184,-0.425021849503977,0.110533622732543,-0.405240775544059,-0.213379233159793,-0.142244715836961,0.205846333109445,0.0049552312793897,0.0494670088808771,-0.325830220207913,0.322000584411426,0.274690747338987,0.0410982038027563,-0.0168968488511597,-0.169303148405533,-0.425747174603977,-0.515190893553897,-0.36786149711744,-0.328234727471413,-0.449563962286578,0.151410994828115,-0.178647035374726,0.124437962037345,-0.140288356320804,0.102992716720071,-0.0010926231259706,0.217865515388054,-0.35569771063473,-0.461091944960706,-0.161897719284188,-0.253560229652797,0.189602532895034,-0.275971719506459,0.26221685787174,0.25324402021581,-0.272967622112993,0.254069993088528,-0.344903220648926,-0.301610891824859,0.216394259053467,0.0294954811467041,-0.351899040321591,0.36390458283482,0.187566470331068,-0.33075368459076,0.174671224345889
healthy,-0.0688546842723555,0.0762098084727107,0.325894808160166,-0.119714776505295,0.206563746549075,0.165388244119612,-0.0867700018358338,-0.135589686212146,-0.220026318317618,-0.0572750299647867,0.342261066758426,-0.241355131849807,-0.0736964497774537,0.0297656992571696,0.204254899278603,-0.236344405815904,0.179905732541232,0.224401632833496,0.396606788347555,0.153572545439568,0.23095999368838,-0.165851304126948,0.0923736562255802,-0.0182733441720639,-0.0499451864085192,-0.0409121903782933,0.0265974622193734,-0.0399794859650739,0.152977966812671,0.211014588116664,0.0695972918487895,0.0122861759004521,-0.0452449742038613,0.196401836840232,-0.0054292133149704,0.0124130139943357,0.198204176383354,-0.0352448773854629,0.193341121986706,0.0827087723455839,-0.0190225940121976,0.315336183258094,-0.0057132050987301,-0.0405045775289754,0.152730070728854,0.133362317614366,-0.0508927735425868
