group,CD11b,CD33,CD11c,CD45RA,CD16,CD32,CD35,CD58,CD11a,CD235ab,CD54,CD62,CD49b,CD45,CD36,CD305,CD371,CD82,CD101,CD86,CD11b,CD33,CD45RA,CD49f,CD14,CD32,CD69,CD64,CD35,CD58,CD62,CD41,CD49b,CD18,CD36,CD305,CD371
healthy,-0.749943680072546,-0.732687752043957,-0.653403486131643,0.455195035253376,0.414109996760962,-0.5954881275767,-0.773885927800617,-0.65543333730116,-0.248902856503034,-0.192353521798825,-0.28574592846608,-0.109165415674508,-0.221388760758732,-0.538149555874965,-0.7025027441753,-0.664425371953278,-0.66083302886372,-0.373617443383824,-0.565795733910054,0.0088363478011799,-0.593240395861242,-0.647323233900581,0.371141192385831,-0.301461781456535,-0.526617027265464,-0.420582229365774,-0.385512078687145,-0.648604421359565,-0.599126287265628,-0.496296110839329,-0.341161786685835,-0.546057517108356,-0.239605190100923,-0.351351661841377,-0.595252930743115,-0.508057746467189,-0.534088417975886
healthy,0.363584798638684,0.272830402722632,0.333927558544688,0.0772829391877908,-0.112310112197242,0.397293574264646,0.300704967182562,0.0659857382346776,0.257156843948195,0.0661722043024965,-0.280843674204421,-0.039167227410007,0.194177414281684,0.191668695280585,0.303297949923021,0.264024016499195,0.313183696621019,0.0895700803701156,-0.138294434187174,0.275350687513577,-0.0666882748561705,-0.0015395835021473,-0.0700376636389354,-0.207399580887963,-0.0452071909878366,-0.0349242362855522,-0.0932399428750648,0.509391717312226,-0.0026740134510979,0.0732003951178303,-0.196105636321205,-0.24758746281105,-0.0823589502566279,0.213244622119728,-0.0260108581152257,0.0143482502058206,0.0347621748642736
healthy,-0.245978758453448,-0.374588153790313,-0.265547025613246,-0.0730331840576116,0.149419711022859,-0.245906639697397,-0.211054742405924,-0.341925486020699,-0.468750892017064,0.31033390452643,-0.349322001566328,-0.353622155739854,-0.249398213887485,-0.369383399339824,-0.359156149915984,-0.456995160059326,-0.281038419146591,-0.184465239551272,-0.582136657086616,0.231308842219816,0.0613992269440413,0.137467081827084,-0.0754628080552124,0.236756598547051,0.140718216634962,-0.0959666424665225,0.191180414129851,0.282841571584522,0.0532198302689924,0.053730300901016,0.275174004759795,0.088325604599824,0.126003277718415,0.182490030556073,0.11456307639453,0.255753399974034,0.112934970870729
healthy,0.0943710995458225,0.135146176002464,0.051041104110411,-0.174465993555294,0.0107524122987826,0.258142920722053,0.0046685228748981,0.0923972397239724,0.112577595492842,0.0,0.079632741381983,-0.716424616674958,-0.509759692481979,0.0629404828700189,-0.167837287241341,0.0031923192319231,0.0835163516351635,-0.018181451823395,-0.0522397135687768,-0.387126300368526,-0.210273644161619,-0.226952412823184,0.273244810557445,0.244962764581332,-0.192724833024953,-0.120330668450491,0.191831205244802,-0.152872972114448,-0.0610028323216127,-0.175001500150015,0.157930623898442,0.168621097004937,0.122305135967737,-0.0932521228179352,0.0221842849814529,-0.0762796279627963,-0.0485568556855686
healthy,-0.496189305643393,-0.186157311445865,-0.283494945716578,0.146943742094478,0.192022693406176,-0.108246805317926,-0.427308163583506,-0.262417406213846,-0.351966928621652,0.106624494662599,-0.299071034310542,-0.29268480821659,-0.371301588830893,-0.27210109001003,-0.527725816902421,-0.373633826973849,-0.344190298845889,-0.278050118137878,-0.111454219855281,0.472115147978252,0.325702167829455,0.307642614289315,0.233373630868036,0.280181945783119,0.403125339456034,0.461647493149179,0.202033781417486,0.37476217693387,0.360707141789819,0.35553988045877,0.288007509284934,0.400867077835599,0.409003196526339,0.520829485048197,0.432369654055864,0.473503063775739,0.420044346691394
healthy,0.0622741260948473,0.308545727136432,0.226560404008522,0.450905472257175,-0.273664817157211,0.0518902540081965,-0.0424761303558747,0.358826953714536,0.345414373427375,-0.0902785439564915,0.0279069782234805,-0.0009005456174738,-0.0150224291582713,0.121228620488761,0.22290346189474,0.291196174523186,0.256797916831058,-0.0061677737971255,0.451697540085132,0.129956563710697,0.220973723664484,0.111678371340645,-0.0533545064441343,-0.25783669689971,0.247712673832172,0.313124856988025,-0.29344457230756,0.0979715891709976,0.0868933954075594,0.0896968742582365,-0.325752628313752,-0.186586701570305,-0.128664177237544,0.0731636104089736,-0.0544189505622273,0.105169298269654,0.0921013177621716
healthy,0.363261346839045,0.380109148638725,-0.153682365238895,-0.686563857557876,-0.709685451003512,-0.351343799240748,0.365070701539927,0.10616528376042,-0.18254929999226,-0.156137662916621,-0.207735194410796,0.521533033696408,0.417798509421879,-0.298092671272088,0.480927989597872,0.0759217171255947,0.0841194906999783,-0.0177926833663898,-0.131585086073213,0.256325047996269,-0.541403278160018,-0.49856803286835,0.660870821784347,-0.319736502071543,-0.457967008640841,0.25523806542,-0.294978517334576,-0.461097427265938,-0.514506556018328,-0.236464444557175,-0.252788078331249,-0.295523601364059,-0.235463774317195,-0.112693258429141,-0.466347759120736,-0.216451547000451,-0.230111956564072
healthy,0.0821807094222006,-0.014597736967039,0.103698669403682,0.196108555703456,0.302100405488313,-0.0371362866002667,0.110017023141718,-0.0740272898242229,0.125565319024455,0.223663791347121,-0.096142713946097,-0.395989559221644,-0.230399406353921,0.125678593390866,-0.0875947676339403,0.0796559496925386,0.0420483231157591,0.163018142297467,0.106974034661667,0.0435073527988647,0.0425159535449587,0.0358512356803723,0.0465807643524667,-0.456302704600162,-0.0339474802309628,-0.0357793109127616,-0.402607783036244,0.0414734399448926,0.0904316258718852,0.0313455216315651,-0.438104361882477,-0.413679000521078,-0.468580118513991,-0.0253164908101959,-0.0555098984040056,-0.0707171883448446,0.0234486393519931
healthy,-0.576843860805044,-0.42046666445163,-0.238570843284402,0.251090705795103,0.375057574922452,-0.195178495593133,-0.535469171820518,-0.404877996552382,-0.252747033149017,0.11091879778458,-0.134513046719742,-0.0863639835604682,-0.266959612232243,-0.217937892252138,-0.393010718359135,-0.312157856158187,-0.358069609185295,-0.179043902327466,-0.301464151696907,0.0301478618941232,-0.535846039069829,-0.503059892043797,0.27722544639579,-0.344798982393645,-0.573015062667488,-0.125848759650825,-0.404559185813989,-0.652018976209908,-0.475160387942113,-0.522836805199222,-0.222279535771222,-0.355849258369646,-0.36926193570547,-0.378195334746015,-0.543931846825535,-0.336771103854228,-0.449205080291387
healthy,-0.229056162104856,-0.162252160436523,-0.315101404869753,-0.108004878566174,-0.345521904756684,-0.388889630029088,-0.212728429141121,-0.20752144834417,-0.347600807525336,0.0118538186775265,-0.487489314150547,-0.215519866554782,-0.218507308944673,-0.453432052427018,-0.211295061568247,-0.278423989241498,-0.200706832905482,-0.184532162294229,-0.145206351411756,-0.115746499069701,-0.579021030413137,-0.496888359828245,-0.0510090288531984,-0.224834973851968,-0.479315010623312,-0.458853309060831,-0.317657860045419,-0.518998980463769,-0.549056693265214,-0.455397898581894,-0.224638409586476,-0.32275380984731,-0.357906905361814,-0.434798806055966,-0.471384336383529,-0.465186405056443,-0.520916026232436
