group,CD275,CD11b,CD33,CD11c,CD45RA,CD123,CD49f,CD14,CD16,CD32,CD95,HLA-DR,CD64,CD1d,CD35,CD58,CD39,CD244,CD54,CD62,CD41,CD83,CD29,CD18,CD38,CD71,CD193,CD36,CD158,CD319,CD371,CD328,TCR-Vb13-1,CD101,CD360,CD88,CD224,CD258
healthy,0.0365063155516048,-0.408690947193475,-0.372300389916401,-0.335854434072698,0.352156617531265,0.375190045193401,-0.143079199380307,-0.195129903227574,0.277602188054351,-0.210318537997125,-0.0683307190453978,0.0817996468455344,-0.231366808904628,0.138942037224303,-0.525321007546018,-0.217631108684328,-0.136616895925432,-0.0195022896782331,-0.155039042980885,-0.191833985550291,-0.373318495746906,0.198998407653178,-0.112324365305232,-0.167160225644709,-0.110012423301557,-0.272332400631218,0.0034864429352721,-0.340429423154669,0.174172407528253,0.127477997756888,-0.355023748629887,-0.057164895597589,0.172655718572011,-0.273086063392743,0.103177241877515,-0.204363769368391,-0.137345688159229,0.0539536185161718
healthy,0.174156867901138,-0.396645328579532,-0.249817680901061,-0.367798395591929,0.276418239879058,-0.0364812554907123,0.22997982921545,-0.0484595068862422,-0.0349974853872426,-0.390162871728385,-0.178633450719923,-0.226834014582832,-0.278261291727315,-0.24759315313384,-0.382221862085731,-0.269049957249257,-0.357592133029686,-0.165780992405082,-0.224007233324547,0.239225519708368,-0.194874770106437,-0.251250624488044,-0.0535378779630571,-0.640060177946209,-0.205136734605995,-0.0627047859926229,0.158931006246382,-0.21724333522405,0.0535711283006277,0.126486104803565,-0.372660238230289,-0.473488203188,-0.262043781840481,-0.409533107569523,0.0139800431624993,-0.12401558906838,-0.195768955831584,-0.0221106872673193
healthy,0.0898781813790066,-0.374347508303947,-0.380437649340254,-0.363031769634652,0.0810772094550738,0.0519878472422307,-0.414676934553321,-0.321633209989794,0.0348401586764995,-0.481311016657717,-0.175974885489549,-0.337700573062759,-0.332496723188101,-0.156629756799387,-0.294327961793495,-0.36916807256801,-0.0939979732037259,-0.429087173354152,-0.228756756452625,-0.372737622963739,-0.428877359661828,0.0027619011099848,-0.279958922214034,-0.265263466062494,-0.243271867448225,0.0785281426691515,0.0774170272462937,-0.428479762564864,-0.145926934153498,0.134647356527828,-0.28359313493938,-0.241851252964448,0.187216015351521,-0.3585477622726,-0.040675957801147,-0.303013926290545,-0.369547286583172,0.0453264207909752
healthy,0.121455394618964,-0.184217475127665,-0.144078285351832,-0.0192019201920192,0.081704542142461,0.124385514345517,-0.396001515352537,-0.0449823560420465,0.233134747327577,-0.127454128799139,0.117713696794197,0.0521813746818271,-0.125817720925224,0.115514705647674,-0.0376602179471219,-0.0792319231923192,-0.0774632695313549,-0.130702991447712,-0.239366299038775,-0.445068387368798,-0.401026262695248,0.247397921175135,-0.6273689534368,0.0213027693696055,-0.162327277987,-0.107038115600353,0.007157888633205,-0.197306322552111,0.269492412274441,0.275297194295181,-0.0604020402040204,-0.147138164134913,0.190128683409898,0.0573676118892062,0.111328220416888,0.0528963357437022,-0.0164030223335499,0.0379318741733139
healthy,-0.0871005238455524,0.432396059495349,0.309030202002169,0.139519847350586,-0.23018556650557,-0.228058735085886,0.342827972520941,0.265668222881307,-0.43303189799444,0.0113408939061073,0.082485657501458,0.133771575755714,0.50894002109499,0.109647279735697,0.32970134793641,0.128859766499984,0.136676935983065,0.142778425905565,0.177721386985715,0.176231947763303,0.265548117831649,-0.142958998857596,0.323259683184244,0.256703703676258,0.317500974488413,0.0416538011270038,-0.118420442862182,0.440098390820921,-0.134820863051555,-0.134354330654698,0.237294941177078,0.321929576957381,-0.0467885313015596,0.118435706314933,-0.178907023401318,-0.132162488166691,0.314646097896371,-0.107727581655758
healthy,-0.0879473306671522,-0.0129803519292985,0.128525211078671,0.139051526868145,0.249902725692966,0.37092824997454,0.278455741704575,0.0900414531288364,-0.251791285771007,-0.0208397446526227,0.375486239112934,0.268300768707182,0.138721392996814,0.0707395545337156,0.0328967095399669,0.162885072939274,0.136503756753926,0.0450208246938658,0.429059430149549,0.351299685567351,0.18166250770789,0.0,0.138808605439571,0.156594274764886,0.406786421705585,-0.110839151537616,0.0150141853371848,0.195522361561103,-0.0213614585890702,-0.136566975873681,0.161777006233725,0.0730609897165861,0.141067438794447,0.546479651326474,-0.0056719218989803,-0.0994850727448114,0.273459779791776,-0.0397586286058754
healthy,0.0361117553190353,-0.436536958241968,-0.348415391001626,0.105061803214011,0.715490202303529,0.654581474871148,-0.337424384275516,-0.255540698253566,0.646377110023744,0.282339992583275,0.185019296492664,0.0001586588721481,-0.36318802063787,-0.29997902225261,-0.383893467250439,-0.0495577636019007,-0.279787768811399,0.226931005286417,0.192994722739729,-0.300227982658412,-0.280880182486354,0.0277197802759224,-0.0722377075059693,-0.0087474045071736,-0.316250905363027,0.110912061804913,0.05629613464588,-0.384278956787154,-0.143241655538129,0.143951191605404,-0.101989752542062,-0.353073269181825,0.0126975307297849,0.0844080741821853,0.301370698487819,0.495103483158666,-0.364382892234085,-0.062636197616509
healthy,-0.145041714779238,0.218281700653858,0.299022903106921,0.0891157406123147,-0.286795211055114,0.116716969847584,0.201754260129874,0.285827311409428,-0.379644945297782,-0.0009330074744072,0.405048827395074,0.134595552509482,0.374449217482388,0.384881624778576,0.257830783869089,0.338640659109895,0.334545344237129,0.206410625683817,0.154670638382147,0.137142991992763,0.0823012527462764,-0.137645368397853,0.201952372903153,0.206725296795466,0.475767983978934,0.172216156635294,-0.0188192382219184,0.25633450211275,-0.0557184181321169,-0.205383095848623,0.229235207634054,0.310283543693056,-0.0494120589734965,0.163039096082855,-0.274638234701878,-0.27587894627397,0.410250824898101,-0.0411514008540589
healthy,0.0323084080353328,-0.797742407803175,-0.700334930584428,-0.482536748173833,0.292442336964546,0.275823598677504,-0.101237426183782,-0.745653747789653,0.407407244227677,-0.414754303135407,-0.650290508088648,-0.0991727979863119,-0.779078838260196,-0.55037320221738,-0.776012791394985,-0.719625535416572,-0.627315869903427,-0.423699143062446,-0.326917101324989,0.106009433797699,-0.245881189206309,0.144241115667536,-0.218201736566784,-0.59516269350155,-0.629904448999432,-0.149700073980632,0.0745674986582412,-0.634047019220375,0.164235842406252,0.21989542881932,-0.62839926853397,-0.533098419714926,0.186482803284328,-0.478029730759589,0.314440496613878,-0.12985818668318,-0.633126211258928,0.0885902229585212
healthy,0.333218229410586,0.23099958899132,0.113879618966282,0.110264689257325,-0.157570255659376,-0.0654165527034768,0.099944310980895,0.108703417526259,-0.199195304415157,-0.0331913554158338,0.0383803615468417,-0.256406809913231,0.0955840275294916,0.176220482125231,0.276665036166946,0.0393613345338894,0.0208545534875834,-0.0352254481902702,-0.0281766904641646,0.126519970536022,0.110293821331616,0.062178243913858,-0.0933321400554408,0.108114532670523,0.0936663927393314,-0.0985632854002384,0.383805252014936,0.125642901173584,0.164428486626855,0.304071134572323,0.118923709702913,-0.036125196940777,0.326968933509395,-0.0236624967015955,0.207466667675451,0.0755029261984476,0.0882140695343831,0.315077322665848
