group,CD274,CD275,CD11b,CD137L,CD47,CD33,CD11c,CD45RA,CD123,CD49f,CD44,CD14,CD16,CD95,HLA-DR,CD64,CD35,CD366,CX3CR1,CD244,CD235ab,XCR1,CD54,CD62,CD41,CD83,CD29,CD49b,CD98,CD18,CD38,CD71,CD193,CD36,CD158,CD49d,CD305,CD319,CD99,CD371,CD328,TCR-Vb13-1,CD101,CD360,CD88,CD224,CD258
healthy,-0.0036984801104641,-0.0670388703765833,0.424937592421687,-0.0386705237180214,0.0776956737285942,0.448529150552994,0.290072710193989,-0.415366073503783,-0.569603111803361,0.244939024009605,-0.268634184914797,0.303748256977854,-0.504293441992167,0.0630486667400584,-0.0212283454308048,0.318265493502146,0.48756824494483,-0.118574678491462,-0.288343924336824,-0.0293267513958393,0.18545324172063,-0.10049041080627,0.0590765584113874,0.374014697443775,0.461528773222968,-0.230551534830024,0.0807601089735753,0.179609261773915,-0.102915484039123,0.0940955950949655,0.375806987453008,0.121476846287601,-0.15451915089126,0.44339802601996,-0.240243151612879,-0.312592975299733,0.203398505131006,-0.176812298215535,0.0093443727913539,0.292656192911947,0.133332515228647,0.020209576887476,0.187904260399503,-0.118036196896312,-0.009239364684963,0.16355641314272,-0.207402704064602
healthy,-0.287615483909108,0.0194467966638988,0.488858277287092,-0.104641487869399,-0.177577935935387,0.312373389514626,0.385625151932582,-0.1855229648116,-0.293980336217127,0.0617569791756756,0.0940293626696742,0.24172837914899,-0.0798578984745262,0.277585161928911,-0.249736697043397,0.0045239051271068,0.459363098614375,-0.552412464774951,-0.222557784042397,0.218850384981158,-0.268416828719986,-0.251250624488044,-0.405916415166437,-0.0802209497182024,0.30127331291944,0.0064423237048216,0.0400394010660683,0.291950165859874,0.116826694404499,0.317827485760697,0.289771866803009,0.0424179434655979,0.0146545544129621,0.355643788996029,-0.152589894134985,-0.412826906053619,0.324092114818478,-0.179743412089276,-0.128060757290415,0.448018799124868,0.133355078466522,0.286204647550891,0.0830901494969835,-0.290518611243556,0.217088192259187,-0.0706328011759946,-0.146734560955846
healthy,0.0742679997898803,-0.0059561980938625,0.0236314393373777,0.0374293477014992,-0.106340353727043,0.103767531757739,-0.0051921008424887,-0.110836820150011,-0.122415932298973,0.155319746195236,-0.0223086252191849,0.0628615011207054,-0.0498010780797918,0.049337563089618,0.174525660719968,0.181744214206012,0.0502162627927365,0.0848257355762609,-0.192735769594058,-0.100713070141512,-0.307107302713098,0.0,0.0808972669833287,0.215653483462428,0.0811767300643121,0.153676647888518,-0.0292869784867546,0.0573299885289421,0.0915160643904225,0.171634006135634,0.231570732203569,-0.0493270500813692,0.0097395614922756,0.0137820538264467,0.0688290093492586,0.0279401759788616,0.145882686893868,-0.0149423186996879,0.0200870805639484,0.0617028814359943,0.123634390612805,-0.0231418640585695,0.0098475619825596,0.042180904650486,-0.163182864774915,0.136312125417488,-0.0497938549797398
healthy,0.272603027736161,0.0817950474820379,0.28571771534883,0.209577716733363,0.340187756895873,0.313068031590677,0.484536453645365,-0.186077628715932,-0.0736094730677464,0.0439921606982019,0.378345161750852,0.25628698858176,-0.0476652013766909,0.585947815476179,0.170627574640956,0.372087724762546,0.50930104175335,-0.168470889183966,-0.0306401766533484,0.297566683802817,0.0,0.182929123133274,0.0201392223118263,-0.102825705298202,0.0995627382173079,0.209264853548173,0.049257858347491,-0.145512804180788,0.252992839009304,0.474049626664816,0.296112704737127,0.206821417362382,0.160826532385984,0.322779246263818,0.175926513102032,-0.0887037738635187,0.332193219321932,0.24902233300163,-0.0940007762455443,0.373633363336334,0.312129988368585,0.200974852744124,0.13633964784973,0.150405327154741,0.285227223013817,0.340029404489962,0.190772830969504
healthy,-0.115045076899515,0.115287131194087,0.033051904626392,-0.0286238930720617,-0.247531049108695,-0.0659725151933703,-0.127743049180452,-0.312021226813932,-0.250655326090581,-0.478194758957119,-0.0829805079897063,-0.0566623555345162,-0.405698236423018,0.0413237238618429,0.0244525437252796,-0.0642234643055112,-0.0465773332283161,-0.0337213885280508,-0.115176362704158,-0.129497819437123,-0.176014271105481,-0.0490307005192302,-0.117151985619085,-0.434588646052198,-0.44145706547812,-0.049716778246472,-0.383772756583546,-0.448615414916495,-0.279284741007172,-0.115938828803438,0.0136120001637543,-0.194826801560931,0.0170353361630164,-0.206181568170292,0.0382589299718592,-0.160215625391165,-0.120705368361049,0.0077834071204872,0.0660719879300859,-0.125624472564303,0.053839122353988,0.0070200837173032,-0.163464791006237,-0.198475431431339,-0.244489616330362,-0.0676513934171151,-0.0205968378731099
healthy,0.0,-0.0317932831891712,0.33520082064231,-0.176083931893266,0.125683997432978,0.354028249033378,0.354288645151109,0.252298437862581,0.362587283504677,-0.146609851875996,0.356049211009202,0.328596833814468,-0.293945697923505,0.553598148541235,0.279775247138273,0.442651946110226,0.316436518582814,0.0026128145877813,-0.105944466733579,0.281834081024441,-0.0263555552301423,-0.143888787570336,0.169450729744751,-0.179208577877289,-0.161827633872666,0.0,-0.045234437252821,-0.101065014711257,0.207701251442198,0.481541402604375,0.492861603024897,-0.12210050771698,-0.0505112990151649,0.195080476368399,-0.126914244994117,0.217087656346597,0.500256452761197,-0.192462211725016,0.552049108343393,0.289505247376312,0.304164228393308,-0.0197494414312225,0.241486654482688,0.0252676953911252,0.316841610011876,0.378766586087615,0.0819450470332302
healthy,-0.0254258097644742,0.0133528258354878,0.530132647498305,-0.0336728166046502,0.113533303644824,0.5061872999655,-0.0478083144541021,-0.709831381397138,-0.596266604480489,0.433394045912927,-0.187734428258466,0.451870576839211,-0.639891440583785,-0.0228571453232421,-0.0641714115196288,0.438307010410713,0.552195611576687,-0.202624924004449,-0.518960950467112,-0.0783994509927333,-0.0981701542469158,-0.0073660089775977,-0.206901307776075,0.365804094660118,0.399608130480869,-0.0369902599850057,0.187704930236586,0.321296144169748,-0.0307479431807723,0.125765922285194,0.384035450466188,-0.0410932418092011,0.0106612150128121,0.500489717331142,0.0543869306175607,-0.344687575632692,0.226521236582162,-0.191554715081146,0.401565924946204,0.199632332866167,0.361316596873349,0.0474867692812591,-0.0230248580707354,-0.221341137678153,-0.39939035237849,0.543767797639908,0.0823243692289815
healthy,0.003956060278508,0.0237838349843977,0.427663003528247,0.0973579792574016,-0.183579859012458,0.317064104472848,0.168784154900275,-0.457926256813554,-0.33181306154003,0.180151214088544,-0.122477051974366,0.366763410655305,-0.382919513222622,0.162814167744901,-0.403954028703045,0.306629740135713,0.464973106025429,-0.324580423687708,-0.32157025894295,0.0038452646600476,-0.0058942528330701,0.100270797390348,-0.0965061552667797,0.0391092888672035,0.15974403104031,0.129963980379252,0.0130491633611752,0.168688139186489,-0.184676859161943,0.132540091301795,0.287691483453204,0.0462063382338911,0.107558924407095,0.30024493082527,0.195206368243029,-0.238148539643161,0.15340188664547,0.0685136654548439,0.0796235542773285,0.256073677494521,0.272186755655954,0.204906065555674,0.0539734058500323,-0.165225598545218,-0.0692977595734363,0.186993831641826,0.116520475107594
healthy,0.0839684644760637,0.220397862928057,0.0274968442261962,0.197084853424563,-0.245501209337564,0.0760400098028487,-0.217262398449132,-0.107815466329865,-0.157224405303509,-0.0174748917767564,-0.147073549372718,0.0111981633396342,-0.255174398454691,0.28863017676792,-0.592284404099571,0.305999584670474,0.0821215149764453,-0.0481026055709527,-0.242496812633878,-0.236464624525269,0.0208600264056517,0.159843200015272,-0.413926502677557,-0.0478975650671297,-0.0885924421709942,0.204610569329153,-0.121690025956687,-0.112237933004306,-0.331789632663971,-0.126845945965398,0.343303403858514,0.0802116067785509,0.145226857581732,0.056151098093658,0.189111196596156,-0.417450980991757,-0.179521020470853,0.0092770188900639,0.225337984458251,0.0364703766250637,-0.14052264863838,0.16716962605282,0.187554710845402,-0.101824264002727,-0.615237969147392,0.145527023462356,0.14412450414651
healthy,-0.0063336260914344,0.0674622645841223,0.288380513600638,0.0766502980649873,0.0068187007447324,0.283869862447289,0.145637639074078,-0.140019276084433,-0.0960426361263123,0.0476056825926622,-0.0069450877862117,0.313756582154475,-0.362128312744702,0.356603761179745,-0.0407467958923175,0.44988243068586,0.34535700433673,-0.038500249305317,-0.117169672707741,0.0373374759388169,-0.0614412591138809,0.0293117730459405,-0.127456759041221,0.0449559495494705,0.0390338583166542,-0.0090183666312988,-0.0339207618195367,0.0496126700078166,-0.0838654051335346,0.156493385159631,0.365655965933364,0.050223783696498,0.127542223847837,0.222337499737306,-0.0363967534987653,-0.0196894712199396,0.226604888675404,0.11843404386422,0.277953346656788,0.235611923212101,0.0948790570944367,0.100535158275488,0.176456629878623,0.0287448476039285,-0.173206649815983,0.380324547189559,0.0598572860663809
