group,CD86,CD11b,CD47,CD33,CD11c,HLA-ABC,CD45RA,CD49f,CD44,CD14,CD16,CD32,CD69,CD107a,CD64,CD35,CX3CR1,CD11a,CD244,CD235ab,CD54,CD62,CD41,CD29,CD49b,CD81,CD98,CD38,CD45,CD71,CD36,CD49d,CD305,CD99,CD371,CD328,CD101,CD88
healthy,-0.0601282643401225,-0.526442533554707,0.0141051147464921,-0.579280111990065,-0.449303957331589,0.070445063472411,0.382420831644205,-0.313878534406762,0.169147516372884,-0.39976151782378,0.513294586875383,-0.283483940384511,-0.502466553633423,-0.430936970838603,-0.484533395859757,-0.575140028411992,0.210068295359699,-0.126371692757969,-0.190403933437487,0.192550672658201,-0.250078456325204,-0.406549804953754,-0.540929012603934,-0.197687594993841,-0.245235722806691,-0.0966618479395474,0.0767055780483608,-0.48369143991865,-0.279846547407011,0.119458461764668,-0.560033570310335,0.189929909042876,-0.349205194939254,-0.091275833425945,-0.436390208257216,-0.235241969272052,-0.323405815740101,-0.0945708436763843
healthy,0.0772514184577673,-0.168949031683008,0.266047683165652,-0.0128838829916538,-0.109310428652459,-0.204839630099368,-0.240850523548314,-0.33949403360376,-0.0856987688045004,-0.118628222394341,0.175305585894279,-0.0149906814682765,-0.127939680651863,0.0717600438673434,0.228580588149633,-0.166842233206385,0.148515906373923,-0.0208417877309007,-0.251795604225633,0.0191726306228561,0.404287863851827,-0.0930670816439616,-0.282458936446409,-0.276809982313251,-0.35360537114612,-0.228674166711206,-0.0154022637466021,-0.0298616765565688,0.0355782482994405,-0.111197933637437,-0.18693784944494,0.293066799416028,-0.138942942671053,0.0456639595737475,-0.129243983469735,0.19385952853717,0.176313244054575,0.0059287085802172
healthy,-0.199074060049025,-0.107485060747586,-0.12822040294114,-0.274729470673954,-0.165125733276073,-0.0713920808263307,0.0670313561284031,-0.1089304145021,-0.132154458840348,-0.190043134310451,0.033381963338183,0.0762980521022644,-0.285957969683836,-0.461906062512042,-0.254546547204758,-0.130076516253815,0.0539549036974996,-0.256774471482195,-0.146467724177364,0.148372847240146,-0.201569369865116,-0.13264127988574,-0.0357168164431164,-0.0869322820026685,-0.18690918516702,0.025644698858704,-0.287014224620109,-0.353057939715365,-0.160971082034884,0.0612173586617227,-0.133439096988021,-0.243498475264758,-0.339958708633698,-0.145350614018633,-0.169288301054952,-0.354025125892833,-0.194658727221653,-0.0757544807084937
healthy,-0.300024083698564,-0.288730197351374,-0.056395853131614,-0.28519120644386,-0.0103450345034503,-0.188328297542641,0.0539964540303974,-0.249953547590234,-0.172866876982768,-0.153911691967419,0.261667542478677,0.0278217036026371,-0.361136383653187,-0.221827236995499,-0.205243008023316,-0.185432768483423,0.166743609517686,-0.218644520386584,-0.0912238591427446,0.0,-0.148247719902073,-0.281009601415055,-0.273602297263515,-0.168197271201719,-0.249271125177013,0.228162234596605,-0.0326142891636166,-0.378347563336553,0.118290183889473,-0.136198025507663,-0.166397138906056,-0.046248395222752,-0.0883408340834083,0.19577102965379,-0.137797779777978,-0.105741677626934,-0.171454342671592,-0.0055585572967167
healthy,0.0887322765341748,-0.0815256503320711,-0.0248704310961921,0.017990817028021,-0.0061698122596652,0.143214114039027,0.0576616743109282,-0.103791797367245,-0.0442290734894574,-0.0890102891222107,-0.0707812729270353,-0.0272216103590467,-0.199575664273012,-0.0851098252185211,-0.0568008012975878,-0.245666517148062,0.0501977663383353,0.0700677544007498,-0.0410904352309801,-0.0353157936507673,0.0158840837582481,-0.191161507989599,-0.196958380503032,-0.0529315039160381,-0.188077214497053,-0.215098528610942,0.0176787706037838,-0.135347047807073,-0.0017059391980876,0.0962977467625898,-0.12897312169414,0.121219096346112,-0.0004964416911277,0.0629627715185665,-0.0936805796029602,0.0286626292127442,0.10687259752059,0.0146934070353289
healthy,0.0852373008985409,-0.0860885346800284,0.453569770181723,0.0062652884084273,-0.0338436045135327,0.0949922966044225,-0.0836752385908243,0.372989288111875,0.197842596184478,0.0256798919014646,0.108274827516292,0.136346061284615,0.329215986776493,-0.0912380291458638,0.199116027681135,-0.12643415134538,-0.045315993161735,-0.034467656987236,0.314892602416818,0.0339829668386547,0.148099187927607,0.360368337925772,0.386115194702085,0.357785213097389,0.31679279613267,0.0779661616427754,0.120636631225142,-0.0769321842479855,-0.065337042091189,-0.0030217679607655,0.0779887911087904,0.0976300751772021,-0.000268289026198,-0.136955116786455,0.0103211552118678,0.132772856406619,-0.187236393084509,-0.121596396592932
healthy,-0.344501745728308,-0.177891803556867,0.0560735520736891,-0.183782356033049,-0.399134063556237,-0.128966462486957,-0.221527026588662,0.316542998091222,-0.222154798323367,-0.141048535918304,-0.25913266918628,-0.338710536828391,0.0546676703603797,-0.311348609504901,-0.0979982385601073,-0.195005626267806,-0.360159773581364,-0.441715479164135,-0.254400551501961,0.116374615119724,-0.265844279470823,0.337525005637905,0.244280386987923,0.0423402733175382,0.300320876063911,0.0276158470815743,-0.117120735324417,-0.239938516493345,-0.424008481359195,0.12563908623215,-0.0094337155219413,-0.102596944353131,-0.304978782625244,-0.106703604989722,-0.324854117250615,-0.163928835471543,-0.32584805986922,-0.518450190355541
healthy,-0.195695923994443,-0.534141780392146,0.05795759935211,-0.466948197313299,-0.318990818053205,-0.0652842345282896,0.38189387061852,0.177847407302689,-0.171782187977924,-0.402269684874418,0.301271917924255,-0.110517000822539,0.0409075234742705,-0.665065016882579,-0.465795278086096,-0.584102734336602,0.170443357662822,-0.25729170230503,-0.105335097476851,0.0691464604818716,0.007763587499062,0.307140943978917,0.176594883877242,0.10171067308602,0.204519726459303,0.0344594801628556,0.0049433410144171,-0.47542559767081,-0.256114622297495,-0.306402729448534,-0.35193210858956,0.134913897953124,-0.316806827005572,-0.19850980591036,-0.384980628218998,-0.416765915615399,-0.0943482764085474,-0.101221311027707
healthy,-0.148273071137683,0.208360353948619,-0.356095463039947,0.19428172291271,0.0076364254094511,-0.331690503295113,-0.102317373670525,-0.221396814842459,-0.0620749166521727,0.216729701682249,-0.229550527028512,-0.129461140674628,-0.117635160116546,0.185084521087086,0.32072640963527,0.267864494973973,-0.149474933517633,0.0001748747896677,-0.0285679738398901,-0.06648170121303,-0.284263356891187,-0.29615533871298,-0.18048574578934,-0.204516456974343,-0.272845539241378,-0.0268996120791073,-0.0815257770519449,0.272333218449911,-0.13842356430332,0.117301848005438,0.0910245585605534,-0.244202805525315,0.0357287306543823,0.0682303157621037,0.16251236597284,0.0626175192532122,0.17804651871004,-0.191942551406426
healthy,-0.0778980409077841,-0.356678924542739,0.0584473063390787,-0.301612369783855,-0.209029434173496,0.0018249414136024,0.182145213776744,-0.0933847183925562,-0.0608206838115809,-0.212440200627889,0.228795149391804,-0.0144894412972754,-0.289907764231664,-0.265823290072351,-0.333367894697779,-0.475528789440405,0.0422463734469203,-0.0976146484218387,-0.0878541813983144,-0.043117489666029,0.0251457083492545,-0.038445467528473,-0.11406580373282,0.0713544605023115,-0.0873038380882443,0.0489163045219248,-0.0031481396296326,-0.187650149256415,-0.0621263878195436,-0.0428071621319808,-0.28465049410798,0.218357956653911,-0.211276915372951,-0.054383429233408,-0.24569802497737,-0.0689884985013584,0.0499623086194983,-0.005728566768423
