group,CD274,CD275,CD11b,CD47,CD33,CD11c,HLA-ABC,CD45RA,CD123,CD49f,CD14,CD16,CD32,CD64,CD35,CD244,CD54,CD41,CD83,CD29,CD49b,CD18,CD38,CD193,CD36,CD158,CD305,CD319,CD371,TCR-Vb13-1,CD101,CD360,CD88,CD224,CD258
healthy,-0.0262501881010992,-0.0183637829744436,0.516379859145341,-0.0040748109267644,0.447067429351909,0.353063685426945,-0.203735398407381,-0.596733977553321,-0.578199775993992,0.19522956177126,0.28819303594695,-0.40175492209642,0.219496207162159,0.282683599095859,0.568412175318899,-0.0564173379977459,0.0583381014312451,0.422643719426938,-0.234951373280979,0.18169997036752,0.0186895833510791,0.126738748652886,0.259960988928857,-0.191893819157377,0.400988427327397,-0.201934527695267,0.208295271154641,-0.0523155713753811,0.3713920350749,0.0741591140537594,0.160679703029291,-0.187974732165513,0.114805967125036,0.246470169589075,-0.2417069535962
healthy,-0.125804329984671,0.0053298627893648,0.0803014342435783,-0.126320206096821,0.0555060367879426,0.116279069767442,0.265610466650587,0.147320602826726,-0.151517039227849,0.111207723012871,0.151151381378396,0.0198849348791151,0.0947249007373795,-0.132838305095954,-0.0132080058342112,0.280115509438249,-0.584568494379108,0.049874316943595,0.0193269711144649,0.240510024171349,0.228653253923994,0.277364848969808,0.160668803211974,-0.247803787847572,0.0640952921157119,-0.0267855641503138,0.122649167013596,-0.112506061641065,-0.0245523053237177,0.0759825356219921,0.0395590175166126,-0.0920019983360665,-0.0939659702371416,-0.331008171132171,-0.2141307734819
healthy,-0.0305086301802367,-0.0878380245586,0.17070693576979,0.139463587291595,0.165769822745036,0.189043250121382,0.0001432898906785,-0.150032565127523,0.0431812956738229,0.329703303407599,0.10729583469606,0.0120198135514336,0.196831713669325,0.0130366406779598,0.194397342961918,0.181244995183475,0.324855530369882,0.267118326876189,0.12996899963229,0.0633462039083738,0.237803754845723,0.288387778260813,0.0615103476747981,-0.0812878786086084,0.201093589150636,0.140280208331053,0.120374944483167,-0.0517778397281663,0.0871398205007085,-0.205168996221898,0.0229113377086232,0.141634575313843,0.27946629240321,0.247478591319299,0.0084492777048374
healthy,-0.0590663458696998,-0.154576379705684,0.29423907878232,0.423677147813364,0.278612179665024,0.404896489648965,0.574726321920452,-0.0566290514757241,-0.0143372711239381,0.500807958539475,0.373520111927807,0.0027933313089364,0.260717448514445,0.226764776160974,0.306934376672289,0.414935941859187,0.0554608738396599,0.550929036284888,-0.0356964498872199,0.476197453723586,0.417206738864375,0.314734915680688,0.158972590257519,0.0235146117420768,0.48322977266876,-0.110214761473204,0.345094509450945,0.0573417374752611,0.328268826882688,0.0607764515515923,0.185252832531483,-0.0127959408766196,0.259391336831237,0.150945208461844,-0.214972030539955
healthy,-0.0964986381298828,-0.13591427476676,0.31143629515245,0.0662273745423944,0.184280070867261,0.153523241468029,-0.0275039236565921,-0.19898482640311,-0.149360101820465,0.0840632453996238,0.31320213518747,-0.262097001615475,-0.0737896145571889,0.233262648967132,0.379388870492816,0.0771291185393716,0.0104666826563343,0.218891712347697,-0.128663918241235,0.0949268850221181,0.0612623374714118,0.109225357019577,0.149442575836179,-0.179922879274815,0.238024185175448,-0.185546773163939,0.0989869026758891,-0.0826486021378288,0.187346745330712,0.049418502934504,-0.0429298152572061,-0.121400894276921,0.0807753553993164,0.0145559979190938,-0.087298337897485
healthy,0.0,-0.0535439655898943,0.240842736526474,-0.167280085637674,0.174859938451827,0.171474788921329,-0.160525492696003,0.104587809404755,0.099717261974007,-0.444264267905192,0.0675824022651209,-0.361014926422565,0.0451830283532441,0.0757300731568293,0.295036692180226,0.199094816522473,0.0573689485866939,-0.45647434931313,0.0,-0.320569158381645,-0.364187056301126,0.333683199107176,0.21054937191833,-0.0941369534303294,-0.0555867900000884,0.0992105588957307,0.118118189210568,0.178662639781669,0.0937978379231437,-0.0648910218454455,0.069294352068089,0.0203124423241461,0.238411537095142,0.306710613103736,-0.0168802798175807
healthy,-0.0341319455684318,-0.0114643376968763,0.691864403586536,0.226663275180178,0.638241434851057,0.159688197802824,0.0872589812489094,-0.680421253886398,-0.584127594335885,0.564480440134348,0.598238673010179,-0.620008785601385,-0.0423962687556978,0.497902158461892,0.684973517717428,0.0479605429622929,-0.0055658882062837,0.541648153838874,-0.0640499486945117,0.277761850629414,0.454556904531684,0.295259504191901,0.460931496385755,-0.0019166907822498,0.648484109067829,0.0100105047165849,0.325486292229847,-0.190658721739026,0.338370495764936,0.0362031640345319,0.0853942291685828,-0.216534289669165,-0.210547169849229,0.697616024872297,0.0564723803868545
healthy,-0.108106369201831,-0.119125737178722,0.640678358052098,0.0760479048517751,0.567908095377919,0.436551175714537,0.236386133728416,-0.357049223950728,-0.159058259557009,0.0519235489245552,0.527101792866731,-0.229382389181426,0.307345052852853,0.563090026296616,0.656015105380093,0.312148930325598,0.256157696837723,0.109592529118115,-0.193799218685532,0.11092182001608,0.0664023583261263,0.437397650788143,0.578371906839483,-0.0172992522044584,0.49233849237625,-0.182610811459144,0.45193866957445,-0.27383991711774,0.506199894587922,-0.151091959029982,0.0802947921599087,-0.335241165439736,0.208275585588872,0.447829683403549,-0.100725370700216
healthy,-0.0980277688573803,-0.111078529492447,0.506014717467776,0.101947342881803,0.495971564750639,0.178726529633368,0.139688211957815,-0.211881283600643,-0.159965572097486,0.452763561643192,0.485476113203533,-0.433178317756263,-0.0310674760802299,0.649258196489118,0.540270810675479,0.162590480788509,-0.0259234350322818,0.436578412792346,-0.0573925953440697,0.409811645344048,0.375435152607022,0.299655521361781,0.611980181967697,-0.0665803583998438,0.576037175777019,-0.0903790089948513,0.302305462196955,-0.234818073212909,0.444981163750462,-0.157963475406002,0.481917946797287,-0.261886713813897,-0.176264813278947,0.489570726236519,-0.113047034995139
healthy,0.0358055874132636,0.0649056850171238,-0.183329936289778,-0.225323480792904,-0.150940964074073,-0.248753318346074,-0.236400103115886,-0.20596995120724,-0.16829274771836,-0.11931270729901,-0.178824005541598,-0.408928653389577,-0.401927050259967,-0.158572566682548,-0.126850650256676,-0.29786205120109,-0.392378679828367,-0.155754128669295,0.055312648671966,-0.177952678326639,-0.25123527592317,-0.297515405363721,-0.10805648921759,0.137716606590084,-0.148902941446361,-0.0437861725322387,-0.261681915151581,0.119416116695161,-0.187205959431448,0.0976393303156263,-0.419438729345899,0.105102260270242,-0.425207104612275,-0.0428563989467289,0.140000758123198
